Stove Type,Laser 56/560,Latitude,64.8487,Longitude,-147.968,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
-2115829503.0,-1,-1,12257
-2115829202.0,-1,-1,12115
-2115828902.0,-1,-1,12185
-2115828602.0,-1,-1,12257
-2115828302.0,-1,-1,12185
-2115828002.0,-1,-1,12185
-2115827701.0,-1,-1,12257
-2115827401.0,-1,-1,12115
-2115827101.0,-1,-1,12185
-2115826801.0,-1,-1,12185
-2115826501.0,-1,-1,12115
-2115826201.0,-1,-1,11975
-2115825901.0,-1,-1,12115
-2115825600.0,-1,-1,12045
-2115825300.0,-1,-1,11975
-2115825000.0,-1,-1,11838
-2115824700.0,-1,-1,11838
-2115824400.0,-1,-1,11906
-2115824100.0,-1,-1,11906
-2115823800.0,-1,-1,11770
-2115823499.0,-1,-1,11704
-2115823199.0,-1,-1,11770
-2115822899.0,-1,-1,11770
-2115822599.0,-1,-1,11637
-2115822299.0,-1,-1,11637
-2115821999.0,-1,-1,11637
-2115821699.0,-1,-1,11571
-2115821399.0,-1,-1,11571
-2115821098.0,-1,-1,11571
-2115820798.0,-1,-1,11838
-2115820498.0,-1,-1,11975
-2115820198.0,-1,-1,11975
-2115819898.0,-1,-1,12045
-2115819598.0,-1,-1,12115
-2115819298.0,-1,-1,12115
-2115818998.0,-1,-1,12115
-2115818698.0,-1,-1,12185
-2115818398.0,-1,-1,12115
-2115818098.0,-1,-1,11906
-2115817797.0,-1,-1,12115
-2115817497.0,-1,-1,12257
-2115817197.0,-1,-1,12185
-2115816897.0,-1,-1,12185
-2115816597.0,-1,-1,12185
-2115816297.0,-1,-1,12115
-2115815997.0,-1,-1,12257
-2115815696.0,-1,-1,12401
-2115815395.0,-1,-1,12329
-2115815094.0,-1,-1,12401
-2115814794.0,-1,-1,12329
-2115814493.0,-1,-1,12475
-2115814193.0,-1,-1,12401
-2115813893.0,-1,-1,12549
-2115813593.0,-1,-1,12549
-2115813293.0,-1,-1,12475
-2115812993.0,-1,-1,12699
-2115812692.0,-1,-1,12549
-2115812392.0,-1,-1,12775
-2115812092.0,-1,-1,12699
-2115811792.0,-1,-1,12699
-2115811492.0,-1,-1,12852
-2115811472.0,-1,-1,16327
-2115811192.0,-1,-1,13087
-2115811172.0,-1,-1,16558
-2115810892.0,-1,-1,12930
-2115810871.0,-1,-1,16442
-2115810592.0,-1,-1,13167
-2115810570.0,-1,-1,16327
-2115810292.0,-1,-1,12930
-2115810270.0,-1,-1,16327
-2115809992.0,-1,-1,13087
-2115809969.0,-1,-1,16327
-2115809692.0,-1,-1,13008
-2115809669.0,-1,-1,16213
-2115809391.0,-1,-1,13008
-2115809369.0,-1,-1,16101
-2115809091.0,-1,-1,13087
-2115809069.0,-1,-1,15772
-2115808791.0,-1,-1,13248
-2115808769.0,-1,-1,15990
-2115808491.0,-1,-1,13167
-2115808469.0,-1,-1,15990
-2115808191.0,-1,-1,13087
-2115808169.0,-1,-1,15990
-2115807891.0,-1,-1,13167
-2115807869.0,-1,-1,15665
-2115807590.0,-1,-1,13248
-2115807569.0,-1,-1,15881
-2115807290.0,-1,-1,13412
-2115807269.0,-1,-1,15772
-2115806990.0,-1,-1,13412
-2115806969.0,-1,-1,15881
-2115806690.0,-1,-1,13579
-2115806669.0,-1,-1,15881
-2115806389.0,-1,-1,13664
-2115806369.0,-1,-1,15772
-2115806089.0,-1,-1,13495
-2115806068.0,-1,-1,15881
-2115805789.0,-1,-1,13579
-2115805768.0,-1,-1,15665
-2115805489.0,-1,-1,13836
-2115805468.0,-1,-1,15772
-2115805189.0,-1,-1,13836
-2115805168.0,-1,-1,15559
-2115804889.0,-1,-1,13664
-2115804868.0,-1,-1,15455
-2115804589.0,-1,-1,13750
-2115804568.0,-1,-1,15047
-2115804289.0,-1,-1,14012
-2115804268.0,-1,-1,15147
-2115803988.0,-1,-1,13923
-2115803968.0,-1,-1,15047
-2115803688.0,-1,-1,14012
-2115803668.0,-1,-1,15147
-2115803388.0,-1,-1,13923
-2115803368.0,-1,-1,15147
-2115803088.0,-1,-1,14101
-2115803067.0,-1,-1,15047
-2115802788.0,-1,-1,14012
-2115802767.0,-1,-1,14850
-2115802488.0,-1,-1,13923
-2115802467.0,-1,-1,14948
-2115802188.0,-1,-1,14101
-2115802167.0,-1,-1,14948
-2115801888.0,-1,-1,14101
-2115801867.0,-1,-1,14850
