Stove Type,Laser 530,Latitude,64.92216,Longitude,-147.931,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543975193.0,-1,-1,11126
1543975492.0,-1,-1,10884
1543975792.0,-1,-1,11065
1543976092.0,-1,-1,11188
1543976392.0,-1,-1,11314
1543976692.0,-1,-1,11906
1543976869.0,0,64706,12185
1543976925.0,1,65391,12185
1543977281.0,-1,-1,11314
1543977431.0,4,70144,10944
1543977790.0,-1,-1,10592
1543978089.0,-1,-1,10650
1543978389.0,-1,-1,10825
1543978689.0,-1,-1,11975
1543978989.0,-1,-1,12045
1543979058.0,0,70146,12045
1543979116.0,1,70858,11906
1543979472.0,-1,-1,10825
1543979531.0,4,74699,10766
1543979887.0,-1,-1,11004
1543980187.0,-1,-1,11004
1543980487.0,-1,-1,11377
1543980787.0,-1,-1,11770
1543981087.0,-1,-1,11975
1543981387.0,-1,-1,11975
1543981467.0,0,74700,12045
1543981523.0,1,75397,11975
1543981879.0,-1,-1,11004
1543981937.0,4,79322,10650
1543982296.0,-1,-1,10944
1543982596.0,-1,-1,10884
1543982896.0,-1,-1,11188
1543983196.0,-1,-1,11506
1543983496.0,-1,-1,11838
1543983796.0,-1,-1,12115
1543983852.0,0,79625,12045
1543983908.0,1,80238,11770
1543984153.0,4,82869,11065
1543984510.0,-1,-1,11377
1543984810.0,-1,-1,10944
1543985110.0,-1,-1,11126
1543985410.0,-1,-1,11571
1543985710.0,-1,-1,11637
1543986010.0,-1,-1,11838
1543986309.0,-1,-1,11770
1543986609.0,-1,-1,11838
1543986909.0,-1,-1,11571
1543987209.0,-1,-1,11975
1543987509.0,-1,-1,11975
1543987809.0,-1,-1,11975
1543988109.0,-1,-1,12257
1543988408.0,-1,-1,12115
1543988708.0,-1,-1,12329
1543989008.0,-1,-1,12475
1543989308.0,-1,-1,12475
1543989365.0,1,83393,12329
1543989643.0,4,86384,10766
1543990000.0,-1,-1,11314
1543990300.0,-1,-1,11377
1543990600.0,-1,-1,12185
1543990900.0,-1,-1,12257
1543991200.0,-1,-1,12045
1543991500.0,-1,-1,12115
1543991800.0,-1,-1,12115
1543991940.0,0,86386,12115
1543991996.0,1,87091,12185
1543992264.0,4,89973,10766
1543992621.0,-1,-1,11506
1543992921.0,-1,-1,11377
1543993221.0,-1,-1,11441
1543993521.0,-1,-1,11906
1543993821.0,-1,-1,11906
1543994121.0,-1,-1,11838
1543994228.0,0,90106,12185
1543994285.0,1,90800,12045
1543994551.0,4,93667,10884
1543994908.0,-1,-1,11571
1543995208.0,-1,-1,11441
1543995508.0,-1,-1,11377
1543995808.0,-1,-1,11975
1543996108.0,-1,-1,11906
1543996408.0,-1,-1,11975
1543996708.0,-1,-1,12257
1543997009.0,-1,-1,11906
1543997308.0,-1,-1,12045
1543997608.0,-1,-1,12185
1543997908.0,-1,-1,12115
1543998208.0,-1,-1,12045
1543998508.0,-1,-1,12329
1543998808.0,-1,-1,12115
1543999108.0,-1,-1,12257
1543999401.0,0,93854,12401
1543999457.0,1,94567,12549
1543999799.0,4,98046,11314
1544000156.0,-1,-1,11506
1544000456.0,-1,-1,11770
1544000756.0,-1,-1,11838
1544000924.0,0,98046,12257
1544000980.0,1,98707,12045
1544001282.0,4,101828,10423
1544001639.0,-1,-1,11441
1544001938.0,-1,-1,11506
1544002239.0,-1,-1,11637
1544002539.0,-1,-1,11704
1544002691.0,0,101830,11975
1544002750.0,1,102535,11838
1544003072.0,4,105822,10766
1544003429.0,-1,-1,11506
1544003728.0,-1,-1,11314
1544004028.0,-1,-1,11637
1544004328.0,-1,-1,11838
1544004628.0,-1,-1,12185
1544004864.0,0,105825,11704
1544004920.0,1,106518,12257
1544005186.0,4,109376,10766
1544005542.0,-1,-1,11126
1544005842.0,-1,-1,11506
1544006142.0,-1,-1,11314
1544006442.0,-1,-1,11506
1544006742.0,-1,-1,11770
1544007042.0,-1,-1,11838
1544007342.0,-1,-1,11838
1544007642.0,-1,-1,11975
1544007709.0,0,109720,11906
1544007765.0,1,110420,11770
1544008033.0,4,113303,10825
1544008390.0,-1,-1,11065
1544008689.0,-1,-1,11506
1544008989.0,-1,-1,11704
1544009289.0,-1,-1,11704
1544009589.0,-1,-1,11571
1544009849.0,0,113740,11704
1544009905.0,1,114430,11637
1544010225.0,4,117716,10650
1544010582.0,-1,-1,11377
1544010882.0,-1,-1,11506
1544011182.0,-1,-1,11975
1544011482.0,-1,-1,11704
1544011782.0,-1,-1,11637
1544011839.0,0,117936,11838
1544011895.0,1,118559,11838
1544012168.0,4,121434,10650
1544012525.0,-1,-1,11188
1544012825.0,-1,-1,11065
1544013124.0,-1,-1,11251
1544013424.0,-1,-1,11441
1544013724.0,-1,-1,11906
1544014024.0,-1,-1,11838
1544014324.0,-1,-1,12045
1544014624.0,-1,-1,12115
1544014924.0,-1,-1,11975
1544015217.0,0,121435,11838
1544015273.0,1,122144,12185
1544015629.0,-1,-1,10825
1544015685.0,4,125792,10707
1544016042.0,-1,-1,11506
1544016342.0,-1,-1,11571
1544016641.0,-1,-1,11770
1544016941.0,-1,-1,11571
1544017173.0,0,125793,11770
1544017229.0,1,126478,11637
1544017493.0,4,129322,10884
1544017551.0,1,129780,10884
1544017607.0,4,129874,10766
1544017964.0,-1,-1,11377
1544018264.0,-1,-1,11637
1544018564.0,-1,-1,11637
1544018863.0,-1,-1,11770
1544019163.0,-1,-1,11770
1544019220.0,1,130535,11770
1544019576.0,-1,-1,10944
1544019662.0,4,134787,10825
1544020019.0,-1,-1,11065
1544020319.0,-1,-1,11506
1544020618.0,-1,-1,11637
1544020918.0,-1,-1,11637
1544021218.0,-1,-1,11571
1544021518.0,-1,-1,11704
1544021818.0,-1,-1,11506
1544021921.0,0,134792,11506
1544021977.0,1,135488,11704
1544022244.0,4,138359,11065
1544022301.0,1,138806,10944
1544022485.0,4,140263,10707
1544022842.0,-1,-1,11126
1544023141.0,-1,-1,11251
1544023441.0,-1,-1,11251
1544023741.0,-1,-1,11637
1544024041.0,-1,-1,11637
1544024341.0,-1,-1,11637
1544024641.0,-1,-1,11704
1544024844.0,0,140266,11770
1544024924.0,1,141228,11571
1544025168.0,4,143851,10825
1544025235.0,1,144377,10650
1544025408.0,4,145749,10650
1544025765.0,-1,-1,11251
1544026065.0,-1,-1,11188
1544026365.0,-1,-1,11377
1544026665.0,-1,-1,11377
1544026965.0,-1,-1,11704
1544027265.0,-1,-1,11637
1544027564.0,-1,-1,11906
1544027695.0,0,145749,11637
1544027751.0,1,146448,11975
1544028018.0,4,149325,11065
1544028075.0,1,149772,11004
1544028299.0,4,151544,10423
1544028656.0,-1,-1,11004
1544028956.0,-1,-1,11441
1544029256.0,-1,-1,11637
1544029556.0,-1,-1,11838
1544029856.0,-1,-1,11838
1544030156.0,-1,-1,11770
1544030456.0,-1,-1,11704
1544030755.0,-1,-1,11838
1544030840.0,0,151545,11704
1544030896.0,1,152248,11838
1544031164.0,4,155133,11065
1544031221.0,1,155581,10825
1544031403.0,4,157020,10592
1544031760.0,-1,-1,10825
1544032059.0,-1,-1,11188
1544032359.0,-1,-1,11441
1544032659.0,-1,-1,11571
1544032959.0,-1,-1,11637
1544033259.0,-1,-1,11637
1544033559.0,-1,-1,11770
1544033859.0,-1,-1,11571
1544033984.0,0,157023,11704
1544034040.0,1,157721,11770
1544034308.0,4,160599,11004
1544034366.0,1,161064,10650
1544034573.0,4,162697,10592
1544034930.0,-1,-1,11065
1544035230.0,-1,-1,11441
1544035529.0,-1,-1,11441
1544035829.0,-1,-1,11571
1544036129.0,-1,-1,11571
1544036429.0,-1,-1,11704
1544036729.0,-1,-1,11571
1544036950.0,0,162700,11838
1544037006.0,1,163396,11906
1544037273.0,4,166267,11004
1544037329.0,1,166714,10825
1544037549.0,4,168452,10592
1544037906.0,-1,-1,11065
1544038206.0,-1,-1,11377
1544038506.0,-1,-1,11506
1544038807.0,-1,-1,11637
1544039106.0,-1,-1,11838
1544039406.0,-1,-1,11704
1544039706.0,-1,-1,11637
1544039831.0,0,168453,11906
1544039887.0,1,169152,11704
1544040243.0,-1,-1,10825
1544040411.0,4,174057,10650
1544040766.0,-1,-1,10944
1544041066.0,-1,-1,11441
1544041366.0,-1,-1,11441
1544041666.0,-1,-1,11377
1544041966.0,-1,-1,11314
1544042265.0,-1,-1,11704
1544042566.0,-1,-1,11704
1544042866.0,-1,-1,11770
1544043166.0,-1,-1,11770
1544043223.0,0,174152,11704
1544043278.0,1,174822,11637
1544043632.0,-1,-1,10766
1544043810.0,4,179772,10650
1544044168.0,-1,-1,10944
1544044468.0,-1,-1,11377
1544044768.0,-1,-1,11377
1544045068.0,-1,-1,11441
1544045368.0,-1,-1,11704
1544045668.0,-1,-1,11704
1544045968.0,-1,-1,11637
1544046268.0,-1,-1,12115
1544046324.0,1,180441,11251
1544046680.0,-1,-1,11004
1544046869.0,4,185522,10707
1544047226.0,-1,-1,11251
1544047526.0,-1,-1,11441
1544047826.0,-1,-1,11441
1544048125.0,-1,-1,11506
1544048425.0,-1,-1,11637
1544048725.0,-1,-1,11571
1544049025.0,-1,-1,11704
1544049217.0,0,185523,11704
1544049273.0,1,186216,11637
1544049629.0,-1,-1,10592
1544049794.0,4,191098,10535
1544050151.0,-1,-1,11004
1544050451.0,-1,-1,11314
1544050751.0,-1,-1,11314
1544051051.0,-1,-1,11314
1544051351.0,-1,-1,11314
1544051651.0,-1,-1,11571
1544051951.0,-1,-1,11377
1544052251.0,-1,-1,11506
1544052551.0,-1,-1,11637
1544052850.0,-1,-1,11704
1544053150.0,-1,-1,11838
1544053450.0,-1,-1,11704
1544053750.0,-1,-1,11571
1544053807.0,0,191283,11838
1544053862.0,1,191936,11571
1544054119.0,4,194699,11126
1544054176.0,1,195147,10825
1544054356.0,4,196572,10367
1544054711.0,-1,-1,11251
1544055012.0,-1,-1,11188
1544055311.0,-1,-1,11637
1544055611.0,-1,-1,11770
1544055911.0,-1,-1,11506
1544056211.0,-1,-1,11637
1544056511.0,-1,-1,11571
1544056811.0,-1,-1,11637
1544057102.0,0,196576,11770
1544057157.0,1,197278,11571
1544057425.0,4,200163,11126
1544057482.0,1,200610,10766
1544057652.0,4,201957,10423
1544058009.0,-1,-1,11188
1544058309.0,-1,-1,11377
1544058609.0,-1,-1,11506
1544058909.0,-1,-1,11637
1544059209.0,-1,-1,11704
1544059508.0,-1,-1,11906
1544059624.0,0,201957,11770
1544059680.0,1,202648,11637
1544060036.0,-1,-1,10650
1544060190.0,4,207438,10707
1544060547.0,-1,-1,11004
1544060847.0,-1,-1,11251
1544061147.0,-1,-1,11506
1544061446.0,-1,-1,11838
1544061746.0,-1,-1,11637
1544062046.0,-1,-1,11838
1544062301.0,0,207439,11704
1544062357.0,1,208070,11906
1544062713.0,-1,-1,10884
1544062903.0,4,213102,10650
1544063260.0,-1,-1,11004
1544063560.0,-1,-1,11571
1544063860.0,-1,-1,11571
1544064159.0,-1,-1,11838
1544064459.0,-1,-1,12115
1544064516.0,1,213475,11704
1544064807.0,4,216614,10884
1544064864.0,1,217062,10766
1544065059.0,4,218606,10825
1544065416.0,-1,-1,11441
1544065716.0,-1,-1,11377
1544066016.0,-1,-1,11251
1544066316.0,-1,-1,11637
1544066616.0,-1,-1,11838
1544066915.0,-1,-1,11637
1544067146.0,0,218609,12045
1544067201.0,1,219305,11704
1544067557.0,-1,-1,10825
1544067665.0,4,223736,10650
1544068022.0,-1,-1,11065
1544068322.0,-1,-1,10825
1544068622.0,-1,-1,11506
1544068922.0,-1,-1,11704
1544069222.0,-1,-1,11571
1544069522.0,-1,-1,11770
1544069586.0,0,223736,11770
1544069642.0,1,224422,11704
1544070001.0,-1,-1,10707
1544070116.0,4,228923,10535
1544070473.0,-1,-1,10825
