Stove Type,Laser 73/730,Latitude,64.89163,Longitude,-147.674,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543485020.0,-1,-1,12185
1543485320.0,-1,-1,11838
1543485620.0,-1,-1,11906
1543485919.0,-1,-1,12115
1543486218.0,-1,-1,12045
1543486518.0,-1,-1,12185
1543486817.0,-1,-1,12045
1543487117.0,-1,-1,12115
1543487192.0,1,440329,12329
1543487248.0,2,441017,12257
1543487412.0,1,442323,12115
1543487587.0,2,444933,11770
1543487643.0,4,445376,11770
1543487999.0,-1,-1,11637
1543488299.0,-1,-1,12045
1543488598.0,-1,-1,11906
1543488898.0,-1,-1,11906
1543489197.0,-1,-1,12185
1543489496.0,-1,-1,11906
1543489796.0,-1,-1,12329
1543489916.0,1,445376,12329
1543489972.0,2,446050,12257
1543490134.0,1,447341,12401
1543490309.0,2,449948,12115
1543490407.0,4,450726,11571
1543490763.0,-1,-1,11704
1543491063.0,-1,-1,11838
1543491362.0,-1,-1,11906
1543491662.0,-1,-1,12185
1543491961.0,-1,-1,13008
1543492260.0,-1,-1,12475
1543492331.0,1,450729,12775
1543492388.0,2,451430,12257
1543492553.0,1,452752,12475
1543492729.0,2,455362,11975
1543492793.0,4,455852,11770
1543493149.0,-1,-1,11906
1543493449.0,-1,-1,11975
1543493748.0,-1,-1,12045
1543494048.0,-1,-1,12257
1543494347.0,-1,-1,12329
1543494647.0,-1,-1,12475
1543494809.0,1,455852,12185
1543494865.0,2,456532,12185
1543495028.0,1,457834,12329
1543495203.0,2,460439,12329
1543495261.0,4,460901,12045
1543495617.0,-1,-1,11838
1543495917.0,-1,-1,11906
1543496216.0,-1,-1,12045
1543496515.0,-1,-1,12257
1543496815.0,-1,-1,12329
1543497066.0,1,460902,12185
1543497121.0,2,461547,11906
1543497279.0,1,462806,12329
1543497454.0,2,465414,11975
1543497511.0,4,465711,11314
1543497867.0,-1,-1,12045
1543498167.0,-1,-1,12115
1543498467.0,-1,-1,12185
1543498766.0,-1,-1,11704
1543499065.0,-1,-1,12115
1543499365.0,-1,-1,12329
1543499422.0,1,466139,12257
1543499477.0,2,466598,11975
1543499608.0,1,467645,12257
1543499784.0,2,470255,12185
1543499898.0,4,471165,11975
1543500255.0,-1,-1,12115
1543500554.0,-1,-1,12549
1543500854.0,-1,-1,12045
1543501154.0,-1,-1,12185
1543501419.0,1,471169,12401
1543501475.0,2,471814,12185
1543501633.0,1,473074,12045
1543501808.0,2,475684,12549
1543501900.0,4,476414,11571
1543502257.0,-1,-1,11506
1543502556.0,-1,-1,11506
1543502856.0,-1,-1,12115
1543503155.0,-1,-1,12329
1543503455.0,-1,-1,12115
1543503754.0,-1,-1,12185
1543503846.0,1,476417,12257
1543503902.0,2,477103,12401
1543504257.0,-1,-1,12329
1543504521.0,4,482036,11506
1543504877.0,-1,-1,12045
1543505178.0,-1,-1,11838
1543505477.0,-1,-1,11906
1543505776.0,-1,-1,12329
1543506076.0,-1,-1,12329
1543506375.0,-1,-1,12401
1543506548.0,1,482037,11838
1543506604.0,2,482710,11975
1543506766.0,1,484003,12475
1543506941.0,2,486611,11506
1543507031.0,4,487326,11838
