Stove Type,Laser 56/560,Latitude,64.9112,Longitude,-147.879,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1548463204.0,4,16227,13664
1548463387.0,1,16227,13664
1548463443.0,2,16676,14101
1548463599.0,4,17546,12852
1548463656.0,1,18141,13495
1548463787.0,4,19517,13330
1548463844.0,2,19833,12624
1548464016.0,4,20793,12930
1548464372.0,-1,-1,12624
1548464672.0,-1,-1,13664
1548464972.0,-1,-1,13579
1548465272.0,-1,-1,13330
1548465417.0,1,20798,13167
1548465477.0,2,21256,14656
1548465628.0,1,22097,14101
1548465816.0,4,24072,12930
1548465889.0,2,24477,13664
1548466103.0,4,25667,13167
1548466463.0,-1,-1,12775
1548466763.0,-1,-1,13495
1548467063.0,-1,-1,14101
1548467363.0,-1,-1,13750
1548467423.0,1,25723,14101
1548467479.0,2,26147,13923
1548467630.0,1,26991,14374
1548467849.0,2,29284,13412
1548468184.0,4,31148,13248
1548468542.0,-1,-1,13579
1548468842.0,-1,-1,13836
1548469142.0,-1,-1,14850
1548469401.0,1,31153,13923
1548469457.0,2,31597,14374
1548469612.0,1,32463,14012
1548469850.0,4,34957,13495
1548469907.0,2,35274,13579
1548470113.0,4,36419,12045
1548470470.0,-1,-1,13579
1548470770.0,-1,-1,13750
1548471070.0,-1,-1,13495
1548471362.0,1,36423,14191
1548471417.0,2,36841,14012
1548471571.0,1,37698,14656
1548471800.0,4,40099,13008
1548471860.0,2,40433,12775
1548472103.0,4,41786,12257
1548472461.0,-1,-1,13579
1548472761.0,-1,-1,13248
1548473062.0,-1,-1,13495
1548473305.0,1,41789,15047
1548473362.0,2,42238,14282
1548473519.0,1,43111,14282
1548473734.0,2,45365,12699
1548474053.0,4,47138,12401
1548474410.0,-1,-1,13750
1548474710.0,-1,-1,13330
1548475010.0,-1,-1,13412
1548475286.0,2,47421,14850
1548475470.0,4,48447,13923
1548475526.0,1,49038,14282
1548475690.0,2,50746,13750
1548476018.0,4,52571,13330
1548476377.0,-1,-1,13330
1548476678.0,-1,-1,13495
1548476978.0,-1,-1,13167
1548477234.0,1,52575,14012
