Stove Type,Laser 73/730,Latitude,64.81606,Longitude,-148.002,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543968147.0,-1,-1,9938
1543968447.0,-1,-1,10203
1543968747.0,-1,-1,10203
1543969047.0,-1,-1,10423
1543969347.0,-1,-1,10367
1543969647.0,-1,-1,10367
1543969947.0,-1,-1,10312
1543970247.0,-1,-1,10257
1543970547.0,-1,-1,10367
1543970848.0,-1,-1,10423
1543971148.0,-1,-1,10312
1543971448.0,-1,-1,10423
1543971748.0,-1,-1,10367
1543972048.0,-1,-1,10203
1543972348.0,-1,-1,10096
1543972648.0,-1,-1,10257
1543972948.0,-1,-1,10096
1543973248.0,-1,-1,10043
1543973548.0,-1,-1,10043
1543973848.0,-1,-1,10096
1543974148.0,-1,-1,10367
1543974448.0,-1,-1,10149
1543974748.0,-1,-1,10096
1543975048.0,-1,-1,10043
1543975348.0,-1,-1,10423
1543975648.0,-1,-1,10203
1543975948.0,-1,-1,10149
1543976248.0,-1,-1,10203
1543976548.0,-1,-1,10203
1543976848.0,-1,-1,10479
1543977149.0,-1,-1,10203
1543977449.0,-1,-1,10367
1543977749.0,-1,-1,10257
1543978049.0,-1,-1,10257
1543978349.0,-1,-1,10312
1543978649.0,-1,-1,10535
1543978949.0,-1,-1,10479
1543979249.0,-1,-1,10423
1543979549.0,-1,-1,10592
1543979849.0,-1,-1,10257
1543980149.0,-1,-1,10257
1543980449.0,-1,-1,10312
1543980749.0,-1,-1,10203
1543981049.0,-1,-1,10257
1543981349.0,-1,-1,10423
1543981649.0,-1,-1,10312
1543981949.0,-1,-1,10423
1543982249.0,-1,-1,10535
1543982549.0,-1,-1,10535
1543982849.0,-1,-1,10479
1543983149.0,-1,-1,10367
1543983450.0,-1,-1,10423
1543983750.0,-1,-1,10479
1543984050.0,-1,-1,10367
1543984350.0,-1,-1,10479
1543984650.0,-1,-1,10592
1543984950.0,-1,-1,10367
1543985250.0,-1,-1,10257
1543985550.0,-1,-1,10367
1543985850.0,-1,-1,10043
1543986150.0,-1,-1,10367
1543986450.0,-1,-1,10592
1543986750.0,-1,-1,10367
1543987050.0,-1,-1,10423
1543987350.0,-1,-1,10650
1543987650.0,-1,-1,10423
1543987950.0,-1,-1,10535
1543988250.0,-1,-1,10707
1543988550.0,-1,-1,10423
1543988850.0,-1,-1,10423
1543989150.0,-1,-1,10367
1543989451.0,-1,-1,10592
1543989751.0,-1,-1,10479
1543990051.0,-1,-1,10423
1543990351.0,-1,-1,10312
1543990651.0,-1,-1,10535
1543990951.0,-1,-1,10312
1543991251.0,-1,-1,10367
1543991551.0,-1,-1,10149
1543991851.0,-1,-1,10257
1543992151.0,-1,-1,10479
1543992451.0,-1,-1,10257
1543992751.0,-1,-1,10367
1543993051.0,-1,-1,10312
1543993351.0,-1,-1,10312
1543993651.0,-1,-1,10592
1543993951.0,-1,-1,10367
1543994251.0,-1,-1,10423
1543994551.0,-1,-1,10479
1543994851.0,-1,-1,10423
1543995151.0,-1,-1,10479
1543995451.0,-1,-1,10479
1543995751.0,-1,-1,10592
1543996051.0,-1,-1,10592
1543996352.0,-1,-1,10423
1543996652.0,-1,-1,10479
1543996952.0,-1,-1,10423
1543997252.0,-1,-1,10367
1543997552.0,-1,-1,10535
1543997852.0,-1,-1,10367
1543998152.0,-1,-1,10479
1543998452.0,-1,-1,10423
1543998752.0,-1,-1,10312
1543999052.0,-1,-1,10257
1543999352.0,-1,-1,10312
1543999652.0,-1,-1,10479
1543999952.0,-1,-1,10367
1544000252.0,-1,-1,10257
1544000552.0,-1,-1,10479
1544000852.0,-1,-1,10257
1544001152.0,-1,-1,10257
1544001452.0,-1,-1,10479
1544001752.0,-1,-1,10535
1544002052.0,-1,-1,10479
1544002352.0,-1,-1,10257
1544002652.0,-1,-1,10312
1544002952.0,-1,-1,10479
1544003252.0,-1,-1,10203
1544003552.0,-1,-1,10423
1544003852.0,-1,-1,10312
1544004152.0,-1,-1,10312
1544004452.0,-1,-1,10312
1544004752.0,-1,-1,10367
1544005052.0,-1,-1,10367
1544005352.0,-1,-1,10257
1544005652.0,-1,-1,9990
1544005952.0,-1,-1,10367
1544006252.0,-1,-1,10312
1544006552.0,-1,-1,10367
1544006852.0,-1,-1,10149
1544007152.0,-1,-1,10203
1544007452.0,-1,-1,10257
1544007752.0,-1,-1,10257
1544008052.0,-1,-1,10257
1544008352.0,-1,-1,10203
1544008652.0,-1,-1,10149
1544008953.0,-1,-1,10149
1544009253.0,-1,-1,10367
1544009553.0,-1,-1,10367
1544009853.0,-1,-1,10203
1544010153.0,-1,-1,10203
1544010453.0,-1,-1,10096
1544010753.0,-1,-1,10203
1544011053.0,-1,-1,10203
1544011353.0,-1,-1,10149
1544011653.0,-1,-1,10096
1544011953.0,-1,-1,10043
1544012253.0,-1,-1,10149
1544012553.0,-1,-1,9938
1544012853.0,-1,-1,10043
1544013153.0,-1,-1,10203
1544013453.0,-1,-1,9990
1544013753.0,-1,-1,10149
1544014053.0,-1,-1,10043
1544014353.0,-1,-1,10096
