Stove Type,Laser 56/560,Latitude,64.8873,Longitude,-147.475,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544094187.0,84,16,68
1544094256.0,76,16,60
1544094613.0,71,16,55
1544094913.0,71,16,55
1544095213.0,71,16,55
1544095513.0,71,15,55
1544095813.0,69,15,53
1544096113.0,69,15,53
1544096413.0,69,15,53
1544096713.0,70,15,54
1544097013.0,70,15,54
1544097313.0,69,15,53
1544097687.0,70,15,54
1544097949.0,69,15,53
1544098278.0,69,15,53
1544098333.0,70,15,55
1544098687.0,69,15,54
1544098987.0,70,15,55
1544099287.0,70,15,55
1544099586.0,70,14,55
1544099886.0,72,14,57
1544100170.0,71,14,56
1544100525.0,70,14,55
1544100824.0,70,14,56
1544101124.0,69,14,55
1544101424.0,68,14,54
1544101724.0,68,14,54
1544101862.0,68,14,54
1544102181.0,69,14,55
1544102236.0,67,14,53
1544102561.0,69,14,55
1544102861.0,70,14,56
1544103160.0,70,14,55
1544103460.0,71,14,57
1544103760.0,71,14,57
1544104059.0,72,14,58
1544104325.0,71,14,57
1544104679.0,70,14,56
1544104979.0,70,14,56
1544105279.0,69,14,55
1544105578.0,70,14,56
1544105878.0,68,14,54
1544106105.0,68,14,54
1544106426.0,69,14,55
1544106790.0,70,14,56
1544107090.0,70,14,55
1544107389.0,70,14,56
1544107689.0,70,14,56
1544107989.0,71,14,56
1544108288.0,71,14,56
1544108588.0,71,14,56
1544108642.0,71,14,56
1544108997.0,71,14,56
1544109297.0,70,14,56
1544109597.0,70,14,55
1544109897.0,69,14,54
1544110197.0,69,14,54
1544110396.0,68,15,53
1544110716.0,70,15,55
1544111070.0,70,15,54
1544111370.0,70,15,55
1544111670.0,70,15,55
1544111969.0,70,15,54
1544112269.0,71,15,56
1544112563.0,71,15,56
1544112630.0,72,15,56
1544112807.0,71,15,56
1544113162.0,71,15,56
1544113461.0,69,15,54
1544113761.0,68,15,53
1544114061.0,68,15,53
1544114361.0,69,14,54
1544114619.0,67,14,52
1544114973.0,69,14,54
1544115217.0,70,14,55
1544115540.0,71,14,56
1544115566.0,71,14,57
1544115602.0,71,14,57
1544115674.0,71,14,56
1544115765.0,71,14,56
1544115838.0,71,14,56
1544115935.0,71,14,56
1544116007.0,71,14,56
1544116079.0,71,14,57
1544116452.0,71,14,56
1544116751.0,70,14,56
1544117051.0,70,14,55
1544117350.0,69,14,55
1544117651.0,70,14,55
1544117951.0,69,14,55
1544118250.0,68,14,53
1544118323.0,68,14,54
1544118616.0,69,14,55
1544118988.0,69,14,55
1544119182.0,71,14,56
1544119255.0,71,14,56
1544119351.0,71,14,57
1544119423.0,71,14,57
1544119522.0,71,14,57
1544119895.0,70,14,56
1544120195.0,71,13,57
1544120495.0,70,13,56
1544120794.0,70,13,57
1544121095.0,69,13,56
1544121395.0,69,13,56
1544121695.0,69,13,56
1544121995.0,68,12,56
1544122295.0,69,12,56
1544122595.0,69,12,56
1544122726.0,68,12,56
1544123054.0,68,12,56
1544123427.0,69,12,57
1544123688.0,69,12,57
1544123760.0,70,12,58
1544123828.0,70,12,58
1544123900.0,70,12,58
1544123978.0,69,11,57
1544124051.0,69,11,57
1544124142.0,70,11,58
1544124215.0,70,11,58
1544124295.0,71,11,59
1544124367.0,69,11,57
1544124450.0,70,11,58
1544124506.0,71,11,59
1544124580.0,71,11,60
1544124652.0,70,11,58
1544124753.0,70,11,59
1544124826.0,71,11,59
1544124913.0,69,11,58
1544124986.0,70,11,59
1544125091.0,71,11,60
1544125163.0,71,11,60
1544125257.0,71,11,59
1544125314.0,70,11,59
1544125389.0,71,11,60
1544125471.0,71,11,60
1544125566.0,70,11,59
1544125938.0,71,10,60
1544126238.0,69,10,58
1544126577.0,69,10,59
1544126876.0,69,10,59
1544127176.0,68,10,58
1544127476.0,68,10,58
1544127548.0,68,10,58
1544127620.0,68,10,58
1544127693.0,68,9,58
1544127823.0,68,9,58
1544127895.0,69,9,60
1544127957.0,68,9,59
1544128030.0,69,9,59
1544128121.0,69,9,60
1544128194.0,70,9,60
1544128278.0,70,9,60
1544128351.0,70,9,60
1544128425.0,71,9,62
1544128503.0,70,9,61
1544128577.0,70,9,60
1544128633.0,71,9,61
1544128705.0,70,9,60
1544128778.0,70,9,61
1544128850.0,70,9,61
1544128923.0,70,9,60
1544129007.0,70,9,61
1544129087.0,70,9,61
1544129173.0,70,9,61
1544129247.0,70,9,61
1544129330.0,71,9,62
1544129402.0,71,8,62
1544129490.0,70,8,61
1544129562.0,71,8,62
1544129662.0,71,8,62
1544129735.0,71,8,62
1544129807.0,71,8,63
1544130179.0,71,8,63
1544130479.0,70,8,61
1544130778.0,70,8,61
1544131078.0,69,8,60
1544131378.0,69,8,60
1544131677.0,68,8,60
1544131786.0,69,8,60
1544131868.0,69,8,60
1544131925.0,68,8,59
1544132003.0,68,8,59
1544132148.0,68,8,59
1544132220.0,68,8,60
1544132302.0,70,8,61
1544132375.0,70,8,61
1544132448.0,70,8,61
1544132520.0,70,8,61
1544132596.0,70,8,61
1544132669.0,70,9,61
1544132745.0,70,9,61
1544132818.0,71,9,62
1544132892.0,70,9,61
1544132964.0,70,9,61
1544133053.0,71,9,62
1544133125.0,70,9,61
1544133215.0,70,9,61
1544133287.0,70,9,61
1544133376.0,71,9,62
1544133449.0,70,9,61
1544133541.0,71,9,62
1544133614.0,71,9,62
1544133710.0,69,9,60
1544133782.0,71,9,62
1544133875.0,71,9,62
1544133947.0,71,9,62
1544134019.0,71,9,62
1544134392.0,71,9,61
1544134691.0,70,9,60
1544134992.0,70,9,60
1544135291.0,69,9,59
1544135424.0,69,9,60
1544135481.0,68,9,58
1544135537.0,69,9,59
1544135609.0,68,9,59
1544135966.0,69,9,60
1544136266.0,69,9,59
1544136565.0,70,9,60
1544136866.0,69,9,59
1544137166.0,69,9,59
1544137466.0,68,9,58
1544137765.0,67,9,57
1544138066.0,68,9,58
1544138366.0,68,9,58
1544138666.0,67,9,57
1544138966.0,68,9,58
1544139266.0,67,9,57
1544139565.0,66,9,56
1544139865.0,67,9,57
1544140166.0,65,9,56
1544140466.0,66,9,56
1544140766.0,66,9,56
1544141066.0,65,10,55
1544141366.0,66,10,56
1544141666.0,64,10,54
1544141966.0,65,10,54
1544142266.0,64,10,53
1544142566.0,65,10,54
1544142867.0,65,11,54
1544143167.0,64,11,53
1544143467.0,64,11,52
1544143767.0,63,11,52
1544144068.0,63,11,51
1544144368.0,64,12,52
1544144668.0,63,12,51
1544144968.0,64,12,52
1544145268.0,63,12,51
1544145569.0,62,12,49
1544145869.0,62,13,49
1544146169.0,63,13,50
1544146470.0,63,13,49
1544146770.0,64,13,50
1544147070.0,63,13,50
1544147371.0,63,14,49
1544147672.0,63,14,48
1544147972.0,62,14,48
1544148273.0,62,14,48
1544148573.0,62,14,48
1544148873.0,62,15,47
1544149173.0,61,15,46
1544149473.0,62,15,47
1544149774.0,61,15,46
1544150074.0,61,15,45
1544150375.0,62,16,45
1544150675.0,61,16,45
1544150975.0,61,16,45
1544151275.0,60,16,44
1544151575.0,61,17,44
1544151875.0,60,17,43
1544152176.0,61,17,44
1544152476.0,60,17,43
1544152776.0,60,17,43
1544153076.0,60,17,42
1544153376.0,60,17,42
1544153678.0,60,18,42
1544153979.0,59,18,41
1544154279.0,60,18,42
1544154580.0,60,18,42
1544154881.0,60,18,41
1544155182.0,60,18,41
1550052965.0,49,21,28
1550053490.0,40,20,19
1550053830.0,71,20,50
1550054130.0,71,20,50
1550054430.0,70,20,50
1550054730.0,71,20,51
1550055030.0,71,20,51
1550055330.0,72,20,51
1550055630.0,72,20,52
1550055930.0,73,20,53
1550056230.0,73,20,52
1550056529.0,72,20,52
1550056808.0,73,20,53
1550057148.0,72,20,52
1550057448.0,71,20,51
1550057748.0,70,19,50
1550058048.0,68,19,48
1550058348.0,68,19,49
1550058649.0,69,19,49
1550058949.0,69,19,49
1550059262.0,68,19,48
1550059562.0,68,19,48
1550059862.0,67,19,48
1550060162.0,67,19,48
1550060463.0,66,19,47
1550060763.0,66,18,47
1550061063.0,65,18,46
1550061364.0,66,18,47
1550061664.0,67,18,48
1550061965.0,64,18,46
1550062265.0,64,18,46
1550062565.0,64,17,46
1550062866.0,64,17,46
1550063166.0,64,17,46
1550063467.0,64,17,46
1550063767.0,62,16,45
1550064068.0,62,16,46
1550064368.0,62,16,46
1550064669.0,61,16,45
1550064970.0,62,15,47
1550065270.0,62,15,46
1550065571.0,62,15,46
1550065871.0,61,15,46
1550066172.0,62,14,47
1550066472.0,61,14,46
1550066773.0,60,14,46
1550067073.0,61,14,47
1550067374.0,60,13,46
1550067675.0,60,13,46
1550067975.0,60,13,47
1550068276.0,60,12,47
1550068577.0,59,12,46
1550068877.0,59,12,47
1550069178.0,59,11,47
1550069478.0,59,11,47
1550069779.0,59,11,48
1550070080.0,59,10,48
1550070381.0,59,10,48
1550070681.0,59,10,48
1550070982.0,58,10,47
1550071283.0,58,10,47
1550071583.0,58,10,47
1550071884.0,58,10,47
1550072185.0,58,10,47
1550072486.0,57,10,46
1550072786.0,57,10,46
1550073087.0,57,10,46
1550073388.0,56,10,45
1550073717.0,56,10,45
1550074018.0,56,11,45
1550074318.0,56,11,45
1550074619.0,56,12,44
1550074920.0,56,12,43
1550075220.0,56,12,44
1550075521.0,56,13,42
1550075822.0,56,13,42
1550076123.0,55,13,41
1550076424.0,55,14,41
1550076724.0,55,14,40
1550077025.0,54,15,39
1550077326.0,55,15,40
1550077627.0,54,15,39
1550077928.0,54,15,39
1550078228.0,54,15,39
1550078529.0,53,15,38
1550078830.0,54,15,39
1550079131.0,53,15,38
1550079432.0,54,15,38
1550079732.0,54,15,39
1550080033.0,53,15,38
1550080334.0,53,15,38
1550080635.0,53,15,37
1550080936.0,53,15,37
1550081237.0,53,15,38
1550081538.0,53,15,37
1550081838.0,54,15,38
1550082139.0,52,15,36
1550082440.0,52,15,37
1550082741.0,53,15,37
1550083042.0,52,15,36
1550083343.0,52,15,37
1550083644.0,51,15,36
1550083945.0,51,15,35
1550084245.0,51,15,36
1550084546.0,51,15,36
1550084847.0,51,15,36
1550085148.0,52,15,37
1550085449.0,51,14,36
1550085750.0,51,14,36
1550086051.0,50,14,36
1550086352.0,49,14,35
1550086608.0,50,14,36
1550086938.0,51,13,37
1550086982.0,51,13,37
1550087312.0,53,13,40
1550087543.0,54,13,40
1550087884.0,53,13,40
1550088185.0,53,13,39
1550088486.0,52,12,39
1550088786.0,52,12,39
1550089087.0,52,12,39
1550089388.0,52,12,39
1550089688.0,51,12,39
1550089989.0,51,12,39
1550090290.0,50,12,38
1550090591.0,51,12,39
1550090892.0,50,12,38
1550091192.0,50,11,38
1550091493.0,50,11,39
1550091786.0,50,11,39
1550092113.0,50,11,39
1550092153.0,53,11,41
1550092493.0,51,11,39
1550092794.0,53,11,41
1550093010.0,53,11,41
1550093354.0,53,12,41
1550093655.0,52,12,40
1550093955.0,52,12,40
1550094256.0,52,12,40
1550094557.0,50,12,38
1550094858.0,51,12,39
1550095158.0,50,12,38
1550095459.0,51,12,39
1550095760.0,50,12,38
1550095893.0,50,12,38
1550096217.0,50,11,39
1550096257.0,51,11,39
1550096597.0,52,11,40
1550096898.0,53,11,42
1550097111.0,53,11,41
1550097452.0,53,11,41
