Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543421693.5,488,1,74.415,4.225,70.19,0.001643584,0.00039042576047509074
1543429400.0,3660,2,82.935,6.27,76.665,0.01232688,0.17200297674418605
1543429557.0,169,4,83.265,6.23,77.035,0.000569192,0.03659091428571429
1543429805.5,0,1,72.455,6.165,66.29,0.0,0.0
1543430753.5,19505,2,70.465,5.93,64.535,0.06569284,0.16253898556701032
1543431657.5,2823,1,71.28,5.745,65.535,0.009507864000000001,0.0969640521246459
1543432067.5,6634,2,70.715,5.765,64.95,0.022343312,0.1722396642398287
1543432509.0,3546,1,70.715,5.81,64.905,0.011942928,0.10335226153846154
1543432859.0,4036,2,71.395,5.845,65.55,0.013593248,0.17230877746478873
1543433206.5,3388,1,70.58,5.88,64.7,0.011410784,0.09994847299270072
1543433569.5,4479,2,70.24,5.915,64.325,0.015085272,0.17240310857142857
1543433934.5,3564,1,71.055,5.95,65.105,0.012003552,0.10412719807228916
1543434303.5,4604,4,71.73,5.99,65.74,0.015506272000000001,0.17282532260061922
1543434493.5,451,2,72.755,6.01,66.745,0.001518968,0.09593482105263158
1543434696.5,2787,1,71.05,6.03,65.02,0.009386616,0.09682469226361032
1543435259.0,8352,1,69.91,6.145,63.765,0.028129536,0.13049784742268042
1543435806.0,4525,2,70.825,6.295,64.53,0.0152402,0.17253056603773584
1543436173.5,3322,1,70.595,6.42,64.175,0.011188496000000001,0.09659133237410072
1543436524.5,4056,2,71.16,6.54,64.62,0.013660608000000001,0.17255504842105263
1543436874.0,3312,1,71.275,6.665,64.61,0.011154816000000001,0.09699840000000001
1543437220.0,3965,2,71.165,6.79,64.375,0.01335412,0.17293105035971224
1543437571.5,3386,1,71.05,6.91,64.14,0.011404048,0.0965989948235294
1543437942.0,4496,2,70.935,7.035,63.9,0.015142528,0.17250981265822785
1543438321.0,3525,1,71.165,7.17,63.995,0.011872200000000001,0.09669665158371041
1543438695.0,4353,2,71.39,7.3,64.09,0.014660904,0.17248122352941178
1543439079.0,3684,1,71.04,7.41,63.63,0.012407712000000001,0.09668347012987014
1543439467.5,4482,2,70.7,7.51,63.19,0.015095376,0.17251858285714286
1543439860.5,3758,1,71.05,7.605,63.445,0.012656944000000002,0.09674097324840765
1543440252.5,4454,2,72.39,7.7,64.69,0.015001072,0.17253629137380191
1543440656.5,3946,1,72.62,7.805,64.815,0.013290128,0.09665547636363636
1543441042.5,3953,2,71.51,7.905,63.605,0.013313704,0.1730300880866426
1543441428.0,3940,1,71.51,8.0,63.51,0.013269920000000001,0.09670387044534413
1543441803.0,3630,2,71.62,8.09,63.53,0.01222584,0.171925875
1543442181.5,4001,1,71.505,8.185,63.32,0.013475368000000001,0.09682899161676647
1543442552.5,3429,2,70.94,8.28,62.66,0.011548872,0.1725142705394191
1543442903.0,3662,1,70.475,8.365,62.11,0.012333616,0.09652395130434782
1543443256.0,3499,2,70.93,8.45,62.48,0.011784632000000001,0.1724580292682927
1543443615.0,3765,1,71.28,8.54,62.74,0.01268052,0.09671583050847457
1543443972.0,3455,2,71.05,8.63,62.42,0.011636440000000001,0.1731040661157025
1543444329.0,3763,1,71.05,8.72,62.33,0.012673784,0.09666445423728813
1543444682.5,3343,2,71.165,8.81,62.355,0.011259224,0.17248172936170214
1543445040.0,3828,1,71.28,8.9,62.38,0.012892704000000001,0.09669528000000001
1543445404.0,3530,4,71.28,8.99,62.29,0.01188904,0.17258283870967742
1543445558.0,476,2,72.305,9.03,63.275,0.001603168,0.09619008
1543445794.5,3296,1,71.28,9.09,62.19,0.011100928000000001,0.09676353704600485
1543446138.5,3925,2,71.28,9.175,62.105,0.013219400000000001,0.17305396363636363
1543446531.5,4070,1,71.05,9.275,61.775,0.013707760000000001,0.09657130332681019
1543446886.0,2831,2,71.5,9.365,62.135,0.009534808,0.17336014545454548
1543447013.5,413,4,72.305,9.395,62.91,0.001390984,0.08785162105263158
