Stove Type,Laser 73/730,Latitude,64.80454,Longitude,-147.449,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1548415730.5,4,1,81.41,14.615,66.795,1.3472e-05,3.231125916055963e-05
1548416500.5,543,2,71.63,14.805,56.825,0.0018288240000000002,0.1688145230769231
1548417888.0,22387,4,76.195,15.485,60.71,0.07539941600000001,0.09920975789473685
1548420006.0,4,1,76.31,16.645,59.665,1.3472e-05,3.23328e-05
1548420776.5,544,2,72.08,17.145,54.935,0.001832192,0.16087539512195123
1548421621.0,13480,4,75.895,17.63,58.265,0.045400640000000006,0.09917615533980584
1548423125.0,2,1,75.1,18.475,56.625,6.736e-06,1.783058823529412e-05
1548423825.0,523,2,71.625,18.86,52.765,0.0017614640000000001,0.15853176000000002
1548425129.0,21010,4,76.02,19.375,56.645,0.07076168000000001,0.0991986168224299
1548427149.5,5,1,75.68,20.105,55.575,1.684e-05,4.1156822810590634e-05
1548427905.5,523,2,71.97,20.335,51.635,0.0017614640000000001,0.16259667692307692
1548430429.5,41009,4,75.575,22.015,53.56,0.13811831200000002,0.099266504931124
1548433795.5,7,1,75.575,23.99,51.585,2.3576000000000003e-05,4.9259199071387125e-05
1548434676.5,529,2,71.745,24.295,47.45,0.0017816720000000002,0.1644620307692308
1548436103.5,23035,4,75.135,24.89,50.245,0.07758188,0.0992166138543517
1548438088.5,0,4,76.145,25.74,50.405,0.0,0.0
1548438955.0,0,1,72.64,26.125,46.515,0.0,0.0
1548439264.0,530,2,72.195,26.255,45.94,0.00178504,0.1606536
1548440409.0,18405,4,76.75,26.54,50.21,0.06198804,0.09918086400000001
1548442325.0,58,1,76.185,26.99,49.195,0.00019534400000000002,0.00044452490518331227
1548443135.5,496,2,71.855,27.16,44.695,0.0016705280000000001,0.15420258461538464
1548445700.5,26696,1,71.965,27.15,44.815,0.08991212800000001,0.06357958373600472
1548448266.0,530,2,72.08,27.135,44.945,0.00178504,0.1606536
1548449649.5,22309,4,75.375,26.97,48.405,0.07513671200000001,0.0991903788778878
1548451962.0,4,1,75.825,26.665,49.16,1.3472e-05,2.555279241306639e-05
1548452930.5,530,2,72.87,26.52,46.35,0.00178504,0.1647729230769231
1548454466.5,24815,4,75.585,26.65,48.935,0.08357692,0.09920109198813055
1548456972.5,4,1,75.92,26.985,48.935,1.3472e-05,2.4506922688226376e-05
1548457981.5,551,2,72.755,27.195,45.56,0.001855768,0.17130166153846155
1548459543.5,25249,4,75.265,27.625,47.64,0.085038632,0.0992347083306321
1548462040.5,1,1,75.825,28.1,47.725,3.368e-06,6.351388161341017e-06
1548463015.0,530,2,72.755,28.15,44.605,0.00178504,0.1606536
1548464851.5,29737,4,74.935,28.64,46.295,0.100154216,0.09924447497935592
1548467649.0,3,1,75.045,29.395,45.65,1.0104e-05,1.8539449541284406e-05
1548468649.5,516,2,72.64,29.66,42.98,0.0017378880000000001,0.1604204307692308
1548470526.5,30395,4,75.815,30.03,45.785,0.10237036000000001,0.09920142557200538
1548473329.0,3,1,75.595,31.3,44.295,1.0104e-05,1.9245714285714285e-05
1548474294.5,543,2,72.65,32.22,40.43,0.0018288240000000002,0.16057966829268294
1548476500.5,35774,4,75.915,32.31,43.605,0.120486832,0.09923417872340426
1548479628.5,1,1,75.8,32.325,43.475,3.368e-06,6.4322546419098145e-06
1548480591.0,537,2,72.645,32.27,40.375,0.001808616,0.16277544
1548482825.5,36251,4,75.6,32.225,43.375,0.12209336800000001,0.0992404887785053
1548485934.5,2,1,75.15,31.995,43.155,6.736e-06,1.3554835103409726e-05
1548486849.0,537,2,71.97,31.8,40.17,0.001808616,0.16277544
1548487584.5,11701,4,75.68,31.465,44.215,0.039408968,0.09914205786163523
1548489033.0,1,1,75.905,30.755,45.15,3.368e-06,8.270668485675307e-06
1548489785.5,516,2,72.755,30.345,42.41,0.0017378880000000001,0.1604204307692308
1548491808.5,32790,4,75.92,28.37,47.55,0.11043672,0.09921941402545545
1548494679.5,4,1,75.36,26.42,48.94,1.3472e-05,2.7953429394812684e-05
1548495567.0,530,2,71.4,26.42,44.98,0.00178504,0.1606536
1548497342.5,28729,4,75.635,25.96,49.675,0.09675927200000001,0.0992120134434634
1548499899.5,4,1,76.545,25.17,51.375,1.3472e-05,3.0255271366188398e-05
1548500720.5,537,2,72.76,24.835,47.925,0.001808616,0.16694916923076925
1548503355.5,42816,4,75.915,23.9,52.015,0.144204288,0.09924210223666603
1548506799.5,4,1,75.465,22.81,52.655,1.3472e-05,2.9269281834640922e-05
1548507647.5,522,2,71.855,22.65,49.205,0.001758096,0.16228578461538462
