Stove Type,Laser 56/560,Latitude,64.90553,Longitude,-147.879,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1549706207.0,94,19,74
1549706660.0,94,19,74
1549706715.0,94,19,74
1549706937.0,70,19,50
1549706979.0,69,19,50
1549707116.0,69,19,50
1549707226.0,70,19,50
1549707569.0,69,19,50
1549707869.0,69,19,49
1549708169.0,68,19,49
1549708470.0,68,19,49
1549708770.0,68,19,49
1549709071.0,67,19,48
1549709371.0,68,18,49
1549709671.0,68,18,49
1549709972.0,68,18,49
1549710272.0,67,18,48
1549710572.0,68,18,49
1549710872.0,67,18,48
1549711173.0,67,18,48
1549711473.0,67,18,48
1549711773.0,67,18,48
1549712073.0,67,18,48
1549712373.0,67,18,48
1549712674.0,67,18,48
1549712974.0,66,19,47
1549713274.0,66,19,47
1549713574.0,66,19,47
1549713875.0,66,18,47
1549714175.0,65,18,46
1549714475.0,66,18,48
1549714775.0,66,17,48
1549715076.0,66,17,48
1549715376.0,66,17,48
1549715676.0,66,17,49
1549715977.0,66,16,49
1549716277.0,66,16,50
1549716577.0,66,16,50
1549716877.0,66,15,50
1549717178.0,66,15,50
1549717478.0,66,15,50
1549717778.0,66,15,50
1549718079.0,66,16,50
1549718379.0,66,16,50
1549718679.0,66,16,49
1549718979.0,64,16,47
1549719280.0,65,16,48
1549719580.0,65,16,48
1549719880.0,65,16,48
1549720181.0,65,17,48
1549720481.0,66,17,48
1549720782.0,66,17,48
1549721082.0,66,17,48
1549721382.0,65,17,48
1549721682.0,66,17,48
1549721983.0,67,17,49
1549722283.0,65,18,47
1549722583.0,66,18,48
1549722884.0,66,18,47
1549723184.0,65,18,47
1549723484.0,65,18,47
1549723785.0,65,18,47
1549724085.0,65,18,46
1549724385.0,66,18,47
1549724685.0,65,19,46
1549724985.0,66,19,46
1549725286.0,66,19,46
1549725586.0,65,19,46
1549725886.0,65,19,46
1549726186.0,65,19,46
1549726487.0,66,19,46
1549726787.0,65,20,45
1549726958.0,65,20,45
1549727010.0,65,20,45
1549727052.0,66,20,45
1549727195.0,65,20,45
1549727375.0,67,20,46
1549727716.0,68,20,48
1549727832.0,69,20,49
1549728178.0,69,20,48
1549728423.0,69,20,49
1549728765.0,68,21,47
1549729066.0,68,21,47
1549729187.0,68,21,47
1549729527.0,71,21,49
1549729570.0,71,21,49
1549729911.0,69,21,48
1549730211.0,70,21,48
1549730512.0,69,21,47
1549730812.0,69,21,47
1549731112.0,69,22,47
1549731412.0,69,22,47
1549731713.0,69,22,47
1549732013.0,69,22,46
1549732313.0,70,22,47
1549732613.0,69,22,46
1549732913.0,69,23,46
1549733214.0,70,23,46
1549733514.0,69,23,46
1549733814.0,69,23,45
1549734114.0,70,24,46
1549734415.0,69,24,45
1549734715.0,70,24,45
1549735015.0,69,24,45
1549735316.0,70,24,45
1549735616.0,70,24,45
1549735916.0,70,24,45
1549736216.0,70,24,46
1549736516.0,70,24,46
1549736817.0,70,24,45
1549737117.0,69,24,45
1549737417.0,70,23,46
1549737718.0,69,23,46
1549738018.0,69,23,45
1549738318.0,70,23,46
1549738618.0,70,23,46
1549738918.0,70,23,47
1549739218.0,70,23,47
1549739518.0,70,23,47
1549739818.0,69,23,46
1549740119.0,70,23,47
1549740419.0,70,23,47
1549740720.0,71,23,47
1549741020.0,71,23,47
1549741320.0,70,23,46
1549741620.0,70,23,46
1549741920.0,70,23,46
1549742221.0,71,24,47
1549742521.0,71,24,46
1549742821.0,70,24,46
1549743121.0,71,24,46
1549743422.0,71,24,46
1549743722.0,70,24,46
1549744023.0,71,24,46
1549744323.0,70,24,45
1549744623.0,71,24,46
1549744923.0,71,25,46
