Stove Type,Laser 56/560,Latitude,64.92074,Longitude,-147.918,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543572947.0,-1,-1,7451
1543573247.0,-1,-1,10312
1543573547.0,-1,-1,9784
1543573846.0,-1,-1,10043
1543573994.0,4,7121,10149
1543574050.0,2,7389,10312
1543574406.0,-1,-1,10096
1543574468.0,1,9667,10312
1543574524.0,2,10247,10096
1543574594.0,1,10627,9990
1543574650.0,4,10652,10096
1543575007.0,-1,-1,10479
1543575307.0,-1,-1,10203
1543575607.0,-1,-1,10312
1543575907.0,-1,-1,10423
1543576206.0,-1,-1,10535
1543576506.0,-1,-1,10650
1543576806.0,-1,-1,11004
1543577106.0,-1,-1,10884
1543577406.0,-1,-1,11065
1543577706.0,-1,-1,11188
1543578006.0,-1,-1,11065
1543578306.0,-1,-1,11126
1543578606.0,-1,-1,11251
1543578906.0,-1,-1,11506
1543579277.0,-1,-1,11251
1543579577.0,-1,-1,11637
1543579779.0,1,10652,11975
1543579838.0,2,11195,11637
1543580009.0,4,12131,11975
1543580066.0,1,12722,11314
1543580252.0,2,14675,10944
1543580608.0,-1,-1,11126
1543580908.0,-1,-1,10884
1543581208.0,-1,-1,11188
1543581508.0,-1,-1,11506
1543581808.0,-1,-1,11314
1543582108.0,-1,-1,10944
1543582407.0,-1,-1,11441
1543582707.0,-1,-1,10825
1543583007.0,-1,-1,11251
1543583307.0,-1,-1,11004
1543583607.0,-1,-1,11251
1543583907.0,-1,-1,11126
1543584207.0,-1,-1,11314
1543584507.0,-1,-1,11188
1543584807.0,-1,-1,10884
1543585106.0,-1,-1,10766
1543585406.0,-1,-1,10884
1543585706.0,-1,-1,10884
1543586006.0,-1,-1,10650
1543586305.0,-1,-1,10884
1543586605.0,-1,-1,11571
1543586905.0,-1,-1,11188
1543587205.0,-1,-1,11506
1543587505.0,-1,-1,11441
1543587804.0,-1,-1,11126
1543588104.0,-1,-1,11004
1543588404.0,-1,-1,11571
1543588704.0,-1,-1,10944
1543589004.0,-1,-1,11188
1543589303.0,-1,-1,11126
1543589603.0,-1,-1,11065
1543589903.0,-1,-1,11377
1543590203.0,-1,-1,11314
1543590502.0,-1,-1,11377
1543590803.0,-1,-1,11065
1543591102.0,-1,-1,11441
1543591402.0,-1,-1,11441
1543591702.0,-1,-1,11004
1543592002.0,-1,-1,10707
1543592302.0,-1,-1,11004
1543592602.0,-1,-1,11004
1543592902.0,-1,-1,10884
1543593202.0,-1,-1,11004
1543593501.0,-1,-1,11704
1543593802.0,-1,-1,11251
1543594102.0,-1,-1,11065
1543594402.0,-1,-1,11126
1543594702.0,-1,-1,11441
1543595002.0,-1,-1,10944
1543595302.0,-1,-1,11188
1543595601.0,-1,-1,11065
1543595901.0,-1,-1,11065
1543596202.0,-1,-1,11377
1543596501.0,-1,-1,10825
1543596801.0,-1,-1,11377
1543597102.0,-1,-1,11314
1543597401.0,-1,-1,11126
1543597701.0,-1,-1,11377
1543598001.0,-1,-1,11314
1543598302.0,-1,-1,11770
1543598602.0,-1,-1,11188
1543598901.0,-1,-1,11251
