Stove Type,Laser 56/560,Latitude,64.80488,Longitude,-148.07,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1544098546.5,489,2,73.65,15.205,58.445,0.0014215229999999998,0.0812298857142857
1544098864.0,3430,4,70.9,15.125,55.775,0.009971009999999999,0.06275460839160839
1544099163.0,156,2,67.92,15.05,52.87,0.000453492,0.0627912
1544099331.0,1861,4,68.04,15.01,53.03,0.005409927,0.06282495870967741
1544099499.0,254,2,68.16,14.965,53.195,0.0007383779999999999,0.10223695384615385
1544099598.0,1037,4,68.04,14.94,53.1,0.003014559,0.06309542093023256
1544099697.0,150,2,67.92,14.915,53.005,0.00043605,0.06037615384615385
1544099768.0,693,4,68.39,14.895,53.495,0.002014551,0.06252054827586206
1544099839.0,174,2,68.865,14.88,53.985,0.000505818,0.07003633846153845
1544100051.5,2404,4,69.33,14.83,54.5,0.006988428,0.0630534857142857
1544100264.0,142,2,70.025,14.775,55.25,0.00041279399999999996,0.0571560923076923
1544100383.0,1273,4,69.675,14.745,54.93,0.003700611,0.0628405641509434
1544100502.0,156,2,69.445,14.715,54.73,0.000453492,0.0627912
1544108683.5,-156,4,81.455,14.595,66.86,-0.000453492,-9.99309053069719e-05
1544122564.0,0,1,78.335,12.055,66.28,0.0,0.0
1544128304.0,551,2,63.065,9.615,53.45,0.0016017569999999999,0.10297009285714286
1544128378.5,558,4,67.555,9.57,57.985,0.001622106,0.0627912
1544130188.0,2,1,67.68,9.215,58.465,5.814e-06,5.9360181508791825e-06
1544131991.5,693,2,62.94,8.895,54.045,0.002014551,0.08953559999999999
1544132065.0,388,4,64.535,8.905,55.63,0.0011279159999999999,0.061522690909090905
