Stove Type,Laser 73/730,Latitude,64.79955,Longitude,-148.063,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543344573.0,4,852,12115
1543344681.0,2,1334,11838
1543344866.0,4,2739,10203
1543345221.0,-1,-1,11377
1543345521.0,-1,-1,11506
1543345821.0,-1,-1,11314
1543346121.0,-1,-1,10825
1543346421.0,-1,-1,11314
1543346721.0,-1,-1,11506
1543347021.0,-1,-1,11571
1543347320.0,-1,-1,11770
1543347620.0,-1,-1,11704
1543347920.0,-1,-1,11838
1543348220.0,-1,-1,11975
1543348519.0,-1,-1,11975
1543348879.0,-1,-1,12185
1543349179.0,-1,-1,12185
1543349478.0,-1,-1,12257
1543349778.0,-1,-1,12549
1543350078.0,-1,-1,12257
1543350378.0,-1,-1,12624
1543350678.0,-1,-1,12549
1543350978.0,-1,-1,12549
1543351278.0,-1,-1,12475
1543351578.0,-1,-1,12699
1543351878.0,-1,-1,12775
1543352178.0,-1,-1,12775
1543352478.0,-1,-1,12775
1543352778.0,-1,-1,12930
1543353078.0,-1,-1,12699
1543353378.0,-1,-1,12257
1543353678.0,-1,-1,10944
1543353978.0,-1,-1,11704
1543354278.0,-1,-1,11906
1543354577.0,-1,-1,11770
1543354877.0,-1,-1,11704
1543355177.0,-1,-1,11838
1543355477.0,-1,-1,11838
1543355777.0,-1,-1,11975
1543356076.0,-1,-1,11770
1543356376.0,-1,-1,11704
1543356676.0,-1,-1,12257
1543356976.0,-1,-1,11975
1543357276.0,-1,-1,12045
1543357576.0,-1,-1,12329
1543357876.0,-1,-1,12329
1543358175.0,-1,-1,12329
1543358475.0,-1,-1,12624
1543358775.0,-1,-1,12699
1543359075.0,-1,-1,12699
1543359376.0,-1,-1,12930
1543359675.0,-1,-1,12930
1543359975.0,-1,-1,13008
1543360275.0,-1,-1,13008
1543360574.0,-1,-1,12852
1543360874.0,-1,-1,13087
1543361174.0,-1,-1,13008
1543361474.0,-1,-1,13167
1543361774.0,-1,-1,13248
1543362074.0,-1,-1,13167
1543362374.0,-1,-1,13412
1543362674.0,-1,-1,13330
1543362974.0,-1,-1,13330
1543363284.0,-1,-1,13495
1543363584.0,-1,-1,13495
1543363884.0,-1,-1,13664
1543364184.0,-1,-1,13664
1543364484.0,-1,-1,13579
1543364784.0,-1,-1,13750
1543365084.0,-1,-1,13750
1543365384.0,-1,-1,14101
1543365683.0,-1,-1,13836
1543365984.0,-1,-1,13836
1543366284.0,-1,-1,14012
1543366584.0,-1,-1,14012
1543366884.0,-1,-1,14012
1543367184.0,-1,-1,14282
1543367484.0,-1,-1,14101
1543367784.0,-1,-1,14191
1543368083.0,-1,-1,14101
1543368384.0,-1,-1,14101
1543368684.0,-1,-1,14101
1543368984.0,-1,-1,14467
1543369284.0,-1,-1,14374
1543369584.0,-1,-1,14374
1543369884.0,-1,-1,13412
1543370184.0,-1,-1,11838
1543370484.0,-1,-1,13008
1543370784.0,-1,-1,12699
1543371084.0,-1,-1,13167
1543371384.0,-1,-1,13495
1543371684.0,-1,-1,13836
1543371983.0,-1,-1,13750
1543372283.0,-1,-1,13750
1543372583.0,-1,-1,13923
1543372883.0,-1,-1,13836
1543373183.0,-1,-1,13923
1543373483.0,-1,-1,14191
1543373783.0,-1,-1,14012
1543374083.0,-1,-1,14191
1543374383.0,-1,-1,14374
1543374683.0,-1,-1,12401
1543374983.0,-1,-1,12185
1543375283.0,-1,-1,13008
1543375583.0,-1,-1,13008
1543375883.0,-1,-1,12930
1543376183.0,-1,-1,13087
1543376484.0,-1,-1,12775
1543376783.0,-1,-1,12775
1543377083.0,-1,-1,12699
1543377383.0,-1,-1,12852
1543377683.0,-1,-1,12475
1543377983.0,-1,-1,12475
1543378283.0,-1,-1,12475
1543378583.0,-1,-1,12475
1543378882.0,-1,-1,12115
1543379182.0,-1,-1,12624
1543379482.0,-1,-1,12699
1543379782.0,-1,-1,12852
1543380081.0,-1,-1,12852
1543380381.0,-1,-1,13008
1543380682.0,-1,-1,13248
1543380982.0,-1,-1,13248
1543381282.0,-1,-1,13495
1543381581.0,-1,-1,13579
