Stove Type,Laser 73/730,Latitude,64.80454,Longitude,-147.449,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1548414980.0,4,0,91.3,14.43,76.87
1548416481.0,1,4,71.52,14.8,56.72
1548416520.0,2,547,71.74,14.81,56.93
1548419256.0,4,22934,80.65,16.16,64.49
1548420756.0,1,22938,71.97,17.13,54.84
1548420797.0,2,23482,72.19,17.16,55.03
1548422445.0,4,36962,79.6,18.1,61.5
1548423805.0,1,36964,70.6,18.85,51.75
1548423845.0,2,37487,72.65,18.87,53.78
1548426413.0,4,58497,79.39,19.88,59.51
1548427886.0,1,58502,71.97,20.33,51.64
1548427925.0,2,59025,71.97,20.34,51.63
1548432934.0,4,100034,79.18,23.69,55.49
1548434657.0,1,100041,71.97,24.29,47.68
1548434696.0,2,100570,71.52,24.3,47.22
1548437511.0,4,123605,78.75,25.48,53.27
1548438666.0,4,123605,73.54,26.0,47.54
1548439244.0,1,123605,71.74,26.25,45.49
1548439284.0,2,124135,72.65,26.26,46.39
1548441534.0,4,142540,80.85,26.82,54.03
1548443116.0,1,142598,71.52,27.16,44.36
1548443155.0,2,143094,72.19,27.16,45.03
1548448246.0,1,169790,71.74,27.14,44.6
1548448286.0,2,170320,72.42,27.13,45.29
1548451013.0,4,192629,78.33,26.81,51.52
1548452911.0,1,192633,73.32,26.52,46.8
1548452950.0,2,193163,72.42,26.52,45.9
1548455983.0,4,217978,78.75,26.78,51.97
1548457962.0,1,217982,73.09,27.19,45.9
1548458001.0,2,218533,72.42,27.2,45.22
1548461086.0,4,243782,78.11,28.05,50.06
1548462995.0,1,243783,73.54,28.15,45.39
1548463035.0,2,244313,71.97,28.15,43.82
1548466668.0,4,274050,77.9,29.13,48.77
1548468630.0,1,274053,72.19,29.66,42.53
1548468669.0,2,274569,73.09,29.66,43.43
1548472384.0,4,304964,78.54,30.4,48.14
1548474274.0,1,304967,72.65,32.2,40.45
1548474315.0,2,305510,72.65,32.24,40.41
1548478686.0,4,341284,79.18,32.38,46.8
1548480571.0,1,341285,72.42,32.27,40.15
1548480611.0,2,341822,72.87,32.27,40.6
1548485040.0,4,378073,78.33,32.18,46.15
1548486829.0,1,378075,71.97,31.81,40.16
1548486869.0,2,378612,71.97,31.79,40.18
1548488300.0,4,390313,79.39,31.14,48.25
1548489766.0,1,390314,72.42,30.37,42.05
1548489805.0,2,390830,73.09,30.32,42.77
1548493812.0,4,423620,78.75,26.42,52.33
1548495547.0,1,423624,71.97,26.42,45.55
1548495587.0,2,424154,70.83,26.42,44.41
1548499098.0,4,452883,80.44,25.5,54.94
1548500701.0,1,452887,72.65,24.84,47.81
1548500740.0,2,453424,72.87,24.83,48.04
1548505971.0,4,496240,78.96,22.97,55.99
1548507628.0,1,496244,71.97,22.65,49.32
1548507667.0,2,496766,71.74,22.65,49.09
1548512385.0,4,535381,79.6,23.48,56.12
1548514057.0,1,535385,72.19,23.65,48.54
1548514097.0,2,535915,72.42,23.65,48.77
1548518998.0,4,576028,79.39,24.65,54.74
1548520911.0,1,576041,73.09,24.75,48.34
1548520950.0,2,576591,73.09,24.75,48.34
1548523355.0,4,596271,78.33,24.66,53.67
1548524758.0,1,596272,73.76,24.52,49.24
1548524799.0,2,596810,71.97,24.52,47.45
1548526682.0,4,612188,82.1,23.41,58.69
1548527886.0,1,612191,71.97,22.27,49.7
1548527925.0,2,612705,71.52,22.23,49.29
1548531607.0,4,642636,82.1,19.82,62.28
1548551572.0,4,796172,78.54,16.34,62.2
1548553095.0,1,796173,71.74,15.27,56.47
1548553134.0,2,796681,71.52,15.25,56.27
1548566213.0,4,903760,80.02,6.81,73.21
1548567742.0,1,903763,71.97,6.27,65.7
1548567783.0,2,904300,70.6,6.26,64.34
1548572682.0,4,944137,82.3,6.46,75.84
1548573963.0,1,944523,71.97,7.35,64.62
1548574004.0,2,944890,71.52,7.38,64.14
1548593719.0,4,1106281,78.96,12.09,66.87
1548595128.0,1,1106283,72.65,10.99,61.66
1548595167.0,2,1106806,72.19,10.96,61.23
1548605794.0,4,1193792,80.85,9.8,71.05
1548607376.0,2,1194323,72.87,10.27,62.6
1548610034.0,4,1216058,79.6,10.5,69.1
1548611269.0,1,1216059,71.97,10.44,61.53
1548611308.0,2,1216575,72.42,10.43,61.99
1548615511.0,4,1250966,78.33,10.75,67.58
1548616721.0,1,1250971,71.97,11.15,60.82
1548616760.0,2,1251486,71.06,11.17,59.89
1548620110.0,4,1278896,79.81,12.2,67.61
1548621272.0,1,1278901,71.74,12.43,59.31
1548621312.0,2,1279396,72.19,12.44,59.75
1548621691.0,1,1282693,73.76,12.52,61.24
1548621742.0,2,1283470,77.69,12.53,65.16
1548621792.0,4,1283882,80.02,12.54,67.48
1548622671.0,1,1283882,71.52,12.71,58.81
1548622711.0,2,1284384,71.52,12.72,58.8
1548623090.0,1,1287539,73.09,12.88,60.21
1548623546.0,2,1294493,76.4,13.11,63.29
1548625986.0,4,1314478,83.54,14.33,69.21
1548627060.0,1,1314482,71.06,14.57,56.49
1548627101.0,2,1314999,71.97,14.58,57.39
1548627545.0,1,1318625,73.98,14.6,59.38
1548627944.0,2,1324707,75.96,14.62,61.34
1548644836.0,4,1463003,78.75,15.35,63.4
1548646436.0,1,1463003,71.74,15.67,56.07
1548646475.0,2,1463519,71.29,15.68,55.61
1548655085.0,4,1534012,80.65,15.99,64.66
1548656680.0,1,1534013,71.74,15.91,55.83
1548656719.0,2,1534543,71.97,15.9,56.07
1548660258.0,4,1563501,79.6,16.6,63.0
1548661692.0,1,1563505,72.65,17.39,55.26
1548661732.0,2,1564028,71.52,17.41,54.11
1548663070.0,4,1574970,82.3,17.85,64.45
1548664257.0,1,1574971,73.09,17.97,55.12
1548664298.0,2,1575487,71.52,17.97,53.55
1548673295.0,4,1649159,79.18,19.92,59.26
1548675010.0,1,1649163,72.65,19.49,53.16
1548675050.0,2,1649686,71.74,19.48,52.26
1548680547.0,4,1694685,79.6,18.48,61.12
1548682530.0,1,1694688,72.87,18.18,54.69
1548682571.0,2,1695252,72.87,18.17,54.7
1548686447.0,4,1726968,78.54,17.23,61.31
1548688148.0,1,1726969,72.87,16.99,55.88
1548688189.0,2,1727513,72.65,17.0,55.65
1548692472.0,4,1762419,78.75,17.47,61.28
1548694370.0,1,1762419,72.19,17.28,54.91
1548694409.0,2,1762949,72.42,17.28,55.14
1548697856.0,4,1791157,78.33,17.09,61.24
1548699739.0,1,1791292,72.42,17.66,54.76
1548699780.0,2,1791768,72.42,17.68,54.74
1548700759.0,4,1799645,80.44,18.12,62.32
1548702231.0,1,1799645,71.97,18.83,53.14
1548702271.0,2,1800168,72.65,18.86,53.79
1548706869.0,4,1837801,78.11,21.46,56.65
1548708750.0,1,1838131,72.42,22.12,50.3
1548708791.0,2,1838500,72.65,22.14,50.51
1548713322.0,4,1875585,77.9,23.62,54.28
1548715132.0,1,1875588,72.42,23.89,48.53
1548715172.0,2,1876097,71.29,23.9,47.39
1548719403.0,4,1910718,78.96,24.23,54.73
1548721197.0,1,1910721,73.32,24.26,49.06
1548721236.0,2,1911237,72.42,24.26,48.16
1548726279.0,4,1952514,78.11,24.53,53.58
1548728106.0,1,1952518,72.19,24.71,47.48
1548728163.0,2,1953193,71.74,24.72,47.02
1548732831.0,4,1991405,78.11,24.68,53.43
1548734714.0,2,1991919,72.65,24.42,48.23
1548738998.0,4,2026786,77.9,24.21,53.69
1548740758.0,1,2026786,72.42,24.12,48.3
1548740797.0,2,2027302,72.87,24.12,48.75
1548744481.0,4,2057391,78.11,23.07,55.04
1548746364.0,1,2057547,72.19,22.76,49.43
1548746403.0,2,2057997,72.19,22.76,49.43
1548749388.0,4,2082419,78.54,22.58,55.96
1548751304.0,1,2082421,72.19,22.39,49.8
1548751343.0,2,2082944,72.87,22.39,50.48
1548755797.0,4,2119406,77.69,21.26,56.43
1548757626.0,1,2119408,71.29,21.12,50.17
1548757665.0,2,2119931,71.97,21.12,50.85
1548761471.0,4,2151080,78.11,21.3,56.81
1548763473.0,1,2151082,72.42,21.63,50.79
1548763513.0,2,2151619,71.74,21.64,50.1
1548766615.0,4,2176999,78.54,22.41,56.13
1548768556.0,1,2177004,72.42,22.64,49.78
1548768596.0,2,2177534,72.19,22.64,49.55
1548771156.0,4,2198482,78.33,22.93,55.4
1548773040.0,1,2198729,72.42,23.22,49.2
1548773080.0,2,2199139,72.42,23.22,49.2
1548776265.0,4,2225209,78.54,23.47,55.07
1548778061.0,1,2225213,72.19,23.54,48.65
1548778100.0,2,2225736,71.52,23.54,47.98
1548780881.0,4,2248222,78.33,23.54,54.79
1548782577.0,1,2248222,72.65,23.61,49.04
1548782617.0,2,2248731,73.54,23.61,49.93
1548785862.0,4,2275286,78.11,23.83,54.28
1548787464.0,1,2275287,72.19,23.99,48.2
1548787504.0,2,2275817,71.74,23.99,47.75
1548789901.0,4,2295425,78.96,24.31,54.65
1548791428.0,1,2295428,71.74,24.53,47.21
1548791467.0,2,2295936,71.74,24.54,47.2
1548795483.0,4,2328806,78.33,25.32,53.01
1548797069.0,2,2329286,71.74,25.41,46.33
1548816572.0,4,2488972,78.33,14.8,63.53
1548818156.0,1,2489248,72.65,14.03,58.62
1548818197.0,2,2489664,72.19,14.01,58.18
1548831915.0,4,2601976,78.54,17.25,61.29
1548833325.0,1,2601979,72.19,16.47,55.72
1548833366.0,2,2602516,71.97,16.45,55.52
1548853178.0,4,2764787,78.33,18.6,59.73
1548854794.0,1,2764789,71.74,19.64,52.1
1548854834.0,2,2765305,71.29,19.66,51.63
1548857915.0,4,2790344,77.69,20.78,56.91
1548863782.0,1,2790345,65.16,19.14,46.02
1548863822.0,2,2790896,66.37,19.12,47.25
1548864181.0,0,2795090,70.37,18.99,51.38
1548864427.0,1,2800100,75.3,18.93,56.37
1548865048.0,2,2809571,74.87,18.78,56.09
1548883026.0,4,2956801,78.33,17.88,60.45
1548884160.0,1,2956805,71.74,18.39,53.35
1548884200.0,2,2957300,70.37,18.41,51.96
1548919739.0,4,3248223,81.69,-2.99,84.68
1548920592.0,1,3248224,72.19,-3.21,75.4
1548920631.0,2,3248719,70.83,-3.22,74.05
1548921010.0,1,3252017,73.76,-3.31,77.07
1548921389.0,2,3257525,76.18,-3.41,79.59
1548927390.0,1,3306627,74.65,-9.82,84.47
1548927857.0,2,3313747,76.83,-10.22,87.05
1548931267.0,1,3341653,75.08,-12.5,87.58
1548931661.0,2,3347656,75.74,-12.74,88.48
1548933419.0,1,3362050,74.87,-13.28,88.15
1548933743.0,2,3366984,76.4,-13.31,89.71
1548935345.0,1,3380097,74.65,-13.47,88.12
1548935822.0,2,3387365,75.52,-13.52,89.04
1548937860.0,1,3404053,75.3,-13.63,88.93
1548938068.0,2,3407215,75.74,-13.64,89.38
1548939607.0,1,3419814,74.65,-13.73,88.38
1548940081.0,2,3427046,75.96,-14.13,90.09
1548942864.0,1,3449916,75.3,-16.49,91.79
1548942905.0,2,3450542,76.61,-16.53,93.14
1548943612.0,1,3456332,74.42,-16.49,90.91
1548944138.0,2,3464353,75.52,-16.12,91.64
1548946642.0,1,3484850,74.21,-14.37,88.58
1548947155.0,2,3492679,75.96,-13.99,89.95
1548949352.0,1,3510660,74.42,-12.35,86.77
1548949541.0,2,3513551,79.81,-12.2,92.01
1548950875.0,1,3524465,74.42,-11.7,86.12
1548951409.0,2,3532617,76.18,-11.86,88.04
1548953240.0,1,3547601,74.21,-12.41,86.62
1548953618.0,2,3553312,78.11,-12.53,90.64
1548955110.0,1,3565518,72.65,-13.42,86.07
1548955789.0,2,3575775,76.61,-13.89,90.5
1548957772.0,1,3592010,75.08,-15.03,90.11
1548958387.0,2,3601394,76.18,-14.57,90.75
1548960046.0,1,3614970,73.76,-13.33,87.09
1548960753.0,2,3625760,77.47,-12.8,90.27
1548962634.0,1,3641221,74.65,-10.74,85.39
1548963064.0,2,3647778,77.47,-10.22,87.69
1548964351.0,1,3658316,75.08,-8.68,83.76
1548965050.0,2,3668978,75.52,-7.98,83.5
1548966758.0,1,3682954,73.76,-6.87,80.63
1548967472.0,2,3693848,76.4,-6.4,82.8
1548968783.0,1,3704586,73.98,-5.49,79.47
1548969549.0,2,3716256,75.96,-4.88,80.84
1548970589.0,1,3724773,74.42,-4.05,78.47
1548971344.0,2,3736295,76.61,-3.44,80.05
1548972416.0,1,3745072,74.42,-3.02,77.44
1548973200.0,2,3757026,76.4,-3.22,79.62
1548974215.0,1,3765335,74.21,-3.47,77.68
1548975061.0,2,3778249,77.04,-3.69,80.73
1548976063.0,1,3786451,74.42,-4.01,78.43
1548976834.0,2,3798205,76.18,-4.31,80.49
1548977756.0,1,3805760,74.21,-4.68,78.89
1548978574.0,2,3818234,75.52,-5.01,80.53
1548979569.0,1,3826543,74.87,-5.83,80.7
1548980368.0,2,3838725,76.18,-7.07,83.25
1548981347.0,1,3846858,74.65,-8.59,83.24
1548982158.0,2,3859220,76.4,-9.84,86.24
1548983061.0,1,3866620,74.21,-11.1,85.31
1548983958.0,2,3880290,77.04,-12.0,89.04
1548984875.0,1,3887806,74.21,-12.91,87.12
1548985741.0,2,3901008,77.04,-13.78,90.82
1548986597.0,1,3908019,73.32,-14.54,87.86
1548987576.0,2,3922680,76.83,-15.03,91.86
1548988400.0,1,3929427,74.21,-15.44,89.65
1548989310.0,2,3943309,76.18,-15.89,92.07
1548990175.0,1,3950392,74.42,-16.21,90.63
1548991112.0,2,3964690,77.04,-16.07,93.11
1548991983.0,1,3971825,73.98,-15.94,89.92
1548992824.0,2,3984643,75.52,-15.82,91.34
1548993593.0,1,3990946,74.42,-15.7,90.12
1548994592.0,2,4006181,75.96,-15.7,91.66
1548995334.0,1,4012257,75.08,-15.7,90.78
1548996313.0,2,4027162,76.18,-15.7,91.88
1548997110.0,1,4033686,73.98,-15.7,89.68
1548998018.0,2,4047544,76.4,-16.03,92.43
1548998735.0,1,4053411,74.42,-16.31,90.73
1548999786.0,2,4069443,76.4,-16.73,93.13
1549000577.0,1,4075922,74.42,-17.05,91.47
1549001678.0,2,4092726,75.74,-17.14,92.88
1549002463.0,1,4099149,73.76,-17.14,90.9
1549003519.0,2,4115269,76.61,-17.14,93.75
1549004395.0,1,4122441,74.42,-17.14,91.56
1549005154.0,2,4134007,77.69,-17.52,95.21
1549006134.0,1,4142205,75.08,-18.01,93.09
1549006865.0,2,4153360,76.18,-18.37,94.55
1549008170.0,1,4164045,73.98,-19.03,93.01
1549009149.0,2,4178899,77.04,-19.57,96.61
1549010315.0,1,4188449,74.65,-20.21,94.86
1549010858.0,2,4196723,78.33,-20.51,98.84
1549012138.0,1,4207453,74.87,-21.24,96.11
1549012361.0,2,4210863,78.33,-21.38,99.71
1549013091.0,1,4216837,74.42,-21.81,96.23
1549014110.0,2,4232381,75.96,-22.43,98.39
1549015390.0,1,4242907,74.65,-22.98,97.63
1549016068.0,2,4253084,75.96,-22.65,98.61
1549017285.0,1,4263049,74.65,-22.04,96.69
1549018169.0,2,4276533,76.83,-21.6,98.43
1549020109.0,1,4292427,73.76,-20.36,94.12
1549020710.0,2,4301595,76.4,-19.94,96.34
1549021836.0,1,4310810,74.65,-19.15,93.8
1549022563.0,2,4321902,76.4,-18.87,95.27
1549024633.0,1,4338861,74.42,-20.32,94.74
1549025257.0,2,4348381,77.26,-20.76,98.02
1549027270.0,1,4364870,74.21,-21.34,95.55
1549027985.0,2,4375768,76.83,-21.38,98.21
1549030466.0,1,4396210,73.98,-21.46,95.44
1549031168.0,2,4406928,75.96,-21.46,97.42
1549033139.0,1,4423065,74.65,-21.46,96.11
1549033818.0,2,4433231,76.18,-21.46,97.64
1549039204.0,1,4477327,73.76,-22.9,96.66
1549039811.0,2,4486588,77.26,-23.27,100.53
1549047050.0,1,4545853,75.08,-22.34,97.42
1549047600.0,2,4554245,76.83,-21.82,98.65
1549053914.0,1,4605944,73.98,2.27,71.71
1549054444.0,2,4614028,76.61,6.16,70.45
1549058236.0,1,4645078,73.98,10.67,63.31
