Stove Type,Laser 73/730,Latitude,64.96401,Longitude,-147.755,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543583963.5,155,4,86.76,19.1,67.66,0.00052204,0.031853288135593225
1543585046.5,1,1,81.185,19.15,62.035,3.368e-06,5.75453251067869e-06
1543588922.5,55623,4,78.84,19.615,59.225,0.187338264,0.11947170069087688
1543592806.5,5,1,78.515,20.04,58.475,1.684e-05,2.8555817239755066e-05
1543598866.5,96988,4,78.515,18.65,59.865,0.326655584,0.11763129962988897
1543605233.5,0,1,78.735,16.55,62.185,0.0,0.0
1543611488.5,96171,4,78.94,12.53,66.41,0.323903928,0.11931383820730584
1543617675.5,5,1,79.045,8.46,70.585,1.684e-05,2.330795847750865e-05
1543622477.0,68285,4,78.94,4.92,74.02,0.22998388,0.11824364010282777
1543627129.5,0,1,78.94,1.67,77.27,0.0,0.0
1543633647.5,104759,4,79.045,1.105,77.94,0.35282831200000003,0.11834360600018635
1543640459.0,4,1,79.26,1.345,77.915,1.3472e-05,1.678173010380623e-05
1543644587.0,52922,4,79.26,2.265,76.995,0.17824129600000002,0.1195804445769661
1543648676.0,422,1,79.155,3.09,76.065,0.001421296,0.0018195823613086773
1543651951.5,37410,4,79.26,4.17,75.09,0.12599688,0.12131285584380852
1543655381.0,3,1,79.15,5.59,73.56,1.0104e-05,1.1658461538461538e-05
1543659447.5,49493,4,78.84,7.375,71.465,0.166692424,0.11970730628366248
1543663226.5,3,1,78.95,9.27,69.68,1.0104e-05,1.4292495088408644e-05
1543666597.5,41586,4,79.05,9.965,69.085,0.140061648,0.12013865446747679
1543670330.0,1,1,79.05,9.565,69.485,3.368e-06,3.71015911872705e-06
1543675678.5,72828,4,78.95,12.075,66.875,0.24528470400000002,0.11886188375286043
1543681112.5,156,1,79.38,16.27,63.11,0.000525408,0.0005500054667054375
1543687925.0,101132,4,80.515,18.75,61.765,0.340612576,0.12038143271156489
1543696402.0,1,1,80.3,19.715,60.585,3.368e-06,1.7914893617021278e-06
1543700787.5,20469,4,79.165,19.195,59.97,0.06893959200000001,0.12390540748876687
1543703504.5,0,1,78.84,17.62,61.22,0.0,0.0
1543706352.5,22982,4,78.42,16.395,62.025,0.07740337600000001,0.12302523337748347
1543708909.5,7,1,78.42,16.485,61.935,2.3576000000000003e-05,2.9790663390663394e-05
1543711332.0,20375,4,77.575,16.52,61.055,0.068623,0.1237689378757515
1543713480.5,3,1,78.005,17.245,60.76,1.0104e-05,1.5808083441981747e-05
1543716729.0,41588,4,78.745,18.84,59.905,0.14006838400000002,0.12017306539561488
1543720243.0,4,1,78.315,20.235,58.08,1.3472e-05,1.7125423728813558e-05
1543724311.0,52269,4,78.525,19.615,58.91,0.176041992,0.11948551493212671
1543728517.5,466,1,78.85,19.95,58.9,0.0015694880000000002,0.0018173550337729175
1543732029.5,38716,4,78.955,22.57,56.385,0.130395488,0.11990389701149426
