Stove Type,Laser 56/560,Latitude,64.92074,Longitude,-147.918,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1543573994.0,4,7121,76.4,18.44,57.96
1543574050.0,2,7389,75.74,18.45,57.29
1543574468.0,1,9667,75.74,18.51,57.23
1543574524.0,2,10247,76.61,18.52,58.09
1543574594.0,1,10627,77.04,18.53,58.51
1543574650.0,4,10652,76.61,18.54,58.07
1543579779.0,1,10652,69.68,18.89,50.79
1543579838.0,2,11195,70.83,18.89,51.94
1543580009.0,4,12131,69.68,18.9,50.78
1543580066.0,1,12722,71.97,18.9,53.07
1543580252.0,2,14675,73.32,18.91,54.41
1543603940.0,4,143858,70.6,17.22,53.38
1543603997.0,1,144445,70.37,17.2,53.17
1543604051.0,0,145265,70.83,17.18,53.65
1543605076.0,1,161124,72.19,16.69,55.5
1543607735.0,4,188776,73.98,15.23,58.75
1543607792.0,2,189087,75.74,15.19,60.55
1543608541.0,1,193175,73.09,14.59,58.5
1543609116.0,2,199147,74.65,14.08,60.57
1543609929.0,1,203581,73.76,13.34,60.42
1543610530.0,4,209835,75.3,12.8,62.5
1543610586.0,2,210144,75.52,12.75,62.77
1543611397.0,1,214566,75.08,12.02,63.06
1543612111.0,2,221782,75.52,11.56,63.96
1543612833.0,1,225723,75.08,11.16,63.92
1543613547.0,2,232946,74.65,10.77,63.88
1543614342.0,1,237283,74.87,10.33,64.54
1543614906.0,4,243147,75.74,10.02,65.72
1543614963.0,2,243457,74.21,9.99,64.22
1543616034.0,4,249300,73.76,9.4,64.36
1543616091.0,1,249886,73.09,9.37,63.72
1543616601.0,2,255195,75.08,9.09,65.99
1543617496.0,1,260079,73.98,8.6,65.38
1543617983.0,2,265140,74.21,8.33,65.88
1543618894.0,1,270111,72.87,7.79,65.08
1543619414.0,2,275513,75.74,7.3,68.44
1543620466.0,1,281254,73.76,6.3,67.46
1543621050.0,4,287322,74.65,5.74,68.91
1543621106.0,2,287632,73.98,5.69,68.29
1543621998.0,1,292494,74.65,4.84,69.81
1543626382.0,2,328417,75.3,1.97,73.33
1543627588.0,4,334995,74.21,1.48,72.73
1543627645.0,1,335582,74.21,1.46,72.75
1543628356.0,2,342932,74.87,1.18,73.69
1543629581.0,4,349613,73.32,0.69,72.63
1543630367.0,1,349617,73.98,0.8,73.18
1543630423.0,2,350026,73.32,0.8,72.52
1543630573.0,1,350843,70.37,0.83,69.54
1543630752.0,0,352719,74.21,0.85,73.36
1543631165.0,1,358356,74.42,0.91,73.51
1543631958.0,4,366617,74.87,1.03,73.84
1543632015.0,2,366926,73.54,1.04,72.5
1543632919.0,4,371859,73.98,1.18,72.8
1543632975.0,1,372445,75.52,1.19,74.33
1543633581.0,2,378748,74.87,1.22,73.65
