Stove Type,Laser 73/730,Latitude,64.84648,Longitude,-147.826,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544523659.0,71,-5,76
1544523940.0,71,-5,76
1544524002.0,71,-5,76
1544524047.0,71,-5,76
1544524392.0,76,-5,82
1544524692.0,73,-5,79
1544524992.0,72,-5,78
1544525125.0,71,-5,77
1544525171.0,70,-5,76
1544525331.0,72,-5,78
1544525604.0,76,-6,82
1544525950.0,76,-6,82
1544526250.0,76,-6,82
1544526550.0,76,-6,82
1544526850.0,78,-6,84
1544527150.0,77,-6,83
1544527432.0,77,-6,83
1544527778.0,75,-6,81
1544528078.0,73,-6,79
1544528328.0,72,-6,78
1544528375.0,71,-6,77
1544528534.0,73,-6,79
1544528798.0,75,-6,81
1544529144.0,77,-6,83
1544529444.0,77,-5,83
1544529744.0,76,-5,82
1544530044.0,77,-5,82
1544530344.0,77,-4,82
1544530500.0,77,-4,81
1544530847.0,74,-3,77
1544531146.0,73,-2,76
1544531433.0,72,-2,74
1544531479.0,71,-1,73
1544531638.0,73,-1,74
1544531845.0,76,-1,77
1544532190.0,77,0,78
1544532313.0,78,0,78
1544532660.0,74,0,74
1544532960.0,73,1,72
1544533260.0,72,1,71
1544533335.0,72,1,70
1544533381.0,72,1,70
1544533539.0,72,1,70
1544533788.0,75,1,74
1544534134.0,76,1,75
1544534434.0,77,1,76
1544534734.0,77,1,76
1544534780.0,78,1,76
1544535127.0,74,1,73
1544535427.0,73,1,71
1544535693.0,71,1,70
1544535739.0,71,1,70
1544535897.0,71,1,70
1544536146.0,75,1,74
1544536491.0,77,0,76
1544536791.0,78,0,77
1544537091.0,77,0,76
1544537391.0,77,1,76
1544537646.0,77,1,76
1544537993.0,75,1,73
1544538293.0,73,1,71
1544538563.0,72,1,71
1544538610.0,71,1,70
1544538769.0,71,1,70
1544539040.0,76,1,74
1544539387.0,77,1,75
1544539686.0,77,1,76
1544539986.0,76,1,75
1544540286.0,77,1,75
1544540586.0,77,1,75
1544540885.0,77,1,75
1544541185.0,77,2,74
1544541485.0,77,2,74
1544541531.0,77,2,75
1544541878.0,74,2,72
1544542178.0,72,2,70
1544542400.0,72,2,69
1544542447.0,72,2,69
1544542606.0,72,2,69
1544542875.0,75,2,72
1544543221.0,76,3,73
1544543521.0,76,3,73
1544543821.0,76,3,73
1544544120.0,77,3,74
1544544420.0,76,3,72
1544544720.0,77,4,73
1544544858.0,76,4,72
1544545205.0,74,4,69
1544545505.0,73,5,68
1544545805.0,71,5,66
1544546105.0,70,5,65
1544546404.0,70,6,64
1544546704.0,69,6,63
1544546896.0,69,6,63
1544546942.0,69,6,62
1544547105.0,70,6,63
1544547280.0,72,6,65
1544547610.0,75,7,67
1544547957.0,72,7,64
1544548257.0,70,7,62
1544548557.0,69,7,61
1544548857.0,69,8,61
1544548904.0,69,8,61
1544549083.0,69,8,61
1544549271.0,73,8,64
1544549617.0,74,8,66
1544549684.0,74,8,66
1544550031.0,72,8,63
1544550331.0,69,9,60
1544550630.0,69,9,60
1544550875.0,69,9,60
1544550921.0,69,9,60
1544551081.0,68,9,59
1544551283.0,73,9,63
1544551347.0,73,9,63
1544551615.0,75,9,65
1544551961.0,75,9,65
1544552261.0,75,9,66
1544552561.0,76,9,66
1544552860.0,76,9,66
1544553160.0,76,9,66
1544553460.0,76,9,66
1544553760.0,76,9,66
1544554059.0,76,9,66
1544554359.0,76,10,66
1544554659.0,76,10,66
1544554959.0,77,10,66
1544555258.0,77,10,66
1544555558.0,77,10,67
1544555858.0,76,10,66
1544556157.0,78,10,68
1544556305.0,77,10,66
1544556652.0,74,10,63
1544556952.0,73,10,63
1544557252.0,72,10,62
1544557299.0,71,10,61
1544557465.0,71,10,61
1544557728.0,75,10,65
1544558074.0,77,10,66
1544558374.0,77,10,67
1544558674.0,76,10,65
1544558974.0,77,10,66
1544559274.0,77,10,67
1544559320.0,77,10,67
1544559667.0,74,10,64
1544559967.0,72,10,62
1544560259.0,71,10,61
1544560306.0,71,10,61
1544560464.0,71,10,61
1544560728.0,75,9,65
1544561074.0,76,9,67
1544561374.0,77,9,67
1544561674.0,77,9,68
1544561974.0,77,9,67
1544562274.0,78,9,68
1544562574.0,77,9,67
1544562873.0,78,9,68
1544563173.0,77,9,67
1544563473.0,77,10,67
1544563519.0,76,10,66
1544563866.0,74,10,64
1544564165.0,72,10,62
1544564431.0,72,10,61
1544564477.0,71,10,61
1544564636.0,71,10,61
1544564910.0,75,10,65
1544565257.0,77,10,66
1544565557.0,76,10,65
1544565857.0,77,10,66
1544566157.0,77,10,66
1544566457.0,77,10,66
1544566757.0,77,10,66
1544567056.0,77,10,66
1544567356.0,77,10,66
1544567656.0,77,10,66
1544567956.0,77,11,66
1544568255.0,77,11,66
1544568555.0,78,11,67
1544568855.0,78,11,67
1544568901.0,77,11,66
1544569248.0,74,11,63
1544569547.0,73,11,61
1544569825.0,72,11,61
1544569871.0,72,11,61
1544570030.0,72,11,61
1544570298.0,76,11,65
1544570644.0,77,11,66
1544570944.0,76,11,65
1544571244.0,76,11,65
1544571544.0,77,11,66
1544571843.0,77,11,66
1544572143.0,76,11,65
1544572443.0,77,11,66
1544572743.0,77,11,65
1544573043.0,77,11,66
1544573342.0,78,11,66
1544573642.0,78,11,67
1544573758.0,77,11,66
1544574105.0,74,11,63
1544574404.0,73,11,61
1544574696.0,72,11,61
1544574742.0,72,11,60
1544574901.0,72,11,60
1544575176.0,75,11,64
1544575523.0,77,11,65
1544575822.0,76,11,65
1544576122.0,77,11,65
1544576422.0,77,11,65
1544576722.0,77,11,65
1544577022.0,77,11,65
1544577321.0,77,11,65
1544577621.0,77,11,65
1544577921.0,77,11,65
1544578220.0,77,11,66
1544578520.0,77,11,66
1544578613.0,78,11,66
1544578959.0,73,11,62
1544579259.0,72,11,61
1544579524.0,72,11,61
1544579571.0,71,11,59
1544579730.0,72,11,60
1544580007.0,75,11,63
1544580353.0,76,11,64
1544580653.0,76,11,65
1544580953.0,77,11,65
1544581253.0,76,11,65
1544581552.0,77,11,65
1544581852.0,77,11,66
1544582152.0,77,11,65
1544582452.0,76,11,65
1544582751.0,76,11,65
1544583051.0,78,11,66
1544583351.0,77,11,66
1544583650.0,78,11,67
1544583877.0,77,11,66
1544584224.0,75,10,64
1544584524.0,72,10,61
1544584791.0,72,10,61
1544584835.0,72,10,62
1544584996.0,71,10,61
1544585264.0,75,10,65
1544585610.0,77,10,66
1544585910.0,77,10,66
1544586209.0,76,10,66
1544586509.0,77,10,67
1544586809.0,77,10,66
1544587109.0,77,10,67
1544587409.0,77,10,67
1544587708.0,77,9,67
1544588008.0,77,9,67
1544588308.0,77,9,67
1544588404.0,77,9,67
1544588751.0,75,9,65
1544589051.0,72,9,62
1544589313.0,72,9,62
1544589359.0,72,9,63
1544589518.0,72,9,62
1544589787.0,75,9,66
1544590133.0,76,9,67
1544590432.0,76,9,67
1544590732.0,77,9,67
1544591032.0,77,9,67
1544591332.0,77,9,67
1544591632.0,77,9,68
1544591931.0,77,9,67
1544592231.0,77,9,68
1544592531.0,77,9,67
1544592831.0,77,9,68
1544592877.0,77,9,68
1544593223.0,74,9,65
1544593523.0,73,9,64
1544593773.0,72,9,63
1544593819.0,72,9,63
1544593978.0,71,9,62
1544594234.0,76,8,67
1544594580.0,76,8,67
1544594880.0,76,8,67
1544594956.0,76,8,67
1544595303.0,74,8,65
1544595603.0,72,8,64
1544595903.0,71,8,62
1544596203.0,70,8,61
1544596503.0,70,8,61
1544596803.0,69,8,60
1544596950.0,69,8,60
1544596996.0,69,8,60
1544597159.0,68,8,60
1544597334.0,72,8,63
1544597680.0,75,8,67
1544597727.0,74,8,66
1544598074.0,72,8,63
1544598373.0,71,8,62
1544598673.0,70,8,61
1544598925.0,69,8,60
1544598954.0,69,8,60
1544599133.0,70,8,61
1544599307.0,72,8,63
1544599654.0,74,8,66
1544599728.0,75,8,66
1544600075.0,72,8,63
1544600375.0,70,8,62
1544600675.0,69,8,61
1544600856.0,69,8,60
1544600902.0,69,8,60
1544601061.0,69,8,60
1544601266.0,72,8,63
1544601730.0,74,8,65
1544602077.0,71,8,62
1544602377.0,70,8,61
1544602677.0,69,8,60
1544602790.0,69,8,60
1544602836.0,68,8,60
1544602996.0,69,8,60
1544603209.0,72,8,64
1544603556.0,74,8,65
1544603819.0,74,8,65
1544604166.0,72,8,63
1544604466.0,70,8,62
1544604766.0,68,8,60
1544604850.0,69,8,60
1544604896.0,69,8,60
1544605055.0,69,8,60
1544605292.0,72,8,64
1544605638.0,74,8,65
1544605898.0,74,8,65
1544606245.0,71,8,62
1544606545.0,70,8,61
1544606845.0,70,8,61
1544606894.0,68,8,60
1544606940.0,68,8,60
