Stove Type,Laser 73/730,Latitude,64.79955,Longitude,-148.063,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543344627.0,482,2,69.675,6.405,63.27,0.0016233760000000002,0.05411253333333334
1543344773.5,1405,4,73.16,6.365,66.795,0.00473204,0.09208294054054054
1543730860.0,0,4,73.16,10.41,62.75,0.0,0.0
1544160147.5,0,4,68.255,17.965,50.29,0.0,0.0
1544333067.5,0,4,67.44,8.925,58.515,0.0,0.0
1544505865.5,0,4,67.32,2.335,64.985,0.0,0.0
1544597064.5,0,4,64.91,7.205,57.705,0.0,0.0
1547363740.0,12,2,67.03,10.83,56.2,4.0416e-05,2.6759183241081598e-08
1550082415.5,414,4,70.37,15.52,54.85,0.0013943520000000002,0.09126667636363638
1550082636.5,22,2,70.6,15.53,55.07,7.4096e-05,0.0006892651162790698
1550086133.5,50385,4,71.74,14.07,57.67,0.16969668000000002,0.0924637578326018
1550092109.5,4,1,69.15,12.38,56.77,1.3472e-05,9.07375116931712e-06
1550094809.5,635,2,65.525,12.16,53.365,0.00213868,0.13998632727272728
1550094918.0,1238,1,65.28,12.17,53.11,0.0041695840000000005,0.09265742222222223
1550095114.5,3305,2,70.015,12.185,57.83,0.01113124,0.17347387012987014
1550095398.0,2575,4,72.275,12.15,60.125,0.0086726,0.0929207142857143
1550099224.0,4,1,65.29,11.26,54.03,1.3472e-05,6.629196282121378e-06
1550102904.0,543,2,60.9,10.405,50.495,0.0018288240000000002,0.14963105454545456
1550103012.5,1327,1,61.03,10.37,50.66,0.004469336,0.09300352369942197
1550103351.0,7205,2,68.67,10.25,58.42,0.02426644,0.17333171428571428
1550106615.0,45976,4,72.23,9.38,62.85,0.154847168,0.09253814820717132
1550113016.0,4,1,64.72,8.01,56.71,1.3472e-05,7.15538506934199e-06
1550116424.5,499,2,61.415,7.415,54.0,0.001680632,0.15513526153846152
1550116531.5,1344,1,61.415,7.395,54.02,0.004526592,0.09311846400000001
1550116866.0,7071,2,68.45,7.33,61.12,0.023815128,0.17355154008097168
1550119409.5,34702,4,73.965,6.82,67.145,0.11687633600000001,0.09160784010450687
1550122437.0,3,1,69.16,6.215,62.945,1.0104e-05,2.4879890560875515e-05
1550123188.5,524,2,66.25,6.065,60.185,0.001764832,0.15496085853658537
1550123297.0,1346,1,66.13,6.04,60.09,0.0045333280000000005,0.09272716363636364
1550123754.0,10542,2,72.745,5.94,66.805,0.035505456000000005,0.17319734634146344
1550134106.5,152282,4,75.895,3.03,72.865,0.5128857760000001,0.09247201851054242
1550146395.0,320,1,68.675,0.585,68.09,0.00107776,0.0008416347071583515
1550148719.5,365,2,64.795,0.97,63.825,0.0012293200000000001,0.11347569230769232
1550148817.0,1190,1,64.55,0.98,63.57,0.00400792,0.09249046153846154
1550149171.0,7900,2,72.345,1.02,71.325,0.0266072,0.17352521739130436
1550153890.0,67775,4,76.335,1.405,74.93,0.2282662,0.09247786630654964
1550160972.5,1,1,69.025,1.85,67.175,3.368e-06,2.2967986361053234e-06
1550163632.0,513,2,65.28,1.95,63.33,0.001727784,0.15550056
1550163740.5,1358,1,65.16,1.985,63.175,0.004573744,0.09302530169491526
1550164124.0,8433,2,72.275,2.1,70.175,0.028402344000000003,0.1733024379661017
1550172709.0,126394,4,75.565,5.305,70.26,0.42569499200000005,0.09243075821471654
1550186153.5,470,2,66.065,7.185,58.88,0.00158296,0.0005527845571830439
1550191397.5,1374,1,60.26,5.845,54.415,0.0046276320000000004,0.09306969385474861
1550191785.5,8538,2,67.825,5.38,62.445,0.028755984000000002,0.17340291859296483
1550194074.5,30128,4,72.365,2.165,70.2,0.101471104,0.0917598529012811
1550198058.0,0,1,65.185,-3.785,68.97,0.0,0.0
1550200071.5,506,2,61.03,-6.89,67.92,0.001704208,0.14963777560975608
1550200178.0,1324,1,61.16,-6.935,68.095,0.0044592320000000005,0.09333276279069769
1550200517.0,7238,2,68.58,-7.07,75.65,0.024377584,0.17343735652173914
1550203551.0,42446,4,71.77,-8.28,80.05,0.14295812800000002,0.09252953268608416
1550207574.0,4,1,65.99,-9.285,75.275,1.3472e-05,1.952463768115942e-05
1550208835.5,512,2,64.305,-9.175,73.48,0.001724416,0.15917686153846153
1550208944.0,1360,1,64.305,-9.15,73.455,0.0045804800000000005,0.09263892134831463
1550209522.5,15580,2,72.625,-9.035,81.66,0.05247344,0.19295646986721146
1550226413.0,250166,4,76.63,-15.83,92.46,0.842559088,0.0924703590268886
1550245612.0,1,1,68.795,-23.19,91.985,3.368e-06,2.1666904932094353e-06
1550248430.0,519,2,65.035,-23.665,88.7,0.001747992,0.15731928
1550248539.0,1366,1,65.035,-23.69,88.725,0.004600688,0.09304762247191012
1550248915.0,8205,2,72.075,-23.765,95.84,0.027634440000000003,0.17331704529616726
1550255948.5,102920,4,75.81,-15.48,91.29,0.34663456000000004,0.0924838372489439
1550265025.0,4,1,68.895,-5.255,74.15,1.3472e-05,1.040755364806867e-05
1550267375.5,532,2,64.795,-3.355,68.15,0.0017917760000000001,0.1573266731707317
1550267484.0,1351,1,64.795,-3.28,68.075,0.004550168,0.0930716181818182
1550267800.5,6524,4,71.305,-3.06,74.365,0.021972832,0.17309014266958428
1550271284.0,3,1,69.04,-1.135,70.175,1.0104e-05,5.587465437788018e-06
1550274559.5,520,2,60.515,0.635,59.88,0.0017513600000000002,0.1537779512195122
1550274667.5,1335,1,60.77,0.67,60.1,0.00449628,0.09249490285714286
1550275048.5,8404,2,67.99,0.75,67.24,0.028304672000000003,0.1735891298126065
1550278885.0,54077,4,71.56,-0.99,72.55,0.182131336,0.09253073801862828
1550285030.5,1,1,64.6,-5.51,70.11,3.368e-06,2.3294524495677235e-06
1550287653.5,512,2,61.03,-8.24,69.27,0.001724416,0.15141213658536587
1550287761.0,1330,1,61.16,-8.235,69.395,0.00447944,0.09267806896551725
1550288148.5,8610,2,68.69,-8.215,76.905,0.02899848,0.17370137770382696
1550291741.0,50243,1,71.88,-8.67,80.55,0.169218424,0.09252526221142163
