Stove Type,Laser 56/560,Latitude,64.86302,Longitude,-147.888,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
1544355738.0,-1,-1,12930
1544356009.0,4,164465,12775
1544356371.0,-1,-1,13664
1544356671.0,-1,-1,13836
1544356971.0,-1,-1,13836
1544357271.0,-1,-1,14374
1544357570.0,-1,-1,14467
1544357871.0,-1,-1,14752
1544358171.0,-1,-1,14752
1544358321.0,1,164466,14191
1544358383.0,2,164995,14752
1544358745.0,-1,-1,13579
1544359045.0,-1,-1,13248
1544359345.0,-1,-1,13008
1544359408.0,4,171191,12699
1544359770.0,-1,-1,13167
1544360070.0,-1,-1,13664
1544360370.0,-1,-1,14101
1544360670.0,-1,-1,14752
1544360969.0,-1,-1,14656
1544361269.0,-1,-1,14948
1544361502.0,1,171191,15147
1544361548.0,2,171618,14850
1544361894.0,-1,-1,13664
1544362194.0,-1,-1,13248
1544362494.0,-1,-1,12775
1544362642.0,4,178252,12475
1544363005.0,-1,-1,13167
1544363305.0,-1,-1,13923
1544363604.0,-1,-1,14101
1544363904.0,-1,-1,14656
1544364204.0,-1,-1,14656
1544364503.0,-1,-1,14561
1544364575.0,1,178255,14467
1544364621.0,2,178682,14850
1544364967.0,-1,-1,13750
1544365267.0,-1,-1,13167
1544365567.0,-1,-1,12775
1544365642.0,4,184872,12930
1544366005.0,-1,-1,13664
1544366305.0,-1,-1,14012
1544366604.0,-1,-1,14191
1544366904.0,-1,-1,14282
1544367204.0,-1,-1,14948
1544367332.0,1,184873,14656
1544367394.0,2,185379,14561
1544367545.0,1,186293,13664
1544367725.0,0,188224,13087
1544367816.0,1,189519,13087
1544367915.0,4,190570,12475
1544367977.0,2,190949,12329
1544368339.0,-1,-1,12475
1544368639.0,-1,-1,12475
1544368939.0,-1,-1,12329
1544369238.0,-1,-1,12329
1544369538.0,-1,-1,12257
1544369838.0,-1,-1,11906
1544370137.0,-1,-1,11770
1544370437.0,-1,-1,11906
1544370737.0,-1,-1,11975
1544370956.0,4,208947,11770
1544371342.0,-1,-1,12699
1544371642.0,-1,-1,13008
1544371942.0,-1,-1,14191
1544372241.0,-1,-1,13495
1544372304.0,2,209416,13495
1544372473.0,1,210444,12775
1544372536.0,4,210618,12852
1544372898.0,-1,-1,13248
1544373198.0,-1,-1,13750
1544373497.0,-1,-1,13664
1544373797.0,-1,-1,13579
1544374097.0,-1,-1,14282
1544374396.0,-1,-1,14282
1544374696.0,-1,-1,14374
1544374996.0,-1,-1,14374
1544375296.0,-1,-1,14467
1544375595.0,-1,-1,14656
1544375895.0,-1,-1,14752
1544375977.0,1,210618,14850
1544376039.0,2,211161,14656
1544376401.0,-1,-1,13495
1544376701.0,-1,-1,13248
1544376883.0,4,216282,12775
1544377246.0,-1,-1,13579
1544377545.0,-1,-1,13923
1544377845.0,-1,-1,14467
1544378145.0,-1,-1,14467
1544378445.0,-1,-1,14561
1544378744.0,-1,-1,14850
1544378855.0,1,216285,14948
1544378917.0,2,216814,14752
1544379279.0,-1,-1,13750
1544379579.0,-1,-1,13167
1544379860.0,4,222529,13008
1544380222.0,-1,-1,13664
1544380522.0,-1,-1,14191
1544380822.0,-1,-1,14561
1544381122.0,-1,-1,14561
1544381421.0,-1,-1,14561
1544381484.0,2,222897,14850
1544381846.0,-1,-1,13579
1544382146.0,-1,-1,13167
1544382424.0,4,228599,12852
1544382771.0,-1,-1,13495
1544383071.0,-1,-1,14374
1544383370.0,-1,-1,14191
1544383670.0,-1,-1,14656
1544383970.0,-1,-1,14850
1544384270.0,-1,-1,14656
1544384377.0,1,228603,14752
1544384439.0,2,229122,14752
1544384801.0,-1,-1,13248
1544385101.0,-1,-1,13087
1544385307.0,4,234386,12930
1544385687.0,-1,-1,13664
1544385987.0,-1,-1,14012
1544386287.0,-1,-1,14467
1544386587.0,-1,-1,14467
1544386887.0,-1,-1,14752
1544387187.0,-1,-1,14282
1544387285.0,1,234391,14656
1544387331.0,2,234822,14656
1544387693.0,-1,-1,13836
1544387993.0,-1,-1,13330
1544388239.0,4,240331,12930
1544388602.0,-1,-1,13664
1544388902.0,-1,-1,13923
1544389202.0,-1,-1,14374
1544389501.0,-1,-1,14561
1544389801.0,-1,-1,14656
1544390101.0,-1,-1,15047
1544390147.0,1,240489,14752
1544390209.0,2,240936,14656
1544390348.0,1,241776,13750
1544390527.0,0,243705,13579
1544390730.0,1,246578,13087
1544391025.0,2,249732,12549
1544391387.0,-1,-1,12401
1544391687.0,-1,-1,12475
1544391987.0,-1,-1,12329
1544392286.0,-1,-1,12115
1544392586.0,-1,-1,12045
1544392886.0,-1,-1,11770
1544393186.0,-1,-1,11770
1544393486.0,-1,-1,11704
1544393786.0,-1,-1,11637
1544393832.0,4,266439,11770
1544394178.0,-1,-1,12624
1544394478.0,-1,-1,12775
1544394777.0,-1,-1,13248
1544394979.0,1,266439,13087
1544395025.0,2,266875,13330
1544395198.0,1,267923,12699
1544395373.0,4,269793,12475
1544395419.0,2,270076,12185
1544395781.0,-1,-1,11838
1544396081.0,-1,-1,11506
1544396293.0,4,275359,11637
1544396655.0,-1,-1,12329
1544396954.0,-1,-1,12549
1544397254.0,-1,-1,13412
1544397528.0,1,275360,13330
1544397590.0,2,275901,13248
1544397936.0,-1,-1,12549
1544398236.0,-1,-1,12045
1544398536.0,-1,-1,11975
1544398835.0,-1,-1,11838
1544399135.0,-1,-1,11838
1544399435.0,-1,-1,11770
1544399497.0,4,287330,11571
1544399860.0,-1,-1,12930
1544400160.0,-1,-1,12852
1544400459.0,-1,-1,13167
1544400548.0,1,287330,13248
1544400610.0,2,287844,13167
1544400762.0,1,288769,12852
1544400969.0,2,290979,12257
1544401331.0,-1,-1,11314
1544401631.0,-1,-1,11704
1544401930.0,-1,-1,11637
1544402230.0,-1,-1,11838
1544402276.0,4,298772,11838
1544402639.0,-1,-1,12185
1544402938.0,-1,-1,12775
1544403238.0,-1,-1,13087
1544403450.0,1,298773,13330
1544403496.0,2,299204,13412
1544403667.0,1,300244,12549
1544403843.0,4,302117,12549
1544403889.0,2,302400,12401
1544404251.0,-1,-1,11906
1544404551.0,-1,-1,11906
1544404851.0,-1,-1,11571
1544405150.0,-1,-1,11838
1544405450.0,-1,-1,11770
1544405660.0,4,313103,11704
1544406022.0,-1,-1,12401
1544406322.0,-1,-1,12852
1544406621.0,-1,-1,13008
1544406787.0,1,313107,13087
1544406849.0,2,313639,13167
1544407210.0,-1,-1,12475
1544407510.0,-1,-1,12329
1544407810.0,-1,-1,11838
1544408110.0,-1,-1,11838
1544408410.0,-1,-1,11637
1544408710.0,-1,-1,11770
1544408993.0,4,326606,11770
1544409339.0,-1,-1,12257
1544409639.0,-1,-1,12699
1544409938.0,-1,-1,13248
1544410131.0,1,326606,13330
1544410178.0,2,327036,13167
1544410539.0,-1,-1,12475
1544410839.0,-1,-1,12401
1544411139.0,-1,-1,11975
1544411439.0,-1,-1,11770
1544411738.0,-1,-1,11838
1544412038.0,-1,-1,11704
1544412222.0,4,339401,11704
1544412568.0,-1,-1,12329
1544412868.0,-1,-1,12930
1544413167.0,-1,-1,13248
1544413313.0,1,339405,13248
1544413360.0,2,339836,13248
1544413705.0,-1,-1,12401
1544414005.0,-1,-1,12257
1544414305.0,-1,-1,12045
1544414605.0,-1,-1,11906
1544414904.0,-1,-1,11838
1544415204.0,-1,-1,11838
1544415504.0,-1,-1,11637
1544415804.0,-1,-1,11838
1544415868.0,4,355001,11838
1544416214.0,-1,-1,12401
1544416514.0,-1,-1,13008
1544416813.0,-1,-1,13248
1544416901.0,1,355005,13412
1544416963.0,2,355523,13330
1544417117.0,1,356455,12624
1544417315.0,2,358573,12475
1544417677.0,-1,-1,11906
1544417977.0,-1,-1,11838
1544418276.0,-1,-1,11906
1544418576.0,-1,-1,11637
1544418876.0,-1,-1,11838
1544419034.0,4,368963,11637
1544419396.0,-1,-1,12329
1544419696.0,-1,-1,11975
1544419995.0,-1,-1,13495
1544420170.0,1,368968,13087
1544420215.0,2,369388,13412
1544420385.0,1,370416,12475
1544420587.0,4,372574,12329
1544420633.0,2,372856,12257
1544420995.0,-1,-1,12045
1544421295.0,-1,-1,11975
1544421595.0,-1,-1,11770
1544421894.0,-1,-1,11838
1544422194.0,-1,-1,11704
1544422482.0,4,384031,11770
1544422844.0,-1,-1,12185
1544423144.0,-1,-1,12624
1544423443.0,-1,-1,12930
1544423726.0,1,384033,13330
1544423789.0,2,384569,13167
1544424150.0,-1,-1,12624
1544424450.0,-1,-1,12257
1544424750.0,-1,-1,11906
1544425050.0,-1,-1,11770
1544425350.0,-1,-1,11906
1544425649.0,-1,-1,11704
1544425949.0,-1,-1,11770
1544426152.0,4,398858,11188
1544426498.0,-1,-1,12185
1544426797.0,-1,-1,12624
1544427097.0,-1,-1,13167
1544427279.0,1,398859,13330
1544427342.0,2,399383,12930
1544427703.0,-1,-1,12401
1544428003.0,-1,-1,12115
1544428303.0,-1,-1,12045
1544428603.0,-1,-1,11838
1544428903.0,-1,-1,11906
1544429202.0,-1,-1,11704
1544429284.0,4,411131,11770
1544429646.0,-1,-1,12329
1544429946.0,-1,-1,13167
1544430245.0,-1,-1,13087
1544430519.0,1,411133,13248
1544430581.0,2,411674,13167
1544430943.0,-1,-1,12475
1544431243.0,-1,-1,12115
1544431542.0,-1,-1,11975
1544431842.0,-1,-1,11770
1544432141.0,-1,-1,11975
1544432441.0,-1,-1,11770
1544432741.0,-1,-1,11770
1544432901.0,4,425705,11906
1544433248.0,-1,-1,12329
1544433547.0,-1,-1,12775
1544433846.0,-1,-1,13167
1544434058.0,1,425709,13248
1544434120.0,2,426232,13087
1544434482.0,-1,-1,12475
1544434556.0,4,428878,12475
1544434903.0,-1,-1,12930
1544435202.0,-1,-1,13330
1544435502.0,-1,-1,13923
1544435801.0,-1,-1,13836
1544436101.0,-1,-1,13923
1544436401.0,-1,-1,14282
1544436700.0,-1,-1,14191
1544437000.0,-1,-1,14374
1544437300.0,-1,-1,14467
1544437600.0,-1,-1,14561
1544437899.0,-1,-1,14850
1544438045.0,1,428881,15147
1544438107.0,2,429406,14850
1544438453.0,-1,-1,13495
1544438754.0,-1,-1,13248
1544439054.0,-1,-1,12329
1544439108.0,4,435472,12852
1544439454.0,-1,-1,13664
1544439754.0,-1,-1,14101
1544440054.0,-1,-1,13923
1544440354.0,-1,-1,14467
1544440653.0,-1,-1,14752
1544440873.0,1,435474,14656
1544440935.0,2,435994,14948
1544441297.0,-1,-1,13664
1544441597.0,-1,-1,13167
1544441897.0,-1,-1,12775
1544442039.0,4,442683,12852
1544442386.0,-1,-1,13495
1544442685.0,-1,-1,14374
1544442985.0,-1,-1,14656
1544443341.0,-1,-1,14752
1544443540.0,1,442684,14850
1544443586.0,2,443097,14948
1544443753.0,1,444113,14101
1544443928.0,4,445988,13923
1544443975.0,2,446271,13579
1544444337.0,-1,-1,12852
1544444637.0,-1,-1,12930
1544444713.0,4,450739,12930
1544445076.0,-1,-1,13495
1544445376.0,-1,-1,14374
1544445676.0,-1,-1,14561
1544445975.0,-1,-1,14561
1544446276.0,-1,-1,14850
1544446338.0,2,451185,15147
1544446497.0,1,452150,14012
1544446672.0,4,454025,13664
1544446735.0,2,454404,13167
1544447081.0,-1,-1,12930
1544447381.0,-1,-1,12852
1544447468.0,4,458843,12852
1544447831.0,-1,-1,13495
1544448130.0,-1,-1,14282
1544448431.0,-1,-1,14467
1544448731.0,-1,-1,14752
1544448853.0,1,458848,14948
1544448899.0,2,459238,14850
1544449061.0,1,460223,14101
1544449269.0,4,462446,13750
1544449332.0,2,462826,13248
1544449394.0,0,463484,13412
1544449499.0,1,465143,12185
1544449562.0,2,465804,12549
1544449924.0,-1,-1,12930
1544450223.0,-1,-1,12624
1544450523.0,-1,-1,12930
1544450823.0,-1,-1,12699
1544451123.0,-1,-1,12257
1544451423.0,-1,-1,12185
1544451723.0,-1,-1,11975
1544452023.0,-1,-1,12475
1544452323.0,-1,-1,12185
1544452623.0,-1,-1,12257
1544452922.0,-1,-1,12045
1544453222.0,-1,-1,12115
1544453521.0,-1,-1,11975
1544453821.0,-1,-1,11975
1544454121.0,-1,-1,11906
1544454421.0,-1,-1,11975
1544454720.0,-1,-1,11704
1544455019.0,-1,-1,11838
1544455319.0,-1,-1,11838
1544455618.0,-1,-1,11770
1544455918.0,-1,-1,11975
1544456217.0,-1,-1,11838
1544456517.0,-1,-1,11441
1544456816.0,-1,-1,11506
1544457116.0,-1,-1,11506
1544457415.0,-1,-1,11251
1544457715.0,-1,-1,11251
1544458014.0,-1,-1,11571
1544458314.0,-1,-1,11377
1544458569.0,4,520171,11251
1544458915.0,-1,-1,12045
1544459214.0,-1,-1,12475
1544459513.0,-1,-1,12699
1544459560.0,1,520309,12775
1544459622.0,2,520768,12624
1544459983.0,-1,-1,11770
1544460283.0,-1,-1,11441
1544460582.0,-1,-1,11188
1544460882.0,-1,-1,11188
1544461182.0,-1,-1,11065
1544461244.0,4,530213,11188
1544461606.0,-1,-1,12115
1544461905.0,-1,-1,12329
1544462204.0,-1,-1,12775
1544462314.0,1,530213,12549
1544462360.0,2,530645,12852
1544462532.0,1,531685,11975
1544462713.0,4,533622,11637
1544462759.0,2,533905,11506
1544463105.0,-1,-1,11441
1544463404.0,-1,-1,11314
1544463704.0,-1,-1,11188
1544464004.0,-1,-1,11314
1544464304.0,-1,-1,11377
1544464603.0,-1,-1,11126
1544464730.0,4,545814,11251
1544465093.0,-1,-1,12401
1544465392.0,-1,-1,12329
1544465691.0,-1,-1,12624
1544465824.0,1,545816,12699
1544465885.0,2,546325,12699
1544466037.0,1,547245,12185
1544466212.0,2,549118,11704
1544466574.0,-1,-1,11377
1544466874.0,-1,-1,11314
1544467174.0,-1,-1,11126
1544467474.0,-1,-1,11065
1544467751.0,4,558418,11126
1544468097.0,-1,-1,11906
1544468396.0,-1,-1,12329
1544468697.0,-1,-1,12775
1544468857.0,1,558420,12549
1544468903.0,2,558840,12699
1544469072.0,4,559867,12185
1544469135.0,1,560532,12045
1544469248.0,2,561742,11637
1544469593.0,-1,-1,11314
1544469893.0,-1,-1,11377
1544470193.0,-1,-1,11004
1544470492.0,-1,-1,11441
1544470585.0,4,569826,11004
1544470947.0,-1,-1,11838
1544471029.0,1,569829,12045
1544471091.0,2,570271,12329
1544471229.0,1,571107,11571
1544471409.0,0,573027,11637
1544471617.0,1,575981,11004
1544471754.0,2,577434,10535
1544472116.0,-1,-1,11004
1544472415.0,-1,-1,11004
1544472714.0,-1,-1,10884
1544473014.0,-1,-1,10766
1544473313.0,-1,-1,10766
1544473612.0,-1,-1,10766
1544473911.0,-1,-1,10592
1544474211.0,-1,-1,10766
1544474510.0,-1,-1,10707
1544474809.0,-1,-1,10650
1544475109.0,-1,-1,10650
1544475408.0,-1,-1,10479
1544475707.0,-1,-1,10367
1544476007.0,-1,-1,10367
1544476306.0,-1,-1,10257
1544476605.0,-1,-1,10257
1544476905.0,-1,-1,10312
1544477119.0,4,609810,10257
1544477465.0,-1,-1,10884
1544477764.0,-1,-1,11441
1544478064.0,-1,-1,11838
1544478363.0,-1,-1,11838
1544478662.0,-1,-1,12115
1544478963.0,-1,-1,12329
1544479262.0,-1,-1,12401
1544479561.0,-1,-1,12549
1544479861.0,-1,-1,12624
1544480160.0,-1,-1,12930
1544480460.0,-1,-1,13087
1544480759.0,-1,-1,13167
1544481059.0,-1,-1,13087
1544481359.0,-1,-1,13330
1544481658.0,-1,-1,13495
1544481939.0,1,609811,13330
1544482001.0,2,610340,13495
1544482347.0,-1,-1,12624
1544482647.0,-1,-1,11770
1544482947.0,-1,-1,11377
1544483131.0,4,617190,11188
1544483478.0,-1,-1,12401
1544483777.0,-1,-1,12930
1544484076.0,-1,-1,13167
1544484206.0,1,617194,13167
1544484268.0,2,617722,13167
1544484630.0,-1,-1,12185
1544484929.0,-1,-1,11314
1544485229.0,-1,-1,11571
1544485356.0,4,624309,11571
1544485702.0,-1,-1,12329
1544486002.0,-1,-1,12852
1544486301.0,-1,-1,13167
1544486454.0,2,624718,13087
1544486816.0,-1,-1,12401
1544487116.0,-1,-1,11571
1544487415.0,-1,-1,11704
1544487646.0,4,631935,11441
1544488009.0,-1,-1,12401
1544488309.0,-1,-1,12699
1544488608.0,-1,-1,12775
1544488664.0,1,631937,13008
1544488726.0,2,632465,13087
1544489072.0,-1,-1,12257
1544489371.0,-1,-1,11704
1544489671.0,-1,-1,11770
1544489918.0,4,639680,11377
1544490280.0,-1,-1,12257
1544490580.0,-1,-1,12930
1544490879.0,-1,-1,13008
1544490938.0,1,639684,13167
1544490985.0,2,640107,13087
1544491347.0,-1,-1,12475
1544491647.0,-1,-1,11838
1544491946.0,-1,-1,11571
1544492246.0,-1,-1,11571
1544492314.0,4,648147,11377
1544492660.0,-1,-1,12475
1544492959.0,-1,-1,12930
1544493259.0,-1,-1,13087
1544493305.0,1,648258,13008
1544493367.0,2,648721,12930
1544493509.0,1,649578,12329
1544493684.0,4,651452,11906
1544493730.0,2,651733,11975
1544494076.0,-1,-1,11377
1544494375.0,-1,-1,11571
1544494438.0,4,655969,11506
1544494800.0,-1,-1,12401
1544495099.0,-1,-1,12852
1544495393.0,1,655969,13248
1544495454.0,2,656478,13008
1544495606.0,1,657398,12624
1544495781.0,4,659269,11975
1544495828.0,2,659551,12115
1544496173.0,-1,-1,11770
1544496473.0,-1,-1,11637
1544496660.0,4,664585,11571
1544497006.0,-1,-1,12401
1544497305.0,-1,-1,12852
1544497605.0,-1,-1,13087
1544497651.0,1,664631,13248
1544497713.0,2,665115,13087
1544498059.0,-1,-1,12401
1544498358.0,-1,-1,11838
1544498658.0,-1,-1,11637
1544498957.0,-1,-1,11314
1544499131.0,4,673693,11506
1544499493.0,-1,-1,12549
1544499792.0,-1,-1,12699
1544500092.0,-1,-1,13008
1544500140.0,1,673695,12930
1544500186.0,2,674112,13087
1544500355.0,1,675136,12475
1544500532.0,2,677030,12115
1544500878.0,-1,-1,11637
1544501178.0,-1,-1,11704
1544501417.0,4,682383,11637
1544501779.0,-1,-1,12401
1544502079.0,-1,-1,12775
1544502378.0,-1,-1,13248
1544502441.0,1,682476,13167
1544502487.0,2,682849,13167
1544502646.0,1,683817,12329
1544502821.0,4,685687,12329
1544502884.0,2,686066,12045
1544503245.0,-1,-1,11571
1544503545.0,-1,-1,11704
1544503712.0,4,691076,11251
1544504058.0,-1,-1,12475
1544504358.0,-1,-1,12775
1544504657.0,-1,-1,13167
1544504704.0,2,691486,13167
1544504872.0,1,692509,12624
1544505050.0,4,694411,12257
1544505113.0,2,694791,11975
1544505474.0,-1,-1,11637
1544505773.0,-1,-1,11506
1544505965.0,4,699947,11571
1544506328.0,-1,-1,12475
1544506627.0,-1,-1,12699
1544506926.0,-1,-1,13248
1544506989.0,2,700329,13087
1544507162.0,1,701380,12401
1544507337.0,4,703251,12115
1544507384.0,2,703533,11975
1544507745.0,-1,-1,11004
1544508045.0,-1,-1,11704
1544508284.0,4,708977,11441
