Stove Type,M441,Latitude,64.87386,Longitude,-147.813,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1543682551.0,59,17,42
1543682817.0,81,17,64
1543683174.0,70,17,52
1543683474.0,70,18,52
1543683774.0,69,18,51
1543684073.0,68,18,50
1543684373.0,70,18,51
1543684673.0,68,18,49
1543684972.0,68,18,50
1543685033.0,68,18,49
1543685389.0,70,18,52
1543685446.0,71,18,53
1543685802.0,72,18,54
1543686102.0,73,18,54
1543686402.0,73,18,55
1543686461.0,73,18,55
1543686818.0,71,18,52
1543687117.0,69,18,51
1543687418.0,69,18,50
1543687718.0,69,18,50
1543688017.0,68,18,49
1543688317.0,68,19,49
1543688398.0,68,19,49
1543688754.0,70,19,50
1543688808.0,70,19,51
1543689165.0,73,19,54
1543689465.0,72,19,53
1543689751.0,74,19,54
1543690108.0,71,19,52
1543690408.0,70,19,51
1543690707.0,71,19,51
1543691007.0,70,19,50
1543691306.0,71,19,51
1543691606.0,70,19,50
1543691906.0,68,19,49
1543692205.0,69,19,49
1543692505.0,67,19,47
1543692780.0,68,19,48
1543693136.0,70,19,50
1543693192.0,71,19,51
1543693549.0,71,19,51
1543693849.0,72,19,52
1543694149.0,73,19,53
1543694222.0,73,19,53
1543694579.0,72,19,52
1543694878.0,71,19,52
1543695178.0,70,19,50
1543695477.0,71,19,51
1543695777.0,70,19,50
1543696077.0,70,19,50
1543696376.0,68,19,49
1543696676.0,67,19,47
1543696976.0,68,19,48
1543697066.0,68,19,49
1543697422.0,69,19,49
1543697478.0,71,19,51
1543697837.0,70,19,50
1543698137.0,72,19,52
1543698437.0,74,19,54
1543698531.0,73,19,53
1543698888.0,72,19,52
1543699187.0,71,19,51
1543699487.0,70,19,51
1543699787.0,69,19,50
1543700086.0,70,19,51
1543700386.0,69,19,50
1543700686.0,68,19,49
1543700985.0,68,19,49
1543701059.0,68,19,48
1543701415.0,70,19,51
1543701472.0,71,19,52
1543701828.0,72,18,53
1543702128.0,72,18,53
1543702339.0,72,18,54
1543702696.0,71,18,53
1543702995.0,71,17,53
1543703295.0,70,17,52
1543703594.0,69,17,51
1543703894.0,69,17,52
1543704194.0,69,17,52
1543704493.0,68,16,51
1543704793.0,68,16,51
1543704849.0,67,16,51
1543705170.0,69,16,53
1543705526.0,71,16,55
1543705826.0,72,16,56
1543706126.0,73,16,56
1543706182.0,73,16,56
1543706539.0,70,16,54
1543706838.0,71,16,54
1543707138.0,70,16,54
1543707438.0,69,16,52
1543707738.0,69,16,53
1543708038.0,68,16,52
1543708337.0,68,16,52
1543708637.0,68,16,51
1543708879.0,67,16,51
1543709235.0,70,16,54
1543709291.0,70,16,53
1543709647.0,71,16,55
1543709947.0,71,16,55
1543710172.0,73,16,57
1543710529.0,72,16,55
1543710829.0,71,16,54
1543711129.0,70,16,54
1543711428.0,70,16,53
1543711728.0,69,16,53
1543712027.0,68,16,52
1543712327.0,68,16,51
1543712626.0,68,16,51
1543712774.0,67,16,50
1543713103.0,70,16,53
1543713160.0,71,17,54
1543713517.0,73,17,55
1543713817.0,72,17,55
1543713963.0,73,17,55
1543714319.0,71,17,53
1543714619.0,71,17,53
1543714918.0,69,18,51
1543715218.0,70,18,52
1543715518.0,68,18,50
1543715817.0,68,18,50
1543716117.0,68,18,49
1543716395.0,68,18,49
1543716751.0,71,19,52
1543716807.0,70,19,51
1543717164.0,72,19,53
1543717464.0,73,19,54
1543717544.0,73,19,54
1543717901.0,71,19,52
1543718200.0,69,19,49
1543718500.0,69,19,49
1543718799.0,69,19,49
1543719099.0,68,19,49
1543719399.0,68,19,49
1543719698.0,67,19,47
1543719984.0,68,20,48
1543720340.0,70,20,49
1543720396.0,70,20,50
1543720753.0,73,20,52
1543721052.0,72,20,52
1543721233.0,73,20,53
1543721590.0,71,20,50
1543721889.0,70,20,49
1543722188.0,69,20,48
1543722488.0,68,21,47
1543722788.0,68,21,47
1543723087.0,68,21,46
1543723388.0,68,21,47
1543723552.0,68,21,47
1543723908.0,69,20,49
1543723964.0,71,20,50
1543724320.0,72,20,51
1543724620.0,71,20,51
1543724872.0,74,19,54
1543725228.0,72,19,52
1543725528.0,70,19,50
1543725827.0,69,19,50
1543726127.0,69,18,50
1543726427.0,68,18,49
1543726726.0,69,18,51
1543727026.0,69,18,50
1543727325.0,67,18,48
1543727476.0,67,18,48
1543727832.0,71,19,51
1543727888.0,70,19,51
1543728245.0,71,19,51
1543728545.0,71,19,51
1543728845.0,73,20,53
1543729025.0,73,20,52
1543729382.0,72,20,51
1543729681.0,70,21,49
1543729981.0,70,21,48
1543730280.0,69,21,47
1543730580.0,69,21,48
1543730879.0,68,22,46
1543731179.0,68,22,45
1543731478.0,69,22,47
1543731670.0,69,22,47
1543732026.0,70,22,48
1543732120.0,71,22,48
1543732477.0,72,22,49
1543732777.0,73,23,50
1543733076.0,72,23,48
1543733271.0,72,23,48
1543733628.0,71,23,48
1543733927.0,71,23,47
1543734228.0,70,24,46
1543734527.0,69,24,44
1543734827.0,70,25,44
1543735127.0,69,25,43
1543735426.0,68,26,41
1543735726.0,68,27,41
1543735839.0,68,27,41
1543736168.0,70,27,42
1543736225.0,69,28,41
1543736581.0,72,28,44
1543736881.0,73,29,43
1543737181.0,73,29,43
1543737481.0,73,30,42
1543737781.0,73,30,42
1543737919.0,72,30,42
1543738276.0,72,30,41
1543738576.0,71,30,41
1543738875.0,72,30,41
1543739175.0,72,30,42
1543739475.0,70,30,40
1543739775.0,68,30,38
1543740075.0,68,30,38
1543740374.0,68,29,38
1543740674.0,68,29,38
1543740795.0,67,29,37
1543741124.0,69,29,40
1543741180.0,70,29,40
1543741540.0,70,29,40
1543741840.0,72,29,43
1543742140.0,73,29,43
1543742356.0,73,29,44
1543742713.0,72,29,43
1543743013.0,70,29,41
1543743312.0,71,28,42
1543743612.0,70,28,41
1543743911.0,69,28,40
1543744211.0,69,28,41
1543744511.0,68,28,40
1543744810.0,69,28,40
1543745074.0,68,28,39
1543745430.0,69,27,41
1543745486.0,70,27,42
1543745843.0,71,27,44
1543746143.0,72,26,45
1543746443.0,72,26,45
1543746743.0,73,26,47
1543746902.0,72,26,46
1543747259.0,73,25,47
1543747559.0,71,25,45
1543747858.0,70,25,45
1543748158.0,69,24,44
1543748457.0,68,24,43
1543748757.0,68,24,43
1543749057.0,68,24,44
1543749199.0,67,23,43
1543749528.0,69,23,46
1543749587.0,70,23,47
1543749944.0,72,23,49
1543750244.0,72,22,49
1543750544.0,72,22,50
1543750791.0,73,22,51
1543751148.0,72,22,50
1543751447.0,71,21,49
1543751747.0,70,21,48
1543752079.0,70,21,49
1543752379.0,69,20,48
1543752678.0,70,20,49
1543752978.0,67,20,47
1543753277.0,68,19,48
1543753334.0,68,19,48
1543753690.0,70,19,50
1543753746.0,70,19,51
1543754103.0,71,19,52
1543754403.0,72,18,54
1543754702.0,73,18,54
1543755002.0,73,18,55
1543755149.0,73,17,55
1543755508.0,71,17,54
1543755807.0,71,17,54
1543756108.0,70,17,53
1543756407.0,69,17,52
1543756707.0,69,17,52
1543757007.0,69,17,51
1543757306.0,68,17,51
1543757606.0,69,17,52
1543757905.0,68,17,50
1543758145.0,68,17,50
1543758501.0,71,17,54
1543758559.0,70,17,53
1543758916.0,71,17,53
1543759216.0,72,17,54
1543759516.0,73,17,55
1543759665.0,73,17,55
1543760021.0,71,17,53
1543760321.0,70,17,52
1543760620.0,69,17,52
1543760920.0,69,17,52
1543761219.0,68,17,51
1543761519.0,68,17,50
1543761819.0,68,17,51
1543761967.0,68,17,51
1543762323.0,69,17,52
1543762379.0,70,17,53
1543762736.0,71,17,54
1543763036.0,73,17,56
1543763322.0,72,16,55
1543763679.0,72,16,55
1543763978.0,70,16,53
1543764278.0,70,16,53
1543764578.0,69,16,52
1543764877.0,68,16,52
1543765177.0,69,16,52
1543765477.0,67,16,50
1543765533.0,69,16,52
1543765889.0,70,16,53
1543765952.0,71,16,54
1543766009.0,70,16,53
1543766364.0,72,16,56
1543766664.0,71,16,55
1543766964.0,72,16,55
1543767140.0,73,16,57
1543767499.0,71,15,56
1543767798.0,70,15,55
1543768098.0,70,15,54
1543768397.0,69,15,54
1543768697.0,70,15,54
1543768997.0,68,15,53
1543769296.0,68,15,53
1543769596.0,68,14,53
1543769776.0,67,14,52
1543770132.0,71,14,56
1543770188.0,71,14,56
1543770545.0,71,14,57
1543770844.0,73,15,58
1543770901.0,73,15,58
1543771257.0,70,15,55
1543771557.0,71,15,55
1543771856.0,69,15,54
1543772156.0,69,15,53
1543772456.0,69,15,53
1543772755.0,69,15,54
1543773055.0,68,15,52
1543773354.0,67,15,51
1543773411.0,66,15,50
1543773767.0,70,16,54
1543773823.0,70,16,54
1543774179.0,71,16,55
1543774479.0,72,16,55
1543774779.0,72,16,56
1543775079.0,72,16,56
1543775137.0,72,16,56
1543775493.0,72,16,55
1543775793.0,71,16,54
1543776093.0,71,16,54
1543776392.0,70,16,53
1543776692.0,69,16,52
1543776991.0,69,16,52
1543777291.0,70,16,53
1543777591.0,68,17,51
1543777890.0,68,17,51
1543778190.0,68,17,51
1543778249.0,68,17,50
1543778604.0,71,17,53
1543778661.0,71,17,53
1543779017.0,72,17,54
1543779317.0,72,17,55
1543779463.0,73,17,55
1543779819.0,71,17,53
1543780119.0,71,17,53
1543780418.0,71,18,53
1543780718.0,70,18,52
1543781018.0,69,18,51
1543781318.0,68,18,50
1543781618.0,68,18,50
1543781917.0,68,17,50
1543782095.0,68,17,50
1543782453.0,71,17,53
1543782512.0,71,17,53
1543782868.0,72,17,55
1543783168.0,73,17,55
1543783352.0,73,17,55
1543783709.0,71,17,53
1543784008.0,71,17,53
1543784308.0,71,17,54
1543784608.0,70,17,53
1543784907.0,69,17,52
1543785207.0,71,17,53
1543785507.0,70,17,52
1543785806.0,68,17,51
1543786106.0,68,17,50
1543786219.0,67,17,49
1543786577.0,70,17,53
1543786638.0,69,17,52
1543786695.0,71,17,54
1543787052.0,73,17,55
1543787329.0,73,17,55
1543787686.0,72,17,54
1543787985.0,70,17,53
1543788285.0,70,17,53
1543788585.0,68,17,51
1543788885.0,69,17,51
1543789185.0,68,17,51
1543789485.0,68,17,51
1543789784.0,67,17,50
1543789854.0,68,17,51
1543790184.0,68,17,51
1543790240.0,71,17,53
1543790597.0,71,17,54
1543790897.0,71,17,54
1543791197.0,72,16,55
1543791496.0,71,16,54
1543791796.0,72,16,55
1543791992.0,73,16,56
1543792350.0,71,16,54
1543792649.0,70,16,54
1543792949.0,69,16,52
1543793249.0,68,16,52
1543793548.0,68,16,52
1543793849.0,68,16,52
1543794148.0,67,16,51
1543794448.0,68,16,52
1543794505.0,68,16,51
1543794850.0,71,16,54
1543794906.0,69,16,53
1543795263.0,72,16,56
1543795562.0,72,16,56
1543795862.0,72,16,55
1543796162.0,72,16,56
1543796461.0,73,16,57
1543796623.0,72,16,56
1543796980.0,72,16,56
1543797279.0,71,16,54
1543797579.0,70,16,54
1543797879.0,71,16,55
1543798179.0,70,16,54
1543798479.0,69,16,53
1543798778.0,68,15,52
1543799078.0,69,15,53
1543799377.0,68,15,52
1543799434.0,68,15,53
1543799790.0,71,15,55
1543799846.0,71,15,55
1543800203.0,72,15,56
1543800503.0,72,15,56
1543800802.0,71,15,55
1543801102.0,72,15,56
1543801402.0,71,15,55
1543801458.0,72,15,56
1543801815.0,70,15,54
1543802115.0,70,15,54
1543802414.0,71,15,55
1543802714.0,69,15,53
1543803014.0,69,15,53
1543803314.0,68,15,53
1543803613.0,68,15,52
1543803909.0,68,15,52
1543804265.0,70,15,54
1543804321.0,70,15,55
1543804678.0,72,15,57
1543804978.0,72,15,56
1543805277.0,72,15,57
1543805426.0,72,15,56
1543805783.0,71,15,55
1543806082.0,70,15,55
1543806383.0,69,15,54
1543806682.0,70,15,54
1543806982.0,68,15,53
1543807281.0,67,14,52
1543807581.0,69,14,54
1543807850.0,67,14,52
1543808206.0,70,14,55
1543808263.0,71,14,56
1543808619.0,72,14,58
1543808919.0,73,14,58
1543809219.0,73,14,59
1543809383.0,72,14,58
1543809739.0,71,14,57
1543810039.0,70,14,55
1543810338.0,68,14,54
1543810638.0,69,14,54
1543810937.0,68,14,54
1543811237.0,69,14,55
1543811536.0,68,14,54
1543811836.0,68,14,54
1543811892.0,68,14,54
1543812229.0,70,14,56
1543812588.0,72,14,58
1543812888.0,73,14,58
1543813188.0,72,14,58
1543813249.0,73,14,58
1543813606.0,71,14,56
1543813906.0,69,14,55
1543814206.0,69,14,54
1543814505.0,68,14,54
1543814806.0,69,14,54
1543815105.0,67,14,53
1543815405.0,67,14,53
1543815610.0,68,14,53
1543815966.0,70,14,56
1543816021.0,71,14,56
1543816377.0,72,14,58
1543816677.0,73,14,59
1543816960.0,73,14,59
1543817316.0,71,14,57
1543817616.0,71,13,57
1543817916.0,70,13,56
1543818216.0,68,13,55
1543818515.0,67,13,54
1543818815.0,68,13,55
1543819114.0,67,13,53
1543819236.0,67,13,54
1543819592.0,71,13,58
1543819648.0,70,13,57
1543820005.0,72,13,59
1543820305.0,73,12,60
1543820533.0,73,13,60
1543820890.0,71,13,57
1543821189.0,69,13,56
1543821489.0,69,13,56
1543821789.0,70,13,56
1543822088.0,68,13,54
1543822388.0,67,14,53
1543822687.0,67,14,53
1543822746.0,67,14,53
1543823102.0,70,14,56
1543823158.0,71,14,57
1543823515.0,71,14,57
1543823815.0,72,14,57
1543824057.0,73,15,58
1543824414.0,72,15,56
1543824713.0,70,15,54
1543825013.0,71,15,55
1543825313.0,69,15,53
1543825612.0,70,16,54
1543825912.0,69,16,52
1543826211.0,70,16,54
1543826511.0,68,16,51
1543826811.0,68,16,51
1543827110.0,67,17,50
1543827169.0,67,17,50
1543827506.0,71,17,54
1543827562.0,71,17,54
