Stove Type,Laser 73/730,Latitude,64.90147,Longitude,-147.72,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544357554.0,68,18,49
1544357757.0,69,18,51
1544358232.0,78,18,60
1544358531.0,72,17,54
1544358831.0,70,17,52
1544359130.0,70,17,52
1544359430.0,69,17,51
1544359730.0,69,17,51
1544360030.0,71,17,53
1544360329.0,70,17,52
1544360629.0,71,17,53
1544360929.0,69,17,51
1544361229.0,68,17,51
1544361528.0,68,17,51
1544361828.0,69,17,51
1544362127.0,69,17,51
1544362427.0,69,17,51
1544362726.0,68,17,50
1544363026.0,69,17,51
1544363325.0,68,17,50
1544363625.0,67,17,49
1544363924.0,68,17,51
1544364224.0,67,17,50
1544364524.0,68,17,50
1544364823.0,67,17,50
1544365123.0,68,17,50
1544365422.0,67,16,50
1544365485.0,68,16,51
1544365546.0,68,16,51
1544365908.0,71,16,55
1544366092.0,75,16,59
1544366454.0,72,16,56
1544366754.0,70,15,54
1544367053.0,69,15,54
1544367354.0,68,15,53
1544367653.0,68,15,53
1544367953.0,69,14,54
1544368252.0,67,14,52
1544368552.0,67,13,53
1544368851.0,67,13,54
1544369142.0,67,13,54
1544369204.0,66,12,53
1544369348.0,69,12,56
1544369523.0,73,12,60
1544369671.0,76,12,63
1544370034.0,70,11,59
1544370334.0,69,11,58
1544370634.0,68,10,57
1544370934.0,66,10,56
1544371136.0,66,10,56
1544371198.0,67,10,56
1544371340.0,67,10,57
1544371515.0,71,10,61
1544371721.0,76,10,66
1544372083.0,72,10,62
1544372383.0,70,10,60
1544372682.0,68,10,58
1544372982.0,68,10,58
1544373159.0,69,10,59
1544373221.0,68,10,58
1544373362.0,70,10,60
1544373537.0,72,9,62
1544373742.0,77,9,67
1544374105.0,76,9,66
1544374404.0,73,9,63
1544374703.0,71,9,61
1544375003.0,71,9,61
1544375303.0,70,10,60
1544375602.0,69,10,58
1544375902.0,69,10,58
1544376054.0,69,10,58
1544376117.0,69,10,59
1544376260.0,68,10,58
1544376435.0,70,10,60
1544376566.0,72,10,61
1544376928.0,72,10,61
1544377228.0,71,11,59
1544377527.0,69,11,57
1544377827.0,70,11,58
1544378126.0,69,11,57
1544378425.0,68,11,57
1544378498.0,69,11,58
1544378560.0,68,11,56
1544378703.0,69,11,57
1544378878.0,71,11,59
1544379006.0,72,11,60
1544379368.0,71,12,59
1544379668.0,71,12,59
1544379967.0,69,12,57
1544380266.0,68,12,56
1544380566.0,70,12,57
1544380865.0,68,12,55
1544380927.0,68,12,56
1544381092.0,68,13,55
1544381267.0,71,13,57
1544381405.0,71,13,58
1544381767.0,69,13,56
1544382066.0,70,13,56
1544382366.0,70,13,56
1544382665.0,70,13,56
1544382964.0,69,13,55
1544383126.0,68,13,54
1544383188.0,67,13,53
1544383331.0,68,13,55
1544383506.0,71,13,57
1544383634.0,72,13,58
1544383996.0,72,13,58
1544384295.0,70,14,56
1544384594.0,68,14,54
1544384894.0,68,14,54
1544385193.0,68,14,54
1544385431.0,68,14,53
1544385494.0,69,14,55
1544385636.0,67,14,53
1544385811.0,71,14,57
1544385930.0,71,14,57
1544386292.0,70,14,56
1544386591.0,71,14,56
1544386890.0,70,14,55
1544387190.0,69,14,54
1544387489.0,67,14,52
1544387576.0,68,14,53
1544387639.0,68,14,54
1544387781.0,68,14,53
1544387956.0,69,14,54
1544388093.0,72,14,57
1544388455.0,74,15,59
1544388755.0,70,15,55
1544389054.0,70,15,55
1544389354.0,68,15,53
1544389503.0,68,15,52
1544389565.0,68,15,53
1544389708.0,68,15,53
1544389897.0,72,15,57
1544390153.0,76,15,60
1544390515.0,72,15,57
1544390815.0,69,15,54
1544391114.0,69,15,54
1544391414.0,70,15,54
1544391713.0,68,15,53
1544392013.0,69,15,53
1544392312.0,68,15,52
1544392612.0,67,15,51
1544392911.0,66,15,50
1544393211.0,68,15,52
1544393511.0,67,15,51
1544393810.0,66,15,50
1544394110.0,64,15,48
1544394410.0,64,15,48
1544394710.0,65,15,49
1544395009.0,65,15,49
1544395309.0,65,15,49
1544395609.0,64,15,48
1544395908.0,65,15,49
1544396208.0,64,15,48
1544396508.0,65,15,49
1544396807.0,63,15,47
1544397107.0,63,15,48
1544397407.0,62,15,47
1544397706.0,63,14,48
1544398006.0,64,14,50
1544398306.0,64,14,49
1544398605.0,62,14,48
1544398905.0,62,13,48
1544399205.0,61,13,48
1544399505.0,63,13,50
1544399805.0,61,12,48
1544400105.0,63,12,51
1544400405.0,62,12,49
1544400705.0,63,11,51
1544401004.0,63,11,52
1544401304.0,62,11,51
1544401604.0,60,10,49
1544401904.0,63,10,52
1544402203.0,61,10,51
1544402503.0,61,9,51
1544402803.0,60,9,51
1544403103.0,62,9,52
1544403403.0,60,9,51
1544403702.0,61,8,52
1544404002.0,61,8,53
1544404302.0,60,8,52
1544404602.0,60,7,52
1544404902.0,60,7,53
1544405202.0,60,7,52
1544405501.0,60,6,53
1544405801.0,59,6,53
1544406101.0,60,6,54
1544406401.0,61,6,55
1544406700.0,59,5,54
1544406856.0,61,5,55
1544406919.0,59,5,53
1544407061.0,59,5,54
1544407236.0,64,5,59
1544407428.0,66,5,61
1544407775.0,65,5,60
1544408075.0,63,4,59
1544408375.0,62,4,57
1544408674.0,62,4,57
1544408974.0,61,4,57
1544409274.0,61,4,57
1544409573.0,60,4,56
1544409873.0,61,3,57
1544410173.0,61,3,57
1544410473.0,60,3,56
1544410772.0,59,3,56
1544411072.0,59,3,56
1544411372.0,60,3,56
1544411672.0,60,4,56
1544411741.0,60,4,56
1544411788.0,60,4,56
1544411946.0,61,4,57
1544412121.0,64,4,60
1544412312.0,68,4,64
1544412675.0,64,4,59
1544412974.0,63,5,58
1544413274.0,62,5,57
1544413574.0,62,5,57
1544413873.0,60,5,55
1544414173.0,60,5,54
1544414556.0,61,6,55
1544414856.0,60,6,54
1544415156.0,61,6,55
1544415456.0,60,6,53
1544415755.0,58,6,52
1544415911.0,58,6,51
1544415973.0,59,6,53
1544416116.0,60,6,54
1544416291.0,63,6,57
1544416501.0,66,6,60
1544416864.0,64,6,57
1544417163.0,63,6,56
1544417463.0,61,7,54
1544417763.0,63,7,56
1544418062.0,61,7,54
1544418362.0,61,7,54
1544418662.0,60,6,53
1544418961.0,59,6,52
1544419261.0,59,6,53
1544419561.0,60,6,53
1544419795.0,59,6,52
1544419841.0,59,6,53
1544420000.0,61,6,55
1544420175.0,64,6,58
1544420402.0,68,6,61
1544420765.0,65,5,59
1544421065.0,61,5,55
1544421364.0,61,5,56
1544421664.0,61,5,56
1544421964.0,61,5,56
1544422264.0,61,4,56
1544422563.0,60,4,55
1544422863.0,59,4,55
1544423163.0,60,4,55
1544423462.0,61,3,57
1544423530.0,60,3,56
1544423592.0,59,3,55
1544423735.0,61,3,57
1544423910.0,63,3,60
1544424138.0,67,3,64
1544424501.0,63,3,60
1544424801.0,61,2,59
1544425100.0,61,2,59
1544425400.0,60,2,58
1544425700.0,60,2,58
1544425999.0,61,1,59
1544426299.0,59,1,58
1544426599.0,59,1,58
1544426899.0,60,1,59
1544427199.0,60,0,59
1544427261.0,59,0,58
1544427404.0,59,0,58
1544427579.0,63,0,63
1544427813.0,67,0,66
1544428176.0,63,0,63
1544428475.0,62,0,62
1544428775.0,60,0,60
1544429076.0,61,0,62
1544429280.0,62,0,62
1544429326.0,60,0,60
1544429485.0,60,0,61
1544429665.0,65,0,65
1544430026.0,72,0,72
1544430124.0,72,0,72
1544430259.0,73,0,73
1544430622.0,73,0,74
1544430921.0,74,0,75
1544431220.0,73,0,74
1544431520.0,73,0,74
1544431820.0,74,0,75
1544431882.0,74,0,75
1544432244.0,69,0,70
1544432544.0,68,0,69
1544432843.0,66,0,67
1544432917.0,67,-1,68
1544432979.0,68,-1,69
1544433120.0,66,-1,67
1544433400.0,72,-1,74
1544433761.0,74,-1,75
1544433868.0,74,-1,76
1544434231.0,71,-1,72
1544434530.0,68,-1,70
1544434830.0,67,-1,69
1544434978.0,66,-2,68
1544435023.0,68,-2,70
1544435181.0,67,-2,69
1544435435.0,73,-2,75
1544435796.0,74,-2,77
1544435894.0,75,-2,77
1544436256.0,71,-2,73
1544436556.0,69,-2,72
1544436855.0,68,-2,70
1544437095.0,67,-3,70
1544437157.0,67,-3,70
1544437299.0,67,-3,70
1544437551.0,72,-3,75
1544437913.0,75,-3,78
1544437975.0,74,-3,77
1544438337.0,71,-3,75
1544438637.0,68,-3,72
1544438936.0,68,-3,71
1544439219.0,66,-3,70
1544439265.0,67,-3,71
1544439424.0,68,-3,71
1544439662.0,72,-4,76
1544440003.0,74,-4,78
1544440366.0,71,-4,75
1544440665.0,68,-4,73
1544440965.0,68,-5,73
1544441264.0,68,-5,73
1544441326.0,66,-5,71
1544441509.0,66,-5,72
1544441751.0,72,-5,77
1544442112.0,74,-5,80
1544442174.0,75,-5,81
1544442537.0,71,-6,77
1544442836.0,68,-6,75
1544443136.0,68,-6,75
1544443435.0,67,-6,74
1544443498.0,66,-6,72
1544443560.0,68,-6,74
1544443689.0,67,-6,73
1544443923.0,71,-6,78
1544444284.0,74,-6,80
1544444346.0,75,-6,81
1544444709.0,70,-5,76
1544445008.0,68,-5,74
1544445308.0,68,-5,74
1544445608.0,68,-5,73
1544445730.0,67,-5,72
1544445793.0,67,-5,72
1544445936.0,67,-5,72
1544446164.0,72,-4,77
1544446493.0,75,-4,79
1544446856.0,71,-4,75
1544447155.0,69,-4,74
1544447455.0,68,-4,73
1544447754.0,67,-4,72
1544447971.0,67,-4,72
1544448033.0,66,-4,71
1544448177.0,68,-4,73
1544448405.0,72,-4,77
1544448735.0,74,-5,79
1544449098.0,70,-5,75
1544449397.0,69,-5,75
1544449696.0,68,-5,74
1544449996.0,67,-5,73
1544450212.0,67,-5,72
1544450274.0,67,-5,72
1544450418.0,68,-5,73
1544450633.0,72,-5,77
1544450956.0,74,-5,80
1544451318.0,71,-5,77
1544451618.0,69,-5,75
1544451918.0,69,-5,74
1544452217.0,67,-5,72
1544452518.0,67,-5,72
1544452580.0,67,-5,72
1544452731.0,67,-5,73
1544452954.0,71,-5,77
1544453292.0,74,-5,80
1544453655.0,71,-5,77
1544453954.0,69,-5,75
1544454253.0,68,-5,74
1544454553.0,67,-5,73
1544454852.0,67,-5,73
1544454915.0,67,-5,73
1544455090.0,68,-5,74
1544455312.0,71,-5,77
1544455652.0,75,-6,81
1544456015.0,71,-6,77
1544456314.0,69,-6,76
1544456614.0,69,-6,75
1544456913.0,67,-6,74
1544457213.0,67,-6,73
1544457275.0,67,-6,73
1544457453.0,67,-6,74
1544457668.0,71,-6,77
1544457984.0,75,-6,81
1544458346.0,72,-5,78
1544458646.0,68,-5,74
1544458945.0,68,-5,74
1544459245.0,68,-5,73
1544459544.0,67,-5,72
1544459607.0,66,-5,71
1544459772.0,67,-4,71
1544459999.0,72,-4,76
1544460321.0,75,-4,80
1544460683.0,71,-4,75
1544460983.0,70,-3,74
1544461282.0,68,-3,72
1544461582.0,67,-3,71
1544461881.0,67,-3,71
1544461944.0,67,-3,71
1544462107.0,68,-3,71
1544462327.0,71,-3,75
1544462640.0,75,-3,79
1544463002.0,71,-3,74
1544463302.0,69,-3,72
1544463602.0,68,-3,71
1544463901.0,68,-3,71
1544464201.0,67,-3,70
1544464264.0,66,-3,69
1544464412.0,69,-3,72
1544464621.0,71,-3,75
1544464962.0,75,-3,79
1544465324.0,71,-2,74
1544465624.0,68,-2,71
1544465923.0,68,-2,70
1544466222.0,67,-2,69
1544466347.0,67,-2,70
1544466409.0,67,-2,69
