Stove Type,Laser 73/730,Latitude,64.89185,Longitude,-147.755,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1544463238.0,2,0,13167
1544463406.0,2,0,13087
1544463454.0,1,376,13167
1544463509.0,2,1194,46250
1544463554.0,4,1384,10096
1544463901.0,-1,-1,11188
1544464201.0,-1,-1,11975
1544464501.0,-1,-1,12045
1544464800.0,-1,-1,12257
1544465100.0,-1,-1,12549
1544465400.0,-1,-1,12775
1544465700.0,-1,-1,12699
1544465999.0,-1,-1,12930
1544466299.0,-1,-1,12852
1544466455.0,1,1385,13087
1544466499.0,2,2007,13008
1544466679.0,1,3451,13248
1544466922.0,2,7069,11571
1544467268.0,-1,-1,12329
1544467567.0,-1,-1,11906
1544467867.0,-1,-1,12185
1544468167.0,-1,-1,11906
1544468466.0,-1,-1,12045
1544468766.0,-1,-1,11770
1544469065.0,-1,-1,12185
1544469365.0,-1,-1,11906
1544469665.0,-1,-1,11704
1544469964.0,-1,-1,11838
1544470264.0,-1,-1,11975
1544470564.0,-1,-1,11571
1544470863.0,-1,-1,11704
1544471163.0,-1,-1,11571
1544471462.0,-1,-1,11571
1544471761.0,-1,-1,11377
1544472061.0,-1,-1,11377
1544472174.0,4,48990,11441
1544472520.0,-1,-1,11377
1544472820.0,-1,-1,11770
1544473119.0,-1,-1,12185
1544473419.0,-1,-1,12115
1544473719.0,-1,-1,12257
1544474018.0,-1,-1,12852
1544474318.0,-1,-1,12852
1544474618.0,-1,-1,12699
1544474917.0,-1,-1,13008
1544475217.0,-1,-1,13008
1544475402.0,1,48993,12930
1544475448.0,2,49627,13087
1544475626.0,1,51053,13248
1544475863.0,2,54581,11506
1544476208.0,-1,-1,12475
1544476508.0,-1,-1,12045
1544476808.0,-1,-1,12624
1544477107.0,-1,-1,12115
1544477406.0,-1,-1,12185
1544477706.0,-1,-1,11975
1544478006.0,-1,-1,11975
1544478305.0,-1,-1,11906
1544478605.0,-1,-1,15772
1544478905.0,-1,-1,17932
1544479204.0,-1,-1,18480
1544479504.0,-1,-1,17799
1544479803.0,-1,-1,18066
1544480103.0,-1,-1,18066
1544480402.0,-1,-1,17932
1544480701.0,-1,-1,17411
1544481001.0,-1,-1,17932
1544481300.0,-1,-1,17538
1544481599.0,-1,-1,17668
1544481899.0,-1,-1,18066
1544482198.0,-1,-1,17538
1544482498.0,-1,-1,17932
1544482797.0,-1,-1,17932
1544483096.0,-1,-1,17668
1544483395.0,-1,-1,17668
1544483662.0,4,116808,17538
1544484008.0,-1,-1,17799
1544484308.0,-1,-1,17932
1544484607.0,-1,-1,18066
1544484907.0,-1,-1,18202
1544485206.0,-1,-1,18066
1544485506.0,-1,-1,17932
1544485805.0,-1,-1,18764
1544486105.0,-1,-1,18202
1544486470.0,-1,-1,17411
1544486530.0,1,116811,18202
1544486576.0,2,117456,18480
1544486755.0,1,118890,18909
1544487000.0,2,122542,18340
1544487346.0,-1,-1,18340
1544487646.0,-1,-1,18066
1544487945.0,-1,-1,18480
1544488244.0,-1,-1,18480
1544488544.0,-1,-1,18202
1544488843.0,-1,-1,18066
1544489143.0,-1,-1,17932
1544489442.0,-1,-1,17932
1544489742.0,-1,-1,18340
1544490041.0,-1,-1,17932
1544490109.0,4,147369,17932
1544490455.0,-1,-1,17036
1544490755.0,-1,-1,17668
1544491054.0,-1,-1,17799
1544491354.0,-1,-1,17799
1544491653.0,-1,-1,18340
1544491953.0,-1,-1,18480
