Stove Type,Laser 56/560,Latitude,64.80488,Longitude,-148.07,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544098515.0,73,15,58
1544098578.0,73,15,58
1544098904.0,67,15,51
1544099150.0,68,15,52
1544099176.0,67,15,52
1544099486.0,68,14,53
1544099512.0,68,14,53
1544099684.0,68,14,53
1544099710.0,67,14,52
1544099826.0,68,14,54
1544099852.0,68,14,53
1544100177.0,69,14,54
1544100251.0,69,14,55
1544100277.0,70,14,55
1544100489.0,69,14,54
1544100515.0,69,14,54
1544100840.0,69,14,54
1544101139.0,69,14,55
1544101439.0,70,14,55
1544101738.0,70,14,55
1544102036.0,70,14,56
1544102335.0,70,14,56
1544102634.0,70,14,55
1544102933.0,71,14,56
1544103232.0,71,14,56
1544103531.0,71,14,57
1544103830.0,71,14,57
1544104129.0,71,14,56
1544104428.0,70,14,56
1544104727.0,69,14,55
1544105026.0,70,14,56
1544105325.0,70,14,56
1544105624.0,71,14,57
1544105923.0,72,14,58
1544106222.0,72,14,58
1544106521.0,71,14,56
1544106820.0,72,14,58
1544107119.0,72,14,58
1544107419.0,71,14,57
1544107718.0,72,14,57
1544108017.0,71,14,57
1544108316.0,71,14,56
1544108615.0,70,14,56
1544108914.0,71,14,56
1544109213.0,73,14,58
1544109512.0,73,14,58
1544109811.0,73,14,58
1544110110.0,73,14,58
1544110409.0,73,15,58
1544110708.0,73,15,58
1544111008.0,73,15,58
1544111307.0,75,15,59
1544111605.0,72,15,56
1544111904.0,72,15,57
1544112203.0,72,15,56
1544112502.0,73,15,58
1544112801.0,73,15,57
1544113100.0,73,15,58
1544113399.0,73,15,58
1544113698.0,72,15,57
1544113997.0,72,15,57
1544114296.0,74,14,59
1544114595.0,74,14,59
1544114894.0,73,14,59
1544115193.0,73,14,58
1544115492.0,73,14,58
1544115791.0,73,14,59
1544116090.0,73,14,58
1544116389.0,73,14,59
1544116852.0,93,14,78
1544117210.0,82,14,68
1544117510.0,78,14,63
1544117810.0,74,14,60
1544118110.0,73,14,58
1544118410.0,72,14,57
1544118710.0,71,14,57
1544119011.0,70,14,56
1544119311.0,70,14,55
1544119611.0,69,14,55
1544119911.0,69,14,55
1544120212.0,68,13,54
1544120512.0,67,13,53
1544120812.0,67,13,53
1544121112.0,66,13,53
1544121412.0,66,13,53
1544121712.0,66,13,53
1544122013.0,66,12,53
1544122313.0,65,12,53
1544122613.0,66,12,53
1544122913.0,66,12,53
1544123213.0,65,12,53
1544123514.0,66,12,53
1544123814.0,64,12,52
1544124114.0,65,11,53
1544124414.0,63,11,52
1544124714.0,65,11,53
1544125015.0,63,11,52
1544125315.0,65,11,53
1544125615.0,64,11,53
1544125915.0,63,11,52
1544126215.0,63,10,53
1544126516.0,64,10,53
1544126816.0,62,10,52
1544127116.0,64,10,54
1544127417.0,63,10,53
1544127717.0,62,9,52
1544128017.0,63,9,53
1544128276.0,63,9,53
1544128332.0,62,9,53
1544128425.0,72,9,62
1544128782.0,67,9,57
1544129082.0,64,9,55
1544129382.0,64,8,55
1544129683.0,63,8,55
1544129983.0,64,8,55
1544130283.0,63,8,54
1544130584.0,62,8,53
1544130884.0,63,8,54
1544131184.0,62,8,54
1544131484.0,62,8,53
1544131784.0,62,8,53
1544131951.0,62,8,54
1544132032.0,62,8,54
1544132098.0,66,8,57
1544132455.0,66,8,57
1544132755.0,64,9,55
1544133056.0,64,9,55
1544133356.0,62,9,53
1544133657.0,62,9,53
1544133957.0,63,9,53
1544134257.0,62,9,52
1544134557.0,62,9,53
1544134858.0,62,9,53
1544134952.0,63,9,53
1544135008.0,61,9,52
1544135100.0,63,9,53
1544135457.0,67,9,58
1544135757.0,63,9,54
1544136058.0,61,9,51
1544136358.0,62,9,53
1544136658.0,62,9,53
1544136959.0,61,9,52
1544137245.0,62,9,52
1544137315.0,61,9,52
1544137386.0,67,9,57
1544137753.0,71,9,61
1544138053.0,61,9,52
1544138354.0,62,9,53
1544138654.0,62,9,52
1544138954.0,61,9,51
1544139254.0,60,9,50
1544139554.0,61,9,51
1544139611.0,61,9,51
1544139681.0,61,9,51
1544139755.0,62,9,52
1544140112.0,70,9,60
1544140412.0,62,9,53
1544140712.0,62,9,52
1544141012.0,62,9,52
1544141313.0,60,10,50
1544141613.0,61,10,51
1544141873.0,62,10,51
1544141943.0,61,10,50
1544142023.0,62,10,51
1544142381.0,67,10,56
1544142681.0,61,10,50
1544142981.0,59,11,48
1544143281.0,60,11,49
1544143491.0,61,11,50
1544143545.0,59,11,48
1544143641.0,67,11,55
1544144008.0,71,11,59
1544144309.0,61,11,49
1544144609.0,61,12,49
1544144909.0,61,12,49
1544145209.0,61,12,48
1544145312.0,61,12,48
1544145368.0,60,12,47
1544145458.0,66,12,53
1544145813.0,67,13,54
1544146113.0,61,13,48
1544146414.0,62,13,49
1544146714.0,59,13,45
1544146894.0,60,13,46
1544146950.0,59,13,46
1544147042.0,65,13,51
1544147399.0,69,14,55
1544147579.0,63,14,49
1544147644.0,62,14,48
1544147714.0,66,14,52
1544148096.0,69,14,54
1544148253.0,65,14,50
1544148323.0,64,14,49
1544148404.0,65,14,50
1544148761.0,72,15,57
1544149061.0,63,15,48
1544149361.0,60,15,45
1544149442.0,61,15,45
1544149516.0,63,15,48
1544149888.0,66,15,50
1544150188.0,61,16,45
1544150488.0,60,16,44
1544150789.0,60,16,44
1544150888.0,60,16,44
1544150945.0,61,16,44
1544151036.0,67,16,50
1544151394.0,73,16,56
1544151694.0,62,17,45
1544151779.0,61,17,44
1544151883.0,65,17,47
1544152251.0,74,17,56
1544152551.0,62,17,45
1544152851.0,62,17,45
1544153093.0,62,17,44
1544153149.0,60,17,42
1544153240.0,63,17,45
1544153597.0,72,17,54
1544153897.0,61,18,43
1544154197.0,61,18,43
1544154325.0,63,18,45
1544154382.0,65,18,47
1544154469.0,71,18,53
1544154827.0,65,18,46
1544154995.0,70,18,51
1544155065.0,76,18,57
1544155150.0,84,18,65
1544155507.0,73,18,54
1544155807.0,72,18,53
1544156108.0,68,18,50
1544156332.0,68,18,50
1544156402.0,69,18,50
1544156484.0,70,19,51
1544156851.0,72,19,53
1544157106.0,62,19,43
1544157176.0,62,19,43
1544157258.0,63,19,44
1544157616.0,72,19,53
1544157823.0,71,19,52
1544157879.0,68,19,48
1544157963.0,67,19,47
1544158320.0,72,19,53
1544158620.0,63,19,43
1544158920.0,62,19,42
1544159212.0,60,19,41
1544159292.0,62,19,42
1544159367.0,66,19,46
1544159739.0,69,19,49
1544160039.0,61,19,41
1544160340.0,60,19,40
1544160640.0,60,19,40
1544160940.0,60,20,40
1544161005.0,60,20,40
1544161061.0,60,20,40
1544161147.0,61,20,41
1544161504.0,74,20,54
1544161575.0,65,20,45
1544161669.0,67,20,47
1544162036.0,75,20,54
1544162107.0,65,20,45
1544162181.0,65,20,45
1544162553.0,70,20,49
1544162609.0,67,20,46
1544162692.0,66,20,46
1544163049.0,72,20,51
1544163106.0,66,20,46
1544163209.0,64,20,44
1544163577.0,70,20,50
1544163647.0,67,20,47
1544163714.0,66,20,45
1544164085.0,66,20,46
1544164166.0,64,20,44
1544164242.0,66,20,46
1544164615.0,68,20,47
1544164672.0,65,20,45
1544164784.0,67,20,47
1544165158.0,71,20,51
1544165229.0,69,20,49
1544165293.0,68,20,48
1544165650.0,75,20,55
1544165707.0,69,20,49
1544165800.0,70,20,50
1544166155.0,71,20,51
1544166222.0,68,20,47
1544166326.0,65,20,44
1544166698.0,72,20,52
1544166764.0,69,20,49
1544166865.0,68,20,47
1544167237.0,74,20,54
1544167317.0,67,20,46
1544167393.0,69,20,49
1544167774.0,65,20,45
1544167849.0,63,20,43
1544167940.0,66,20,46
1544168297.0,67,20,46
1544168368.0,65,20,44
1544168483.0,65,20,44
1544168838.0,75,20,54
1544168893.0,69,20,48
1544168964.0,64,20,44
1544169017.0,66,20,46
1544169399.0,69,20,48
1544169480.0,65,20,44
1544169560.0,65,20,45
1544169919.0,74,20,54
1544169978.0,65,20,45
1544170048.0,66,20,46
1544170385.0,73,20,53
1544170466.0,70,20,49
1544170501.0,67,20,47
1544170573.0,65,20,45
1544170937.0,71,20,50
1544170992.0,66,20,45
1544171089.0,64,20,44
1544171470.0,68,20,48
1544171551.0,63,20,43
1544171644.0,63,20,43
1544172008.0,68,20,48
1544172079.0,64,20,44
1544172190.0,67,20,47
1544172571.0,70,19,50
1544172628.0,68,19,48
1544172730.0,66,19,46
1544173098.0,75,19,55
1544173154.0,68,19,48
1544173269.0,68,19,48
1544173642.0,74,19,54
1544173713.0,67,19,47
1544173801.0,65,19,45
1544174159.0,71,19,51
1544174230.0,68,19,49
1544174334.0,63,19,44
1544174705.0,68,19,49
1544174772.0,64,19,44
1544174873.0,66,19,46
1544175240.0,67,19,47
1544175297.0,63,19,44
1544175417.0,63,19,43
1544175788.0,69,19,50
1544175855.0,67,19,47
1544175950.0,66,19,46
1544176321.0,73,19,53
1544176388.0,67,19,47
1544176463.0,65,19,45
1544176820.0,72,19,53
1544176876.0,67,19,47
1544176974.0,66,19,46
1544177331.0,74,19,54
1544177388.0,70,19,50
1544177458.0,68,19,48
1544177504.0,67,19,47
1544177871.0,71,19,51
1544177930.0,68,19,48
1544178023.0,65,19,45
1544178387.0,68,19,48
1544178458.0,64,19,44
1544178574.0,63,20,43
1544178941.0,69,20,49
1544179000.0,65,20,45
1544179101.0,62,20,42
1544179472.0,73,20,52
1544179553.0,66,20,45
1544179622.0,65,20,45
1544180004.0,72,20,52
1544180080.0,66,20,46
1544180154.0,64,20,44
1544180526.0,70,20,49
1544180607.0,68,20,48
1544180655.0,69,20,48
1544181022.0,74,20,53
1544181093.0,69,20,48
1544181178.0,68,20,47
1544181534.0,71,21,50
1544181589.0,70,21,49
1544181614.0,69,21,48
1544181719.0,64,21,43
1544182088.0,68,21,46
1544182145.0,64,21,42
1544182279.0,66,21,45
1544182651.0,67,21,46
1544182710.0,63,21,41
1544182819.0,64,21,42
1544183195.0,71,22,49
1544183258.0,67,22,45
1544183337.0,66,22,44
1544183699.0,71,22,49
1544183770.0,70,22,47
1544183848.0,70,22,47
1544184184.0,74,22,52
1544184250.0,70,22,48
1544184320.0,67,22,44
1544184365.0,67,22,45
1544184733.0,73,22,50
1544184796.0,68,22,45
1544184890.0,66,22,44
1544185262.0,73,22,50
1544185335.0,66,22,43
1544185409.0,67,22,44
1544185781.0,70,22,47
1544185862.0,64,22,41
1544185949.0,64,22,42
1544186320.0,68,22,45
1544186393.0,64,22,41
1544186497.0,66,22,43
1544186864.0,73,23,50
1544186921.0,77,23,54
1544187028.0,93,23,69
1544187392.0,70,23,47
1544187448.0,70,23,46
1544187619.0,97,23,74
1544187991.0,70,23,47
1544188071.0,72,23,49
1544188213.0,110,23,87
1544188580.0,67,23,44
1544188648.0,67,23,43
1544188719.0,80,23,56
1544189082.0,64,23,41
1544189159.0,63,23,40
1544189279.0,66,23,43
1544189352.0,65,23,41
1544189514.0,64,23,40
1544189609.0,66,23,42
1544189976.0,64,24,40
1544190039.0,65,24,41
1544190097.0,67,24,43
1544190468.0,65,24,41
1544190769.0,66,24,42
1544191069.0,67,24,42
1544191369.0,67,24,43
1544191670.0,66,24,42
1544191970.0,67,24,43
1544192270.0,67,24,43
1544192570.0,69,24,45
1544192870.0,68,24,43
1544193171.0,68,24,44
1544193471.0,68,24,43
1544193771.0,68,24,44
1544194071.0,69,24,45
1544194371.0,68,24,44
1544194671.0,69,24,45
1544194972.0,68,24,44
1544195272.0,69,24,45
1544195572.0,69,23,45
1544195872.0,68,23,45
1544196173.0,69,23,46
1544196473.0,69,23,45
1544196773.0,69,23,46
1544197074.0,70,23,46
1544197375.0,70,23,46
1544197675.0,70,23,47
1544197976.0,71,22,48
1544198001.0,71,22,48
1544198328.0,69,22,46
1544462694.0,69,-3,73
1544462839.0,62,-3,66
1544462894.0,62,-3,66
1544463250.0,64,-3,68
1544463305.0,63,-3,67
1544463574.0,66,-3,69
1544463645.0,66,-3,69
1544463748.0,64,-3,67
1544463831.0,68,-3,71
1544464011.0,66,-3,69
1544464089.0,67,-3,70
1544464333.0,65,-3,69
1544464425.0,66,-3,70
1544464681.0,65,-3,68
1544464752.0,70,-3,73
1544465132.0,66,-3,69
1544465203.0,65,-3,68
1544465273.0,68,-2,71
1544465640.0,65,-2,68
1544465728.0,66,-2,68
1544465794.0,67,-2,70
1544466150.0,66,-2,69
1544466432.0,65,-2,67
1544466499.0,68,-2,70
1544466854.0,65,-1,67
1544467085.0,64,-1,66
1544467159.0,67,-1,69
1544467516.0,65,-1,66
1544467816.0,66,-1,67
1544468116.0,66,-1,67
1544468417.0,67,0,68
1544468718.0,67,0,67
1544469018.0,67,0,67
1544469318.0,66,0,67
1544469619.0,66,0,67
1544469919.0,67,0,68
1544470220.0,66,0,66
1544470520.0,66,0,66
1544470766.0,66,0,66
1544470827.0,67,0,67
1544470898.0,68,0,67
1544471278.0,67,0,66
1544471578.0,68,0,68
1544471878.0,67,0,67
1544472178.0,69,0,68
1544472447.0,70,0,69
1544472805.0,69,0,68
1544473105.0,68,0,67
1544473405.0,67,1,66
1544473705.0,66,1,65
1544474005.0,67,1,65
1544474305.0,66,1,65
1544474605.0,65,1,64
1544474906.0,66,1,64
1544475206.0,65,1,64
1544475501.0,65,1,64
1544475557.0,66,1,65
1544475928.0,68,1,67
1544476228.0,68,1,66
1544476529.0,69,2,67
1544476829.0,70,2,67
1544477129.0,70,2,67
1544477429.0,68,2,66
1544477729.0,68,2,66
1544478030.0,68,3,65
1544478330.0,69,3,66
1544478562.0,70,3,67
1544478934.0,71,3,67
1544479234.0,70,3,66
1544479534.0,67,3,63
1544479835.0,67,3,63
1544480135.0,66,3,62
1544480435.0,65,3,62
1544480736.0,66,3,63
1544481026.0,66,3,63
1544481097.0,66,3,62
1544481221.0,71,3,67
1544481578.0,77,3,74
1544481878.0,66,2,63
1544482090.0,73,2,70
1544482146.0,76,2,73
1544482277.0,96,2,93
1544482634.0,72,2,70
1544482934.0,74,2,72
1544483235.0,70,2,68
1544483535.0,67,2,65
1544483836.0,67,2,65
1544483967.0,65,2,63
1544484023.0,66,2,64
1544484170.0,88,2,85
1544484527.0,73,2,70
1544484827.0,66,2,64
1544485127.0,65,2,62
1544485427.0,64,2,62
1544485494.0,64,2,62
1544485615.0,79,2,77
1544485972.0,73,2,71
1544486272.0,73,1,71
1544486507.0,71,1,69
1544486563.0,74,1,72
1544486689.0,85,1,83
1544487047.0,66,1,64
1544487347.0,68,1,66
1544487602.0,67,1,65
1544487668.0,68,1,66
1544487802.0,97,1,95
1544488159.0,72,1,70
1544488459.0,66,1,64
1544488760.0,64,1,62
1544489060.0,63,1,61
1544489360.0,65,1,63
1544489470.0,63,1,61
1544489550.0,68,1,66
1544489675.0,81,1,79
1544490032.0,75,1,73
1544490332.0,75,1,73
1544490465.0,75,1,73
