Stove Type,Laser 73/730,Latitude,64.83624,Longitude,-147.929,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1545157098.0,63,0,63
1545157445.0,58,0,57
1545157491.0,58,0,57
1545157838.0,70,0,69
1545158139.0,65,0,64
1545158439.0,65,0,64
1545158739.0,65,1,64
1545159039.0,65,1,64
1545159130.0,66,1,65
1545159488.0,61,1,60
1545159756.0,58,1,56
1545159804.0,58,1,57
1545159970.0,57,1,56
1545160230.0,65,1,64
1545160575.0,66,1,65
1545160630.0,66,1,64
1545160989.0,60,1,58
1545161195.0,58,1,56
1545161251.0,58,1,57
1545161408.0,57,1,56
1545161668.0,66,1,65
1545162015.0,66,1,65
1545162243.0,66,1,65
1545162590.0,60,1,59
1545162866.0,57,1,56
1545162912.0,58,1,57
1545163078.0,56,1,55
1545163339.0,66,1,64
1545163608.0,67,1,65
1545163955.0,61,1,60
1545164221.0,58,1,57
1545164268.0,57,1,56
1545164434.0,57,1,56
1545164690.0,66,1,64
1545164992.0,66,1,64
1545165340.0,61,1,59
1545165593.0,58,1,57
1545165640.0,58,1,56
1545165805.0,58,1,56
1545166083.0,66,1,65
1545166429.0,66,1,64
1545166648.0,65,1,64
1545166999.0,61,1,60
1545167299.0,58,1,56
1545167347.0,56,1,55
1545167393.0,58,1,56
1545167562.0,59,1,57
1545167771.0,66,1,64
1545168005.0,66,1,65
1545168353.0,61,1,59
1545168653.0,59,1,57
1545168700.0,58,1,57
1545168746.0,58,1,57
1545168895.0,58,1,57
1545169094.0,65,1,63
1545169333.0,67,1,65
1545169681.0,60,1,59
1545169981.0,58,1,57
1545170028.0,59,1,57
1545170074.0,59,1,57
1545170239.0,59,1,57
1545170438.0,65,1,64
1545170664.0,66,1,64
1545171011.0,61,1,59
1545171312.0,59,1,58
1545171359.0,59,1,57
1545171405.0,59,1,57
1545171553.0,59,1,57
1545171753.0,65,1,64
1545171970.0,66,1,64
1545172318.0,60,1,58
1545172618.0,58,1,57
1545172665.0,59,1,57
1545172711.0,59,1,57
1545173061.0,58,1,56
1545173362.0,57,1,55
1545173662.0,56,1,55
1545173962.0,56,1,54
1545177630.0,54,1,52
1545177976.0,60,1,58
1545178134.0,62,1,60
1545178482.0,58,1,56
1545178782.0,55,1,53
1545179083.0,54,1,53
1545179384.0,53,1,52
1545179539.0,54,1,52
1545179585.0,54,1,52
1545179932.0,59,1,57
1545180164.0,61,1,60
1545180514.0,57,1,56
1545180815.0,55,1,53
1545181116.0,53,1,52
1545181416.0,53,1,52
1545181463.0,53,1,51
1545181510.0,54,1,53
1545181671.0,53,1,52
1545181846.0,61,1,59
1545181940.0,63,1,61
1545182289.0,57,1,56
1545182590.0,55,1,54
1545182890.0,53,1,52
1545183191.0,54,1,53
1545183237.0,54,1,52
1545183417.0,53,1,52
1545183593.0,61,1,59
1545183704.0,63,1,61
1545184052.0,57,1,56
1545184352.0,55,1,53
1545184652.0,53,1,52
1545184953.0,53,1,51
1545185253.0,52,1,51
1545185554.0,53,1,51
1545185742.0,52,1,50
1545185789.0,53,1,51
1545185960.0,53,1,51
1545186135.0,61,1,59
1545186306.0,62,1,60
1545186654.0,56,1,55
1545186954.0,54,1,53
1545187255.0,52,1,51
1545187378.0,53,1,51
1545187424.0,53,1,52
1545187594.0,53,1,51
1545187770.0,60,1,59
1545187912.0,62,1,61
1545188260.0,56,1,55
1545188561.0,53,1,52
1545188861.0,53,1,52
1545188990.0,52,1,51
1545189038.0,53,1,52
1545189203.0,52,1,51
1545189378.0,60,1,59
1545189532.0,62,1,61
1545189879.0,57,1,56
1545190180.0,53,1,52
1545190480.0,53,1,51
1545190585.0,53,1,52
1545190631.0,51,1,50
1545190800.0,53,1,52
1545190976.0,60,1,59
1545191135.0,61,1,60
1545191483.0,56,1,55
1545191783.0,53,1,52
1545192084.0,53,1,51
1545192169.0,53,1,51
1545192216.0,53,1,51
1545192385.0,52,1,51
1545192560.0,60,1,59
1545192720.0,61,1,60
1545193068.0,56,1,55
1545193368.0,55,1,53
1545193669.0,53,1,51
1545193750.0,53,1,51
1545193797.0,53,1,51
1545193963.0,52,1,51
1545194138.0,60,1,59
1545194308.0,61,1,60
1545194656.0,56,1,55
1545194957.0,54,1,52
1545195257.0,53,1,52
1545195316.0,52,1,51
1545195363.0,52,1,51
1545195530.0,52,1,51
1545195704.0,60,1,59
1545195874.0,60,1,59
1545196221.0,56,1,55
1545196522.0,53,1,52
1545196822.0,53,1,51
1545196869.0,53,1,52
1545196916.0,53,1,52
1545197083.0,52,1,51
1545197259.0,59,1,58
1545197451.0,60,1,59
1545197799.0,56,1,54
1545198100.0,53,1,52
1545198400.0,52,1,51
1545198447.0,52,1,51
1545198493.0,52,1,50
1545198645.0,52,1,51
1545198820.0,59,1,58
1545199019.0,61,1,60
1545199367.0,56,1,55
1545199668.0,53,1,52
1545199968.0,53,1,51
1545200015.0,52,1,51
1545200061.0,52,1,51
1545200212.0,52,1,51
1545200388.0,60,1,58
1545200584.0,61,1,60
1545200932.0,56,1,55
1545201232.0,53,1,52
1545201533.0,52,1,51
1545201580.0,53,1,51
1545201759.0,52,1,51
1545201935.0,59,1,58
1545202128.0,61,1,60
1545202475.0,56,1,55
1545202776.0,53,1,51
1545203077.0,52,1,51
1545203125.0,52,1,51
1545203290.0,52,1,51
1545203466.0,60,1,59
1545203555.0,60,1,59
1545203902.0,56,1,55
1545204203.0,54,1,53
1545204503.0,54,1,53
1545204550.0,53,1,52
1545204596.0,53,1,52
1545204759.0,54,1,53
1545204934.0,60,1,59
