Stove Type,Laser 73/730,Latitude,64.77966,Longitude,-148.058,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1544118024.0,13,1,69.56,14.42,55.14,4.3784e-05,6.718772378516623e-05
1544119237.0,879,2,68.865,14.34,54.525,0.002960472,0.13322124
1544119899.0,9946,4,71.37,14.01,57.36,0.033498128,0.09693992025723473
1544123145.5,367,1,70.78,12.385,58.395,0.0012360560000000001,0.0008477427319489428
1544125798.0,546,2,67.8,11.06,56.74,0.001838928,0.1182168
1544125897.5,1149,1,67.8,11.015,56.785,0.003869832,0.09742234405594406
1544126056.5,2630,2,69.66,10.935,58.725,0.00885784,0.18221842285714288
1544126582.0,7005,4,72.085,10.64,61.445,0.02359284,0.09695687671232876
1544128432.0,15,1,70.11,9.54,60.57,5.0520000000000004e-05,6.440226628895185e-05
1544129872.0,685,2,67.925,8.675,59.25,0.00230708,0.14831228571428573
1544130800.5,14395,4,70.465,8.76,61.705,0.04848236,0.09691088062187674
1544132664.0,2,1,70.93,9.005,61.925,6.736e-06,1.2590654205607479e-05
1544133655.0,670,2,68.625,9.155,59.47,0.0022565600000000003,0.14506457142857143
1544134647.5,15411,4,70.345,9.35,60.995,0.051904248,0.0968664037325039
1544136637.5,1,1,70.345,9.7,60.645,3.368e-06,5.9116528522671865e-06
1544137691.0,678,2,68.275,9.86,58.415,0.002283504,0.14679668571428572
1544138628.5,14537,4,70.69,9.86,60.83,0.048960616000000005,0.09689841539307313
1544140613.0,4,1,70.335,10.125,60.21,1.3472e-05,2.2557767441860465e-05
1544141716.0,678,2,67.92,10.41,57.51,0.002283504,0.14679668571428572
1544141824.5,1296,1,68.16,10.475,57.685,0.0043649280000000006,0.09760087453416151
1544141992.5,2626,2,70.125,10.575,59.55,0.008844368,0.18194128457142858
1544142777.0,11126,4,72.195,11.045,61.15,0.037472368,0.09677225595408895
1544144664.5,4,1,70.35,12.25,58.1,1.3472e-05,2.0369256614867706e-05
1544145883.0,671,2,68.395,13.06,55.335,0.002259928,0.14528108571428572
1544146885.5,15573,4,70.35,13.76,56.59,0.052449864000000006,0.09688020030785019
1544149077.0,2,1,70.115,15.295,54.82,6.736e-06,9.962859490550536e-06
1544150322.5,679,2,68.16,16.17,51.99,0.002286872,0.1444340210526316
1544151324.0,15548,4,70.35,16.78,53.57,0.052365664000000006,0.09687378746145942
1544153526.5,3,1,70.35,17.925,52.425,1.0104e-05,1.479235461569744e-05
1544154784.0,685,2,68.515,18.495,50.02,0.00230708,0.14831228571428573
1544154893.5,1305,1,68.04,18.545,49.495,0.00439524,0.09707278527607362
1544155062.5,2625,2,69.425,18.62,50.805,0.008841,0.18187199999999998
1544155806.5,10197,4,72.305,18.83,53.475,0.034343496,0.0941634315308454
1544157638.0,0,1,70.685,19.29,51.395,0.0,0.0
1544158841.5,671,2,68.395,19.585,48.81,0.002259928,0.14273229473684212
1544158950.0,1288,1,68.51,19.61,48.9,0.0043379840000000005,0.09760464
1544159117.5,2625,2,70.015,19.645,50.37,0.008841,0.18187199999999998
1544159767.0,8971,4,72.305,19.775,52.53,0.030214328000000002,0.09677186903914592
1544161490.0,3,1,70.8,20.09,50.71,1.0104e-05,1.5665116279069767e-05
1544162679.0,678,2,68.51,20.285,48.225,0.002283504,0.14679668571428572
1544162788.0,1297,1,68.395,20.28,48.115,0.004368296000000001,0.09707324444444447
1544162956.5,2625,2,70.01,20.275,49.735,0.008841,0.18187199999999998
1544163557.5,8003,4,72.08,20.245,51.835,0.026954104000000003,0.09448371411879261
1544165479.0,678,2,70.35,20.26,50.09,0.002283504,0.002919252272727273
1544167622.5,11762,4,70.35,20.445,49.905,0.039614416,0.09694894466349423
1544170122.0,366,1,70.35,20.37,49.98,0.001232688,0.0012578448979591835
