Stove Type,Laser 73/730,Latitude,64.57072,Longitude,-147.045,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1543493493.0,65,18,47
1543493876.0,80,18,62
1543494176.0,69,18,51
1543494476.0,68,18,49
1543494663.0,68,18,49
1543494735.0,68,18,49
1543494876.0,68,18,49
1543495079.0,71,18,52
1543495452.0,71,18,52
1543495752.0,71,18,52
1543496052.0,71,18,52
1543496352.0,71,18,52
1543496651.0,71,18,52
1543496951.0,72,18,53
1543497251.0,71,18,53
1543497550.0,72,18,53
1543497850.0,72,18,53
1543498150.0,72,18,53
1543498449.0,72,18,53
1543498749.0,72,18,53
1543499049.0,72,18,53
1543499348.0,72,19,53
1543499648.0,73,19,54
1543499948.0,72,19,53
1543500248.0,72,19,53
1543500548.0,73,19,54
1543500847.0,73,19,54
1543501147.0,73,19,54
1543501393.0,72,19,53
1543501765.0,73,19,54
1543502065.0,70,19,51
1543502365.0,69,19,50
1543502665.0,68,19,49
1543502965.0,67,19,48
1543503265.0,67,19,48
1543503564.0,67,19,48
1543503864.0,66,19,46
1543504164.0,66,19,46
1543504463.0,65,19,46
1543504763.0,65,19,46
1543505063.0,65,19,45
1543505363.0,64,19,45
1543505663.0,64,19,45
1543505962.0,64,19,45
1543506262.0,64,19,44
1543506562.0,63,19,43
1543506862.0,63,19,44
1543507162.0,63,19,44
1543507463.0,63,19,44
1543507763.0,62,19,43
1543508063.0,62,19,43
1543508363.0,62,19,43
1543508663.0,62,19,42
1543508963.0,62,19,42
1543509263.0,62,19,42
1543509563.0,61,19,42
1543509862.0,61,19,42
1543510162.0,61,19,42
1543510462.0,61,19,41
1543510762.0,61,19,41
1543511062.0,61,19,41
1543511148.0,61,19,41
1543511220.0,61,19,41
1543511369.0,62,19,43
1543511549.0,64,19,44
1543511905.0,70,19,50
1543511961.0,71,19,51
1543512058.0,71,19,52
1543512414.0,68,19,49
1543512507.0,68,19,49
1543512706.0,71,19,51
1543513078.0,69,19,49
1543513205.0,68,19,48
1543513364.0,71,19,51
1543513720.0,69,19,50
1543514020.0,69,19,49
1543514211.0,68,19,48
1543514352.0,70,19,50
1543514708.0,69,19,49
1543515007.0,69,20,49
1543515307.0,69,20,49
1543515607.0,69,20,49
1543515906.0,69,20,49
1543516206.0,69,20,49
1543516506.0,69,20,49
1543516806.0,69,20,49
1543517105.0,69,20,49
1543517405.0,69,20,49
1543517705.0,69,20,49
1543518005.0,69,20,49
1543518304.0,70,20,49
1543518604.0,69,20,49
1543518904.0,70,20,49
1543519203.0,70,20,49
1543519503.0,69,20,49
1543519803.0,70,20,49
1543520103.0,70,20,49
1543520402.0,70,20,49
1543520702.0,70,20,50
