Stove Type,Laser 56/560,Latitude,64.86369,Longitude,-147.67,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1545055533.0,26925,1,58.38,-10.225,68.605,0.07827097499999999,0.05757570698814875
1545058003.0,563,0,61.79,-10.54,72.33,0.0016366409999999999,0.12808494782608695
1545058226.0,6327,1,63.805,-10.57,74.375,0.018392589,0.165533301
1545058923.0,10290,2,66.12,-10.725,76.845,0.02991303,0.1083369295774648
1545060008.5,6449,1,64.495,-11.025,75.52,0.018747243,0.057340760237892946
1545061024.5,9029,2,63.895,-11.33,75.225,0.026247303,0.11051496
1545061648.5,2183,1,64.15,-11.515,75.665,0.006345981,0.05813112366412213
1545062638.5,16735,2,64.27,-11.655,75.925,0.048648645,0.1103560945179584
1545072305.0,97096,1,64.9,-9.215,74.115,0.28225807199999997,0.05725961113490363
1545081553.5,7922,4,64.54,-6.595,71.135,0.023029254,0.11039322822902796
1545081952.5,258,2,65.645,-6.495,72.14,0.000750006,0.05744726808510639
1545088037.5,66337,1,64.545,-5.03,69.575,0.192841659,0.05726552605790646
1545094455.0,7520,4,65.15,-3.515,68.665,0.02186064,0.11053132584269663
1545094833.5,247,2,66.73,-3.455,70.185,0.000718029,0.057442320000000005
1545095133.0,3032,4,65.64,-3.41,69.05,0.008814024,0.057275246209386274
1545095906.0,275,1,64.18,-3.295,67.475,0.000799425,0.0029011391129032255
1545096424.0,266,2,62.285,-3.215,65.5,0.0007732619999999999,0.06326689090909089
1545096518.5,790,4,61.915,-3.2,65.115,0.0022965299999999998,0.05701729655172413
1545096613.5,469,1,62.045,-3.185,65.23,0.001363383,0.10907064
1545097129.5,10402,2,62.665,-3.11,65.775,0.030238613999999997,0.11029281702127658
1545118450.5,227942,1,64.305,-1.27,65.575,0.6626273939999999,0.0572670416132517
1545139818.5,11412,4,65.395,0.5,64.895,0.033174683999999996,0.1104799837187789
1545140381.0,246,2,65.885,0.5,65.385,0.000715122,0.058509981818181823
1545157749.5,189848,1,64.3,1.105,63.195,0.551888136,0.057267958654483614
1545175444.5,7357,2,64.18,1.69,62.49,0.021386798999999998,0.11046266341463415
1545178800.5,32923,4,65.16,1.61,63.55,0.095707161,0.05728109386533666
1545182303.0,258,1,64.915,1.525,63.39,0.000750006,0.0027272945454545456
1545182820.0,262,2,61.49,1.5,59.99,0.000761634,0.06231550909090909
1545182914.5,786,4,59.985,1.495,58.49,0.0022849019999999997,0.05672860137931033
1545183009.5,468,1,62.305,1.49,60.815,0.001360476,0.10883808
1545183099.5,1425,0,61.265,1.485,59.78,0.004142475,0.11046599999999998
1545183297.5,4110,1,60.12,1.475,58.645,0.01194777,0.1647968275862069
1545183772.5,7237,2,63.03,1.45,61.58,0.021037959,0.10992257242380261
1545186744.0,28759,1,65.04,1.325,63.715,0.083602413,0.05728372417205938
1545189736.0,7709,2,65.04,1.22,63.82,0.022410062999999997,0.11051537917808218
1545194366.5,46687,1,63.795,1.22,62.575,0.135719109,0.05727215946547884
1545198992.5,7617,4,64.28,1.215,63.065,0.022142619,0.11055954008321774
1545199375.5,246,2,65.645,1.21,64.435,0.000715122,0.05720976
1545205620.5,68103,1,63.925,1.035,62.89,0.19797542099999998,0.057268904427480914
1545212192.5,7368,2,64.41,0.86,63.55,0.021418776,0.11031129270386267
1545215803.0,35700,4,63.9,0.815,63.085,0.1037799,0.057284213431462734
1545219087.5,491,1,61.67,0.775,60.895,0.0014273369999999999,0.10932794042553191
1545219558.5,9449,2,64.38,0.8,63.58,0.027468243,0.11048678748603352
1545220846.5,9213,1,64.635,0.84,63.795,0.026782191,0.05735626864961333
1545221722.0,739,0,61.41,0.86,60.55,0.002148273,0.11048261142857144
1545221997.5,7590,1,63.02,0.86,62.16,0.022064129999999998,0.1651369397089397
1545222619.5,8066,4,64.295,0.86,63.435,0.023447862,0.11063211428571429
1545223024.5,259,2,64.9,0.86,64.04,0.0007529129999999999,0.057669931914893606
1545228644.0,61252,1,62.975,0.95,62.025,0.178059564,0.05727434152966404
1545234776.0,11320,4,62.25,1.04,61.21,0.03290724,0.11050938805970148
1545235334.5,247,2,64.545,1.04,63.505,0.000718029,0.057442320000000005
1545236812.5,15938,1,63.435,1.04,62.395,0.046331765999999996,0.05729795863964273
1545238646.0,7989,2,65.255,1.035,64.22,0.023224023,0.11059058571428572
1545240418.0,15332,1,64.105,0.96,63.145,0.044570123999999996,0.05755109268292682
1545242176.5,7707,2,63.265,0.88,62.385,0.022404248999999998,0.11063826666666667
1545243853.5,14375,1,63.265,0.935,62.33,0.041788124999999995,0.057309428571428574
1545245196.0,634,0,62.165,1.0,61.165,0.001843038,0.11058227999999999
1545245572.0,10818,1,64.305,1.02,63.285,0.031447926,0.16360192716763006
1545246281.5,7692,2,64.795,1.04,63.755,0.022360644,0.11072671031636863
