Stove Type,Laser 56/560,Latitude,64.8873,Longitude,-147.475,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1544096102.5,26,1,72.805,15.815,56.99,7.5582e-05,7.367863525588951e-05
1544098113.5,2713,4,69.21,15.31,53.9,0.007886691,0.0862981386018237
1544098305.5,346,2,69.905,15.265,54.64,0.001005822,0.06583562181818181
1544099251.5,11596,4,70.945,15.03,55.915,0.033709572,0.06606121894393033
1544101016.0,1,1,70.135,14.62,55.515,2.907e-06,6.185106382978723e-06
1544102021.5,2610,4,69.215,14.415,54.8,0.007587269999999999,0.08562436363636362
1544102208.5,346,2,68.625,14.385,54.24,0.001005822,0.06583562181818181
1544103280.5,13187,4,69.66,14.225,55.435,0.038334609,0.06606251431306845
1544105215.0,3,1,70.25,14.1,56.15,8.721e-06,1.7637977528089887e-05
1544106265.5,2627,2,69.095,14.145,54.95,0.0076366889999999995,0.08564511028037383
1544107534.0,13954,4,70.25,14.3,55.95,0.040564277999999995,0.06589864657039711
1544109519.0,0,1,70.02,14.75,55.27,0.0,0.0
1544110556.0,2614,2,69.56,15.115,54.445,0.007598898,0.0854876025
1544111639.5,11664,4,70.945,15.31,55.635,0.033907248,0.06608884288034651
1544112596.5,421,2,71.97,15.44,56.53,0.001223847,0.06575894328358209
1544112718.5,1115,4,71.97,15.405,56.565,0.003241305,0.06592484745762713
1544113713.0,1,1,69.66,15.105,54.555,2.907e-06,5.775496688741721e-06
1544114918.0,5768,2,69.085,14.74,54.345,0.016767576,0.10094192909698996
1544115378.5,2040,4,70.83,14.605,56.225,0.00593028,0.06609599999999999
1544115553.0,160,2,71.515,14.555,56.96,0.00046511999999999996,0.06440123076923077
1544115584.0,223,4,71.74,14.545,57.195,0.000648261,0.0648261
1544115638.0,454,2,71.63,14.54,57.09,0.001319778,0.0659889
1544115719.5,565,4,71.52,14.535,56.985,0.001642455,0.06497624175824175
1544115801.5,453,2,71.405,14.53,56.875,0.0013168709999999998,0.06494158356164383
1544115886.5,606,4,71.175,14.525,56.65,0.001761642,0.06538052783505155
1544115971.0,448,2,71.175,14.52,56.655,0.0013023359999999999,0.06511679999999999
1544116043.0,288,4,71.405,14.52,56.885,0.000837216,0.0418608
1544117201.0,313,1,70.015,14.46,55.555,0.0009098909999999999,0.0014597181818181819
1544118469.5,2332,2,69.095,14.395,54.7,0.006779124,0.08329299112627987
1544118899.0,3578,4,70.37,14.375,55.995,0.010401246,0.06615633498233216
1544119218.5,457,2,71.175,14.345,56.83,0.001328499,0.06551501917808218
1544119303.0,598,4,71.515,14.305,57.21,0.001738386,0.065189475
1544119387.0,453,2,71.855,14.265,57.59,0.0013168709999999998,0.06584354999999999
1544119472.5,623,4,71.63,14.225,57.405,0.0018110609999999999,0.06585676363636363
1544121124.0,0,1,70.02,13.4,56.62,0.0,0.0
1544122890.0,2696,2,68.75,12.515,56.235,0.007837272,0.08601883902439024
1544123371.0,4003,4,69.33,12.275,57.055,0.011636721,0.06607601829652997
1544123724.0,456,2,70.025,12.1,57.925,0.001325592,0.06627960000000001
1544123794.0,424,4,70.37,12.065,58.305,0.0012325679999999999,0.0652536
1544123864.0,436,2,70.485,12.03,58.455,0.0012674519999999999,0.0633726
1544123939.0,486,4,69.79,11.99,57.8,0.001412802,0.06520624615384615
1544124014.5,445,2,69.445,11.95,57.495,0.001293615,0.06379471232876711
1544124096.5,569,4,69.91,11.91,58.0,0.001654083,0.06543625054945056
1544124178.5,452,2,70.485,11.87,58.615,0.001313964,0.06479822465753424
1544124255.0,498,4,70.945,11.83,59.115,0.001447686,0.06514587
1544124331.0,429,2,70.255,11.795,58.46,0.0012471029999999998,0.06235514999999999
1544124408.5,520,4,70.025,11.755,58.27,0.0015116399999999999,0.06556510843373493
1544124478.0,270,2,70.83,11.72,59.11,0.00078489,0.050457214285714286
1544124543.0,429,4,71.4,11.69,59.71,0.0012471029999999998,0.060669875675675666
1544124616.0,424,2,70.94,11.65,59.29,0.0012325679999999999,0.061628399999999986
1544124702.5,621,4,70.485,11.605,58.88,0.0018052469999999998,0.06434543762376237
1544124789.5,451,2,70.945,11.565,59.38,0.001311057,0.06465486575342465
1544124869.5,537,4,70.485,11.525,58.96,0.0015610589999999998,0.0645955448275862
1544124949.5,438,2,70.37,11.485,58.885,0.001273266,0.0627912
