Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1543414116.0,73,2,70
1543429271.0,75,6,69
1543429529.0,90,6,83
1543429585.0,76,6,70
1543429943.0,69,6,63
1543430026.0,68,6,62
1543430382.0,69,6,63
1543430682.0,71,5,65
1543430982.0,71,5,66
1543431282.0,71,5,65
1543431481.0,72,5,66
1543431834.0,70,5,64
1543432191.0,72,5,66
1543432301.0,71,5,65
1543432661.0,69,5,63
1543432717.0,70,5,64
1543433001.0,72,5,66
1543433356.0,69,5,63
1543433412.0,68,5,62
1543433727.0,71,5,66
1543434083.0,69,5,63
1543434142.0,70,5,64
1543434465.0,73,6,67
1543434522.0,72,6,66
1543434871.0,69,6,63
1543435578.0,69,6,63
1543435647.0,69,6,63
1543435965.0,71,6,65
1543436322.0,68,6,62
1543436382.0,69,6,62
1543436667.0,72,6,66
1543437024.0,69,6,62
1543437081.0,69,6,62
1543437359.0,72,6,65
1543437714.0,69,6,62
1543437784.0,69,6,62
1543438100.0,72,7,65
1543438455.0,70,7,63
1543438542.0,69,7,62
1543438848.0,72,7,65
1543439207.0,69,7,62
1543439310.0,69,7,61
1543439625.0,72,7,64
1543439992.0,70,7,62
1543440096.0,69,7,62
1543440409.0,74,7,67
1543440768.0,69,7,61
1543440904.0,70,7,62
1543441181.0,72,7,64
1543441537.0,69,8,61
1543441675.0,70,8,62
1543441931.0,72,8,64
1543442286.0,69,8,61
1543442432.0,70,8,61
1543442673.0,71,8,63
1543443030.0,69,8,61
1543443133.0,69,8,60
1543443379.0,72,8,64
1543443735.0,69,8,60
1543443851.0,69,8,61
1543444093.0,72,8,63
1543444450.0,69,8,60
1543444565.0,69,8,61
1543444800.0,72,8,63
1543445159.0,70,8,61
1543445280.0,70,8,61
1543445528.0,72,9,63
1543445588.0,72,9,63
1543445945.0,70,9,61
1543446001.0,70,9,61
1543446276.0,72,9,62
1543446633.0,71,9,61
1543446787.0,69,9,60
1543446985.0,73,9,63
1543447042.0,71,9,62
1543447099.0,70,9,61
1543447160.0,70,9,61
1543447219.0,70,9,60
1543447365.0,69,9,59
1543447422.0,69,9,60
1543447478.0,70,9,60
1543447556.0,71,9,62
1543447613.0,71,9,62
1543447669.0,73,9,63
1543447753.0,72,9,62
1543447809.0,71,9,61
1543447874.0,71,9,61
1543447930.0,70,9,60
1543447989.0,70,9,60
1543448045.0,70,9,60
1543448113.0,69,9,60
1543448172.0,69,9,59
1543448228.0,70,9,61
1543448286.0,71,9,62
1543448343.0,72,9,62
1543448700.0,70,9,60
1543449000.0,69,9,59
1543449300.0,72,9,62
1543449600.0,69,10,59
1543449900.0,72,10,62
1543450201.0,71,10,61
1543450501.0,70,10,60
1543450801.0,71,10,61
1543451101.0,69,10,59
1543451402.0,71,10,61
1543451702.0,71,10,61
1543452003.0,71,10,61
1543452303.0,73,10,63
1543452604.0,69,10,59
1543452904.0,69,10,59
1543453204.0,71,10,61
1543453504.0,69,10,59
1543453805.0,68,10,58
1543454105.0,66,10,56
1543454405.0,70,10,60
1543454705.0,71,10,61
1543455005.0,70,10,59
1543455305.0,72,10,61
1543455606.0,71,10,60
1543455906.0,69,10,58
1543456206.0,72,10,61
1543456506.0,70,10,59
1543456806.0,71,10,61
1543457106.0,71,11,60
1543457406.0,69,11,58
1543457706.0,72,11,60
1543458006.0,70,11,58
1543458307.0,70,11,58
1543458607.0,71,11,60
1543458907.0,70,11,58
1543459207.0,72,11,60
1543459507.0,70,11,58
1543459807.0,70,11,58
1543460108.0,71,11,59
1543460408.0,70,12,58
1543460708.0,72,12,60
1543461008.0,70,12,58
1543461308.0,69,12,57
1543461608.0,71,12,59
1543461908.0,68,12,56
1543462208.0,72,12,60
1543462508.0,70,12,57
1543462809.0,69,12,57
1543463109.0,73,12,61
1543463409.0,70,12,57
1543463709.0,73,12,60
1543464075.0,69,12,57
1543464375.0,71,12,58
1543464675.0,70,12,57
1543464975.0,70,12,57
1543465276.0,71,12,58
1543465576.0,70,13,57
1543465876.0,69,13,56
1543466176.0,71,13,58
1543466476.0,70,13,56
1543466776.0,71,13,58
1543467077.0,71,13,58
1543467377.0,70,13,57
1543467677.0,73,13,59
1543467977.0,70,13,56
1543468277.0,69,13,55
1543468577.0,72,14,58
1543468878.0,69,14,55
1543469179.0,70,14,56
1543469479.0,70,14,56
1543469779.0,71,14,56
1543470079.0,69,14,55
1543470379.0,71,14,56
1543470679.0,70,14,55
1543470980.0,71,14,56
1543471280.0,70,15,55
1543471580.0,70,15,54
1543471880.0,70,15,55
1543472181.0,71,15,55
1543472481.0,70,15,55
1543472782.0,71,15,55
1543473082.0,71,15,55
1543473382.0,70,15,55
1543473682.0,72,15,56
1543473982.0,71,15,55
1543474282.0,70,16,54
1543474583.0,70,16,54
1543474883.0,72,16,56
1543475183.0,70,16,54
1543475483.0,70,16,53
1543475783.0,73,16,56
1543476083.0,70,16,54
1543476384.0,70,16,53
1543476684.0,71,16,55
1543476984.0,70,16,53
1543477285.0,69,16,53
1543477585.0,73,17,56
1543477886.0,69,17,52
1543478186.0,70,17,53
1543478486.0,73,17,56
1543478787.0,71,17,53
1543479087.0,70,17,52
1543479388.0,72,17,55
1543479688.0,69,17,52
1543479988.0,69,17,52
1543480289.0,72,17,54
1543480589.0,70,17,53
1543480890.0,70,17,52
1543481190.0,71,17,53
1543481490.0,71,18,53
1543481790.0,70,18,52
1543482090.0,71,18,53
1543482391.0,71,18,53
1543482691.0,70,18,52
1543482991.0,70,18,52
1543483291.0,71,18,53
1543483591.0,70,18,52
1543483892.0,73,18,55
1543484192.0,70,18,51
1543484492.0,70,18,52
1543484792.0,72,18,54
1543485093.0,70,18,52
1543485393.0,71,18,53
1543485693.0,69,18,51
1543485993.0,72,18,54
1543486293.0,70,18,52
1543486593.0,70,18,52
1543486894.0,72,18,53
1543487194.0,70,18,52
1543487494.0,70,18,51
1543487794.0,71,18,53
1543488095.0,70,18,51
1543488395.0,69,18,51
1543488695.0,72,18,53
1543488995.0,70,18,51
1543489295.0,70,18,51
1543489595.0,71,18,53
1543489895.0,69,18,51
1543490195.0,70,18,52
1543490495.0,71,18,53
1543490795.0,70,18,52
1543491095.0,69,18,50
1543491395.0,71,18,53
1543491695.0,70,18,51
1543491996.0,69,18,51
1543492296.0,71,18,52
1543492596.0,69,18,51
1543492897.0,70,18,52
1543493197.0,71,18,53
1543493497.0,70,18,51
1543493797.0,69,18,50
1543494097.0,72,18,54
1543494397.0,71,18,52
1543494697.0,69,18,50
1543494997.0,71,18,52
1543495297.0,70,18,51
1543495597.0,69,18,51
1543495897.0,73,18,54
1543496197.0,70,18,51
1543496497.0,70,18,51
1543496797.0,71,18,52
1543497097.0,71,18,52
1543497397.0,70,18,51
1543497697.0,70,18,51
1543497998.0,71,18,53
1543498298.0,70,18,51
1543498598.0,69,18,50
1543498898.0,71,18,52
1543499198.0,70,19,51
1543499498.0,70,19,51
1543499799.0,73,19,54
1543500099.0,70,19,51
1543500399.0,69,19,50
1543500699.0,72,19,53
1543500999.0,70,19,51
1543501299.0,70,19,51
1543501599.0,70,19,51
1543501899.0,72,19,53
1543502199.0,71,19,52
1543502500.0,70,19,51
1543502800.0,72,19,53
1543503101.0,71,19,52
1543503401.0,70,19,51
1543503701.0,70,19,51
1543504001.0,73,19,54
1543504301.0,70,19,51
1543504601.0,69,19,50
1543504901.0,71,19,52
1543505201.0,71,19,52
1543505501.0,71,19,52
1543505801.0,69,19,50
1543506101.0,72,19,53
1543506401.0,71,19,51
1543506701.0,70,19,51
1543507001.0,70,19,50
1543507302.0,71,19,52
1543507602.0,71,19,52
1543507902.0,70,19,51
1543508202.0,72,19,53
1543508502.0,70,19,51
1543508802.0,70,19,51
1543509102.0,72,19,52
1543509403.0,71,19,51
1543509703.0,70,19,50
1543510003.0,69,19,49
1543510303.0,71,19,51
1543510603.0,71,19,51
1543510903.0,69,19,50
1543511203.0,71,19,51
1543511504.0,70,19,50
1543511804.0,69,19,49
1543512104.0,73,19,53
1543512404.0,70,19,50
1543512704.0,70,19,50
1543513004.0,70,19,50
1543513304.0,70,19,50
1543513604.0,69,19,49
1543513905.0,70,19,50
1543514205.0,72,19,52
1543514505.0,71,19,51
1543514805.0,69,19,49
1543515105.0,71,20,51
1543515405.0,72,20,52
1543515705.0,70,20,50
1543516005.0,70,20,50
1543516305.0,73,20,52
1543516606.0,71,20,51
1543516906.0,69,20,49
1543517206.0,69,20,49
1543517507.0,71,20,50
1543517807.0,70,20,50
1543518108.0,70,20,50
1543518408.0,71,20,50
1543518708.0,70,20,49
1543519008.0,71,20,50
1543519308.0,69,20,49
1543519608.0,71,20,51
1543519908.0,70,20,49
1543520208.0,69,20,48
1543520508.0,73,20,52
1543520809.0,70,20,49
1543521109.0,70,20,50
1543521409.0,70,20,49
1543521710.0,71,20,51
1543522010.0,69,20,49
1543522310.0,70,20,49
1543522611.0,72,20,51
1543522911.0,71,20,50
1543523211.0,70,20,49
1543523511.0,70,20,49
1543523811.0,72,20,51
1543524111.0,71,20,50
1543524412.0,70,20,49
1543524712.0,69,20,48
1543525012.0,73,21,52
1543525312.0,70,21,49
1543525612.0,69,21,48
1543525912.0,71,21,50
1543526212.0,71,21,50
1543526512.0,70,21,49
1543526812.0,70,21,49
1543527112.0,72,21,51
1543527412.0,71,21,50
1543527713.0,70,21,49
1543528013.0,70,21,49
1543528313.0,72,21,51
1543528613.0,70,21,49
1543528913.0,71,21,50
1543529213.0,69,20,48
1543529514.0,71,20,50
1543529815.0,70,20,49
1543530115.0,70,20,49
1543530415.0,70,20,49
1543530716.0,73,20,52
1543531016.0,71,20,50
1543531316.0,70,20,49
1543531616.0,69,20,49
1543531916.0,72,20,52
1543532216.0,70,20,50
1543532517.0,69,20,49
1543532817.0,70,20,49
1543533117.0,71,20,51
1543533418.0,70,20,49
1543533718.0,70,20,49
1543534018.0,69,20,49
1543534318.0,73,20,52
1543534618.0,70,20,50
1543534918.0,70,20,50
1543535218.0,70,20,50
1543535518.0,71,20,51
1543535819.0,70,19,50
1543536119.0,70,19,50
1543536420.0,70,19,50
1543536720.0,71,19,51
1543537020.0,70,19,50
1543537320.0,69,19,49
1543537620.0,72,19,52
1543537921.0,70,19,50
1543538221.0,69,19,49
1543538521.0,70,19,50
1543538821.0,73,19,53
1543539121.0,70,19,50
1543539421.0,70,19,50
1543539721.0,71,19,51
1543540022.0,68,19,48
1543540322.0,67,19,48
1543540622.0,69,19,50
1543540922.0,72,19,53
1543541222.0,70,18,51
1543541522.0,70,18,51
1543541822.0,72,18,54
1543542123.0,70,18,52
1543542423.0,69,18,51
1543542723.0,71,17,53
1543543023.0,70,17,53
1543543323.0,70,17,52
1543543624.0,71,17,53
1543543924.0,70,17,52
1543544225.0,70,17,52
1543544525.0,71,17,53
1543544825.0,69,17,52
1543545125.0,70,17,52
1543545425.0,71,17,53
1543545725.0,70,17,52
1543546026.0,70,17,53
1543546326.0,71,17,54
1543546627.0,70,17,52
1543546927.0,70,17,52
1543547227.0,71,17,54
1543547528.0,70,17,53
1543547828.0,70,17,52
1543548128.0,69,17,52
1543548429.0,72,17,55
1543548729.0,70,17,53
1543549029.0,69,17,52
1543549329.0,71,17,54
1543549629.0,70,17,53
1543549929.0,70,17,53
1543550230.0,70,17,52
1543550530.0,72,17,55
1543550830.0,71,17,54
1543551130.0,70,17,52
1543551431.0,70,17,52
1543551731.0,72,17,54
1543552032.0,70,17,52
1543552332.0,70,17,53
1543552632.0,70,17,52
1543552932.0,71,17,53
1543553232.0,70,17,52
1543553532.0,70,17,53
1543553833.0,73,17,55
1543554133.0,70,17,53
1543554433.0,70,17,52
1543554733.0,69,17,52
1543555033.0,71,17,53
1543555333.0,70,17,53
1543555633.0,70,17,52
1543555933.0,70,17,52
1543556233.0,71,17,53
1543556533.0,71,17,53
1543556833.0,70,17,53
1543557134.0,69,17,52
1543557434.0,72,17,54
1543557734.0,70,17,52
1543558034.0,70,17,52
1543558334.0,70,17,52
1543558634.0,71,17,54
1543558934.0,71,17,53
1543559234.0,70,17,53
1543559534.0,69,17,52
1543559834.0,73,17,56
1543560134.0,70,17,53
1543560435.0,69,16,52
1543560735.0,69,16,52
1543561035.0,72,16,55
1543561335.0,71,16,54
1543561636.0,70,16,53
1543561936.0,71,16,54
1543562236.0,73,17,56
1543562536.0,71,17,53
1543562837.0,70,17,53
1543563137.0,69,17,52
