Stove Type,Laser 56/560,Latitude,64.86369,Longitude,-147.67,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1545053086.0,2,16,56.12,-9.91,66.03
1545057980.0,1,26941,60.64,-10.54,71.18
1545058026.0,0,27504,62.94,-10.54,73.48
1545058426.0,1,33831,64.67,-10.6,75.27
1545059420.0,2,44121,67.57,-10.85,78.42
1545060597.0,1,50570,61.42,-11.2,72.62
1545061452.0,2,59599,66.37,-11.46,77.83
1545061845.0,1,61782,61.93,-11.57,73.5
1545063432.0,2,78517,66.61,-11.74,78.35
1545081178.0,1,175613,63.19,-6.69,69.88
1545081929.0,4,183535,65.89,-6.5,72.39
1545081976.0,2,183793,65.4,-6.49,71.89
1545094099.0,1,250130,63.69,-3.57,67.26
1545094811.0,4,257650,66.61,-3.46,70.07
1545094856.0,2,257897,66.85,-3.45,70.3
1545095410.0,4,260929,64.43,-3.37,67.8
1545096402.0,1,261204,63.93,-3.22,67.15
1545096446.0,2,261470,60.64,-3.21,63.85
1545096591.0,4,262260,63.19,-3.19,66.38
1545096636.0,1,262729,60.9,-3.18,64.08
1545097623.0,2,273131,64.43,-3.04,67.47
1545139278.0,1,501073,64.18,0.5,63.68
1545140359.0,4,512485,66.61,0.5,66.11
1545140403.0,2,512731,65.16,0.5,64.66
1545175096.0,1,702579,63.44,1.71,61.73
1545175793.0,2,709936,64.92,1.67,63.25
1545181808.0,4,742859,65.4,1.55,63.85
1545182798.0,1,743117,64.43,1.5,62.93
1545182842.0,2,743379,58.55,1.5,57.05
1545182987.0,4,744165,61.42,1.49,59.93
1545183032.0,1,744633,63.19,1.49,61.7
1545183167.0,0,746058,59.34,1.48,57.86
1545183428.0,1,750168,60.9,1.47,59.43
1545184117.0,2,757405,65.16,1.43,63.73
1545189371.0,1,786164,64.92,1.22,63.7
1545190101.0,2,793873,65.16,1.22,63.94
1545198632.0,1,840560,62.43,1.22,61.21
1545199353.0,4,848177,66.13,1.21,64.92
1545199398.0,2,848423,65.16,1.21,63.95
1545211843.0,1,916526,62.69,0.86,61.83
1545212542.0,2,923894,66.13,0.86,65.27
1545219064.0,4,959594,61.67,0.77,60.9
1545219111.0,1,960085,61.67,0.78,60.89
1545220006.0,2,969534,67.09,0.82,66.27
1545221687.0,1,978747,62.18,0.86,61.32
1545221757.0,0,979486,60.64,0.86,59.78
1545222238.0,1,987076,65.4,0.86,64.54
1545223001.0,4,995142,63.19,0.86,62.33
1545223048.0,2,995401,66.61,0.86,65.75
1545234240.0,1,1056653,59.34,1.04,58.3
1545235312.0,4,1067973,65.16,1.04,64.12
1545235357.0,2,1068220,63.93,1.04,62.89
1545238268.0,1,1084158,62.94,1.04,61.9
1545239024.0,2,1092147,67.57,1.03,66.54
1545241812.0,1,1107479,60.64,0.89,59.75
1545242541.0,2,1115186,65.89,0.87,65.02
1545245166.0,1,1129561,60.64,1.0,59.64
1545245226.0,0,1130195,63.69,1.0,62.69
1545245918.0,1,1141013,64.92,1.04,63.88
1545246645.0,2,1148705,64.67,1.04,63.63
1545255391.0,1,1196559,64.18,0.64,63.54
1545256082.0,2,1203810,66.85,0.57,66.28
1545261281.0,1,1232258,63.93,0.1,63.83
1545261905.0,2,1238852,66.37,-0.06,66.43
1545265484.0,1,1258438,62.18,-0.43,62.61
1545266122.0,4,1265177,65.16,-0.37,65.53
1545266169.0,2,1265433,63.19,-0.36,63.55
1545268213.0,4,1276627,64.67,-0.22,64.89
1545269206.0,1,1276916,61.42,-0.22,61.64
1545269252.0,2,1277168,60.9,-0.22,61.12
1545269391.0,1,1277924,62.18,-0.22,62.4
1545270690.0,4,1291619,64.18,-0.22,64.4
1545270737.0,2,1291875,64.92,-0.22,65.14
1545273158.0,1,1305132,64.92,-0.51,65.43
1545273775.0,2,1311646,66.13,-0.61,66.74
1545277527.0,1,1332183,64.92,-1.03,65.95
1545278127.0,4,1338512,63.93,-1.09,65.02
1545278173.0,2,1338769,65.65,-1.1,66.75
1545281105.0,4,1354815,64.92,-1.26,66.18
1545281152.0,1,1355306,65.16,-1.26,66.42
1545281726.0,4,1361368,64.67,-1.29,65.96
1545281772.0,2,1361626,65.65,-1.29,66.94
1545284903.0,1,1378760,63.69,-1.88,65.57
1545285512.0,2,1385198,68.28,-2.0,70.28
1545288905.0,1,1403993,59.87,-3.34,63.21
1545289509.0,2,1410380,66.13,-3.54,69.67
1545291844.0,1,1423164,64.92,-4.12,69.04
1545292540.0,2,1430515,65.4,-4.29,69.69
1545295258.0,1,1445395,65.65,-4.61,70.26
1545295933.0,2,1452378,67.09,-4.67,71.76
1545298843.0,4,1468309,63.69,-4.72,68.41
1545298889.0,1,1468799,65.16,-4.72,69.88
1545299579.0,2,1475901,65.65,-4.72,70.37
1545300270.0,1,1479769,61.16,-4.83,65.99
