Stove Type,Laser 73/730,Latitude,64.89892,Longitude,-147.738,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1543941365.0,1,1208,70.14,7.09,63.05
1543941419.0,4,1791,74.21,7.11,67.1
1543942567.0,1,1791,66.61,7.45,59.16
1543942624.0,2,2383,67.09,7.47,59.62
1543942775.0,1,3628,66.13,7.51,58.62
1543942949.0,2,6118,68.75,7.53,61.22
1543943701.0,4,12303,69.91,7.61,62.3
1543945008.0,2,12694,66.85,7.74,59.11
1543945183.0,1,14141,66.85,7.76,59.09
1543945359.0,2,16634,69.45,7.78,61.67
1543946157.0,4,23209,71.06,7.86,63.2
1543947641.0,1,23212,66.13,7.26,58.87
1543947696.0,2,23795,66.61,7.23,59.38
1543947849.0,1,25062,65.89,7.16,58.73
1543948024.0,2,27552,68.75,7.07,61.68
1543948733.0,4,33383,70.83,6.71,64.12
1543950226.0,1,33383,66.13,6.14,59.99
1543950282.0,2,33985,68.04,6.15,61.89
1543950436.0,1,35248,67.09,6.19,60.9
1543950610.0,2,37738,70.83,6.23,64.6
1543951208.0,4,42659,71.29,6.38,64.91
1543952641.0,1,42659,66.85,6.74,60.11
1543952695.0,2,43242,65.4,6.75,58.65
1543952849.0,1,44511,66.61,6.79,59.82
1543953024.0,2,47000,68.28,6.84,61.44
1543953734.0,4,52430,71.74,6.91,64.83
1543955111.0,1,52430,66.13,6.22,59.91
1543955167.0,2,53024,66.61,6.2,60.41
1543955318.0,1,54267,66.13,6.12,60.01
1543955492.0,2,56756,69.45,6.03,63.42
1543956103.0,4,61785,72.19,5.73,66.46
1543957577.0,1,61788,67.33,5.27,62.06
1543957633.0,2,62385,67.33,5.29,62.04
1543957784.0,1,63638,66.61,5.33,61.28
1543957960.0,2,66131,69.68,5.37,64.31
1543958476.0,4,70385,71.29,5.5,65.79
1543977907.0,1,70389,58.02,15.26,42.76
1543977961.0,2,70980,55.84,15.27,40.57
1543978116.0,1,72255,56.94,15.3,41.64
1543978291.0,2,74751,61.93,15.34,46.59
1543978468.0,4,76212,63.93,15.37,48.56
1543982473.0,2,76752,57.75,13.77,43.98
1543982632.0,1,78065,56.94,13.65,43.29
1543982808.0,2,80561,60.9,13.51,47.39
1543983066.0,1,82689,61.93,13.32,48.61
1543983120.0,4,82693,63.69,13.28,50.41
1543986594.0,1,82693,56.94,11.36,45.58
1543986648.0,2,83272,56.94,11.38,45.56
1543986800.0,1,84529,56.39,11.44,44.95
1543986976.0,2,87025,61.93,11.51,50.42
1543987250.0,4,89289,61.93,11.62,50.31
1543990816.0,1,89295,55.57,12.92,42.65
1543990872.0,2,89894,57.75,12.94,44.81
1543991023.0,1,91143,56.12,12.99,43.13
1543991199.0,2,93639,60.13,13.04,47.09
1543991479.0,4,95947,61.42,13.12,48.3
1543994003.0,1,96106,56.67,13.2,43.47
1543994038.0,2,96461,57.75,13.18,44.57
1543994199.0,1,97788,58.02,13.09,44.93
1543995231.0,2,113754,67.33,12.52,54.81
1543998557.0,4,141098,71.97,11.05,60.92
1543999636.0,1,141102,66.61,10.67,55.94
1543999692.0,2,141692,66.37,10.65,55.72
1543999843.0,1,142935,64.18,10.59,53.59
1543999897.0,4,143337,67.09,10.58,56.51
1544012788.0,1,143337,56.67,8.66,48.01
1544012844.0,2,143937,57.21,8.65,48.56
1544012996.0,1,145188,56.94,8.6,48.34
1544013861.0,2,159159,67.33,8.34,58.99
1544018461.0,4,196760,71.29,10.26,61.03
1544019537.0,1,196760,65.89,11.02,54.87
1544019591.0,2,197337,66.85,11.05,55.8
1544019744.0,1,198594,65.4,11.16,54.24
1544019919.0,2,201087,69.21,11.28,57.93
1544020925.0,4,209350,70.83,11.99,58.84
1544027513.0,1,209350,60.13,15.78,44.35
1544027569.0,2,209942,61.67,15.82,45.85
1544027720.0,1,211186,60.64,15.92,44.72
1544028429.0,2,222026,70.14,16.38,53.76
1544031529.0,4,247478,72.19,18.28,53.91
1544032596.0,1,247478,68.04,18.92,49.12
1544032653.0,2,248068,67.57,18.95,48.62
1544032802.0,1,249298,66.37,19.04,47.33
1544032977.0,2,251790,70.83,19.13,51.7
1544033504.0,4,256126,69.91,19.39,50.52
1544034895.0,1,256131,66.85,20.09,46.76
1544034949.0,2,256707,66.13,20.11,46.02
