Stove Type,Laser 73/730,Latitude,64.77966,Longitude,-148.058,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1544116851.0,4,576139,11770
1544117223.0,-1,-1,11906
1544117523.0,-1,-1,12045
1544117823.0,-1,-1,12185
1544118123.0,-1,-1,11975
1544118423.0,-1,-1,12115
1544118723.0,-1,-1,12185
1544119024.0,-1,-1,12329
1544119197.0,1,576152,12257
1544119277.0,2,577031,12185
1544119658.0,-1,-1,11571
1544119958.0,-1,-1,11441
1544120258.0,-1,-1,11188
1544120521.0,4,586977,10825
1544120892.0,-1,-1,11314
1544121192.0,-1,-1,11571
1544121492.0,-1,-1,11637
1544121793.0,-1,-1,11704
1544122094.0,-1,-1,11637
1544122394.0,-1,-1,11770
1544122694.0,-1,-1,11571
1544122994.0,-1,-1,11838
1544123294.0,-1,-1,11906
1544123594.0,-1,-1,12045
1544123894.0,-1,-1,11975
1544124194.0,-1,-1,12045
1544124494.0,-1,-1,11770
1544124794.0,-1,-1,12257
1544125095.0,-1,-1,12329
1544125395.0,-1,-1,12257
1544125695.0,-1,-1,12401
1544125770.0,1,587344,12549
1544125826.0,2,587890,12549
1544125969.0,1,589039,12549
1544126144.0,2,591669,11441
1544126525.0,-1,-1,11251
1544126825.0,-1,-1,11188
1544127020.0,4,598674,11126
1544127378.0,-1,-1,11126
1544127678.0,-1,-1,11571
1544127978.0,-1,-1,11704
1544128278.0,-1,-1,11906
1544128578.0,-1,-1,11975
1544128878.0,-1,-1,12045
1544129179.0,-1,-1,12185
1544129479.0,-1,-1,12257
1544129780.0,-1,-1,12475
1544129844.0,1,598689,12624
1544129900.0,2,599374,12401
1544130257.0,-1,-1,11571
1544130557.0,-1,-1,11637
1544130858.0,-1,-1,11506
1544131158.0,-1,-1,11251
1544131458.0,-1,-1,11188
1544131701.0,4,613769,11126
1544132068.0,-1,-1,11314
1544132368.0,-1,-1,11906
1544132668.0,-1,-1,11975
1544132969.0,-1,-1,12185
1544133269.0,-1,-1,12257
1544133569.0,-1,-1,12329
1544133627.0,1,613771,12115
1544133683.0,2,614441,12475
1544134040.0,-1,-1,11506
1544134340.0,-1,-1,11637
1544134640.0,-1,-1,11377
1544134940.0,-1,-1,11377
1544135241.0,-1,-1,11377
1544135541.0,-1,-1,11188
1544135612.0,4,629852,11126
1544135969.0,-1,-1,11188
1544136270.0,-1,-1,11704
1544136570.0,-1,-1,11906
1544136871.0,-1,-1,12257
1544137171.0,-1,-1,12257
1544137471.0,-1,-1,12401
1544137663.0,1,629853,12475
1544137719.0,2,630531,12329
1544138094.0,-1,-1,11506
1544138394.0,-1,-1,11571
1544138694.0,-1,-1,11441
1544138994.0,-1,-1,11314
1544139294.0,-1,-1,11251
1544139538.0,4,645068,11065
1544139910.0,-1,-1,11188
1544140210.0,-1,-1,11571
1544140510.0,-1,-1,12045
1544140905.0,-1,-1,12045
1544141205.0,-1,-1,12549
1544141505.0,-1,-1,12329
1544141688.0,1,645072,12549
1544141744.0,2,645750,12475
1544141905.0,1,647046,12401
1544142080.0,2,649672,11314
1544142437.0,-1,-1,11377
1544142737.0,-1,-1,11377
1544143037.0,-1,-1,11314
1544143337.0,-1,-1,11188
1544143474.0,4,660798,11188
1544143831.0,-1,-1,11251
1544144131.0,-1,-1,11704
1544144431.0,-1,-1,11838
1544144731.0,-1,-1,11838
1544145031.0,-1,-1,12115
1544145331.0,-1,-1,12257
1544145632.0,-1,-1,12624
1544145855.0,1,660802,12401
1544145911.0,2,661473,12329
1544146267.0,-1,-1,11441
1544146567.0,-1,-1,11571
1544146867.0,-1,-1,11506
1544147167.0,-1,-1,11314
1544147467.0,-1,-1,11188
1544147767.0,-1,-1,11251
1544147860.0,4,677046,11251
1544148217.0,-1,-1,11126
1544148518.0,-1,-1,11637
1544148818.0,-1,-1,11838
1544149118.0,-1,-1,12045
1544149418.0,-1,-1,12115
1544149718.0,-1,-1,12257
1544150018.0,-1,-1,12329
1544150294.0,1,677048,12475
1544150351.0,2,677727,12401
1544150707.0,-1,-1,11441
1544151007.0,-1,-1,11637
1544151307.0,-1,-1,11506
1544151607.0,-1,-1,11441
1544151907.0,-1,-1,11377
1544152207.0,-1,-1,11188
1544152297.0,4,693275,11188
1544152664.0,-1,-1,11188
1544152964.0,-1,-1,11571
1544153264.0,-1,-1,11906
1544153565.0,-1,-1,11975
1544153865.0,-1,-1,12115
1544154165.0,-1,-1,12257
1544154465.0,-1,-1,12329
1544154756.0,1,693278,12401
1544154812.0,2,693963,12257
1544154975.0,1,695268,12699
1544155150.0,2,697893,11441
1544155507.0,-1,-1,11314
1544155807.0,-1,-1,11314
1544156107.0,-1,-1,11314
1544156407.0,-1,-1,10884
1544156463.0,4,708090,11004
1544156820.0,-1,-1,11251
1544157120.0,-1,-1,11637
1544157421.0,-1,-1,11838
1544157721.0,-1,-1,12185
1544158021.0,-1,-1,12257
1544158322.0,-1,-1,12329
1544158622.0,-1,-1,12329
1544158813.0,1,708090,12401
1544158870.0,2,708761,12329
1544159030.0,1,710049,12329
1544159205.0,2,712674,11441
1544159572.0,-1,-1,11314
1544159872.0,-1,-1,11251
1544160172.0,-1,-1,11126
1544160329.0,4,721645,11004
1544160704.0,-1,-1,11314
1544161004.0,-1,-1,11637
1544161304.0,-1,-1,11838
1544161604.0,-1,-1,11975
1544161905.0,-1,-1,12185
1544162205.0,-1,-1,12329
1544162505.0,-1,-1,12401
1544162651.0,1,721648,12329
1544162707.0,2,722326,12329
1544162869.0,1,723623,12401
1544163044.0,2,726248,11377
1544163415.0,-1,-1,11637
1544163715.0,-1,-1,11314
1544164015.0,-1,-1,11188
1544164071.0,4,734251,11188
1544164428.0,-1,-1,11188
1544164729.0,-1,-1,11770
1544165029.0,-1,-1,11838
1544165329.0,-1,-1,12045
1544165629.0,-1,-1,12185
1544165929.0,-1,-1,12115
1544166230.0,-1,-1,11975
1544166530.0,-1,-1,11906
1544166831.0,-1,-1,12699
1544166887.0,2,734929,12401
1544167243.0,-1,-1,11377
1544167543.0,-1,-1,11506
1544167844.0,-1,-1,11441
1544168144.0,-1,-1,11314
1544168358.0,4,746691,11188
1544168734.0,-1,-1,11188
1544169034.0,-1,-1,11441
1544169334.0,-1,-1,11770
1544169717.0,-1,-1,11975
1544170017.0,-1,-1,11906
1544170318.0,-1,-1,12045
1544170619.0,-1,-1,11906
1544170919.0,-1,-1,12115
1544171219.0,-1,-1,12329
1544171519.0,-1,-1,12257
1544171820.0,-1,-1,12401
1544171886.0,1,747057,12401
1544171960.0,2,747734,12257
1544172331.0,-1,-1,11377
1544172631.0,-1,-1,11441
1544172931.0,-1,-1,11126
1544173153.0,4,757272,11188
1544173538.0,-1,-1,11314
1544173838.0,-1,-1,11571
1544174138.0,-1,-1,11770
1544174439.0,-1,-1,12115
1544174740.0,-1,-1,12115
1544175040.0,-1,-1,12257
1544175340.0,-1,-1,12185
1544175640.0,-1,-1,12401
1544175940.0,-1,-1,12257
1544175997.0,2,757922,12329
1544176164.0,1,759264,12401
1544176339.0,2,761889,11377
1544176695.0,-1,-1,11188
1544176995.0,-1,-1,11188
1544177052.0,4,767194,10884
1544177409.0,-1,-1,11004
1544177709.0,-1,-1,11571
1544178010.0,-1,-1,11906
1544178310.0,-1,-1,12115
1544178610.0,-1,-1,12115
1544178911.0,-1,-1,12185
1544179211.0,-1,-1,12185
1544179511.0,-1,-1,12257
1544179758.0,1,767194,12624
1544179814.0,2,767887,12329
1544180185.0,-1,-1,11704
1544180485.0,-1,-1,11571
1544180786.0,-1,-1,11188
1544181086.0,-1,-1,11065
1544181190.0,4,778886,11004
1544181565.0,-1,-1,11126
1544181865.0,-1,-1,11571
1544182166.0,-1,-1,12115
1544182466.0,-1,-1,12045
1544182766.0,-1,-1,12185
1544183066.0,-1,-1,12115
1544183366.0,-1,-1,12185
1544183667.0,-1,-1,12329
1544183918.0,1,778887,12475
1544183988.0,2,779687,12401
1544184354.0,-1,-1,11506
1544184654.0,-1,-1,11571
1544184955.0,-1,-1,11251
1544185255.0,-1,-1,10592
1544185311.0,4,789822,10766
1544185682.0,-1,-1,11251
1544185983.0,-1,-1,11704
1544186283.0,-1,-1,11906
1544186583.0,-1,-1,12115
1544186883.0,-1,-1,12115
1544187183.0,-1,-1,12257
1544187483.0,-1,-1,12257
1544187783.0,-1,-1,12329
1544187956.0,1,789823,12401
1544188026.0,2,790623,12549
1544188392.0,-1,-1,11377
1544188692.0,-1,-1,11571
1544188993.0,-1,-1,11314
1544189293.0,-1,-1,11004
1544189418.0,4,801749,11004
1544189785.0,-1,-1,11126
1544190085.0,-1,-1,11838
1544190385.0,-1,-1,11838
1544190686.0,-1,-1,12045
1544190986.0,-1,-1,12185
1544191286.0,-1,-1,12185
1544191586.0,-1,-1,12329
1544191886.0,-1,-1,12401
1544191965.0,1,801754,12549
1544192021.0,2,802438,12549
1544192377.0,-1,-1,11441
1544192677.0,-1,-1,11441
1544192977.0,-1,-1,11251
1544193275.0,4,812474,10884
1544193633.0,-1,-1,11126
1544193933.0,-1,-1,11571
1544194233.0,-1,-1,11770
1544194533.0,-1,-1,12115
1544194833.0,-1,-1,12115
1544195133.0,-1,-1,12115
1544195434.0,-1,-1,12401
1544195734.0,-1,-1,12115
1544195819.0,2,813037,12401
1544196175.0,-1,-1,11571
1544196475.0,-1,-1,11506
1544196775.0,-1,-1,11251
1544197076.0,-1,-1,11506
1544197135.0,4,823567,10944
1544197492.0,-1,-1,11188
1544197792.0,-1,-1,11637
1544198092.0,-1,-1,11770
1544198392.0,-1,-1,11975
1544198693.0,-1,-1,11906
1544198993.0,-1,-1,12257
1544199294.0,-1,-1,12185
1544199594.0,-1,-1,12257
1544199895.0,-1,-1,12257
1544200155.0,1,823578,12329
1544200221.0,2,824365,12257
1544200577.0,-1,-1,11506
1544200877.0,-1,-1,11377
1544201178.0,-1,-1,11377
1544201398.0,4,833784,11251
1544201769.0,-1,-1,11065
1544202069.0,-1,-1,11571
1544202369.0,-1,-1,11906
1544202670.0,-1,-1,11770
1544202970.0,-1,-1,11704
1544203440.0,4,833784,11975
1544203798.0,-1,-1,12045
1544204098.0,-1,-1,12115
1544204398.0,-1,-1,12115
1544204698.0,-1,-1,12257
1544204999.0,-1,-1,12257
