Stove Type,Laser 73/730,Latitude,64.79955,Longitude,-148.063,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1543344573.0,4,852,69.21,6.42,62.79
1543344681.0,2,1334,70.14,6.39,63.75
1543344866.0,4,2739,76.18,6.34,69.84
1544116854.0,4,2739,70.14,14.48,55.66
1544203441.0,4,2739,66.37,21.45,44.92
1544462694.0,4,2739,68.51,-3.6,72.11
1544549037.0,4,2739,66.13,8.27,57.86
1544645092.0,4,2739,63.69,6.14,57.55
1550082388.0,2,2751,70.37,15.52,54.85
1550082443.0,4,3165,70.37,15.52,54.85
1550082830.0,2,3187,70.83,15.54,55.29
1550089437.0,4,53572,72.65,12.6,60.05
1550094782.0,1,53576,65.65,12.16,53.49
1550094837.0,2,54211,65.4,12.16,53.24
1550094999.0,1,55449,65.16,12.18,52.98
1550095230.0,2,58754,74.87,12.19,62.68
1550095566.0,4,61329,69.68,12.11,57.57
1550102882.0,1,61333,60.9,10.41,50.49
1550102926.0,2,61876,60.9,10.4,50.5
1550103099.0,1,63203,61.16,10.34,50.82
1550103603.0,2,70408,76.18,10.16,66.02
1550109627.0,4,116384,68.28,8.6,59.68
1550116405.0,1,116388,61.16,7.42,53.74
1550116444.0,2,116887,61.67,7.41,54.26
1550116619.0,1,118231,61.16,7.38,53.78
1550117113.0,2,125302,75.74,7.28,68.46
1550121706.0,4,160004,72.19,6.36,65.83
1550123168.0,1,160007,66.13,6.07,60.06
1550123209.0,2,160531,66.37,6.06,60.31
1550123385.0,1,161877,65.89,6.02,59.87
1550124123.0,2,172419,79.6,5.86,73.74
1550144090.0,4,324701,72.19,0.2,71.99
1550148700.0,1,325021,65.16,0.97,64.19
1550148739.0,2,325386,64.43,0.97,63.46
1550148895.0,1,326576,64.67,0.99,63.68
1550149447.0,2,334476,80.02,1.05,78.97
1550158333.0,4,402251,72.65,1.76,70.89
1550163612.0,1,402252,65.4,1.94,63.46
1550163652.0,2,402765,65.16,1.96,63.2
1550163829.0,1,404123,65.16,2.01,63.15
1550164419.0,2,412556,79.39,2.19,77.2
1550180999.0,4,538950,71.74,8.42,63.32
1550191308.0,2,539420,60.39,5.95,54.44
1550191487.0,1,540794,60.13,5.74,54.39
1550192084.0,2,549332,75.52,5.02,70.5
1550196065.0,4,579460,69.21,-0.69,69.9
1550200051.0,1,579460,61.16,-6.88,68.04
1550200092.0,2,579966,60.9,-6.9,67.8
1550200264.0,1,581290,61.42,-6.97,68.39
1550200770.0,2,588528,75.74,-7.17,82.91
1550206332.0,4,630974,67.8,-9.39,77.19
1550208816.0,1,630978,64.18,-9.18,73.36
1550208855.0,2,631490,64.43,-9.17,73.6
1550209033.0,1,632850,64.18,-9.13,73.31
1550210012.0,2,648430,81.07,-8.94,90.01
1550242814.0,4,898596,72.19,-22.72,94.91
1550248410.0,1,898597,65.4,-23.66,89.06
1550248450.0,2,899116,64.67,-23.67,88.34
1550248628.0,1,900482,65.4,-23.71,89.11
1550249202.0,2,908687,78.75,-23.82,102.57
1550262695.0,4,1011607,72.87,-7.14,80.01
1550267355.0,1,1011611,64.92,-3.37,68.29
1550267396.0,2,1012143,64.67,-3.34,68.01
1550267572.0,1,1013494,64.92,-3.22,68.14
1550268029.0,4,1020018,77.69,-2.9,80.59
1550274539.0,1,1020021,60.39,0.63,59.76
1550274580.0,2,1020541,60.64,0.64,60.0
1550274755.0,1,1021876,60.9,0.7,60.2
1550275342.0,2,1030280,75.08,0.8,74.28
1550282428.0,4,1084357,68.04,-2.78,70.82
1550287633.0,1,1084358,61.16,-8.24,69.4
1550287674.0,2,1084870,60.9,-8.24,69.14
