Stove Type,Laser 56/560,Latitude,64.90049,Longitude,-147.773,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543318812.0,4,256,13167
1543319168.0,-1,-1,11906
1543319468.0,-1,-1,13167
1543319768.0,-1,-1,13750
1543320081.0,2,782,13412
1543320451.0,-1,-1,12185
1543320751.0,-1,-1,11506
1543320861.0,4,5075,10944
1543321216.0,-1,-1,12045
1543321515.0,-1,-1,12775
1543321815.0,-1,-1,12775
1543322114.0,-1,-1,12852
1543322413.0,-1,-1,12930
1543322713.0,-1,-1,12624
1543322798.0,1,5082,12699
1543322864.0,2,5664,12624
1543323218.0,-1,-1,11838
1543323518.0,-1,-1,10650
1543323622.0,4,9830,10944
1543323992.0,-1,-1,12624
1543324292.0,-1,-1,12401
1543324591.0,-1,-1,12549
1543324890.0,-1,-1,12475
1543325190.0,-1,-1,12775
1543325489.0,-1,-1,12775
1543325685.0,1,9832,13008
1543325741.0,2,10357,12775
1543326095.0,-1,-1,11906
1543326395.0,-1,-1,11251
1543326451.0,4,14158,11065
1543326811.0,-1,-1,12185
1543327110.0,-1,-1,12257
1543327409.0,-1,-1,12115
1543327709.0,-1,-1,12852
1543328008.0,-1,-1,12549
1543328308.0,-1,-1,12257
1543328561.0,1,14158,12475
1543328617.0,2,14683,12257
1543328973.0,-1,-1,11704
1543329272.0,-1,-1,10707
1543329327.0,4,18560,10944
1543329683.0,-1,-1,11637
1543329982.0,-1,-1,12401
1543330282.0,-1,-1,12045
1543330581.0,-1,-1,12045
1543330880.0,-1,-1,12852
1543331180.0,-1,-1,12549
1543331464.0,1,18560,12549
1543331521.0,2,19095,12329
1543331876.0,-1,-1,11975
1543332175.0,-1,-1,11004
1543332230.0,4,22821,11188
1543332596.0,-1,-1,11704
1543332896.0,-1,-1,11906
1543333196.0,-1,-1,12624
1543333495.0,-1,-1,12624
