Stove Type,Laser 73/730,Latitude,64.77966,Longitude,-148.058,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1544116851.0,4,576139,70.37,14.48,55.89
1544119197.0,1,576152,68.75,14.36,54.39
1544119277.0,2,577031,68.98,14.32,54.66
1544120521.0,4,586977,73.76,13.7,60.06
1544125770.0,1,587344,67.8,11.07,56.73
1544125826.0,2,587890,67.8,11.05,56.75
1544125969.0,1,589039,67.8,10.98,56.82
1544126144.0,2,591669,71.52,10.89,60.63
1544127020.0,4,598674,72.65,10.39,62.26
1544129844.0,1,598689,67.57,8.69,58.88
1544129900.0,2,599374,68.28,8.66,59.62
1544131701.0,4,613769,72.65,8.86,63.79
1544133627.0,1,613771,69.21,9.15,60.06
1544133683.0,2,614441,68.04,9.16,58.88
1544135612.0,4,629852,72.65,9.54,63.11
1544137663.0,1,629853,68.04,9.86,58.18
1544137719.0,2,630531,68.51,9.86,58.65
1544139538.0,4,645068,72.87,9.86,63.01
1544141688.0,1,645072,67.8,10.39,57.41
1544141744.0,2,645750,68.04,10.43,57.61
1544141905.0,1,647046,68.28,10.52,57.76
1544142080.0,2,649672,71.97,10.63,61.34
1544143474.0,4,660798,72.42,11.46,60.96
1544145855.0,1,660802,68.28,13.04,55.24
1544145911.0,2,661473,68.51,13.08,55.43
1544147860.0,4,677046,72.19,14.44,57.75
1544150294.0,1,677048,68.04,16.15,51.89
1544150351.0,2,677727,68.28,16.19,52.09
1544152297.0,4,693275,72.42,17.37,55.05
1544154756.0,1,693278,68.28,18.48,49.8
1544154812.0,2,693963,68.75,18.51,50.24
1544154975.0,1,695268,67.33,18.58,48.75
1544155150.0,2,697893,71.52,18.66,52.86
1544156463.0,4,708090,73.09,19.0,54.09
1544158813.0,1,708090,68.28,19.58,48.7
1544158870.0,2,708761,68.51,19.59,48.92
1544159030.0,1,710049,68.51,19.63,48.88
1544159205.0,2,712674,71.52,19.66,51.86
1544160329.0,4,721645,73.09,19.89,53.2
1544162651.0,1,721648,68.51,20.29,48.22
1544162707.0,2,722326,68.51,20.28,48.23
1544162869.0,1,723623,68.28,20.28,48.0
1544163044.0,2,726248,71.74,20.27,51.47
1544164071.0,4,734251,72.42,20.22,52.2
1544166887.0,2,734929,68.28,20.3,47.98
1544168358.0,4,746691,72.42,20.59,51.83
1544171886.0,1,747057,68.28,20.15,48.13
1544171960.0,2,747734,68.75,20.13,48.62
1544173153.0,4,757272,72.42,19.77,52.65
1544175997.0,2,757922,68.51,19.62,48.89
1544176164.0,1,759264,68.28,19.61,48.67
1544176339.0,2,761889,71.74,19.6,52.14
1544177052.0,4,767194,73.54,19.64,53.9
1544179758.0,1,767194,67.57,20.32,47.25
1544179814.0,2,767887,68.51,20.33,48.18
1544181190.0,4,778886,73.09,20.91,52.18
1544183918.0,1,778887,68.04,22.41,45.63
1544183988.0,2,779687,68.28,22.45,45.83
1544185311.0,4,789822,73.98,22.72,51.26
1544187956.0,1,789823,68.28,23.3,44.98
1544188026.0,2,790623,67.8,23.33,44.47
1544189418.0,4,801749,73.09,23.82,49.27
1544191965.0,1,801754,67.8,24.4,43.4
1544192021.0,2,802438,67.8,24.4,43.4
1544193275.0,4,812474,73.54,24.34,49.2
1544195819.0,2,813037,68.28,23.85,44.43
1544197135.0,4,823567,73.32,23.33,49.99
1544200155.0,1,823578,68.51,22.12,46.39
1544200221.0,2,824365,68.75,22.09,46.66
1544201398.0,4,833784,72.19,21.62,50.57
1544203440.0,4,833784,69.68,21.45,48.23
1544205570.0,1,833803,68.98,21.56,47.42
1544205626.0,2,834509,68.75,21.56,47.19
1544207144.0,4,846650,72.65,21.56,51.09
1544210589.0,1,846664,67.33,21.56,45.77
1544210645.0,2,847356,68.04,21.56,46.48
1544212109.0,4,859064,72.19,21.56,50.63
1544216861.0,1,859080,68.51,24.06,44.45
1544216917.0,2,859772,67.8,24.08,43.72
1544218354.0,4,871266,72.42,24.58,47.84
1544220483.0,1,871271,68.28,25.16,43.12
1544220538.0,2,871949,68.51,25.16,43.35
1544220700.0,1,873246,68.04,25.16,42.88
1544220875.0,2,875873,71.06,25.16,45.9
1544222662.0,4,890135,72.65,25.16,47.49
1544225191.0,1,890592,68.28,25.32,42.96
1544225247.0,2,891074,68.28,25.32,42.96
1544225381.0,1,892142,68.75,25.34,43.41
1544225556.0,2,894769,71.74,25.36,46.38
1544227298.0,4,908675,71.74,25.52,46.22
1544230129.0,2,909369,68.04,25.52,42.52
1544232268.0,4,926456,72.19,25.67,46.52
1544234834.0,1,926457,68.28,25.92,42.36
1544234909.0,2,927282,68.04,25.93,42.11
1544235052.0,1,928432,68.51,25.95,42.56
1544235227.0,2,931057,71.74,25.96,45.78
1544236755.0,4,943253,72.65,26.12,46.53
1544239604.0,2,944074,67.33,26.16,41.17
1544239753.0,1,945275,67.8,26.15,41.65
1544239928.0,2,947900,71.06,26.14,44.92
1544241541.0,4,960387,73.32,26.06,47.26
1544244160.0,1,960387,67.09,26.06,41.03
1544244217.0,2,961072,68.28,26.06,42.22
1544244379.0,1,962377,68.04,26.06,41.98
1544244555.0,2,965004,71.74,26.06,45.68
1544246026.0,4,976754,72.65,26.06,46.59
1544248679.0,1,976757,68.51,26.06,42.45
1544248736.0,2,977436,69.45,26.06,43.39
1544248897.0,1,978733,68.28,26.05,42.23
1544249072.0,2,981358,71.97,26.03,45.94
1544250410.0,4,992042,72.65,25.9,46.75
1544252970.0,1,992045,68.28,25.64,42.64
1544253036.0,2,992817,68.51,25.64,42.87
1544255034.0,4,1008785,72.65,25.44,47.21
1544257750.0,1,1008788,68.28,25.43,42.85
1544257821.0,2,1009595,68.04,25.43,42.61
1544258782.0,4,1017286,73.09,25.48,47.61
1544266887.0,1,1017293,68.98,21.73,47.25
1544266972.0,2,1018233,68.51,21.72,46.79
1544268004.0,4,1026492,73.09,21.62,51.47
1544271948.0,1,1026495,68.28,20.99,47.29
1544272005.0,2,1027194,68.51,20.98,47.53
1544273049.0,4,1035553,72.65,20.72,51.93
1544276776.0,1,1035966,68.51,20.48,48.03
1544276846.0,2,1036586,68.98,20.48,48.5
1544277813.0,4,1044325,73.54,20.46,53.08
1544280813.0,1,1044328,68.51,20.16,48.35
1544280884.0,2,1045150,68.04,20.15,47.89
1544282426.0,4,1057481,72.87,20.12,52.75
1544284951.0,2,1058041,68.04,20.14,47.9
1544287381.0,4,1077454,72.42,20.51,51.91
1544290224.0,1,1077900,68.28,20.57,47.71
1544290298.0,2,1078541,67.8,20.57,47.23
1544290416.0,1,1079482,68.98,20.56,48.42
1544290591.0,2,1082108,70.6,20.55,50.05
1544292065.0,4,1093883,72.19,20.49,51.7
1544294610.0,1,1093988,68.75,20.74,48.01
1544294666.0,2,1094634,68.51,20.75,47.76
1544296927.0,4,1112700,73.76,20.91,52.85
1544299460.0,1,1113161,68.04,21.03,47.01
1544299516.0,2,1113640,67.8,21.04,46.76
1544301759.0,4,1131213,72.87,21.15,51.72
1544304103.0,1,1131213,68.28,21.07,47.21
1544304170.0,2,1131985,68.51,21.06,47.45
1544306109.0,4,1147482,72.87,20.87,52.0
1544308513.0,1,1147486,67.57,19.68,47.89
1544308584.0,2,1148293,67.33,19.64,47.69
1544308733.0,1,1149493,67.57,19.56,48.01
1544308908.0,2,1152116,70.37,19.46,50.91
1544311033.0,4,1169075,71.97,18.65,53.32
1544312966.0,2,1169729,68.04,18.27,49.77
1544313131.0,1,1171054,67.8,18.23,49.57
1544313306.0,2,1173676,71.74,18.2,53.54
1544315908.0,4,1194434,72.42,17.22,55.2
1544317904.0,1,1194435,68.28,16.42,51.86
1544317960.0,2,1195120,68.28,16.4,51.88
1544318123.0,1,1196424,67.8,16.33,51.47
1544318298.0,2,1199051,70.6,16.26,54.34
1544320649.0,4,1217810,72.65,15.32,57.33
1544322680.0,1,1217813,68.28,14.79,53.49
1544322736.0,2,1218484,69.21,14.78,54.43
1544325897.0,4,1243713,71.74,14.51,57.23
1544327748.0,1,1243716,68.51,14.69,53.82
1544327804.0,2,1244365,67.8,14.7,53.1
1544330785.0,4,1268157,72.42,15.83,56.59
1544332826.0,1,1268160,68.51,16.28,52.23
1544332882.0,2,1268838,68.04,16.29,51.75
1544333044.0,1,1270136,68.28,16.3,51.98
1544333219.0,2,1272757,71.29,16.32,54.97
1544335734.0,4,1292823,72.65,16.44,56.21
1544337850.0,1,1292826,68.28,16.12,52.16
1544337907.0,2,1293512,68.04,16.11,51.93
1544338070.0,1,1294817,68.04,16.09,51.95
1544338244.0,2,1297439,73.09,16.06,57.03
1544340602.0,4,1316248,72.19,16.16,56.03
1544342646.0,1,1316252,68.28,16.41,51.87
1544342720.0,2,1317084,68.04,16.44,51.6
1544344957.0,4,1334333,73.98,17.11,56.87
1544348762.0,1,1334343,68.98,17.83,51.15
1544348818.0,2,1335049,68.28,17.84,50.44
1544350755.0,4,1350221,72.65,17.84,54.81
1544354201.0,1,1350360,67.8,17.75,50.05
1544354257.0,2,1350998,68.75,17.76,50.99
1544355633.0,4,1361998,73.09,17.96,55.13
1544359878.0,1,1362013,67.57,17.83,49.74
1544359949.0,2,1362842,68.28,17.83,50.45
1544361873.0,4,1377845,73.32,17.85,55.47
1544364721.0,1,1377845,67.33,17.38,49.95
1544364777.0,2,1378537,68.75,17.34,51.41
1544366709.0,4,1393891,72.42,15.79,56.63
1544369283.0,1,1393905,69.45,12.81,56.64
1544369339.0,2,1394603,68.51,12.73,55.78
1544371092.0,4,1408613,71.97,10.37,61.6
1544373663.0,1,1408616,68.28,9.97,58.31
1544373733.0,2,1409423,68.28,9.97,58.31
1544375666.0,4,1424629,72.87,10.29,62.58
1544378009.0,1,1424635,68.28,11.46,56.82
1544378065.0,2,1425312,68.51,11.49,57.02
1544379697.0,4,1438127,73.54,12.31,61.23
1544383244.0,1,1438138,67.57,13.77,53.8
1544383301.0,2,1438852,67.57,13.79,53.78
1544384453.0,4,1448077,72.42,14.07,58.35
1544386872.0,1,1448079,68.51,14.68,53.83
1544386928.0,2,1448764,68.28,14.69,53.59
1544387091.0,1,1450069,68.28,14.73,53.55
1544387266.0,2,1452694,71.52,14.78,56.74
1544388593.0,4,1463143,73.09,15.11,57.98
1544391062.0,1,1463148,68.51,15.63,52.88
1544391129.0,2,1463920,68.28,15.65,52.63
1544393186.0,4,1480366,72.65,15.98,56.67
1544395100.0,2,1480876,68.28,15.98,52.3
1544395281.0,1,1482327,67.8,15.98,51.82
1544395457.0,2,1484966,71.29,15.98,55.31
1544397769.0,4,1503414,72.19,14.75,57.44
1544399891.0,1,1503416,69.21,12.84,56.37
1544399975.0,2,1504321,67.8,12.76,55.04
1544400109.0,1,1505391,67.8,12.62,55.18
1544400284.0,2,1508017,71.29,12.43,58.86
1544402798.0,4,1527851,72.42,9.66,62.76
1544404914.0,1,1527851,67.33,7.53,59.8
1544404985.0,2,1528644,67.8,7.46,60.34
1544407829.0,4,1551349,71.97,5.01,66.96
1544409944.0,1,1551353,67.57,3.85,63.72
1544410018.0,2,1552185,68.04,3.81,64.23
1544410163.0,1,1553343,68.28,3.73,64.55
1544410353.0,2,1556193,70.83,3.63,67.2
1544412573.0,4,1573908,72.42,4.71,67.71
1544414603.0,1,1573911,68.04,6.14,61.9
1544414659.0,2,1574596,68.28,6.16,62.12
1544414821.0,1,1575901,68.51,6.21,62.3
1544414997.0,2,1578527,71.29,6.26,65.03
1544417232.0,4,1596365,72.65,6.93,65.72
1544419175.0,1,1596369,68.75,6.63,62.12
1544419245.0,2,1597154,68.28,6.6,61.68
1544419391.0,1,1598326,68.28,6.53,61.75
1544419566.0,2,1600949,71.29,6.46,64.83
1544421490.0,4,1616127,72.65,5.59,67.06
1544423405.0,1,1616375,68.28,4.01,64.27
1544423461.0,2,1616944,68.04,3.96,64.08
1544423607.0,1,1618117,67.57,3.83,63.74
1544423782.0,2,1620739,71.29,3.69,67.6
1544425730.0,4,1636285,72.65,2.06,70.59
1544428329.0,1,1636289,68.04,-0.02,68.06
1544428403.0,2,1637127,68.04,-0.08,68.12
1544428548.0,1,1638292,68.04,-0.2,68.24
1544428724.0,2,1640924,70.37,-0.34,70.71
1544429737.0,4,1648859,72.87,-0.49,73.36
1544431865.0,1,1648862,67.8,-0.71,68.51
1544431935.0,2,1649655,68.28,-0.71,68.99
1544432082.0,1,1650835,68.75,-0.73,69.48
1544432258.0,2,1653462,70.83,-0.75,71.58
1544433460.0,4,1663065,73.09,-1.29,74.38
1544435554.0,1,1663074,68.04,-2.34,70.38
1544435610.0,2,1663758,68.04,-2.37,70.41
1544435772.0,1,1665059,67.8,-2.45,70.25
1544435947.0,2,1667684,72.19,-2.53,74.72
1544437173.0,4,1677475,72.87,-3.03,75.9
1544439143.0,1,1677476,68.28,-3.82,72.1
1544439199.0,2,1678147,68.04,-3.84,71.88
1544439360.0,1,1679437,67.8,-3.9,71.7
1544439540.0,2,1682134,71.29,-3.98,75.27
1544440553.0,4,1690062,72.42,-4.71,77.13
1544442467.0,2,1690735,68.04,-6.15,74.19
1544442630.0,1,1692036,68.04,-6.27,74.31
1544442816.0,2,1694828,71.74,-6.41,78.15
1544443827.0,4,1702544,73.54,-6.32,79.86
1544445698.0,1,1702544,67.8,-5.2,73.0
1544445782.0,2,1703442,67.8,-5.15,72.95
1544445915.0,1,1704503,68.04,-5.07,73.11
1544446093.0,2,1707175,71.52,-4.96,76.48
1544447144.0,4,1715567,72.19,-4.63,76.82
1544449135.0,1,1715571,67.33,-5.12,72.45
1544449191.0,2,1716249,68.04,-5.14,73.18
1544449353.0,1,1717547,68.04,-5.18,73.22
1544449536.0,2,1720292,71.97,-5.22,77.19
1544450548.0,4,1728042,73.09,-5.45,78.54
1544452495.0,2,1728566,67.57,-5.54,73.11
1544454229.0,4,1742417,72.65,-5.68,78.33
1544456264.0,1,1742420,71.74,-6.19,77.93
1544456320.0,2,1743098,68.28,-6.2,74.48
1544456482.0,1,1744394,67.8,-6.24,74.04
1544456658.0,2,1747035,71.52,-6.28,77.8
1544457699.0,4,1755344,72.19,-6.45,78.64
1544459917.0,1,1755365,68.28,-4.78,73.06
1544459973.0,2,1756050,67.8,-4.74,72.54
1544461596.0,4,1768949,72.42,-3.76,76.18
1544462732.0,4,1768949,69.45,-3.59,73.04
1544463746.0,2,1769612,68.51,-3.44,71.95
1544463911.0,1,1770933,67.57,-3.41,70.98
1544464086.0,2,1773559,70.83,-3.39,74.22
1544465114.0,4,1781409,73.09,-3.08,76.17
1544467147.0,1,1781411,68.28,-1.75,70.03
1544467203.0,2,1782097,68.75,-1.72,70.47
1544468866.0,4,1795392,72.65,-0.73,73.38
1544470954.0,1,1795396,68.28,0.21,68.07
1544471010.0,2,1796083,68.28,0.23,68.05
1544471173.0,1,1797388,67.09,0.31,66.78
1544471348.0,2,1800010,71.52,0.39,71.13
1544472703.0,4,1810714,72.87,0.86,72.01
1544475096.0,1,1810716,68.28,1.45,66.83
1544475152.0,2,1811394,70.14,1.47,68.67
1544477093.0,4,1826560,73.09,2.55,70.54
1544478948.0,1,1826574,67.33,3.76,63.57
1544479004.0,2,1827252,67.8,3.79,64.01
1544479166.0,1,1828548,67.8,3.9,63.9
1544479341.0,2,1831176,72.19,3.87,68.32
1544481612.0,4,1849298,72.42,3.08,69.34
1544483415.0,1,1849300,68.98,2.54,66.44
1544483486.0,2,1850072,68.28,2.52,65.76
1544483630.0,1,1851229,67.8,2.49,65.31
1544483807.0,2,1853882,71.52,2.46,69.06
1544486021.0,4,1871546,72.65,2.02,70.63
1544487751.0,1,1871546,68.04,1.94,66.1
1544487822.0,2,1872318,67.33,1.94,65.39
1544487966.0,1,1873474,67.33,1.94,65.39
1544488141.0,2,1876099,71.52,1.94,69.58
1544490405.0,4,1894162,72.65,1.8,70.85
1544492198.0,1,1894166,68.98,1.17,67.81
1544492273.0,2,1894977,68.51,1.14,67.37
1544492414.0,1,1896109,68.04,1.1,66.94
1544492590.0,2,1898736,71.52,1.03,70.49
1544494717.0,4,1915707,72.19,0.4,71.79
1544496560.0,1,1915709,67.8,-0.06,67.86
1544496634.0,2,1916513,68.04,-0.08,68.12
1544496775.0,1,1917639,67.8,-0.11,67.91
1544496951.0,2,1920285,71.06,-0.16,71.22
1544499039.0,4,1936945,72.65,-1.42,74.07
1544500895.0,1,1937248,68.28,-2.55,70.83
1544500965.0,2,1937886,67.8,-2.54,70.34
1544501090.0,1,1938892,67.33,-2.52,69.85
1544501272.0,2,1941615,71.06,-2.49,73.55
1544503491.0,4,1959320,72.42,-2.16,74.58
1544505553.0,1,1959325,68.28,-2.25,70.53
1544505609.0,2,1959995,67.57,-2.26,69.83
1544505770.0,1,1961283,68.28,-2.29,70.57
1544505950.0,2,1963982,72.87,-2.33,75.2
1544508097.0,4,1981120,72.65,-2.78,75.43
1544511321.0,1,1981135,68.04,-4.07,72.11
1544511396.0,2,1981968,68.04,-4.1,72.14
1544512921.0,4,1994159,72.65,-4.77,77.42
1544514760.0,1,1994162,67.57,-5.6,73.17
1544514826.0,2,1994906,68.28,-5.63,73.91
1544516268.0,4,2006441,72.87,-5.27,78.14
1544518210.0,1,2006449,68.28,-4.29,72.57
1544518280.0,2,2007249,67.57,-4.26,71.83
1544518429.0,1,2008437,68.04,-4.19,72.23
1544518606.0,2,2011093,71.06,-4.1,75.16
1544519550.0,4,2018634,72.65,-4.15,76.8
1544521487.0,1,2018635,68.98,-4.54,73.52
1544521553.0,2,2019385,68.28,-4.55,72.83
1544521704.0,1,2020594,67.8,-4.58,72.38
1544521880.0,2,2023232,71.74,-4.62,76.36
1544522893.0,4,2030936,73.32,-4.92,78.24
1544524819.0,1,2031039,68.28,-5.69,73.97
1544524874.0,2,2031676,67.8,-5.71,73.51
1544525030.0,1,2032925,67.8,-5.77,73.57
1544525205.0,2,2035548,71.06,-5.84,76.9
1544526362.0,4,2044788,72.42,-6.14,78.56
1544528601.0,1,2045180,68.28,-6.03,74.31
1544528666.0,2,2045767,66.37,-6.03,72.4
1544528794.0,1,2046788,66.85,-6.02,72.87
1544528976.0,2,2049517,71.74,-6.01,77.75
1544531326.0,4,2068275,72.42,-2.27,74.69
1544533393.0,1,2068278,68.51,1.71,66.8
1544533448.0,2,2068949,68.28,1.7,66.58
1544533609.0,1,2070237,67.8,1.66,66.14
1544533786.0,2,2072890,71.74,1.61,70.13
1544536074.0,4,2091145,73.54,1.04,72.5
1544538235.0,1,2091153,68.75,1.22,67.53
1544538291.0,2,2091831,68.28,1.23,67.05
1544538453.0,1,2093128,68.51,1.27,67.24
1544538628.0,2,2095753,70.83,1.32,69.51
1544540905.0,4,2113923,72.19,1.99,70.2
1544543044.0,1,2113924,68.04,2.95,65.09
1544543101.0,2,2114596,68.28,2.98,65.3
1544543261.0,1,2115885,68.28,3.05,65.23
1544543436.0,2,2118510,70.83,3.13,67.7
1544545375.0,4,2133983,72.87,4.89,67.98
1544548254.0,1,2134000,68.51,7.77,60.74
1544548329.0,2,2134833,68.28,7.81,60.47
1544548473.0,1,2135990,68.04,7.91,60.13
1544548657.0,2,2138737,70.83,8.03,62.8
1544549099.0,4,2133983,71.29,8.31,62.98
1544551404.0,1,2133987,68.75,9.7,59.05
1544551460.0,2,2134679,70.14,9.71,60.43
1544551624.0,1,2135995,68.51,9.72,58.79
1544551953.0,2,2140934,73.32,9.76,63.56
1544556454.0,4,2176836,75.08,10.37,64.71
1544558863.0,1,2176840,71.74,10.6,61.14
1544558919.0,2,2177518,70.14,10.58,59.56
1544559081.0,1,2178814,69.45,10.52,58.93
1544559285.0,2,2181865,73.76,10.45,63.31
1544561949.0,4,2203131,75.08,9.52,65.56
1544563902.0,1,2203136,69.91,10.17,59.74
1544563976.0,2,2203954,69.45,10.19,59.26
1544564118.0,1,2205095,69.45,10.24,59.21
