Stove Type,Laser 73/730,Latitude,64.77966,Longitude,-148.058,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544116851.0,70,14,55
1544117223.0,69,14,55
1544117523.0,69,14,55
1544117823.0,68,14,54
1544118123.0,69,14,55
1544118423.0,69,14,54
1544118723.0,68,14,54
1544119024.0,68,14,54
1544119197.0,68,14,54
1544119277.0,68,14,54
1544119658.0,71,14,56
1544119958.0,71,13,57
1544120258.0,72,13,58
1544120521.0,73,13,60
1544120892.0,71,13,58
1544121192.0,71,13,57
1544121492.0,70,13,57
1544121793.0,70,13,57
1544122094.0,70,12,57
1544122394.0,70,12,57
1544122694.0,71,12,58
1544122994.0,70,12,57
1544123294.0,69,12,57
1544123594.0,69,12,57
1544123894.0,69,12,57
1544124194.0,69,11,57
1544124494.0,70,11,58
1544124794.0,68,11,57
1544125095.0,68,11,57
1544125395.0,68,11,57
1544125695.0,68,11,57
1544125770.0,67,11,56
1544125826.0,67,11,56
1544125969.0,67,10,56
1544126144.0,71,10,60
1544126525.0,72,10,61
1544126825.0,72,10,61
1544127020.0,72,10,62
1544127378.0,72,10,62
1544127678.0,71,9,61
1544127978.0,70,9,60
1544128278.0,69,9,60
1544128578.0,69,9,60
1544128878.0,69,9,60
1544129179.0,68,9,59
1544129479.0,68,8,59
1544129780.0,68,8,59
1544129844.0,67,8,58
1544129900.0,68,8,59
1544130257.0,71,8,62
1544130557.0,70,8,62
1544130858.0,71,8,62
1544131158.0,72,8,63
1544131458.0,72,8,63
1544131701.0,72,8,63
1544132068.0,71,8,63
1544132368.0,69,8,60
1544132668.0,69,9,60
1544132969.0,68,9,59
1544133269.0,68,9,59
1544133569.0,68,9,59
1544133627.0,69,9,60
1544133683.0,68,9,58
1544134040.0,71,9,62
1544134340.0,70,9,61
1544134640.0,71,9,62
1544134940.0,71,9,62
1544135241.0,71,9,62
1544135541.0,72,9,62
1544135612.0,72,9,63
