Stove Type,Laser 73/730,Latitude,64.57072,Longitude,-147.045,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543493493.0,4,0,13167
1543493876.0,-1,-1,9111
1543494176.0,-1,-1,11906
1543494476.0,-1,-1,12257
1543494663.0,1,0,12401
1543494735.0,2,773,12329
1543494876.0,1,1908,12329
1543495079.0,2,4967,11441
1543495452.0,-1,-1,11506
1543495752.0,-1,-1,11377
1543496052.0,-1,-1,11441
1543496352.0,-1,-1,11377
1543496651.0,-1,-1,11377
1543496951.0,-1,-1,11251
1543497251.0,-1,-1,11314
1543497550.0,-1,-1,11251
1543497850.0,-1,-1,11126
1543498150.0,-1,-1,11251
1543498449.0,-1,-1,11126
1543498749.0,-1,-1,11188
1543499049.0,-1,-1,11188
1543499348.0,-1,-1,11126
1543499648.0,-1,-1,11004
1543499948.0,-1,-1,11065
1543500248.0,-1,-1,11065
1543500548.0,-1,-1,11004
1543500847.0,-1,-1,10884
1543501147.0,-1,-1,10944
1543501393.0,4,55645,11065
1543501765.0,-1,-1,10944
1543502065.0,-1,-1,11838
1543502365.0,-1,-1,12115
1543502665.0,-1,-1,12257
1543502965.0,-1,-1,12549
1543503265.0,-1,-1,12624
1543503564.0,-1,-1,12699
1543503864.0,-1,-1,13087
1543504164.0,-1,-1,13087
1543504463.0,-1,-1,13167
1543504763.0,-1,-1,13248
1543505063.0,-1,-1,13412
1543505363.0,-1,-1,13579
1543505663.0,-1,-1,13495
1543505962.0,-1,-1,13664
1543506262.0,-1,-1,13750
1543506562.0,-1,-1,14101
1543506862.0,-1,-1,13836
1543507162.0,-1,-1,14012
1543507463.0,-1,-1,14012
1543507763.0,-1,-1,14191
1543508063.0,-1,-1,14282
1543508363.0,-1,-1,14282
1543508663.0,-1,-1,14467
1543508963.0,-1,-1,14467
1543509263.0,-1,-1,14467
1543509563.0,-1,-1,14656
1543509862.0,-1,-1,14656
1543510162.0,-1,-1,14656
1543510462.0,-1,-1,14752
1543510762.0,-1,-1,14850
1543511062.0,-1,-1,14752
1543511148.0,1,55648,14752
1543511220.0,2,56480,14752
1543511369.0,1,57675,14191
1543511549.0,0,60392,13664
1543511905.0,-1,-1,11704
1543511961.0,1,68612,11506
1543512058.0,2,70082,11377
1543512414.0,-1,-1,12185
1543512507.0,1,73686,12185
1543512706.0,2,76683,11571
1543513078.0,-1,-1,12115
1543513205.0,1,80686,12257
1543513364.0,2,83076,11506
1543513720.0,-1,-1,11906
1543514020.0,-1,-1,12115
1543514211.0,1,89877,12257
1543514352.0,2,92010,11637
1543514708.0,-1,-1,11975
1543515007.0,-1,-1,12045
1543515307.0,-1,-1,12115
1543515607.0,-1,-1,12115
1543515906.0,-1,-1,12045
1543516206.0,-1,-1,12045
1543516506.0,-1,-1,12045
1543516806.0,-1,-1,11906
1543517105.0,-1,-1,11906
1543517405.0,-1,-1,11975
1543517705.0,-1,-1,11906
1543518005.0,-1,-1,12045
1543518304.0,-1,-1,11838
1543518604.0,-1,-1,11906
1543518904.0,-1,-1,11838
1543519203.0,-1,-1,11838
1543519503.0,-1,-1,11906
1543519803.0,-1,-1,11838
1543520103.0,-1,-1,11770
1543520402.0,-1,-1,11770
1543520702.0,-1,-1,11704
1543521002.0,-1,-1,11571
1543521301.0,-1,-1,11770
1543521927.0,-1,-1,11704
1543522227.0,-1,-1,11704
1543522526.0,-1,-1,11637
1543522826.0,-1,-1,11637
1543523126.0,-1,-1,11704
1543523425.0,-1,-1,11704
1543523725.0,-1,-1,11704
1543524025.0,-1,-1,11637
1543524325.0,-1,-1,11571
1543524624.0,-1,-1,11506
1543524924.0,-1,-1,11571
1543525224.0,-1,-1,11637
1543525524.0,-1,-1,11506
1543525823.0,-1,-1,11506
1543526123.0,-1,-1,11506
1543526423.0,-1,-1,11571
1543526722.0,-1,-1,11571
1543527022.0,-1,-1,11506
1543527322.0,-1,-1,11571
1543527622.0,-1,-1,11441
1543527921.0,-1,-1,11571
1543528221.0,-1,-1,11506
1543528521.0,-1,-1,11377
1543528820.0,-1,-1,11441
1543529120.0,-1,-1,11441
1543529420.0,-1,-1,11377
1543529719.0,-1,-1,11314
1543530019.0,-1,-1,11441
1543530319.0,-1,-1,11377
1543530619.0,-1,-1,11377
1543530918.0,-1,-1,11441
1543531218.0,-1,-1,11314
1543531518.0,-1,-1,11377
1543531818.0,-1,-1,11314
1543532118.0,-1,-1,11441
1543532417.0,-1,-1,11377
1543532717.0,-1,-1,11441
1543533017.0,-1,-1,11314
1543533316.0,-1,-1,11506
1543533616.0,-1,-1,11314
1543533916.0,-1,-1,11314
1543534215.0,-1,-1,11314
1543534515.0,-1,-1,11314
1543534815.0,-1,-1,11251
1543535114.0,-1,-1,11314
1543535414.0,-1,-1,11314
1543535714.0,-1,-1,11251
1543536334.0,-1,-1,11188
1543536634.0,-1,-1,11251
1543536934.0,-1,-1,11251
1543537234.0,-1,-1,11188
1543537533.0,-1,-1,11251
1543537833.0,-1,-1,11188
1543538133.0,-1,-1,11188
1543538433.0,-1,-1,11188
1543538732.0,-1,-1,11126
1543539032.0,-1,-1,11188
1543539332.0,-1,-1,11251
1543539632.0,-1,-1,11251
1543539932.0,-1,-1,11126
1543540232.0,-1,-1,11188
1543540532.0,-1,-1,11188
1543540831.0,-1,-1,11188
1543541131.0,-1,-1,11188
1543541431.0,-1,-1,11188
1543541731.0,-1,-1,11126
1543542031.0,-1,-1,11188
1543542330.0,-1,-1,11188
1543542630.0,-1,-1,11188
1543542930.0,-1,-1,11065
1543543230.0,-1,-1,11188
1543543530.0,-1,-1,11126
1543543829.0,-1,-1,11126
