Stove Type,Laser 73/730,Latitude,64.96401,Longitude,-147.755,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543583934.0,1,0,7732
1543583993.0,4,155,8105
1543584348.0,-1,-1,9203
1543584648.0,-1,-1,9536
1543584948.0,-1,-1,9835
1543585248.0,-1,-1,9938
1543585547.0,-1,-1,9887
1543585847.0,-1,-1,10149
1543586100.0,1,156,10096
1543586457.0,-1,-1,9439
1543586756.0,-1,-1,9487
1543587056.0,-1,-1,9343
1543587356.0,-1,-1,9343
1543587655.0,-1,-1,9343
1543587955.0,-1,-1,9157
1543588254.0,-1,-1,9249
1543588554.0,-1,-1,9203
1543588853.0,-1,-1,9343
1543589153.0,-1,-1,9157
1543589453.0,-1,-1,9157
1543589752.0,-1,-1,9296
1543590052.0,-1,-1,9111
1543590351.0,-1,-1,9157
1543590651.0,-1,-1,9203
1543590950.0,-1,-1,9203
1543591250.0,-1,-1,9203
1543591550.0,-1,-1,9203
1543591745.0,4,55779,9065
1543592102.0,-1,-1,9157
1543592401.0,-1,-1,9585
1543592701.0,-1,-1,9585
1543593000.0,-1,-1,9835
1543593300.0,-1,-1,9835
1543593599.0,-1,-1,10043
1543593868.0,1,55784,10257
1543594224.0,-1,-1,9487
1543594523.0,-1,-1,9585
1543594823.0,-1,-1,9684
1543595123.0,-1,-1,9585
1543595422.0,-1,-1,9536
1543595722.0,-1,-1,9536
1543596021.0,-1,-1,9487
1543596321.0,-1,-1,9536
1543596621.0,-1,-1,9585
1543596920.0,-1,-1,9585
1543597220.0,-1,-1,9343
1543597519.0,-1,-1,9487
1543597819.0,-1,-1,9439
1543598119.0,-1,-1,9343
1543598418.0,-1,-1,9296
1543598718.0,-1,-1,9487
1543599017.0,-1,-1,9391
1543599316.0,-1,-1,9203
1543599616.0,-1,-1,9343
1543599915.0,-1,-1,9203
1543600215.0,-1,-1,9391
1543600514.0,-1,-1,9296
1543600814.0,-1,-1,9439
1543601114.0,-1,-1,9391
1543601413.0,-1,-1,9391
1543601713.0,-1,-1,9343
1543602012.0,-1,-1,9391
1543602312.0,-1,-1,9249
1543602611.0,-1,-1,9203
1543602911.0,-1,-1,9249
1543603210.0,-1,-1,9296
1543603510.0,-1,-1,9111
1543603809.0,-1,-1,8931
1543603865.0,4,152772,9065
1543604222.0,-1,-1,9203
1543604521.0,-1,-1,9296
1543604821.0,-1,-1,9684
1543605121.0,-1,-1,9938
1543605420.0,-1,-1,9784
1543605720.0,-1,-1,9784
1543606020.0,-1,-1,9887
1543606320.0,-1,-1,9990
1543606602.0,1,152772,10149
1543606960.0,-1,-1,9887
1543607259.0,-1,-1,9536
1543607559.0,-1,-1,9784
1543607859.0,-1,-1,9487
1543608158.0,-1,-1,9585
1543608458.0,-1,-1,9536
1543608757.0,-1,-1,9391
1543609057.0,-1,-1,9536
1543609356.0,-1,-1,9343
1543609656.0,-1,-1,9203
1543609956.0,-1,-1,9391
1543610255.0,-1,-1,9343
1543610555.0,-1,-1,9249
1543610854.0,-1,-1,9249
1543611154.0,-1,-1,9249
1543611453.0,-1,-1,9249
1543611753.0,-1,-1,9203
1543612053.0,-1,-1,9296
1543612352.0,-1,-1,9249
1543612652.0,-1,-1,9157
1543612951.0,-1,-1,9157
1543613251.0,-1,-1,9203
1543613550.0,-1,-1,9249
1543613850.0,-1,-1,9296
1543614150.0,-1,-1,9203
1543614449.0,-1,-1,9111
1543614749.0,-1,-1,9203
1543615048.0,-1,-1,9203
1543615348.0,-1,-1,9111
1543615648.0,-1,-1,9065
1543615947.0,-1,-1,9065
1543616247.0,-1,-1,8887
1543616375.0,4,248943,8976
1543616731.0,-1,-1,9111
1543617031.0,-1,-1,9391
1543617330.0,-1,-1,9536
1543617630.0,-1,-1,9684
1543617929.0,-1,-1,9784
1543618229.0,-1,-1,9835
1543618529.0,-1,-1,9887
1543618828.0,-1,-1,9990
1543618976.0,1,248948,10096
1543619331.0,-1,-1,9536
1543619631.0,-1,-1,9536
1543619931.0,-1,-1,9487
1543620230.0,-1,-1,9487
1543622627.0,-1,-1,9391
1543622926.0,-1,-1,9296
1543623225.0,-1,-1,9343
1543623525.0,-1,-1,9249
1543623825.0,-1,-1,9391
1543624124.0,-1,-1,9296
1543624424.0,-1,-1,9296
1543624723.0,-1,-1,9343
1543625023.0,-1,-1,9249
1543625322.0,-1,-1,9157
1543625622.0,-1,-1,9296
1543625922.0,-1,-1,9249
1543625978.0,4,317233,9020
1543626334.0,-1,-1,9249
1543626634.0,-1,-1,9585
1543626933.0,-1,-1,9684
1543627233.0,-1,-1,9784
1543627532.0,-1,-1,9938
1543627833.0,-1,-1,9990
1543628132.0,-1,-1,10043
1543628281.0,1,317233,10096
1543628636.0,-1,-1,9585
1543628936.0,-1,-1,9634
1543629236.0,-1,-1,9684
1543629535.0,-1,-1,9585
1543629835.0,-1,-1,9585
1543630134.0,-1,-1,9487
1543630434.0,-1,-1,9439
1543630733.0,-1,-1,9487
1543631033.0,-1,-1,9391
1543631332.0,-1,-1,9296
1543631632.0,-1,-1,9343
1543631932.0,-1,-1,9203
1543632231.0,-1,-1,9343
1543632531.0,-1,-1,9296
1543632830.0,-1,-1,9296
1543633130.0,-1,-1,9391
1543633429.0,-1,-1,9296
1543633729.0,-1,-1,9296
1543634029.0,-1,-1,9391
1543634328.0,-1,-1,9249
1543634627.0,-1,-1,9296
1543634927.0,-1,-1,9296
1543635227.0,-1,-1,9157
1543635526.0,-1,-1,9249
1543635826.0,-1,-1,9111
1543636125.0,-1,-1,9065
1543636425.0,-1,-1,8976
1543636724.0,-1,-1,9111
1543637024.0,-1,-1,9111
1543637323.0,-1,-1,9065
1543637623.0,-1,-1,9111
1543637922.0,-1,-1,9111
1543638222.0,-1,-1,9157
1543638521.0,-1,-1,9157
1543638821.0,-1,-1,9203
1543639014.0,4,421992,8976
1543639371.0,-1,-1,9203
1543639670.0,-1,-1,9296
1543639969.0,-1,-1,9536
