Stove Type,Laser 56/560,Latitude,64.92074,Longitude,-147.918,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543574022.0,268,2,76.07,18.445,57.625,0.000779076,0.05008345714285714
1543574259.0,2278,1,75.74,18.48,57.26,0.006622146,0.05703283636363636
1543574496.0,580,2,76.175,18.515,57.66,0.0016860599999999999,0.10838957142857142
1543574559.0,380,1,76.825,18.525,58.3,0.00110466,0.056811085714285704
1543574622.0,25,4,76.825,18.535,58.29,7.267499999999999e-05,0.004671964285714285
1543577214.5,0,1,73.145,18.715,54.43,0.0,0.0
1543579808.5,543,2,70.255,18.89,51.365,0.001578501,0.09631531525423728
1543579923.5,936,4,70.255,18.895,51.36,0.002720952,0.0572832
1543580037.5,591,1,70.825,18.9,51.925,0.001718037,0.1085076
1543580159.0,1953,2,72.645,18.905,53.74,0.005677371,0.1098846
1543592096.0,129183,4,71.96,18.065,53.895,0.375534981,0.05707218556231002
1543603968.5,587,1,70.485,17.21,53.275,0.0017064089999999999,0.1077732
1543604024.0,820,0,70.6,17.19,53.41,0.00238374,0.158916
1543604563.5,15859,1,71.51,16.935,54.575,0.046102113,0.1619196163902439
1543606405.5,27652,4,73.085,15.96,57.125,0.080384364,0.1088317827754795
1543607763.5,311,2,74.86,15.21,59.65,0.000904077,0.0570996
1543608166.5,4088,1,74.415,14.89,59.525,0.011883816,0.05711847476635514
1543608828.5,5972,2,73.87,14.335,59.535,0.017360603999999998,0.1086924772173913
1543609522.5,4434,1,74.205,13.71,60.495,0.012889638,0.05707588782287823
1543610229.5,6254,4,74.53,13.07,61.46,0.018180378,0.1089007667221298
1543610558.0,309,2,75.41,12.775,62.635,0.000898263,0.05774547857142857
1543610991.5,4422,1,75.3,12.385,62.915,0.012854754,0.05706179334155363
1543611754.0,7216,2,75.3,11.79,63.51,0.020976912,0.10576594285714286
1543612472.0,3941,1,75.3,11.36,63.94,0.011456487,0.05712375789473684
1543613190.0,7223,2,74.865,10.965,63.9,0.020997261,0.10586854285714285
1543613944.5,4337,1,74.76,10.55,64.21,0.012607659,0.057091286037735854
1543614624.0,5864,4,75.305,10.175,65.13,0.017046647999999998,0.1088083914893617
1543614934.5,310,2,74.975,10.005,64.97,0.00090117,0.056915999999999994
1543615498.5,5843,4,73.985,9.695,64.29,0.016985601,0.05709445714285714
1543616062.5,586,1,73.425,9.385,64.04,0.001703502,0.1075896
1543616346.0,5309,2,74.085,9.23,64.855,0.015433263,0.10894068
1543617048.5,4884,1,74.53,8.845,65.685,0.014197788,0.057108421005586586
1543617739.5,5061,2,74.095,8.465,65.63,0.014712326999999999,0.10875642135523612
1543618438.5,4971,1,73.54,8.06,65.48,0.014450697,0.05710483995609221
1543619154.0,5402,2,74.305,7.545,66.76,0.015703613999999998,0.10871732769230767
1543619940.0,5741,1,74.75,6.8,67.95,0.016689087,0.057110944106463876
1543620758.0,6068,4,74.205,6.02,68.185,0.017639676,0.10873772876712329
1543621078.0,310,2,74.315,5.715,68.6,0.00090117,0.05793235714285713
1543621552.0,4862,1,74.315,5.265,69.05,0.014133834,0.05704237937219731
1543624190.0,35923,2,74.975,3.405,71.57,0.10442816099999999,0.08575305191605839
1543626985.0,6578,4,74.755,1.725,73.03,0.019122246,0.05708133134328358
1543627616.5,587,1,74.21,1.47,72.74,0.0017064089999999999,0.1077732
1543628000.5,7350,2,74.54,1.32,73.22,0.02136645,0.10818455696202531
1543628968.5,6681,4,74.095,0.935,73.16,0.019421667,0.05707591934693878
1543629974.0,4,1,73.65,0.745,72.905,1.1628e-05,5.325801526717557e-05
1543630395.0,409,2,73.65,0.8,72.85,0.001188963,0.0764333357142857
1543630498.0,817,1,71.845,0.815,71.03,0.002375019,0.057000456000000005
1543630662.5,1876,0,72.29,0.84,71.45,0.005453532,0.10967997318435753
1543630958.5,5637,1,74.315,0.88,73.435,0.016386759,0.14283857723970947
1543631561.5,8261,4,74.645,0.97,73.675,0.024014727,0.10902019823455233
1543631986.5,309,2,74.205,1.035,73.17,0.000898263,0.056732399999999995
1543632467.0,4933,4,73.76,1.11,72.65,0.014340231,0.05710711460176992
1543632947.0,586,1,74.75,1.185,73.565,0.001703502,0.10951084285714285
1543633278.0,6303,2,75.195,1.205,73.99,0.018322821,0.10884844158415842
1543634342.0,8305,4,74.76,1.22,73.54,0.024142635,0.057104787122207616
1543635131.5,589,1,74.65,1.22,73.43,0.001712223,0.1081404
1543635477.0,6598,2,74.865,1.22,73.645,0.019180386,0.10891070914826499
1543636694.0,9820,1,74.645,1.18,73.465,0.028546739999999998,0.057093479999999995
1543637908.5,6536,4,75.085,1.11,73.975,0.019000152,0.10874490810810811
1543638252.5,322,2,75.19,1.075,74.115,0.000936054,0.0571151593220339
1543639265.0,10728,1,74.535,0.975,73.56,0.031186296,0.05710613713123092
1543640604.5,7365,2,74.975,1.025,73.95,0.021410054999999997,0.10810125946704066
1543642084.0,12256,1,74.31,1.785,72.525,0.035628191999999996,0.05710663009795191
1543643586.0,7887,2,74.095,2.61,71.485,0.022927509,0.10889054406332453
1543645071.0,12238,1,74.425,2.83,71.595,0.035575866,0.05789923942133815
1543646501.0,6743,4,74.64,2.84,71.8,0.019601900999999998,0.10889945
1543646853.5,309,2,74.86,2.84,72.02,0.000898263,0.056732399999999995
1543648170.0,14050,1,74.645,3.025,71.62,0.04084335,0.05707921583850931
1543649764.0,6373,2,74.975,3.27,71.705,0.018526311,0.1089783
1543651551.5,16154,4,75.08,3.95,71.13,0.046959678,0.05705529557880526
1543653061.0,586,1,74.31,4.585,69.725,0.001703502,0.10951084285714285
1543653333.5,5081,4,74.31,4.735,69.575,0.014770466999999999,0.10873963435582822
1543653606.0,309,2,75.955,4.885,71.07,0.000898263,0.05774547857142857
1543655571.0,21127,1,75.625,5.625,70.0,0.061416188999999996,0.05707234909654104
1543657760.0,5246,2,74.535,6.425,68.11,0.015250122,0.10892944285714284
1543659718.0,18632,1,74.535,7.39,67.145,0.054163223999999996,0.05714759859320046
1543661644.0,4584,4,74.86,8.405,66.455,0.013325687999999999,0.10902835636363635
1543661892.5,310,2,74.975,8.545,66.43,0.00090117,0.056915999999999994
1543664278.5,25721,1,74.76,9.465,65.295,0.07477094699999999,0.05708916419936372
1543666888.5,5248,2,75.635,10.32,65.315,0.015255936,0.10875518732673267
1543669819.0,29211,4,74.97,9.655,65.315,0.084916377,0.05707598155339806
1543672525.5,586,1,74.42,9.03,65.39,0.001703502,0.1075896
1543672763.0,4353,2,74.31,9.08,65.23,0.012654170999999999,0.10898329090909091
1543674758.5,19487,1,73.765,10.995,62.77,0.056648709,0.05707678488664988
1543676785.0,4990,2,74.865,13.03,61.835,0.014505929999999998,0.10879447499999999
1543678382.5,14801,1,74.865,14.225,60.64,0.043026507,0.05705172198895028
1543679969.0,4772,2,75.085,15.415,59.67,0.013872203999999999,0.10903915807860262
1543681861.0,18137,1,75.085,16.835,58.25,0.052724258999999996,0.05706774876728803
1543683800.0,5743,2,75.195,18.145,57.05,0.016694900999999998,0.10887978913043476
1543686448.0,25868,1,75.525,18.73,56.795,0.075198276,0.05706445902192242
1543689027.0,4316,2,75.415,19.32,56.095,0.012546611999999999,0.10910097391304346
1543702633.0,145906,4,76.825,19.13,57.695,0.42414874199999997,0.05697945634748862
1543716549.0,0,1,76.28,19.025,57.255,0.0,0.0
1543717094.5,435,2,75.635,19.19,56.445,0.001264545,0.07986599999999999
1543717200.0,844,1,75.74,19.22,56.52,0.002453508,0.05735473246753247
1543717447.0,3546,2,75.63,19.295,56.335,0.010308221999999999,0.10914587999999999
1543740489.0,249525,4,75.415,18.165,57.25,0.725369175,0.057085716815320035
1543763389.5,308,2,75.525,16.975,58.55,0.0008953559999999999,0.056548799999999996
1543765360.0,21176,4,75.305,16.52,58.785,0.061558631999999995,0.05705743439752831
1543767330.5,308,2,74.54,16.055,58.485,0.0008953559999999999,0.056548799999999996
1543767643.0,3098,4,74.87,15.9,58.97,0.009005886,0.05707955915492958
1543767955.0,306,2,74.76,15.745,59.015,0.000889542,0.05718484285714286
1543768026.0,468,4,74.65,15.71,58.94,0.001360476,0.056950158139534884
1543768097.0,308,2,74.76,15.675,59.085,0.0008953559999999999,0.057558599999999994
1543769182.0,11528,1,74.76,15.23,59.53,0.033511896,0.05706850785241249
1543770276.5,770,4,74.43,14.815,59.615,0.00223839,0.10744271999999999
1543770342.0,412,1,74.54,14.84,59.7,0.0011976839999999999,0.07699397142857141
1543770398.5,370,2,75.085,14.86,60.225,0.00107559,0.067932
1543770456.0,338,4,75.63,14.88,60.75,0.000982566,0.06098685517241379
1543770513.0,323,2,75.96,14.9,61.06,0.000938961,0.060361778571428576
