Stove Type,Laser 73/730,Latitude,64.79853,Longitude,-148.075,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544264339.0,78,21,56
1544264492.0,79,21,57
1544264783.0,76,21,54
1544264913.0,74,21,52
1544264976.0,74,21,52
1544265022.0,73,21,52
1544265369.0,80,21,58
1544265669.0,76,21,55
1544265969.0,73,21,52
1544266269.0,74,21,52
1544266569.0,73,21,51
1544266869.0,72,21,50
1544267168.0,72,21,50
1544267468.0,71,21,50
1544267768.0,71,21,50
1544268068.0,71,21,50
1544268368.0,71,21,49
1544268414.0,71,21,49
1544268460.0,71,21,49
1544268618.0,71,21,50
1544268793.0,77,21,55
1544269139.0,75,21,53
1544269439.0,76,21,54
1544269738.0,75,21,53
1544270038.0,76,21,55
1544270273.0,76,21,55
1544270620.0,75,21,54
1544270920.0,74,21,53
1544271220.0,73,21,52
1544271520.0,72,21,51
1544271820.0,72,21,51
1544272120.0,71,20,50
1544272418.0,71,20,50
1544272465.0,71,20,50
1544272626.0,71,20,50
1544272811.0,76,20,55
1544273156.0,73,20,53
1544273456.0,74,20,53
1544273756.0,74,20,53
1544274056.0,74,20,53
1544274357.0,74,20,54
1544274657.0,75,20,55
1544274957.0,75,20,55
1544275256.0,74,20,54
1544275556.0,74,20,54
1544275856.0,75,20,55
1544276156.0,75,20,55
1544276456.0,76,20,55
1544276756.0,75,20,55
1544277056.0,75,20,55
1544277356.0,76,20,56
1544277656.0,76,20,55
1544277956.0,76,20,55
1544278255.0,76,20,56
1544278390.0,76,20,56
1544278736.0,75,20,55
1544279036.0,74,20,54
1544279336.0,73,20,53
1544279636.0,73,20,53
1544279936.0,71,20,51
1544280236.0,72,20,52
1544280536.0,71,20,51
1544280716.0,71,20,51
1544280763.0,71,20,51
1544280925.0,70,20,50
1544281101.0,75,20,55
1544281447.0,73,20,53
1544281747.0,73,20,53
1544282047.0,74,20,54
1544282347.0,75,20,54
1544282647.0,74,20,54
1544282947.0,75,20,55
1544283247.0,74,20,54
1544283547.0,75,20,55
1544283847.0,74,20,54
1544284147.0,75,20,54
1544284447.0,75,20,54
1544284747.0,75,20,55
1544285047.0,75,20,55
1544285347.0,75,20,55
1544285647.0,75,20,55
1544285947.0,75,20,55
1544286247.0,75,20,55
1544286546.0,75,20,55
1544286846.0,75,20,55
1544287146.0,76,20,55
1544287445.0,75,20,55
1544287745.0,76,20,55
1544288045.0,76,20,56
1544288345.0,75,20,55
1544288576.0,76,20,55
1544288923.0,76,20,55
1544289223.0,74,20,54
1544289523.0,73,20,52
1544289823.0,73,20,53
1544290123.0,74,20,53
1544290423.0,71,20,51
1544290723.0,71,20,50
1544290769.0,71,20,50
1544290942.0,71,20,50
1544291122.0,76,20,55
1544291468.0,73,20,53
1544291768.0,73,20,53
1544292068.0,74,20,53
1544292368.0,74,20,53
1544292668.0,74,20,53
1544292968.0,74,20,54
1544293268.0,74,20,54
1544293568.0,74,20,54
1544293868.0,74,20,54
1544294168.0,75,20,54
1544294468.0,75,20,55
1544294768.0,75,20,54
1544295068.0,75,20,54
1544295367.0,75,20,55
1544295667.0,75,20,54
1544295967.0,75,20,55
1544296267.0,75,20,55
1544296566.0,75,20,55
1544296866.0,75,20,54
1544297166.0,75,20,54
1544297466.0,75,20,55
1544297766.0,75,20,55
1544298066.0,76,20,55
1544298365.0,76,20,55
1544298665.0,77,20,56
1544298770.0,76,21,55
1544299116.0,76,21,55
1544299416.0,74,21,53
1544299716.0,73,21,52
1544300016.0,73,21,52
1544300316.0,73,21,52
1544300616.0,71,21,50
1544300916.0,71,21,50
1544301215.0,71,21,50
1544301262.0,71,21,49
1544301436.0,71,21,50
1544301613.0,76,21,55
1544301958.0,73,21,52
1544302258.0,73,21,52
1544302558.0,73,21,52
1544302858.0,75,21,53
1544303158.0,75,21,54
1544303458.0,74,21,53
1544303758.0,75,21,53
1544304058.0,75,21,54
1544304359.0,75,21,54
1544304659.0,75,21,54
1544304958.0,75,20,54
1544305258.0,75,20,54
1544305558.0,75,20,55
1544305857.0,76,20,55
1544306157.0,75,20,55
1544306457.0,75,20,55
1544306757.0,76,20,55
1544306803.0,76,20,56
1544307149.0,76,20,56
1544307449.0,74,20,54
1544307749.0,73,20,53
1544308048.0,72,19,52
1544308348.0,72,19,52
1544308648.0,71,19,52
1544308948.0,71,19,52
1544309248.0,71,19,52
1544309337.0,70,19,51
1544309382.0,71,19,52
1544309545.0,71,19,52
1544309720.0,77,19,58
1544310066.0,76,18,57
1544310366.0,77,18,58
1544310514.0,76,18,57
1544310861.0,75,18,57
1544311161.0,74,18,55
1544311461.0,73,18,54
1544311760.0,72,18,54
1544312060.0,72,18,54
1544312360.0,72,18,54
1544312660.0,71,18,53
1544312927.0,70,18,52
1544312973.0,71,18,53
1544313139.0,71,18,53
1544313314.0,76,18,58
1544313660.0,75,18,57
1544313960.0,74,18,56
1544314260.0,74,17,56
1544314560.0,76,17,58
1544314860.0,75,17,58
1544315160.0,75,17,58
1544315460.0,75,17,58
1544315760.0,76,17,59
1544316060.0,75,17,58
1544316360.0,75,17,58
1544316660.0,76,16,59
1544316960.0,75,16,58
1544317260.0,75,16,59
1544317377.0,77,16,60
1544317724.0,74,16,58
1544318023.0,74,16,58
1544318323.0,73,16,57
1544318623.0,72,16,56
1544318923.0,73,16,57
1544319223.0,72,15,56
1544319523.0,72,15,56
1544319823.0,70,15,54
1544319989.0,71,15,55
1544320035.0,71,15,56
1544320197.0,71,15,55
1544320372.0,76,15,61
1544320728.0,74,15,59
1544320839.0,74,15,58
1544321186.0,73,15,58
1544321485.0,72,15,57
1544321785.0,72,15,57
1544322085.0,71,14,56
1544322296.0,70,14,55
1544322342.0,70,14,55
1544322505.0,71,14,56
1544322680.0,75,14,61
1544323026.0,74,14,59
1544323326.0,74,14,59
