Stove Type,Laser 73/730,Latitude,64.89163,Longitude,-147.674,,,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1543335237.0,71,7,64
1543335292.0,77,7,70
1543335442.0,75,7,68
1543335797.0,74,7,67
1543336096.0,73,7,66
1543336396.0,71,6,64
1543336695.0,69,6,62
1543336994.0,70,6,63
1543337235.0,69,6,62
1543337291.0,71,6,64
1543337451.0,71,6,65
1543337626.0,74,6,67
1543337980.0,73,6,66
1543338280.0,75,6,69
1543338520.0,74,6,68
1543338876.0,74,6,68
1543339176.0,72,6,65
1543339475.0,72,6,65
1543339775.0,73,6,66
1543340074.0,71,6,65
1543340374.0,71,6,64
1543340673.0,71,6,64
1543340973.0,70,7,63
1543341273.0,71,7,64
1543341572.0,68,7,61
1543341872.0,71,7,64
1543342130.0,70,7,63
1543342185.0,71,7,64
1543342349.0,68,6,61
1543342524.0,72,6,65
1543342880.0,73,6,67
1543343180.0,71,6,65
1543343268.0,71,6,64
1543343623.0,71,6,64
1543343922.0,71,6,65
1543344221.0,72,6,66
1543344521.0,71,6,65
1543344820.0,72,6,65
1543345120.0,70,6,64
1543345419.0,72,6,66
1543345719.0,72,6,65
1543345775.0,72,6,66
1543345957.0,69,6,63
1543346133.0,72,6,66
1543346488.0,73,6,67
1543346788.0,72,6,65
1543346865.0,75,6,68
1543347222.0,71,6,65
1543347521.0,71,7,64
1543347820.0,71,7,64
1543348120.0,71,7,63
1543348419.0,70,7,62
1543348719.0,69,7,62
1543349019.0,69,7,61
1543349318.0,71,8,63
1543349618.0,69,8,61
1543349865.0,70,8,61
1543349921.0,70,8,61
1543350085.0,71,9,61
1543350260.0,74,9,64
1543350615.0,72,9,62
1543350915.0,74,10,64
1543351128.0,73,10,63
1543351485.0,72,11,61
1543351784.0,73,11,61
1543352084.0,72,11,61
1543352383.0,71,12,59
1543352682.0,71,12,59
1543352982.0,70,12,57
1543353281.0,71,12,58
1543353581.0,70,13,57
1543353880.0,71,13,57
1543354180.0,70,13,57
1543354236.0,68,13,55
1543354417.0,70,13,56
1543354594.0,72,13,59
1543354950.0,71,13,57
1543355249.0,73,14,59
1543355549.0,75,14,60
1543355605.0,73,14,59
1543355961.0,74,14,59
1543356261.0,72,14,57
1543356560.0,71,14,56
1543356860.0,70,14,56
1543357159.0,71,14,56
1543357459.0,70,14,56
1543357630.0,70,14,56
1543357686.0,71,14,57
1543357845.0,70,14,56
1543358020.0,72,14,57
1543358376.0,73,14,59
1543358675.0,74,14,60
1543358975.0,73,13,59
1543359249.0,74,13,60
1543359605.0,72,13,59
1543359904.0,71,13,58
1543360204.0,70,13,57
1543360503.0,71,13,57
1543360802.0,70,13,57
1543361102.0,70,12,57
1543361177.0,69,12,56
1543361233.0,71,12,58
1543361395.0,69,12,56
1543361570.0,71,12,58
1543361926.0,72,12,59
1543362225.0,73,12,61
1543362525.0,73,12,61
1543362825.0,73,12,61
1543363012.0,75,11,63
