Stove Type,Laser 73/730,Latitude,64.89274,Longitude,-147.743,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1550247613.5,0,1,66.37,-23.5,89.87,0.0,0.0
1550248194.0,692,2,66.13,-23.615,89.745,0.002330656,0.1823991652173913
1550248309.5,1601,1,66.005,-23.64,89.645,0.005392168,0.1049286745945946
1550248492.0,2716,0,66.72,-23.68,90.4,0.009147488,0.18294976000000002
1550248646.5,2855,1,68.51,-23.71,92.22,0.00961564,0.2683434418604651
1550248814.0,3098,2,69.79,-23.74,93.53,0.010434064,0.18234286601941746
1550265285.0,282853,1,69.44,-13.025,82.465,0.952648904,0.10476344252199414
1550281715.0,1862,2,69.44,-2.33,71.77,0.0062712160000000005,0.1820675612903226
1550284080.5,39798,1,69.44,-5.335,74.775,0.134039664,0.10474121779900153
1550286446.5,1873,2,69.555,-8.295,77.85,0.006308264,0.1816780032
1550288023.0,26164,1,69.435,-8.215,77.65,0.088120352,0.10476660079260237
1550289600.0,1901,2,69.435,-8.14,77.575,0.006402568,0.18293051428571427
1550291459.5,31037,1,69.67,-8.245,77.915,0.10453261600000001,0.10473626985805734
1550293310.5,1633,2,69.21,-8.37,77.58,0.0054999440000000005,0.18164952660550462
1550294167.0,13864,1,68.975,-8.755,77.73,0.046693952000000004,0.10479939351620948
1550295039.5,2117,2,69.55,-9.15,78.7,0.007130056,0.18204398297872343
1550297257.0,37096,1,69.43,-10.34,79.77,0.124939328,0.10474652557056358
1550299449.0,1349,2,69.085,-11.53,80.615,0.004543432,0.18173728
1550301913.5,41809,4,71.28,-12.19,83.47,0.140812712,0.10475837222566646
1550305231.5,2,1,69.88,-13.315,83.195,6.736e-06,1.349449081803005e-05
1550306154.0,720,2,67.685,-13.825,81.51,0.0024249600000000003,0.181872
1550306270.5,1605,1,67.685,-13.89,81.575,0.005405640000000001,0.10519083243243245
1550306571.5,6273,2,68.855,-14.055,82.91,0.021127464000000002,0.1823953726618705
1550324858.0,312311,4,71.395,-6.495,77.89,1.051863448,0.10473250394955194
1550345175.5,0,1,70.58,3.99,66.59,0.0,0.0
1550347438.5,706,2,68.155,6.78,61.375,0.0023778080000000004,0.18212997446808513
1550347554.5,1605,1,67.205,6.68,60.525,0.005405640000000001,0.10519083243243245
1550347872.5,6795,2,68.605,6.41,62.195,0.022885560000000003,0.18267852771618628
1550360000.5,205673,4,71.395,7.59,63.805,0.692706664,0.10475715145557656
1550374169.0,3,1,70.35,9.46,60.89,1.0104e-05,8.0261253309797e-06
1550376461.0,783,2,68.275,9.945,58.33,0.002637144,0.1825715076923077
1550376579.5,1601,1,67.325,9.875,57.45,0.005392168,0.1049286745945946
1550376905.0,7025,2,68.605,9.68,58.925,0.023660200000000003,0.18278266094420603
1550386082.5,154567,4,71.96,5.985,65.975,0.5205816560000001,0.10476236578903238
1550397520.5,1,1,70.8,2.005,68.795,3.368e-06,2.4312813314618007e-06
1550400039.5,766,2,68.28,1.57,66.71,0.0025798880000000002,0.1821097411764706
1550400157.5,1603,1,67.925,1.53,66.395,0.005398904,0.10505975351351353
1550400459.5,6315,2,68.855,1.44,67.415,0.02126892,0.18274012410501195
1550404559.5,67242,4,71.505,3.555,67.95,0.226471056,0.10478033692327464
1550411043.5,400,1,70.575,5.465,65.11,0.0013472,0.0009350144592249856
1550413656.5,490,2,68.515,5.185,63.33,0.00165032,0.15233723076923078
1550413761.0,1469,1,67.92,5.115,62.805,0.004947592000000001,0.10477253647058825
1550413980.0,4035,2,68.96,4.975,63.985,0.01358988,0.18255062686567164
1550417007.0,49877,4,71.85,3.75,68.1,0.167985736,0.10451929650881438
1550422146.5,0,1,70.335,4.54,65.795,0.0,0.0
1550424418.5,766,2,68.505,6.5,62.005,0.0025798880000000002,0.1821097411764706
1550424536.5,1604,1,69.33,6.635,62.695,0.0054022720000000005,0.10512529297297298
1550424717.0,2641,2,70.025,6.845,63.18,0.008894888,0.1819408909090909
1550424947.0,2465,4,72.07,7.11,64.96,0.00830212,0.10523814084507042
1550427195.0,3,1,70.67,9.55,61.12,1.0104e-05,8.635897435897436e-06
1550429329.0,799,2,68.04,11.855,56.185,0.0026910320000000003,0.1729949142857143
1550429446.5,1558,1,67.925,11.975,55.95,0.005247344,0.10553317541899442
1550429725.5,5679,2,69.2,12.27,56.93,0.019126872,0.1816800506596306
1550433471.0,61467,4,71.51,16.025,55.485,0.207020856,0.10479120944881891
1550440002.5,5,1,70.235,21.075,49.16,1.684e-05,1.0187195429339608e-05
1550443003.0,752,2,68.63,22.58,46.05,0.0025327360000000003,0.18235699200000002
1550443120.0,1602,1,68.155,22.615,45.54,0.005395536,0.10556483478260871
1550443401.5,5523,2,68.85,22.7,46.15,0.018601464,0.1766893678100264
1550446703.0,53787,4,71.62,22.695,48.925,0.18115461600000002,0.10478094755784062
1550453227.5,2,1,70.22,21.05,49.17,6.736e-06,3.553054945054945e-06
1550456664.5,751,2,68.04,19.45,48.59,0.002529368,0.18583111836734695
1550456781.5,1604,1,67.8,19.34,48.46,0.0054022720000000005,0.10512529297297298
1550457065.5,5671,2,68.845,19.07,49.775,0.019099928000000002,0.1795293493472585
1550460339.5,53281,4,71.845,18.9,52.945,0.179450408,0.1047885594160584
1550466428.5,1,1,70.565,20.305,50.26,3.368e-06,2.016431066023616e-06
1550469459.5,751,2,68.51,21.705,46.805,0.002529368,0.18583111836734695
1550469576.5,1604,1,67.915,21.73,46.185,0.0054022720000000005,0.10512529297297298
1550469831.0,4876,2,68.84,21.765,47.075,0.016422368,0.18247075555555556
1550473203.5,55494,4,71.625,22.1,49.525,0.186903792,0.10478954231428127
1550480367.5,781,2,70.465,22.45,48.015,0.0026304080000000003,0.001197605767041862
1550484412.0,1577,1,68.155,22.485,45.67,0.005311336000000001,0.10505939340659343
1550484665.0,4881,2,69.545,22.495,47.05,0.016439208,0.18265786666666667
1550487428.0,44968,4,72.305,22.45,49.855,0.151452224,0.1048112276816609
1550494067.0,1,1,70.56,21.82,48.74,3.368e-06,1.5013372956909362e-06
1550498129.5,737,2,68.04,21.24,46.8,0.002482216,0.18236688979591836
1550498246.5,1604,1,68.04,21.225,46.815,0.0054022720000000005,0.10512529297297298
1550498436.5,2942,2,69.77,21.2,48.57,0.009908656,0.18292903384615383
1550500693.0,37330,4,72.305,21.06,51.245,0.12572744,0.1048213950903196
1550506046.0,140,1,70.335,20.795,49.54,0.00047152,0.00026572824045084534
1550509260.5,616,2,67.92,20.665,47.255,0.0020746880000000003,0.18216772682926832
1550509373.5,1603,1,67.805,20.68,47.125,0.005398904,0.10505975351351353
1550509598.0,3979,2,69.545,20.7,48.845,0.013401272,0.1827446181818182
1550513674.5,68096,4,71.97,21.47,50.5,0.22934732800000002,0.10465843336291039
1550520153.5,0,1,69.875,23.175,46.7,0.0,0.0
1550522713.0,751,2,67.33,24.13,43.2,0.002529368,0.182114496
1550522830.5,1604,1,67.21,24.17,43.04,0.0054022720000000005,0.10512529297297298
1550523077.5,4659,2,69.075,24.255,44.82,0.015691512,0.18281373203883497
1550527624.5,75630,4,72.3,25.245,47.055,0.25472184000000003,0.10438231348890155
1550534619.5,0,1,70.67,24.85,45.82,0.0,0.0
1550537246.5,736,2,68.155,23.5,44.655,0.002478848,0.18211944489795917
1550537363.5,1602,1,68.395,23.395,45.0,0.005395536,0.10499421405405406
1550537543.5,2639,2,70.465,23.23,47.235,0.008888152,0.182841984
1550540648.5,52164,4,72.42,19.33,53.09,0.17568835200000002,0.10480166813587408
1550546379.5,1375,2,69.88,14.075,55.805,0.004631000000000001,0.003071973466003317
1550549150.0,996,1,67.45,12.62,54.83,0.0033545280000000003,0.10593246315789474
1550549430.0,6707,2,68.965,12.52,56.445,0.022589176000000002,0.18233415605381167
1550553413.5,64997,4,71.735,14.11,57.625,0.21890989600000002,0.10478335668129239
1550559917.0,145,1,70.22,16.74,53.48,0.0004883600000000001,0.00032046955887714187
1550562680.5,614,2,67.33,17.705,49.625,0.002067952,0.18157627317073172
1550562793.0,1598,1,66.85,17.72,49.13,0.005382064000000001,0.10530125217391305
1550563075.5,5723,2,68.95,17.755,51.195,0.019275064,0.18212658897637796
1550566081.5,48677,4,72.19,17.765,54.425,0.16394413600000002,0.10481244709643049
1550572120.0,4,1,70.8,17.43,53.37,1.3472e-05,7.52392181197642e-06
1550575368.5,780,2,68.51,17.105,51.405,0.00262704,0.18543811764705884
