Stove Type,Laser 73/730,Latitude,64.89274,Longitude,-147.743,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1550247056.0,4,7085892,67.09,-23.39,90.48
1550248171.0,1,7085892,65.65,-23.61,89.26
1550248217.0,2,7086584,66.61,-23.62,90.23
1550248402.0,1,7088185,65.4,-23.66,89.06
1550248582.0,0,7090901,68.04,-23.7,91.74
1550248711.0,1,7093756,68.98,-23.72,92.7
1550248917.0,2,7096854,70.6,-23.76,94.36
1550281653.0,1,7379707,68.28,-2.29,70.57
1550281777.0,2,7381569,70.6,-2.37,72.97
1550286384.0,1,7421367,68.28,-8.3,76.58
1550286509.0,2,7423240,70.83,-8.29,79.12
1550289537.0,1,7449404,68.04,-8.14,76.18
1550289663.0,2,7451305,70.83,-8.14,78.97
1550293256.0,1,7482342,68.51,-8.35,76.86
1550293365.0,2,7483975,69.91,-8.39,78.3
1550294969.0,1,7497839,68.04,-9.12,77.16
1550295110.0,2,7499956,71.06,-9.18,80.24
1550299404.0,1,7537052,67.8,-11.5,79.3
1550299494.0,2,7538401,70.37,-11.56,81.93
1550304333.0,4,7580210,72.19,-12.82,85.01
1550306130.0,1,7580212,67.57,-13.81,81.38
1550306178.0,2,7580932,67.8,-13.84,81.64
1550306363.0,1,7582537,67.57,-13.94,81.51
1550306780.0,2,7588810,70.14,-14.17,84.31
1550342936.0,4,7901121,72.65,1.18,71.47
1550347415.0,1,7901121,68.51,6.8,61.71
1550347462.0,2,7901827,67.8,6.76,61.04
1550347647.0,1,7903432,66.61,6.6,60.01
1550348098.0,2,7910227,70.6,6.22,64.38
1550371903.0,4,8115900,72.19,8.96,63.23
1550376435.0,1,8115903,68.51,9.96,58.55
1550376487.0,2,8116686,68.04,9.93,58.11
1550376672.0,1,8118287,66.61,9.82,56.79
1550377138.0,2,8125312,70.6,9.54,61.06
1550395027.0,4,8279879,73.32,2.43,70.89
1550400014.0,1,8279880,68.28,1.58,66.7
1550400065.0,2,8280646,68.28,1.56,66.72
1550400250.0,1,8282249,67.57,1.5,66.07
1550400669.0,2,8288564,70.14,1.38,68.76
1550408450.0,4,8355806,72.87,5.73,67.14
1550413637.0,1,8356206,68.28,5.2,63.08
1550413676.0,2,8356696,68.75,5.17,63.58
1550413846.0,1,8358165,67.09,5.06,62.03
1550414114.0,2,8362200,70.83,4.89,65.94
1550419900.0,4,8412077,72.87,2.61,70.26
1550424393.0,1,8412077,67.8,6.47,61.33
1550424444.0,2,8412843,69.21,6.53,62.68
