Stove Type,Laser 73/730,Latitude,64.90147,Longitude,-147.72,,,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1544357655.5,0,2,68.86,18.05,50.81,0.0,0.0
1544361621.0,643,1,68.98,17.405,51.575,0.002165624,0.0010088310559006211
1544365515.5,604,2,68.395,16.745,51.65,0.002034272,0.12005539672131149
1544365819.0,4378,4,72.015,16.505,55.51,0.014745104,0.09722046593406594
1544367617.0,4,1,71.305,14.645,56.66,1.3472e-05,1.590137704918033e-05
1544369173.0,643,2,66.97,12.955,54.015,0.002165624,0.12574590967741936
1544369276.0,1157,1,68.15,12.815,55.335,0.0038967760000000002,0.0974194
1544369435.5,2626,2,71.385,12.6,58.785,0.008844368,0.18194128457142858
1544369597.0,1189,4,74.75,12.38,62.37,0.004004552000000001,0.09740802162162164
1544370403.5,4,1,71.515,11.295,60.22,1.3472e-05,3.310525597269625e-05
1544371167.0,629,2,66.97,10.265,56.705,0.002118472,0.12300805161290324
1544371269.0,1142,1,67.33,10.215,57.115,0.003846256,0.09751071549295776
1544371427.5,2629,2,69.545,10.2,59.345,0.008854472,0.1821491382857143
1544371618.0,1645,4,73.85,10.18,63.67,0.00554036,0.09682182524271846
1544372440.0,3,1,72.695,10.095,62.6,1.0104e-05,2.5295132127955496e-05
1544373190.0,627,2,68.745,10.02,58.725,0.002111736,0.12261692903225807
1544373291.5,1137,1,69.325,10.01,59.315,0.0038294160000000004,0.09777232340425533
1544373449.5,2626,2,71.62,9.995,61.625,0.008844368,0.18194128457142858
1544373639.5,1641,4,74.955,9.98,64.975,0.005526888000000001,0.09705754536585366
1544374898.0,0,1,73.125,10.23,62.895,0.0,0.0
1544376085.5,634,2,69.56,10.505,59.055,0.0021353120000000003,0.1220178285714286
1544376188.5,1150,1,69.445,10.555,58.89,0.0038732000000000003,0.09750713286713288
1544376347.5,2625,2,69.905,10.635,59.27,0.008841,0.18187199999999998
1544376500.5,1052,4,71.625,10.71,60.915,0.003543136,0.09736862290076337
1544377532.0,2,1,71.165,11.225,59.94,6.736e-06,1.2551552795031058e-05
1544378529.0,634,2,69.21,11.725,57.485,0.0021353120000000003,0.12398585806451615
1544378631.5,1149,1,68.86,11.775,57.085,0.003869832,0.09742234405594406
1544378790.5,2625,2,70.135,11.855,58.28,0.008841,0.18187199999999998
1544378942.0,1028,4,71.625,11.93,59.695,0.0034623040000000002,0.09737730000000001
1544379966.5,470,2,70.585,12.44,58.145,0.00158296,0.0029665049453409683
1544381009.5,1317,1,68.98,12.965,56.015,0.0044356560000000005,0.0967779490909091
1544381179.5,2627,2,70.02,13.05,56.97,0.008847736,0.18201056914285713
1544381336.0,1106,4,71.515,13.125,58.39,0.003725008,0.09717412173913044
1544382265.5,2,1,70.125,13.45,56.675,6.736e-06,1.4090412550842535e-05
1544383157.0,634,2,67.925,13.75,54.175,0.0021353120000000003,0.12398585806451615
1544383259.5,1149,1,68.275,13.775,54.5,0.003869832,0.09742234405594406
1544383418.5,2623,2,70.36,13.815,56.545,0.008834264,0.18173343085714286
1544383570.0,1024,4,72.08,13.855,58.225,0.003448832,0.09699840000000001
1544384532.5,1,1,70.35,14.095,56.255,3.368e-06,6.747245409015025e-06
1544385462.5,628,2,68.865,14.325,54.54,0.002115104,0.12086308571428572
1544385565.0,1139,1,68.51,14.35,54.16,0.0038361520000000002,0.09725455774647888
1544385723.5,2625,2,69.545,14.39,55.155,0.008841,0.18187199999999998
1544385870.5,952,4,71.745,14.425,57.32,0.003206336,0.09699840000000001
1544386753.0,2,1,70.24,14.645,55.595,6.736e-06,1.473244228432564e-05
1544387607.5,636,2,68.745,14.86,53.885,0.002142048,0.12240274285714288
1544387710.0,1144,1,68.51,14.89,53.62,0.0038529920000000004,0.09768148732394367
