Stove Type,Laser 56/560,Latitude,64.90553,Longitude,-147.879,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1549706660.0,4,1541919,94.51,19.53,74.98
1549706715.0,4,1529300,94.51,19.52,74.99
1549706937.0,1,1529301,70.37,19.47,50.9
1549706979.0,2,1529672,69.68,19.46,50.22
1549707116.0,4,1530494,69.68,19.44,50.24
1549707226.0,4,1529300,70.14,19.41,50.73
1549726958.0,1,1529303,65.89,20.14,45.75
1549727010.0,4,1529861,65.65,20.16,45.49
1549727052.0,2,1530113,66.13,20.19,45.94
1549727195.0,1,1530973,65.65,20.26,45.39
1549727375.0,0,1532890,67.09,20.35,46.74
1549727832.0,1,1539343,69.68,20.58,49.1
1549728423.0,2,1545624,69.91,20.85,49.06
1549729187.0,1,1550210,68.98,21.19,47.79
1549729570.0,2,1554268,71.06,21.37,49.69
1549753162.0,4,1695814,71.74,28.58,43.16
1549770588.0,1,1695817,63.93,10.22,53.71
1549770630.0,2,1696249,64.18,10.21,53.97
1549770813.0,1,1697351,64.18,10.16,54.02
1549771292.0,4,1702443,67.09,9.98,57.11
1549771369.0,2,1702910,66.37,9.92,56.45
1549794755.0,4,1843200,68.28,4.57,63.71
1549799648.0,1,1843206,66.37,4.33,62.04
1549799696.0,4,1843723,66.61,4.33,62.28
1549799738.0,2,1843974,66.37,4.32,62.05
1549799881.0,1,1844836,66.13,4.3,61.83
1549800061.0,0,1846749,67.57,4.29,63.28
1549800771.0,1,1856779,70.37,4.36,66.01
1549803666.0,2,1887511,72.87,4.63,68.24
1549804050.0,1,1889856,70.83,4.59,66.24
1549805035.0,2,1900269,72.65,4.5,68.15
1549805629.0,1,1903837,70.6,4.44,66.16
1549806173.0,4,1909601,73.54,4.38,69.16
1549806214.0,2,1909851,73.09,4.38,68.71
1549821815.0,4,2003437,72.19,8.79,63.4
1549837813.0,1,2003836,66.85,21.66,45.19
1549837869.0,2,2004231,66.85,21.69,45.16
1549838012.0,1,2005091,67.33,21.77,45.56
1549838393.0,4,2009142,68.98,21.98,47.0
1549838437.0,2,2009408,68.98,22.0,46.98
1549846787.0,4,2059511,70.14,21.02,49.12
1549854605.0,1,2059515,66.61,19.16,47.45
1549854652.0,4,2060022,66.37,19.15,47.22
1549854694.0,2,2060274,65.4,19.15,46.25
1549854837.0,1,2061135,67.09,19.14,47.95
1549855218.0,2,2065152,68.98,19.1,49.88
1549870494.0,4,2156781,71.29,20.76,50.53
1549879056.0,1,2156782,66.61,20.49,46.12
1549879106.0,4,2157310,66.37,20.49,45.88
1549879146.0,2,2157551,66.85,20.49,46.36
1549879291.0,1,2158421,66.61,20.48,46.13
1549879673.0,2,2162479,68.75,20.48,48.27
1549894336.0,4,2250441,70.83,20.23,50.6
1549903875.0,1,2250443,67.33,13.32,54.01
1549903926.0,2,2250983,66.85,13.25,53.6
1549904111.0,1,2252093,66.61,12.98,53.63
1549904524.0,4,2256485,68.98,12.63,56.35
1549904566.0,2,2256737,69.21,12.66,56.55
1549917641.0,4,2335178,71.06,24.14,46.92
1549928534.0,1,2335316,66.61,26.96,39.65
1549928575.0,2,2335729,66.61,26.96,39.65
1549928755.0,1,2336811,66.61,26.96,39.65
1549929170.0,2,2341233,68.75,26.96,41.79
1549933190.0,4,2365348,69.45,26.24,43.21
1549938678.0,1,2365383,66.61,25.25,41.36
1549938722.0,4,2365858,66.85,25.26,41.59
1549938764.0,2,2366109,66.85,25.26,41.59
1549938907.0,1,2366969,66.85,25.27,41.58
1549939328.0,4,2371447,68.98,25.29,43.69
1549939370.0,2,2371699,68.75,25.29,43.46
1549954657.0,4,2463398,70.83,25.54,45.29
1549964391.0,1,2463399,66.61,25.1,41.51
1549964440.0,2,2463909,67.09,25.1,41.99
1549964624.0,1,2465017,67.09,25.08,42.01
1549965010.0,2,2469117,68.51,25.04,43.47
1549978826.0,4,2551995,70.6,24.14,46.46
1549988819.0,1,2552141,66.85,22.7,44.15
1549988860.0,2,2552548,67.09,22.71,44.38
1549989038.0,1,2553618,67.09,22.74,44.35
1549989450.0,2,2558001,68.98,22.8,46.18
1550007697.0,4,2667439,70.37,30.8,39.57
1550018625.0,1,2667446,66.37,27.45,38.92
1550018672.0,4,2667939,67.33,27.42,39.91
1550018712.0,2,2668180,66.61,27.4,39.21
1550018857.0,1,2669052,67.09,27.33,39.76
1550019286.0,4,2673620,68.51,27.12,41.39
1550019328.0,2,2673871,69.21,27.1,42.11
1550019593.0,4,2675462,68.51,26.96,41.55
1550022284.0,1,2675463,67.09,26.42,40.67
1550022330.0,2,2675951,66.85,26.41,40.44
1550022515.0,1,2677059,66.61,26.38,40.23
1550022944.0,4,2681626,68.75,26.29,42.46
1550022984.0,2,2681866,68.98,26.28,42.7
