Stove Type,Laser 56/560,Latitude,64.77877,Longitude,-148.04,Square Footage,576,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1543578374.0,4,503,55.57,18.82,36.75
1543581405.0,0,510,58.55,18.97,39.58
1543581470.0,1,1327,59.6,18.97,40.63
1543581731.0,4,4129,60.9,18.99,41.91
1543581787.0,1,4575,61.42,18.99,42.43
1543581986.0,4,6149,62.18,19.0,43.18
1543584366.0,0,6153,58.55,19.12,39.43
1543584431.0,1,6963,58.28,19.12,39.16
1543584972.0,4,11979,62.69,19.15,43.54
1543587203.0,1,12558,58.02,19.38,38.64
1543587482.0,4,15557,60.13,19.44,40.69
1543587538.0,1,16004,60.64,19.45,41.19
1543587748.0,4,17662,61.93,19.49,42.44
1543589805.0,0,17667,58.02,19.9,38.12
1543589860.0,1,18364,58.02,19.91,38.11
1543590385.0,4,23273,61.67,19.96,41.71
1543592312.0,0,23476,58.28,20.06,38.22
1543592368.0,1,24116,57.75,20.06,37.69
1543592877.0,4,28867,61.42,20.08,41.34
1543594716.0,0,28867,58.55,19.84,38.71
1543594782.0,1,29668,58.02,19.82,38.2
1543595235.0,4,33984,60.64,19.71,40.93
1543597012.0,0,33986,57.75,19.27,38.48
1543597082.0,1,34832,57.75,19.25,38.5
1543597563.0,4,39349,60.39,19.13,41.26
1543599239.0,0,39352,57.48,18.71,38.77
1543599294.0,1,40039,58.02,18.7,39.32
1543599559.0,4,42892,59.34,18.63,40.71
1543599616.0,1,43338,59.08,18.62,40.46
1543599791.0,4,44726,59.87,18.57,41.3
1543601404.0,1,45221,57.48,18.11,39.37
1543601686.0,4,48257,58.55,18.01,40.54
1543601753.0,1,48782,59.6,17.99,41.61
1543601928.0,4,50169,60.13,17.93,42.2
1543603477.0,0,50169,57.48,17.38,40.1
1543603533.0,1,50853,56.94,17.36,39.58
1543603798.0,4,53700,59.34,17.27,42.07
1543603854.0,1,54147,59.34,17.25,42.09
1543604053.0,4,55721,60.13,17.18,42.95
1543605559.0,0,55723,57.21,16.42,40.79
1543605630.0,1,56566,57.21,16.38,40.83
1543605881.0,4,59265,58.55,16.25,42.3
1543605937.0,1,59711,59.6,16.21,43.39
1543606127.0,4,61211,59.87,16.11,43.76
1543607553.0,0,61211,57.48,15.33,42.15
1543607609.0,1,61896,57.21,15.3,41.91
1543608131.0,4,66776,59.34,14.96,44.38
1543609520.0,0,66778,57.48,13.71,43.77
1543609591.0,1,67619,56.94,13.65,43.29
1543610105.0,4,72395,60.13,13.19,46.94
1543611491.0,0,72398,57.48,11.94,45.54
1543611561.0,1,73238,57.21,11.88,45.33
1543612079.0,4,78046,60.39,11.58,48.81
1543613430.0,0,78047,57.21,10.83,46.38
1543613501.0,1,78886,57.21,10.79,46.42
1543613751.0,4,81577,58.02,10.66,47.36
1543613832.0,1,82216,59.08,10.61,48.47
1543614025.0,4,83742,59.6,10.51,49.09
1543615380.0,0,83743,56.94,9.76,47.18
1543615436.0,1,84429,57.48,9.73,47.75
1543615700.0,4,87273,58.28,9.58,48.7
1543615766.0,1,87799,59.34,9.55,49.79
1543615978.0,4,89470,59.87,9.43,50.44
1543617313.0,0,89471,57.21,8.7,48.51
1543617368.0,1,90152,56.94,8.67,48.27
1543617632.0,4,92989,58.28,8.52,49.76
1543617703.0,1,93549,59.34,8.48,50.86
1543617894.0,4,95062,60.13,8.38,51.75
1543619240.0,1,95882,56.94,7.46,49.48
1543619491.0,4,98581,58.02,7.22,50.8
1543619548.0,1,99027,59.08,7.17,51.91
1543619768.0,4,100775,59.87,6.96,52.91
1543621091.0,1,101211,57.75,5.7,52.05
1543621653.0,4,106471,59.87,5.17,54.7
1543622912.0,0,106473,57.48,4.13,53.35
1543622978.0,1,107258,56.94,4.08,52.86
1543623230.0,4,109974,58.02,3.92,54.1
1543623287.0,1,110421,58.55,3.88,54.67
1543623507.0,4,112161,59.6,3.74,55.86
1543624733.0,0,112161,57.21,2.94,54.27
1543624789.0,1,112840,56.39,2.91,53.48
1543625340.0,4,117945,60.13,2.55,57.58
1543626531.0,0,117948,57.48,1.91,55.57
1543626586.0,1,118621,56.94,1.89,55.05
1543626848.0,4,121434,58.02,1.78,56.24
1543626923.0,1,122026,58.55,1.75,56.8
1543627125.0,4,123629,60.13,1.67,58.46
1543628316.0,0,123629,57.21,1.19,56.02
1543628372.0,1,124305,56.94,1.17,55.77
1543628634.0,4,127126,58.02,1.07,56.95
1543628691.0,1,127575,58.82,1.04,57.78
1543628909.0,4,129298,59.87,0.96,58.91
1543630593.0,0,129300,55.84,0.83,55.01
1543630649.0,1,129926,56.12,0.84,55.28
1543631238.0,4,135295,59.34,0.93,58.41
1543632393.0,0,135295,57.48,1.1,56.38
1543632449.0,1,135968,57.48,1.11,56.37
1543633000.0,4,141070,60.13,1.19,58.94
1543634123.0,0,141072,57.48,1.22,56.26
1543634197.0,1,141942,56.94,1.22,55.72
1543634711.0,4,146695,59.87,1.22,58.65
1543635789.0,0,146697,57.75,1.22,56.53
1543635855.0,1,147474,56.67,1.22,55.45
1543636105.0,4,150170,58.28,1.22,57.06
1543636162.0,1,150616,59.08,1.22,57.86
1543636383.0,4,152364,59.34,1.22,58.12
1543637478.0,0,152364,57.75,1.15,56.6
1543637534.0,1,153027,57.21,1.15,56.06
1543637793.0,4,155816,58.55,1.12,57.43
1543637850.0,1,156264,59.08,1.11,57.97
1543638069.0,4,158003,59.34,1.09,58.25
1543639193.0,0,158008,57.21,0.98,56.23
1543639259.0,1,158781,56.94,0.97,55.97
1543639792.0,4,163708,60.13,0.92,59.21
1543640868.0,0,163708,57.21,1.12,56.09
1543640925.0,1,164369,57.21,1.15,56.06
1543641183.0,4,167150,58.28,1.29,56.99
1543641239.0,1,167596,59.87,1.32,58.55
1543641464.0,4,169376,59.87,1.45,58.42
1543642488.0,0,169378,57.21,2.01,55.2
1543642558.0,1,170173,56.39,2.05,54.34
1543642797.0,4,172749,57.48,2.18,55.3
1543642854.0,1,173196,59.08,2.21,56.87
1543643085.0,4,175027,60.13,2.34,57.79
1543644135.0,0,175029,56.12,2.84,53.28
1543644220.0,1,175985,57.21,2.84,54.37
1543644739.0,4,180746,59.6,2.84,56.76
1543645825.0,0,180747,56.67,2.84,53.83
1543645881.0,1,181411,57.48,2.84,54.64
1543646141.0,4,184204,58.02,2.84,55.18
1543646197.0,1,184650,59.87,2.84,57.03
1543646412.0,4,186344,60.9,2.84,58.06
1543647658.0,0,186345,57.21,2.85,54.36
1543647728.0,1,187179,56.67,2.87,53.8
1543647977.0,4,189856,58.82,2.92,55.9
1543648033.0,1,190303,59.08,2.93,56.15
1543648250.0,4,192015,60.64,2.97,57.67
1543649407.0,0,192016,56.67,3.2,53.47
1543649464.0,1,192696,55.84,3.21,52.63
1543649727.0,4,195525,58.55,3.27,55.28
1543649783.0,1,195972,59.34,3.28,56.06
1543650035.0,4,197959,60.39,3.33,57.06
1543651290.0,1,198797,56.39,3.61,52.78
1543651850.0,4,203926,60.64,3.92,56.72
1543653037.0,0,203929,56.12,4.57,51.55
1543653093.0,1,204601,56.39,4.6,51.79
1543653355.0,4,207414,58.28,4.75,53.53
1543653411.0,1,207862,58.82,4.78,54.04
1543653674.0,4,209941,60.39,4.92,55.47
1543654888.0,0,209947,56.12,5.57,50.55
1543654944.0,1,210622,55.84,5.58,50.26
1543655529.0,4,215995,61.16,5.76,55.4
1543656765.0,0,215995,56.39,6.13,50.26
1543656849.0,1,216977,55.84,6.15,49.69
1543657083.0,4,219499,58.28,6.22,52.06
1543657140.0,1,219946,59.34,6.24,53.1
1543657400.0,4,222001,60.39,6.32,54.07
1543658603.0,0,222002,56.39,6.73,49.66
1543658659.0,1,222676,56.67,6.76,49.91
1543658921.0,4,225494,58.55,6.91,51.64
1543658977.0,1,225941,58.82,6.94,51.88
1543659234.0,4,227972,60.9,7.08,53.82
1543660459.0,0,227972,56.39,7.75,48.64
1543660530.0,1,228804,56.12,7.79,48.33
1543660778.0,4,231473,58.55,7.93,50.62
1543660853.0,1,232065,59.6,7.97,51.63
1543661091.0,4,233952,60.39,8.1,52.29
1543662343.0,0,233957,56.67,8.79,47.88
1543662409.0,1,234743,56.39,8.82,47.57
1543662964.0,4,239857,61.16,9.13,52.03
1543664209.0,0,239863,56.94,9.81,47.13
1543664265.0,1,240539,56.39,9.85,46.54
1543664527.0,4,243360,58.28,9.99,48.29
1543664583.0,1,243807,59.08,10.02,49.06
1543664818.0,4,245667,60.9,10.15,50.75
1543666058.0,0,245668,56.12,10.49,45.63
1543666142.0,1,246649,55.84,10.47,45.37
1543666375.0,4,249164,58.82,10.43,48.39
1543666432.0,1,249612,58.28,10.41,47.87
1543666681.0,4,251576,60.39,10.36,50.03
1543667911.0,0,251577,56.39,10.12,46.27
1543667967.0,1,252256,56.12,10.11,46.01
1543668570.0,4,257773,60.39,9.99,50.4
1543669883.0,1,258240,56.12,9.69,46.43
1543670499.0,4,263914,60.9,9.54,51.36
1543671812.0,1,264423,56.39,9.21,47.18
1543672090.0,4,267417,58.28,9.14,49.14
1543672147.0,1,267864,58.55,9.12,49.43
1543672402.0,4,269883,60.9,9.06,51.84
1543673716.0,1,270382,56.12,9.92,46.2
1543673996.0,4,273399,58.82,10.22,48.6
1543674053.0,1,273846,59.08,10.28,48.8
1543674303.0,4,275822,60.13,10.54,49.59
1543675636.0,1,276439,56.12,11.94,44.18
1543675905.0,4,279333,58.28,12.22,46.06
1543675976.0,1,279893,58.82,12.29,46.53
1543676204.0,4,281700,59.87,12.53,47.34
1543677528.0,1,282018,56.67,13.59,43.08
1543678135.0,4,287666,60.39,14.04,46.35
1543679458.0,0,287752,56.67,15.03,41.64
1543679514.0,1,288406,56.67,15.08,41.59
1543680094.0,4,293723,60.64,15.51,45.13
1543681411.0,0,293724,56.12,16.5,39.62
1543681467.0,1,294401,55.84,16.54,39.3
1543681729.0,4,297224,57.21,16.74,40.47
1543681786.0,1,297671,58.82,16.78,42.04
1543682053.0,4,299782,60.39,16.98,43.41
1543683106.0,0,299786,53.88,17.77,36.11
1543683162.0,1,300433,53.88,17.81,36.07
1543683418.0,0,303192,54.45,18.0,36.45
1543684775.0,4,324693,59.34,18.32,41.02
1543684841.0,1,325218,59.6,18.33,41.27
1543685852.0,0,333278,57.75,18.48,39.27
1543686380.0,1,341169,60.13,18.56,41.57
1543697423.0,4,428500,61.67,19.94,41.73
1543700470.0,0,428502,58.28,19.32,38.96
1543700526.0,1,429210,58.82,19.31,39.51
1543705179.0,4,466773,61.16,16.36,44.8
