Stove Type,M441,Latitude,64.87386,Longitude,-147.813,Square Footage,1080,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543734527.0,-1,-1,11975
1543734827.0,-1,-1,11838
1543735127.0,-1,-1,12045
1543735426.0,-1,-1,12475
1543735726.0,-1,-1,12329
1543735839.0,2,83963,12185
1543736168.0,4,85674,11770
1543736225.0,3,85928,12115
1543736581.0,-1,-1,11065
1543736881.0,-1,-1,11004
1543737181.0,-1,-1,10884
1543737481.0,-1,-1,10944
1543737781.0,-1,-1,11004
1543737919.0,4,93556,11065
1543738276.0,-1,-1,11188
1543738576.0,-1,-1,11314
1543738875.0,-1,-1,11251
1543739175.0,-1,-1,11188
1543739475.0,-1,-1,11637
1543739775.0,-1,-1,12257
1543740075.0,-1,-1,12185
1543740374.0,-1,-1,12257
1543740674.0,-1,-1,12329
1543740795.0,2,93561,12624
1543741124.0,4,95270,11975
1543741180.0,3,95524,11838
1543741540.0,-1,-1,11770
1543741840.0,-1,-1,11126
1543742140.0,-1,-1,11004
1543742356.0,4,100818,10766
1543742713.0,-1,-1,11126
1543743013.0,-1,-1,11770
1543743312.0,-1,-1,11441
1543743612.0,-1,-1,11704
1543743911.0,-1,-1,11975
1543744211.0,-1,-1,11975
1543744511.0,-1,-1,12185
1543744810.0,-1,-1,12115
1543745074.0,2,100822,12475
1543745430.0,-1,-1,12045
1543745486.0,3,102926,11770
1543745843.0,-1,-1,11441
1543746143.0,-1,-1,11065
1543746443.0,-1,-1,11126
1543746743.0,-1,-1,10766
1543746902.0,4,109301,11188
1543747259.0,-1,-1,11004
1543747559.0,-1,-1,11571
1543747858.0,-1,-1,11770
1543748158.0,-1,-1,11975
1543748457.0,-1,-1,12475
1543748757.0,-1,-1,12401
1543749057.0,-1,-1,12475
1543749199.0,2,109305,12549
1543749528.0,4,111013,11975
1543749587.0,3,111279,11637
1543749944.0,-1,-1,11126
1543750244.0,-1,-1,11126
1543750544.0,-1,-1,11065
1543750791.0,4,116698,10825
1543751148.0,-1,-1,11126
1543751447.0,-1,-1,11571
1543751747.0,-1,-1,11770
1543752079.0,-1,-1,11770
1543752379.0,-1,-1,11906
1543752678.0,-1,-1,11838
1543752978.0,-1,-1,12624
1543753277.0,-1,-1,12475
1543753334.0,2,116811,12329
1543753690.0,-1,-1,11838
1543753746.0,3,118922,11637
1543754103.0,-1,-1,11314
1543754403.0,-1,-1,11065
1543754702.0,-1,-1,10944
1543755002.0,-1,-1,10884
1543755149.0,4,125236,11004
1543755508.0,-1,-1,11314
1543755807.0,-1,-1,11314
1543756108.0,-1,-1,11637
1543756407.0,-1,-1,11975
1543756707.0,-1,-1,11975
1543757007.0,-1,-1,12115
1543757306.0,-1,-1,12185
1543757606.0,-1,-1,11906
1543757905.0,-1,-1,12329
1543758145.0,2,125236,12329
1543758501.0,-1,-1,11377
1543758559.0,3,127350,11637
1543758916.0,-1,-1,11377
1543759216.0,-1,-1,11126
1543759516.0,-1,-1,11004
1543759665.0,4,132325,10884
1543760021.0,-1,-1,11571
1543760321.0,-1,-1,11838
1543760620.0,-1,-1,11975
1543760920.0,-1,-1,11906
1543761219.0,-1,-1,12329
1543761519.0,-1,-1,12475
1543761819.0,-1,-1,12257
1543761967.0,2,132328,12185
1543762323.0,-1,-1,11906
1543762379.0,3,134432,11704
1543762736.0,-1,-1,11314
1543763036.0,-1,-1,10825
1543763322.0,4,138677,11188
1543763679.0,-1,-1,11251
1543763978.0,-1,-1,11770
1543764278.0,-1,-1,11838
1543764578.0,-1,-1,12115
1543764877.0,-1,-1,12257
1543765177.0,-1,-1,12115
1543765477.0,-1,-1,12624
1543765533.0,2,138683,12045
1543765889.0,-1,-1,11770
1543765952.0,4,140859,11571
1543766009.0,3,141113,11838
1543766364.0,-1,-1,11126
1543766664.0,-1,-1,11314
1543766964.0,-1,-1,11251
1543767140.0,4,146205,10825
1543767499.0,-1,-1,11314
1543767798.0,-1,-1,11637
1543768098.0,-1,-1,11770
1543768397.0,-1,-1,11975
1543768697.0,-1,-1,11838
1543768997.0,-1,-1,12185
1543769296.0,-1,-1,12257
1543769596.0,-1,-1,12329
1543769776.0,2,146208,12624
1543770132.0,-1,-1,11377
1543770188.0,3,148312,11441
1543770545.0,-1,-1,11314
1543770844.0,-1,-1,10884
1543770901.0,4,151348,11004
1543771257.0,-1,-1,11637
1543771557.0,-1,-1,11571
1543771856.0,-1,-1,11906
1543772156.0,-1,-1,12045
1543772456.0,-1,-1,12115
1543772755.0,-1,-1,11975
1543773055.0,-1,-1,12257
1543773354.0,-1,-1,12549
1543773411.0,2,151437,12852
1543773767.0,-1,-1,11704
1543773823.0,3,153571,11704
1543774179.0,-1,-1,11314
1543774479.0,-1,-1,11251
1543774779.0,-1,-1,11126
1543775079.0,-1,-1,11126
1543775137.0,4,159370,11126
1543775493.0,-1,-1,11251
1543775793.0,-1,-1,11506
1543776093.0,-1,-1,11441
1543776392.0,-1,-1,11704
1543776692.0,-1,-1,11975
1543776991.0,-1,-1,11975
1543777291.0,-1,-1,11838
1543777591.0,-1,-1,12329
1543777890.0,-1,-1,12401
1543778190.0,-1,-1,12185
1543778249.0,2,159373,12475
1543778604.0,-1,-1,11571
1543778661.0,3,161472,11571
1543779017.0,-1,-1,11251
1543779317.0,-1,-1,11126
1543779463.0,4,165083,11004
1543779819.0,-1,-1,11377
1543780119.0,-1,-1,11571
1543780418.0,-1,-1,11571
1543780718.0,-1,-1,11704
1543781018.0,-1,-1,11906
1543781318.0,-1,-1,12257
1543781618.0,-1,-1,12185
1543781917.0,-1,-1,12475
1543782095.0,2,165084,12401
1543782453.0,-1,-1,11571
1543782512.0,3,167230,11571
1543782868.0,-1,-1,11065
1543783168.0,-1,-1,10825
1543783352.0,4,171014,10944
1543783709.0,-1,-1,11441
1543784008.0,-1,-1,11506
1543784308.0,-1,-1,11314
1543784608.0,-1,-1,11637
1543784907.0,-1,-1,11975
1543785207.0,-1,-1,11441
1543785507.0,-1,-1,11770
1543785806.0,-1,-1,12185
1543786106.0,-1,-1,12401
1543786219.0,2,171016,12699
1543786577.0,-1,-1,11704
1543786638.0,4,173194,11906
1543786695.0,3,173449,11377
1543787052.0,-1,-1,10944
1543787329.0,4,176305,10944
1543787686.0,-1,-1,11251
1543787985.0,-1,-1,11704
1543788285.0,-1,-1,11704
1543788585.0,-1,-1,12185
1543788885.0,-1,-1,12115
1543789185.0,-1,-1,12257
1543789485.0,-1,-1,12257
1543789784.0,-1,-1,12549
1543789854.0,2,176308,12401
1543790184.0,4,178020,12185
1543790240.0,3,178274,11571
1543790597.0,-1,-1,11441
1543790897.0,-1,-1,11377
1543791197.0,-1,-1,11251
1543791496.0,-1,-1,11377
1543791796.0,-1,-1,11188
1543791992.0,4,186160,10944
1543792350.0,-1,-1,11377
1543792649.0,-1,-1,11637
1543792949.0,-1,-1,12045
1543793249.0,-1,-1,12185
1543793548.0,-1,-1,12185
1543793849.0,-1,-1,12257
1543794148.0,-1,-1,12624
1543794448.0,-1,-1,12257
1543794505.0,2,186392,12401
1543794850.0,4,188184,11506
1543794906.0,3,188439,11906
1543795263.0,-1,-1,11188
1543795562.0,-1,-1,11188
1543795862.0,-1,-1,11251
1543796162.0,-1,-1,11126
1543796461.0,-1,-1,10944
1543796623.0,4,196165,11065
1543796980.0,-1,-1,11251
1543797279.0,-1,-1,11571
1543797579.0,-1,-1,11704
1543797879.0,-1,-1,11441
1543798179.0,-1,-1,11838
1543798479.0,-1,-1,12045
1543798778.0,-1,-1,12257
1543799078.0,-1,-1,12115
1543799377.0,-1,-1,12401
1543799434.0,2,196291,12185
1543799790.0,-1,-1,11377
1543799846.0,3,198400,11441
1543800203.0,-1,-1,11251
1543800503.0,-1,-1,11065
1543800802.0,-1,-1,11377
1543801102.0,-1,-1,11188
1543801402.0,-1,-1,11377
1543801458.0,4,205590,11188
1543801815.0,-1,-1,11637
1543802115.0,-1,-1,11704
1543802414.0,-1,-1,11506
1543802714.0,-1,-1,11906
1543803014.0,-1,-1,12045
1543803314.0,-1,-1,12185
1543803613.0,-1,-1,12401
1543803909.0,2,205590,12475
1543804265.0,-1,-1,11704
1543804321.0,3,207715,11637
1543804678.0,-1,-1,11126
1543804978.0,-1,-1,11188
1543805277.0,-1,-1,11126
1543805426.0,4,212688,11188
1543805783.0,-1,-1,11571
1543806082.0,-1,-1,11704
1543806383.0,-1,-1,11975
1543806682.0,-1,-1,11838
1543806982.0,-1,-1,12329
1543807281.0,-1,-1,12549
1543807581.0,-1,-1,12045
1543807850.0,2,212693,12699
1543808206.0,-1,-1,11838
1543808263.0,3,214817,11441
1543808619.0,-1,-1,11065
1543808919.0,-1,-1,11004
1543809219.0,-1,-1,10884
1543809383.0,4,219860,11065
1543809739.0,-1,-1,11377
1543810039.0,-1,-1,11838
1543810338.0,-1,-1,12257
1543810638.0,-1,-1,12115
1543810937.0,-1,-1,12185
1543811237.0,-1,-1,12045
1543811536.0,-1,-1,12329
1543811836.0,-1,-1,12329
1543811892.0,2,220140,12329
1543812229.0,3,221888,11637
1543812588.0,-1,-1,11126
1543812888.0,-1,-1,11004
1543813188.0,-1,-1,11065
1543813249.0,4,226481,11004
1543813606.0,-1,-1,11506
1543813906.0,-1,-1,11906
1543814206.0,-1,-1,12115
1543814505.0,-1,-1,12329
1543814806.0,-1,-1,12115
1543815105.0,-1,-1,12549
1543815405.0,-1,-1,12624
1543815610.0,2,226484,12475
1543815966.0,-1,-1,11704
1543816021.0,3,228601,11571
1543816377.0,-1,-1,11065
1543816677.0,-1,-1,10944
1543816960.0,4,232828,10944
1543817316.0,-1,-1,11571
