Stove Type,Laser 56/560,Latitude,64.8873,Longitude,-147.475,Square Footage,288,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1544094256.0,4,2053,76.4,16.28,60.12
1544097949.0,1,2079,69.21,15.35,53.86
1544098278.0,4,4792,69.21,15.27,53.94
1544098333.0,2,5138,70.6,15.26,55.34
1544100170.0,4,16734,71.29,14.8,56.49
1544101862.0,1,16735,68.98,14.44,54.54
1544102181.0,4,19345,69.45,14.39,55.06
1544102236.0,2,19691,67.8,14.38,53.42
1544104325.0,4,32878,71.52,14.07,57.45
1544106105.0,1,32881,68.98,14.13,54.85
1544106426.0,2,35508,69.21,14.16,55.05
1544108642.0,4,49462,71.29,14.44,56.85
1544110396.0,1,49462,68.75,15.06,53.69
1544110716.0,2,52076,70.37,15.17,55.2
1544112563.0,4,63740,71.52,15.45,56.07
1544112630.0,2,64161,72.42,15.43,56.99
1544112807.0,4,65276,71.52,15.38,56.14
1544114619.0,1,65277,67.8,14.83,52.97
1544115217.0,2,71045,70.37,14.65,55.72
1544115540.0,4,73085,71.29,14.56,56.73
1544115566.0,2,73245,71.74,14.55,57.19
1544115602.0,4,73468,71.74,14.54,57.2
1544115674.0,2,73922,71.52,14.54,56.98
1544115765.0,4,74487,71.52,14.53,56.99
1544115838.0,2,74940,71.29,14.53,56.76
1544115935.0,4,75546,71.06,14.52,56.54
1544116007.0,2,75994,71.29,14.52,56.77
1544116079.0,4,76282,71.52,14.52,57.0
1544118323.0,1,76595,68.51,14.4,54.11
1544118616.0,2,78927,69.68,14.39,55.29
1544119182.0,4,82505,71.06,14.36,56.7
1544119255.0,2,82962,71.29,14.33,56.96
1544119351.0,4,83560,71.74,14.28,57.46
1544119423.0,2,84013,71.97,14.25,57.72
1544119522.0,4,84636,71.29,14.2,57.09
1544122726.0,1,84636,68.75,12.6,56.15
1544123054.0,2,87332,68.75,12.43,56.32
1544123688.0,4,91335,69.91,12.12,57.79
1544123760.0,2,91791,70.14,12.08,58.06
1544123828.0,4,92215,70.6,12.05,58.55
1544123900.0,2,92651,70.37,12.01,58.36
1544123978.0,4,93137,69.21,11.97,57.24
1544124051.0,2,93582,69.68,11.93,57.75
1544124142.0,4,94151,70.14,11.89,58.25
1544124215.0,2,94603,70.83,11.85,58.98
1544124295.0,4,95101,71.06,11.81,59.25
1544124367.0,2,95530,69.45,11.78,57.67
1544124450.0,4,96050,70.6,11.73,58.87
1544124506.0,2,96320,71.06,11.71,59.35
1544124580.0,4,96749,71.74,11.67,60.07
1544124652.0,2,97173,70.14,11.63,58.51
1544124753.0,4,97794,70.83,11.58,59.25
1544124826.0,2,98245,71.06,11.55,59.51
1544124913.0,4,98782,69.91,11.5,58.41
1544124986.0,2,99220,70.83,11.47,59.36
1544125091.0,4,99858,71.52,11.41,60.11
1544125163.0,2,100294,71.74,11.38,60.36
1544125257.0,4,100856,71.06,11.33,59.73
1544125314.0,2,101155,70.83,11.3,59.53
1544125389.0,4,101598,71.74,11.27,60.47
1544125471.0,2,102015,71.52,11.22,60.3
1544125566.0,4,102591,70.83,11.18,59.65
1544127548.0,1,103009,68.51,10.07,58.44
1544127620.0,4,103576,68.04,10.03,58.01
1544127693.0,1,104147,68.75,9.98,58.77
1544127823.0,4,105182,68.75,9.91,58.84
1544127895.0,2,105679,69.91,9.86,60.05
1544127957.0,4,106058,68.98,9.83,59.15
1544128030.0,2,106512,69.45,9.78,59.67
1544128121.0,4,107090,69.91,9.73,60.18
1544128194.0,2,107545,70.14,9.68,60.46
1544128278.0,4,108063,70.14,9.63,60.51
1544128351.0,2,108511,70.14,9.59,60.55
1544128425.0,4,108957,71.97,9.54,62.43
1544128503.0,2,109417,70.6,9.5,61.1
1544128577.0,4,109863,70.14,9.45,60.69
1544128633.0,2,110167,71.06,9.42,61.64
1544128705.0,4,110609,70.14,9.38,60.76
1544128778.0,2,111026,70.6,9.33,61.27
1544128850.0,4,111421,70.6,9.29,61.31
1544128923.0,2,111852,70.14,9.25,60.89
1544129007.0,4,112350,70.83,9.2,61.63
1544129087.0,2,112786,70.83,9.15,61.68
1544129173.0,4,113314,70.83,9.1,61.73
1544129247.0,2,113742,70.83,9.05,61.78
1544129330.0,4,114265,71.52,9.0,62.52
1544129402.0,2,114713,71.74,8.96,62.78
1544129490.0,4,115264,70.6,8.91,61.69
1544129562.0,2,115671,71.74,8.86,62.88
1544129662.0,4,116218,71.74,8.8,62.94
1544129735.0,2,116605,71.06,8.76,62.3
1544129807.0,4,117022,71.74,8.72,63.02
1544131786.0,1,117079,69.21,8.87,60.34
1544131868.0,4,117788,69.21,8.88,60.33
1544131925.0,1,118233,68.75,8.89,59.86
1544132003.0,4,118845,68.75,8.9,59.85
1544132148.0,4,119917,68.75,8.92,59.83
1544132220.0,2,120371,68.98,8.93,60.05
1544132302.0,4,120889,70.37,8.95,61.42
1544132375.0,2,121339,70.37,8.96,61.41
1544132448.0,4,121795,70.6,8.97,61.63
1544132520.0,2,122218,70.6,8.98,61.62
1544132596.0,4,122682,70.37,8.99,61.38
1544132669.0,2,123131,70.6,9.0,61.6
1544132745.0,4,123612,70.37,9.01,61.36
1544132818.0,2,124001,71.06,9.02,62.04
1544132892.0,4,124450,70.6,9.03,61.57
1544132964.0,2,124859,70.83,9.04,61.79
1544133053.0,4,125366,71.52,9.06,62.46
1544133125.0,2,125788,70.6,9.07,61.53
1544133215.0,4,126331,70.83,9.08,61.75
1544133287.0,2,126746,70.83,9.09,61.74
1544133376.0,4,127309,71.97,9.11,62.86
1544133449.0,2,127691,70.83,9.12,61.71
1544133541.0,4,128251,71.29,9.13,62.16
1544133614.0,2,128653,71.52,9.14,62.38
1544133710.0,4,129246,69.91,9.16,60.75
1544133782.0,2,129685,71.29,9.18,62.11
1544133875.0,4,130261,71.97,9.2,62.77
1544133947.0,2,130628,71.52,9.21,62.31
1544134019.0,4,130734,71.52,9.22,62.3
1544135424.0,1,130737,69.68,9.5,60.18
1544135481.0,4,131213,68.28,9.52,58.76
1544135537.0,1,131647,69.45,9.53,59.92
1544135609.0,4,131717,68.98,9.54,59.44
1550052965.0,4,293437,49.34,21.09,28.25
1550053490.0,2,293456,40.8,20.93,19.87
1550056808.0,4,314406,73.32,20.12,53.2
1550086608.0,1,314408,50.39,14.07,36.32
1550086938.0,4,317129,51.28,13.84,37.44
1550086982.0,2,317407,51.58,13.81,37.77
1550087543.0,4,320952,54.17,13.42,40.75
1550091786.0,1,320956,50.98,11.86,39.12
1550092113.0,4,323648,50.98,11.89,39.09
1550092153.0,2,323900,53.03,11.9,41.13
1550093010.0,4,329310,53.32,11.98,41.34
1550095893.0,1,329310,50.39,12.03,38.36
1550096217.0,4,331968,50.98,11.95,39.03
1550096257.0,2,332220,51.58,11.94,39.64
1550097111.0,4,337614,53.03,11.72,41.31
1550099815.0,1,337614,50.69,11.1,39.59
1550100140.0,4,340283,50.98,11.03,39.95
1550100180.0,2,340535,51.28,11.02,40.26
1550101161.0,4,346554,53.6,10.83,42.77
1550103826.0,1,346557,50.69,10.08,40.61
1550104150.0,2,349214,51.28,9.97,41.31
1550105239.0,4,356094,53.32,9.59,43.73
1550107789.0,1,356094,50.69,8.96,41.73
1550108109.0,2,358711,51.28,8.9,42.38
1550109216.0,4,365703,53.03,8.68,44.35
1550111543.0,1,365704,50.69,8.31,42.38
1550111865.0,4,368339,50.39,8.26,42.13
1550111905.0,2,368591,51.87,8.25,43.62
1550113071.0,4,375954,53.88,8.08,45.8
