Stove Type,Laser 73/730,Latitude,64.79853,Longitude,-148.075,Square Footage,1014,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1544264415.5,0,1,78.96,21.86,57.1,0.0,0.0
1544264637.5,0,1,78.105,21.85,56.255,0.0,0.0
1544264848.0,0,2,75.525,21.835,53.69,0.0,0.0
1544264944.5,545,1,74.43,21.83,52.6,0.0018355600000000002,0.10488914285714286
1544264999.0,700,4,74.095,21.83,52.265,0.0023576,0.18450782608695654
1544266718.0,142,1,72.635,21.705,50.93,0.00047825600000000004,0.0005075830188679246
1544268437.0,523,2,71.405,21.575,49.83,0.0017614640000000001,0.1378537043478261
1544268539.0,1379,1,71.63,21.565,50.065,0.004644472,0.10582341265822785
1544268705.5,2681,2,74.39,21.55,52.84,0.009029608,0.185751936
1544269533.0,12902,4,76.72,21.465,55.255,0.043453936000000006,0.10569876324324326
1544271345.5,6,1,73.845,21.135,52.71,2.0208e-05,3.3915524475524476e-05
1544272441.5,545,2,71.405,20.87,50.535,0.0018355600000000002,0.140596085106383
1544272545.5,1406,1,71.52,20.84,50.68,0.004735408,0.10588489937888199
1544272718.5,2835,2,73.85,20.8,53.05,0.009548280000000001,0.18580436756756757
1544275600.5,48572,4,76.395,20.59,55.805,0.163590496,0.10556117325685606
1544279553.0,3,1,74.065,20.285,53.78,1.0104e-05,1.5638177128116938e-05
1544280739.5,551,2,71.405,20.165,51.24,0.001855768,0.14214393191489363
1544280844.0,1414,1,70.945,20.155,50.79,0.004762352,0.10583004444444445
1544281013.0,2703,2,73.28,20.14,53.14,0.009103704,0.1862121272727273
1544284838.5,65075,4,76.18,20.39,55.79,0.21917260000000002,0.10555469698996656
1544289672.5,452,2,73.845,20.595,53.25,0.001522336,0.002499046785225718
1544290855.5,1509,1,71.29,20.535,50.755,0.005082312,0.10575909364161849
1544291032.0,2762,2,73.735,20.525,53.21,0.009302416,0.18604832000000002
1544294946.0,66573,4,76.505,20.76,55.745,0.22421786400000002,0.10554188158995817
1544300016.0,469,2,73.945,21.06,52.885,0.001579592,0.0022819146067415736
1544301349.0,1518,1,71.29,21.125,50.165,0.0051126240000000005,0.10577842758620691
1544301524.5,2711,2,74.175,21.135,53.04,0.009130648,0.18570809491525425
1544304208.0,45094,4,76.83,20.88,55.95,0.151876592,0.1053479250867052
1544308070.0,0,1,73.83,19.92,53.91,0.0,0.0
1544309359.5,558,2,71.06,19.21,51.85,0.001879344,0.15034752
1544309463.5,1422,1,71.405,19.155,52.25,0.004789296,0.10577586257668713
1544309632.5,2683,2,74.28,19.06,55.22,0.009036344,0.18589050514285715
1544310117.0,6922,4,76.825,18.885,57.94,0.023313296,0.10570260151133502
1544311720.5,5,1,73.72,18.515,55.205,1.684e-05,2.512391214256113e-05
1544312950.0,584,2,71.175,18.27,52.905,0.001966912,0.15393224347826084
1544313056.0,1457,1,71.52,18.25,53.27,0.004907176,0.1064206843373494
1544313226.5,2681,2,73.96,18.215,55.745,0.009029608,0.185751936
1544315345.5,35375,4,76.83,17.415,59.415,0.11914300000000001,0.10556603494954468
1544318683.0,2,1,74.275,16.105,58.17,6.736e-06,9.283920367534456e-06
1544320012.0,552,2,71.515,15.575,55.94,0.0018591360000000002,0.1454976
1544320116.0,1415,1,71.515,15.535,55.98,0.00476572,0.1059048888888889
1544320284.5,2682,2,74.06,15.465,58.595,0.009032976,0.18582122057142855
1544320605.5,4072,4,75.52,15.34,60.18,0.013714496000000001,0.10572202483940044
1544321567.5,1,1,72.52,15.07,57.45,3.368e-06,8.321757035003433e-06
1544322319.0,559,2,70.83,14.88,55.95,0.0018827120000000001,0.14734267826086958
1544322423.5,1421,1,71.06,14.85,56.21,0.004785928,0.1057014773006135
1544322592.5,2685,2,73.625,14.81,58.815,0.00904308,0.1860290742857143
1544325600.5,50843,4,76.395,14.86,61.535,0.17123922400000002,0.10554035377503854
1544329617.0,515,2,74.06,15.37,58.69,0.00173452,0.0028486642335766423
1544330796.0,1454,1,71.29,15.84,55.45,0.004897072000000001,0.10620156144578315
1544330970.5,2795,2,73.625,15.905,57.72,0.009413560000000001,0.18518478688524592
