Stove type: Laser 56/560,,Latitude of the PUMA device location,[64.9112],Longitude of the PUMA device location,[-147.879],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1548463204.0,4,16227,0,0.0,0.0,64.43,28.16,36.27
1548463387.0,1,16227,0,0.0,0.0,64.43,28.17,36.26
1548463443.0,2,16676,449,0.001305243,0.08390847857142858,63.19,28.17,35.02
1548463599.0,4,17546,870,0.00252909,0.05836361538461539,66.85,28.18,38.67
1548463656.0,1,18141,595,0.001729665,0.109242,64.92,28.18,36.74
1548463787.0,4,19517,1376,0.004000032,0.10992454351145038,65.4,28.19,37.21
1548463844.0,2,19833,316,0.000918612,0.058017599999999996,67.57,28.19,39.38
1548464016.0,4,20793,960,0.00279072,0.05841041860465117,66.61,28.2,38.41
1548464372.0,-1,-1,0,0.0,0.0,67.57,28.22,39.35
1548464672.0,-1,-1,0,0.0,0.0,64.43,28.33,36.1
1548464972.0,-1,-1,0,0.0,0.0,64.67,28.45,36.22
1548465272.0,-1,-1,0,0.0,0.0,65.4,28.57,36.83
1548465417.0,1,20798,5,1.4534999999999999e-05,0.00036086896551724133,65.89,28.63,37.26
1548465477.0,2,21256,458,0.001331406,0.07988436,61.67,28.65,33.02
1548465628.0,1,22097,841,0.002444787,0.058286312582781455,63.19,28.71,34.48
1548465816.0,4,24072,1975,0.005741324999999999,0.1099402659574468,66.61,28.79,37.82
1548465889.0,2,24477,405,0.0011773349999999998,0.058060356164383556,64.43,28.82,35.61
1548466103.0,4,25667,1190,0.00345933,0.05819433644859813,65.89,28.9,36.99
1548466463.0,-1,-1,0,0.0,0.0,67.09,29.05,38.04
1548466763.0,-1,-1,0,0.0,0.0,64.92,29.17,35.75
1548467063.0,-1,-1,0,0.0,0.0,63.19,29.29,33.9
1548467363.0,-1,-1,0,0.0,0.0,64.18,29.41,34.77
1548467423.0,1,25723,56,0.00016279199999999998,0.009767519999999998,63.19,29.43,33.76
1548467479.0,2,26147,424,0.0012325679999999999,0.07923651428571428,63.69,29.45,34.24
1548467630.0,1,26991,844,0.002453508,0.05849423046357616,62.43,29.51,32.92
1548467849.0,2,29284,2293,0.006665750999999999,0.10957398904109587,65.16,29.6,35.56
1548468184.0,4,31148,1864,0.005418648,0.0582302471641791,65.65,29.66,35.99
1548468542.0,-1,-1,0,0.0,0.0,64.67,29.66,35.01
1548468842.0,-1,-1,0,0.0,0.0,63.93,29.66,34.27
1548469142.0,-1,-1,0,0.0,0.0,61.16,29.66,31.5
1548469401.0,1,31153,5,1.4534999999999999e-05,0.00020203088803088802,63.69,29.66,34.03
1548469457.0,2,31597,444,0.001290708,0.0829740857142857,62.43,29.66,32.77
1548469612.0,1,32463,866,0.002517462,0.05847008516129031,63.44,29.66,33.78
1548469850.0,4,34957,2494,0.007250057999999999,0.10966474285714285,64.92,29.66,35.26
1548469907.0,2,35274,317,0.000921519,0.0582012,64.67,29.66,35.01
1548470113.0,4,36419,1145,0.0033285149999999998,0.05816822330097087,69.45,29.66,39.79
1548470470.0,-1,-1,0,0.0,0.0,64.67,29.66,35.01
1548470770.0,-1,-1,0,0.0,0.0,64.18,29.66,34.52
1548471070.0,-1,-1,0,0.0,0.0,64.92,29.66,35.26
1548471362.0,1,36423,4,1.1628e-05,0.00014335890410958904,62.94,29.66,33.28
1548471417.0,2,36841,418,0.001215126,0.07953552,63.44,29.66,33.78
1548471571.0,1,37698,857,0.0024912989999999998,0.058238158441558434,61.67,29.66,32.01
1548471800.0,4,40099,2401,0.006979707,0.10972465152838429,66.37,29.85,36.52
1548471860.0,2,40433,334,0.000970938,0.05825628,67.09,29.91,37.18
1548472103.0,4,41786,1353,0.003933171,0.0582692,68.75,30.14,38.61
1548472461.0,-1,-1,0,0.0,0.0,64.67,30.48,34.19
1548472761.0,-1,-1,0,0.0,0.0,65.65,30.76,34.89
1548473062.0,-1,-1,0,0.0,0.0,64.92,31.05,33.87
1548473305.0,1,41789,3,8.721e-06,0.0001292,60.64,31.28,29.36
1548473362.0,2,42238,449,0.001305243,0.08243639999999999,62.69,31.33,31.36
1548473519.0,1,43111,873,0.002537811,0.058191844585987265,62.69,31.48,31.21
1548473734.0,2,45365,2254,0.006552377999999999,0.10971423627906976,67.33,31.69,35.64
1548474053.0,4,47138,1773,0.005154110999999999,0.05816551598746081,68.28,31.99,36.29
1548474410.0,-1,-1,0,0.0,0.0,64.18,32.33,31.85
1548474710.0,-1,-1,0,0.0,0.0,65.4,32.61,32.79
1548475010.0,-1,-1,0,0.0,0.0,65.16,32.9,32.26
1548475286.0,2,47421,283,0.0008226809999999999,0.010730621739130433,61.16,33.06,28.1
1548475470.0,4,48447,1026,0.0029825819999999997,0.0583548652173913,63.69,33.03,30.66
1548475526.0,1,49038,591,0.001718037,0.11044523571428572,62.69,33.01,29.68
1548475690.0,2,50746,1708,0.004965156,0.10899122926829269,64.18,32.98,31.2
1548476018.0,4,52571,1825,0.005305275,0.058228628048780484,65.4,32.92,32.48
1548476377.0,-1,-1,0,0.0,0.0,65.4,32.84,32.56
1548476678.0,-1,-1,0,0.0,0.0,64.92,32.78,32.14
1548476978.0,-1,-1,0,0.0,0.0,65.89,32.72,33.17
1548477234.0,1,52575,4,1.1628e-05,0.00016351875,63.44,32.67,30.77
1548477290.0,2,53020,445,0.001293615,0.08316096428571428,62.43,32.66,29.77
1548477446.0,1,53886,866,0.002517462,0.05809527692307692,63.69,32.63,31.06
1548477671.0,2,56243,2357,0.0068517989999999996,0.10962878399999999,63.69,32.59,31.1
1548477974.0,4,57928,1685,0.0048982949999999996,0.05819756435643563,66.37,32.53,33.84
1548478331.0,-1,-1,0,0.0,0.0,67.8,32.45,35.35
1548478631.0,-1,-1,0,0.0,0.0,65.65,32.39,33.26
1548478931.0,-1,-1,0,0.0,0.0,62.94,32.35,30.59
1548479219.0,1,57931,3,8.721e-06,0.0001090125,64.18,32.34,31.84
1548479277.0,2,58376,445,0.001293615,0.08029334482758621,64.18,32.34,31.84
1548479429.0,1,59221,845,0.002456415,0.05817825,64.43,32.33,32.1
1548479653.0,4,61564,2343,0.006811101,0.10946412321428571,64.92,32.32,32.6
1548479710.0,2,61880,316,0.000918612,0.058017599999999996,65.16,32.31,32.85
1548479946.0,4,63197,1317,0.003828519,0.05840113728813559,65.89,32.3,33.59
1548480305.0,-1,-1,0,0.0,0.0,64.43,32.28,32.15
1548480606.0,-1,-1,0,0.0,0.0,64.18,32.27,31.91
1548480906.0,-1,-1,0,0.0,0.0,64.18,32.25,31.93
1548481128.0,1,63201,4,1.1628e-05,0.00018856216216216214,63.93,32.24,31.69
1548481184.0,2,63640,439,0.001276173,0.08203969285714285,62.18,32.24,29.94
1548481339.0,1,64502,862,0.0025058339999999998,0.05820001548387096,61.93,32.23,29.7
1548481558.0,2,66801,2299,0.006683193,0.10986070684931507,63.93,32.22,31.71
1548481888.0,4,68634,1833,0.005328531,0.058129429090909096,68.51,32.21,36.3
1548482245.0,-1,-1,0,0.0,0.0,64.92,32.19,32.73
1548482545.0,-1,-1,0,0.0,0.0,64.92,32.18,32.74
1548482846.0,-1,-1,0,0.0,0.0,60.9,32.18,28.72
1548483049.0,1,68636,2,5.814e-06,0.00010310541871921182,62.43,32.18,30.25
