Stove Type,Laser 73/730,Latitude,64.57072,Longitude,-147.045,Square Footage,672,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543494078.0,0,1,67.085,18.74,48.345,0.0,0.0
1543494699.0,773,2,68.395,18.775,49.62,0.002603464,0.1301732
1543494805.5,1135,1,68.51,18.78,49.73,0.00382268,0.09760034042553192
1543494977.5,3059,2,70.015,18.785,51.23,0.010302712,0.18270819310344827
1543498236.0,50678,4,72.195,18.95,53.245,0.170683504,0.0973171704783022
1543506270.5,3,1,67.145,19.36,47.785,1.0104e-05,3.7287954894925677e-06
1543511184.0,832,2,61.42,19.615,41.805,0.002802176,0.1401088
1543511294.5,1195,1,62.18,19.63,42.55,0.0040247600000000005,0.0972425234899329
1543511459.0,2717,0,63.685,19.645,44.04,0.009150856,0.18301712000000003
1543511755.0,8220,1,67.86,19.675,48.185,0.02768496,0.24190741747572816
1543512009.5,1470,2,71.515,19.705,51.81,0.00495096,0.18374696907216495
1543512282.5,3604,1,70.36,19.73,50.63,0.012138272,0.09732244810690424
1543512606.5,2997,2,70.02,19.76,50.26,0.010093896,0.18260314371859296
1543512955.5,4003,1,69.905,19.795,50.11,0.013482104,0.09726568016032064
1543513284.5,2390,2,70.02,19.83,50.19,0.008049520000000001,0.18225328301886795
1543513787.5,6801,1,70.02,19.88,50.14,0.022905768,0.09735627485242031
1543514281.5,2133,2,69.79,19.93,49.86,0.007183944,0.18341984680851064
1543532575.0,292473,4,72.075,18.69,53.385,0.985049064,0.0972994740273281
1543551919.5,206,1,70.325,17.495,52.83,0.0006938080000000001,0.0011135572001783327
1543553077.0,657,2,67.33,17.555,49.775,0.002212776,0.1106388
1543553175.0,999,1,67.685,17.56,50.125,0.003364632,0.09768286451612904
1543553380.5,4326,2,69.89,17.57,52.32,0.014569968,0.1827591804878049
1543556686.0,50758,4,72.53,17.33,55.2,0.17095294400000002,0.09731666641366225
1543560745.5,1,1,70.8,17.015,53.785,3.368e-06,6.754763231197772e-06
1543561679.5,766,2,68.16,16.955,51.205,0.0025798880000000002,0.12722735342465755
1543561786.0,1126,1,67.92,16.97,50.95,0.0037923680000000004,0.09751803428571429
1543561946.0,2715,0,68.505,16.995,51.51,0.00914412,0.1828824
1543562137.0,4083,1,70.59,17.025,53.565,0.013751544000000001,0.24507702178217822
1543562288.0,1497,2,72.42,17.045,55.375,0.005041896000000001,0.181508256
1543585606.0,373458,1,71.85,15.67,56.18,1.2578065440000001,0.0973032396080454
1543609046.0,5178,2,71.74,14.135,57.605,0.017439504,0.18250643720930235
1543610295.0,17283,1,71.74,13.015,58.725,0.058209144000000004,0.0972854774373259
1543611541.0,5092,2,71.74,11.915,59.825,0.017149856,0.1826611881656805
1543612665.5,15695,1,71.855,11.255,60.6,0.05286076,0.09958070957613814
1543613776.0,4663,2,71.74,10.645,61.095,0.015704984,0.18238045935483874
1543614694.0,12248,1,71.74,10.14,61.6,0.041251264,0.09731621913499346
1543615619.5,4884,2,71.855,9.63,62.225,0.016449312,0.1822077636923077
1543616535.5,12096,1,71.855,9.125,62.73,0.040739328000000005,0.09732022614465828
1543617458.5,5103,2,71.74,8.615,63.125,0.017186904,0.18251579469026546
1543618436.0,12966,1,71.74,7.99,63.75,0.043669488,0.09728351287128713
1543619406.0,4871,2,71.625,7.305,64.32,0.016405528000000003,0.18228364444444448
1543620183.0,9871,1,71.51,6.565,64.945,0.033245528,0.09730398439024392
1543620969.0,5136,2,71.74,5.82,65.92,0.017298048,0.1820847157894737
1543621756.5,9901,1,71.855,5.075,66.78,0.033346568,0.09736224233576642
1543622556.5,5510,2,71.855,4.365,67.49,0.01855768,0.1820371880108992
1543623503.5,12260,1,71.74,3.745,67.995,0.041291680000000004,0.09734777210216111
1543624432.0,4964,2,71.74,3.14,68.6,0.016718752,0.18238638545454544
1543625125.5,8479,1,71.97,2.685,69.285,0.028557272,0.09726223197729424
1543625832.5,5365,2,71.855,2.23,69.625,0.01806932,0.18221163025210083
1543626682.5,11103,1,71.625,1.85,69.775,0.037394904,0.10023950439314966
1543627579.5,6790,2,71.625,1.49,70.135,0.022868720000000002,0.18254410643015523
1543628498.0,11126,1,71.625,1.12,70.505,0.037472368,0.09733082597402597
1543629362.0,5132,2,71.625,0.775,70.85,0.017284576,0.18194290526315787
1543630205.5,10798,1,71.74,0.79,70.95,0.036367664,0.09734095940520446
1543631044.0,4991,2,71.855,0.895,70.96,0.016809688,0.1822737253012048
1543632031.5,13197,1,71.855,1.045,70.81,0.044447496,0.09738952258064518
1543633016.0,4905,2,71.74,1.195,70.545,0.01652004,0.18242988957055215
1543634292.0,18086,1,71.74,1.22,70.52,0.060913648,0.09851263827493262
1543635545.0,4208,2,71.965,1.22,70.745,0.014172544,0.18221842285714288
1543637165.5,23764,4,72.195,1.13,71.065,0.080037152,0.09730960729483283
1543639039.0,4,1,69.305,1.0,68.305,1.3472e-05,6.170381679389313e-05
1543639468.0,730,2,67.09,0.955,66.135,0.0024586400000000002,0.12293200000000001
1543639571.0,1083,1,66.73,0.945,65.785,0.0036475440000000004,0.0979937194029851
1543639728.0,2713,0,67.44,0.93,66.51,0.009137384,0.18274768
1543639969.0,6075,1,70.35,0.905,69.445,0.020460600000000002,0.2439011920529802
1543640188.5,2068,2,72.64,0.88,71.76,0.006965024,0.18302252846715328
