Stove type: Laser 56/560,,Latitude of the PUMA device location,[64.8487],Longitude of the PUMA device location,[-147.968],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1543341018.0,-1,-1,0,0.0,0.0,63.93,7.04,56.89
1543341298.0,4,3380,0,0.0,0.0,66.61,7.1,59.51
1543341649.0,1,3387,7,2.0348999999999998e-05,0.00020870769230769227,65.4,7.15,58.25
1543341956.0,4,5849,2462,0.007157034,0.0839261315960912,64.92,7.07,57.85
1543342037.0,2,6359,510,0.00148257,0.06589199999999999,65.16,7.05,58.11
1543342403.0,-1,-1,0,0.0,0.0,65.4,6.96,58.44
1543342703.0,-1,-1,0,0.0,0.0,67.09,6.88,60.21
1543343003.0,-1,-1,0,0.0,0.0,67.09,6.81,60.28
1543343302.0,-1,-1,0,0.0,0.0,67.57,6.73,60.84
1543343469.0,4,15402,9043,0.026288001,0.5666874467065868,67.33,6.69,60.64
1543343825.0,1,15405,3,8.721e-06,8.818988764044943e-05,63.19,6.6,56.59
1543343907.0,4,16060,655,0.0019040849999999998,0.0835939756097561,62.69,6.58,56.11
1543343973.0,1,16586,526,0.001529082,0.08340447272727274,61.93,6.57,55.36
1543344032.0,4,17056,470,0.00136629,0.08336684745762712,61.93,6.55,55.38
1543344103.0,1,17615,559,0.001625013,0.08239502535211267,64.67,6.53,58.14
1543344169.0,2,18077,462,0.001343034,0.07325639999999999,65.65,6.52,59.13
1543344522.0,4,20302,2225,0.006468074999999999,0.06596337110481586,65.89,6.43,59.46
1543344602.0,2,20811,509,0.001479663,0.066584835,65.89,6.41,59.48
1543344874.0,4,22523,1712,0.004976784,0.06586919999999999,65.4,6.34,59.06
1543344931.0,2,22880,357,0.001037799,0.0655452,65.16,6.33,58.83
1543345028.0,4,23493,613,0.001781991,0.06613574845360824,65.89,6.3,59.59
1543345094.0,2,23910,417,0.0012122189999999998,0.06612103636363635,65.89,6.29,59.6
1543345396.0,4,25813,1903,0.005532021,0.06594462119205298,66.37,6.33,60.04
1543345467.0,2,26259,446,0.001296522,0.06573914366197184,64.67,6.35,58.32
1543345537.0,4,26700,441,0.0012819869999999998,0.06593075999999999,64.18,6.38,57.8
1543345593.0,2,27054,354,0.001029078,0.06615501428571428,65.89,6.4,59.49
1543345678.0,4,27590,536,0.001558152,0.06599232,65.4,6.43,58.97
1543346045.0,-1,-1,0,0.0,0.0,63.93,6.56,57.37
1543346162.0,1,28007,417,0.0012122189999999998,0.037299046153846147,63.69,6.6,57.09
1543346234.0,4,28585,578,0.0016802459999999998,0.08401229999999998,62.69,6.62,56.07
1543346290.0,1,29029,444,0.001290708,0.0829740857142857,62.94,6.64,56.3
1543346351.0,4,29509,480,0.00139536,0.08234911475409835,63.93,6.66,57.27
1543346408.0,1,29956,447,0.001299429,0.0820692,63.19,6.68,56.51
1543346469.0,4,30434,478,0.001389546,0.08200599344262295,63.19,6.7,56.49
1543346525.0,2,30791,357,0.001037799,0.06671565,64.18,6.72,57.46
1543346612.0,4,31339,548,0.001593036,0.06591873103448274,64.92,6.75,58.17
1543346679.0,2,31758,419,0.0012180329999999999,0.06544654925373133,65.89,6.78,59.11
1543346804.0,4,32550,792,0.002302344,0.06630750719999999,63.93,6.82,57.11
1543346871.0,2,32969,419,0.0012180329999999999,0.06544654925373133,64.92,6.84,58.08
1543346952.0,4,33479,510,0.00148257,0.06589199999999999,65.65,6.87,58.78
1543347009.0,2,33834,355,0.001031985,0.065178,65.16,6.89,58.27
1543347154.0,4,34749,915,0.0026599049999999997,0.06603902068965517,65.89,6.94,58.95
1543347210.0,2,35104,355,0.001031985,0.06634189285714286,65.65,6.96,58.69
1543347276.0,4,35517,413,0.001200591,0.06548678181818181,65.89,6.99,58.9
1543347333.0,2,35873,356,0.001034892,0.0653616,65.89,7.01,58.88
1543347425.0,4,36456,583,0.001694781,0.06631751739130436,65.65,7.04,58.61
1543347482.0,2,36813,357,0.001037799,0.0655452,66.13,7.06,59.07
1543347575.0,4,37399,586,0.001703502,0.06594201290322581,65.16,7.09,58.07
1543347946.0,-1,-1,0,0.0,0.0,63.19,7.22,55.97
1543348039.0,1,37700,301,0.0008750069999999999,0.03387123870967741,63.69,7.25,56.44
1543348111.0,4,38281,581,0.001688967,0.08444834999999999,63.69,7.28,56.41
1543348182.0,1,38828,547,0.001590129,0.08062625915492957,63.69,7.3,56.39
1543348252.0,4,39372,544,0.0015814079999999999,0.08132955428571428,63.44,7.33,56.11
1543348323.0,1,39921,549,0.0015959429999999998,0.08092105352112675,63.69,7.35,56.34
1543348389.0,2,40372,451,0.001311057,0.0715122,64.92,7.38,57.54
1543348458.0,4,40810,438,0.001273266,0.06643126956521739,64.43,7.4,57.03
1543348514.0,2,41163,353,0.001026171,0.06596813571428571,64.67,7.42,57.25
1543348700.0,4,42332,1169,0.0033982829999999998,0.06577321935483871,64.67,7.48,57.19
1543348757.0,2,42688,356,0.001034892,0.0653616,65.89,7.5,58.39
1543348876.0,4,43443,755,0.002194785,0.06639685714285715,66.85,7.62,59.23
1543348943.0,2,43861,418,0.001215126,0.06529035223880597,66.13,7.71,58.42
1543349001.0,4,44227,366,0.001063962,0.06603902068965517,65.4,7.78,57.62
1543349058.0,2,44582,355,0.001031985,0.065178,65.65,7.86,57.79
1543349142.0,4,45112,530,0.0015407099999999998,0.06603042857142857,66.37,7.96,58.41
1543349223.0,2,45614,502,0.001459314,0.06485840000000001,66.85,8.07,58.78
1543349317.0,4,46195,581,0.001688967,0.06468384255319148,67.57,8.19,59.38
1543349384.0,2,46605,410,0.00119187,0.064040776119403,67.33,8.28,59.05
1543349444.0,4,46979,374,0.001087218,0.06523308,67.09,8.36,58.73
1543349801.0,-1,-1,0,0.0,0.0,65.16,8.82,56.34
1543349865.0,1,46979,0,0.0,0.0,64.43,8.9,55.53
1543349923.0,4,47452,473,0.001375011,0.0853455103448276,62.69,8.98,53.71
1543349980.0,1,47894,442,0.001284894,0.08115119999999999,62.94,9.05,53.89
1543350050.0,4,48446,552,0.001604664,0.08252557714285713,64.43,9.14,55.29
1543350117.0,1,48968,522,0.001517454,0.08153484179104477,64.43,9.23,55.2
1543350187.0,2,49492,524,0.001523268,0.07833949714285714,65.16,9.32,55.84
1543350257.0,4,49932,440,0.00127908,0.06578125714285714,67.09,9.41,57.68
1543350314.0,2,50284,352,0.0010232639999999999,0.06462719999999998,66.37,9.49,56.88
1543350400.0,4,50822,538,0.001563966,0.06546834418604651,67.09,9.6,57.49
1543350466.0,2,51240,418,0.001215126,0.06627960000000001,66.85,9.69,57.16
1543350543.0,4,51727,487,0.001415709,0.06618899220779222,67.57,9.79,57.78
1543350600.0,2,52081,354,0.001029078,0.0649944,67.57,9.86,57.71
1543350679.0,4,52578,497,0.001444779,0.06583803037974684,67.8,9.96,57.84
1543350750.0,2,53019,441,0.0012819869999999998,0.06500215774647887,66.85,10.05,56.8
1543350821.0,4,53462,443,0.0012878009999999999,0.06529695211267605,67.33,10.15,57.18
1543350877.0,2,53813,351,0.001020357,0.06559437857142857,67.8,10.22,57.58
1543350953.0,4,54290,477,0.0013866389999999998,0.0656829,67.57,10.32,57.25
1543351034.0,2,54796,506,0.001470942,0.0653752,67.33,10.42,56.91
