Stove type: Laser 56/560,,Latitude of the PUMA device location,[64.86369],Longitude of the PUMA device location,[-147.67],,,
1545080885.0,-1,-1,0,0.0,0.0,64.18,-6.76,70.94
1545081178.0,1,175613,97096,0.28225807199999997,3.4680172668941975,63.19,-6.69,69.88
1545081522.0,-1,-1,0,0.0,0.0,62.18,-6.6,68.78
1545081822.0,-1,-1,0,0.0,0.0,64.43,-6.52,70.95
1545081929.0,4,183535,7922,0.023029254,0.7748160224299064,65.89,-6.5,72.39
1545081976.0,2,183793,258,0.000750006,0.05744726808510639,65.4,-6.49,71.89
1545082320.0,-1,-1,0,0.0,0.0,63.69,-6.4,70.09
1545082620.0,-1,-1,0,0.0,0.0,64.18,-6.33,70.51
1545082919.0,-1,-1,0,0.0,0.0,64.43,-6.25,70.68
1545083219.0,-1,-1,0,0.0,0.0,65.4,-6.18,71.58
1545083518.0,-1,-1,0,0.0,0.0,64.43,-6.1,70.53
1545083818.0,-1,-1,0,0.0,0.0,65.89,-6.03,71.92
1545084118.0,-1,-1,0,0.0,0.0,66.61,-5.96,72.57
1545084417.0,-1,-1,0,0.0,0.0,67.8,-5.9,73.7
1545084717.0,-1,-1,0,0.0,0.0,62.69,-5.84,68.53
1545085017.0,-1,-1,0,0.0,0.0,63.93,-5.78,69.71
1545085317.0,-1,-1,0,0.0,0.0,65.16,-5.72,70.88
1545085616.0,-1,-1,0,0.0,0.0,62.94,-5.66,68.6
1545085916.0,-1,-1,0,0.0,0.0,64.67,-5.6,70.27
1545086216.0,-1,-1,0,0.0,0.0,63.69,-5.54,69.23
1545086516.0,-1,-1,0,0.0,0.0,63.93,-5.48,69.41
1545086816.0,-1,-1,0,0.0,0.0,63.44,-5.42,68.86
1545087115.0,-1,-1,0,0.0,0.0,63.44,-5.36,68.8
1545087415.0,-1,-1,0,0.0,0.0,64.67,-5.3,69.97
1545087715.0,-1,-1,0,0.0,0.0,63.44,-5.22,68.66
1545088015.0,-1,-1,0,0.0,0.0,63.93,-5.11,69.04
1545088314.0,-1,-1,0,0.0,0.0,64.92,-5.01,69.93
1545088614.0,-1,-1,0,0.0,0.0,63.19,-4.91,68.1
1545088914.0,-1,-1,0,0.0,0.0,64.18,-4.8,68.98
1545089214.0,-1,-1,0,0.0,0.0,64.92,-4.7,69.62
1545089514.0,-1,-1,0,0.0,0.0,62.69,-4.59,67.28
1545089813.0,-1,-1,0,0.0,0.0,64.67,-4.49,69.16
1545090113.0,-1,-1,0,0.0,0.0,63.69,-4.38,68.07
1545090413.0,-1,-1,0,0.0,0.0,64.43,-4.28,68.71
1545090713.0,-1,-1,0,0.0,0.0,64.67,-4.17,68.84
1545091012.0,-1,-1,0,0.0,0.0,64.43,-4.07,68.5
1545091312.0,-1,-1,0,0.0,0.0,65.65,-3.98,69.63
1545091612.0,-1,-1,0,0.0,0.0,63.93,-3.94,67.87
1545091912.0,-1,-1,0,0.0,0.0,65.4,-3.89,69.29
1545092211.0,-1,-1,0,0.0,0.0,64.92,-3.85,68.77
1545092511.0,-1,-1,0,0.0,0.0,64.43,-3.8,68.23
1545092811.0,-1,-1,0,0.0,0.0,62.69,-3.76,66.45
1545093111.0,-1,-1,0,0.0,0.0,62.94,-3.71,66.65
1545093411.0,-1,-1,0,0.0,0.0,63.44,-3.67,67.11
1545093710.0,-1,-1,0,0.0,0.0,64.18,-3.62,67.8
1545094010.0,-1,-1,0,0.0,0.0,63.19,-3.58,66.77
1545094099.0,1,250130,66337,0.192841659,7.800336768539325,63.69,-3.57,67.26
1545094444.0,-1,-1,0,0.0,0.0,67.57,-3.51,71.08
1545094743.0,-1,-1,0,0.0,0.0,63.69,-3.47,67.16
1545094811.0,4,257650,7520,0.02186064,1.1573280000000001,66.61,-3.46,70.07
1545094856.0,2,257897,247,0.000718029,0.057442320000000005,66.85,-3.45,70.3
1545095201.0,-1,-1,0,0.0,0.0,66.37,-3.4,69.77
1545095410.0,4,260929,3032,0.008814024,0.1518205090909091,64.43,-3.37,67.8
1545095755.0,-1,-1,0,0.0,0.0,64.18,-3.32,67.5
1545096055.0,-1,-1,0,0.0,0.0,63.19,-3.27,66.46
1545096355.0,-1,-1,0,0.0,0.0,61.16,-3.23,64.39
1545096402.0,1,261204,275,0.000799425,0.06123255319148936,63.93,-3.22,67.15
1545096446.0,2,261470,266,0.0007732619999999999,0.06326689090909089,60.64,-3.21,63.85
1545096591.0,4,262260,790,0.0022965299999999998,0.05701729655172413,63.19,-3.19,66.38
1545096636.0,1,262729,469,0.001363383,0.10907064,60.9,-3.18,64.08
1545096980.0,-1,-1,0,0.0,0.0,65.89,-3.13,69.02
1545097280.0,-1,-1,0,0.0,0.0,66.85,-3.09,69.94
1545097579.0,-1,-1,0,0.0,0.0,64.67,-3.04,67.71
1545097623.0,2,273131,10402,0.030238613999999997,2.474068418181818,64.43,-3.04,67.47
1545097968.0,-1,-1,0,0.0,0.0,62.69,-2.98,65.67
1545098267.0,-1,-1,0,0.0,0.0,64.43,-2.94,67.37
1545098567.0,-1,-1,0,0.0,0.0,65.89,-2.89,68.78
1545098866.0,-1,-1,0,0.0,0.0,63.44,-2.83,66.27
1545099166.0,-1,-1,0,0.0,0.0,64.43,-2.77,67.2
1545099465.0,-1,-1,0,0.0,0.0,63.44,-2.71,66.15
1545099765.0,-1,-1,0,0.0,0.0,65.89,-2.65,68.54
1545100065.0,-1,-1,0,0.0,0.0,66.85,-2.59,69.44
1545100365.0,-1,-1,0,0.0,0.0,63.93,-2.53,66.46
1545100664.0,-1,-1,0,0.0,0.0,64.92,-2.47,67.39
1545100964.0,-1,-1,0,0.0,0.0,66.85,-2.41,69.26
1545101264.0,-1,-1,0,0.0,0.0,67.8,-2.35,70.15
1545101563.0,-1,-1,0,0.0,0.0,64.18,-2.29,66.47
1545101863.0,-1,-1,0,0.0,0.0,62.18,-2.23,64.41
1545102163.0,-1,-1,0,0.0,0.0,64.18,-2.18,66.36
1545102463.0,-1,-1,0,0.0,0.0,64.92,-2.15,67.07
1545102762.0,-1,-1,0,0.0,0.0,66.13,-2.12,68.25
1545103062.0,-1,-1,0,0.0,0.0,64.67,-2.09,66.76
1545103362.0,-1,-1,0,0.0,0.0,62.18,-2.06,64.24
1545103662.0,-1,-1,0,0.0,0.0,66.13,-2.03,68.16
1545103961.0,-1,-1,0,0.0,0.0,65.16,-2.0,67.16
1545104261.0,-1,-1,0,0.0,0.0,64.92,-1.97,66.89
1545104561.0,-1,-1,0,0.0,0.0,62.69,-1.94,64.63
1545104861.0,-1,-1,0,0.0,0.0,60.39,-1.91,62.3
1545105160.0,-1,-1,0,0.0,0.0,64.67,-1.88,66.55
1545105460.0,-1,-1,0,0.0,0.0,65.16,-1.85,67.01
1545105760.0,-1,-1,0,0.0,0.0,66.61,-1.82,68.43
1545106060.0,-1,-1,0,0.0,0.0,62.94,-1.79,64.73
1545106359.0,-1,-1,0,0.0,0.0,63.44,-1.76,65.2
1545106659.0,-1,-1,0,0.0,0.0,64.67,-1.73,66.4
1545106959.0,-1,-1,0,0.0,0.0,63.44,-1.7,65.14
1545107259.0,-1,-1,0,0.0,0.0,62.18,-1.67,63.85
1545107559.0,-1,-1,0,0.0,0.0,63.93,-1.64,65.57
1545107858.0,-1,-1,0,0.0,0.0,65.65,-1.61,67.26
1545108158.0,-1,-1,0,0.0,0.0,66.13,-1.58,67.71
1545108458.0,-1,-1,0,0.0,0.0,63.69,-1.55,65.24
1545108757.0,-1,-1,0,0.0,0.0,63.19,-1.52,64.71
1545109057.0,-1,-1,0,0.0,0.0,63.44,-1.49,64.93
1545109357.0,-1,-1,0,0.0,0.0,63.93,-1.46,65.39
1545109657.0,-1,-1,0,0.0,0.0,65.16,-1.41,66.57
1545109956.0,-1,-1,0,0.0,0.0,64.92,-1.37,66.29
1545110256.0,-1,-1,0,0.0,0.0,64.18,-1.32,65.5
1545110556.0,-1,-1,0,0.0,0.0,63.44,-1.28,64.72
1545110856.0,-1,-1,0,0.0,0.0,62.43,-1.23,63.66
1545111155.0,-1,-1,0,0.0,0.0,62.18,-1.19,63.37
1545111455.0,-1,-1,0,0.0,0.0,63.93,-1.14,65.07
1545111755.0,-1,-1,0,0.0,0.0,65.4,-1.1,66.5
1545112054.0,-1,-1,0,0.0,0.0,63.19,-1.05,64.24
1545112354.0,-1,-1,0,0.0,0.0,60.13,-1.01,61.14
1545112654.0,-1,-1,0,0.0,0.0,61.93,-0.96,62.89
1545112954.0,-1,-1,0,0.0,0.0,62.43,-0.9,63.33
1545113253.0,-1,-1,0,0.0,0.0,63.19,-0.83,64.02
1545113553.0,-1,-1,0,0.0,0.0,63.93,-0.75,64.68
1545113853.0,-1,-1,0,0.0,0.0,64.92,-0.68,65.6
1545114153.0,-1,-1,0,0.0,0.0,64.18,-0.6,64.78
1545114452.0,-1,-1,0,0.0,0.0,64.43,-0.53,64.96
1545114752.0,-1,-1,0,0.0,0.0,65.16,-0.45,65.61
1545115052.0,-1,-1,0,0.0,0.0,62.94,-0.38,63.32
1545115352.0,-1,-1,0,0.0,0.0,63.44,-0.3,63.74
1545115652.0,-1,-1,0,0.0,0.0,64.67,-0.23,64.9
1545115951.0,-1,-1,0,0.0,0.0,64.18,-0.15,64.33
1545116251.0,-1,-1,0,0.0,0.0,63.19,-0.08,63.27
1545116551.0,-1,-1,0,0.0,0.0,65.65,-0.04,65.69
1545116851.0,-1,-1,0,0.0,0.0,64.43,-0.04,64.47
1545117150.0,-1,-1,0,0.0,0.0,62.94,-0.04,62.98
1545117450.0,-1,-1,0,0.0,0.0,62.94,-0.04,62.98
1545117750.0,-1,-1,0,0.0,0.0,64.67,-0.04,64.71
1545118049.0,-1,-1,0,0.0,0.0,66.37,-0.04,66.41
1545118349.0,-1,-1,0,0.0,0.0,63.44,-0.04,63.48
1545118649.0,-1,-1,0,0.0,0.0,62.94,-0.04,62.98
1545118949.0,-1,-1,0,0.0,0.0,63.69,-0.04,63.73
1545119249.0,-1,-1,0,0.0,0.0,64.67,-0.04,64.71
1545119548.0,-1,-1,0,0.0,0.0,65.65,-0.04,65.69
1545119848.0,-1,-1,0,0.0,0.0,63.19,-0.04,63.23
1545120148.0,-1,-1,0,0.0,0.0,65.89,-0.08,65.97
1545120448.0,-1,-1,0,0.0,0.0,62.18,-0.17,62.35
1545120748.0,-1,-1,0,0.0,0.0,64.18,-0.26,64.44
1545121047.0,-1,-1,0,0.0,0.0,62.18,-0.35,62.53
1545121347.0,-1,-1,0,0.0,0.0,63.44,-0.44,63.88
1545121647.0,-1,-1,0,0.0,0.0,66.61,-0.53,67.14
1545121946.0,-1,-1,0,0.0,0.0,66.13,-0.62,66.75
1545122246.0,-1,-1,0,0.0,0.0,64.67,-0.71,65.38
1545122546.0,-1,-1,0,0.0,0.0,66.85,-0.8,67.65
1545122846.0,-1,-1,0,0.0,0.0,62.69,-0.89,63.58
1545123146.0,-1,-1,0,0.0,0.0,65.4,-0.98,66.38
1545123446.0,-1,-1,0,0.0,0.0,63.69,-1.07,64.76
1545123745.0,-1,-1,0,0.0,0.0,65.89,-1.09,66.98
1545124045.0,-1,-1,0,0.0,0.0,62.94,-1.03,63.97
1545124345.0,-1,-1,0,0.0,0.0,67.09,-0.97,68.06
1545124645.0,-1,-1,0,0.0,0.0,64.43,-0.91,65.34
1545124945.0,-1,-1,0,0.0,0.0,64.43,-0.85,65.28
1545125244.0,-1,-1,0,0.0,0.0,65.89,-0.79,66.68
1545125544.0,-1,-1,0,0.0,0.0,64.18,-0.73,64.91
1545125844.0,-1,-1,0,0.0,0.0,65.65,-0.67,66.32
1545126144.0,-1,-1,0,0.0,0.0,63.93,-0.61,64.54
1545126444.0,-1,-1,0,0.0,0.0,61.67,-0.55,62.22
1545126743.0,-1,-1,0,0.0,0.0,67.33,-0.49,67.82
1545127044.0,-1,-1,0,0.0,0.0,66.13,-0.43,66.56
1545127343.0,-1,-1,0,0.0,0.0,65.4,-0.39,65.79
1545127643.0,-1,-1,0,0.0,0.0,66.13,-0.36,66.49
1545127943.0,-1,-1,0,0.0,0.0,67.33,-0.33,67.66
1545128243.0,-1,-1,0,0.0,0.0,63.69,-0.3,63.99
1545128543.0,-1,-1,0,0.0,0.0,67.8,-0.27,68.07
1545128842.0,-1,-1,0,0.0,0.0,66.85,-0.24,67.09
1545129142.0,-1,-1,0,0.0,0.0,66.37,-0.21,66.58
1545129442.0,-1,-1,0,0.0,0.0,64.18,-0.18,64.36
1545129742.0,-1,-1,0,0.0,0.0,66.13,-0.15,66.28
1545130042.0,-1,-1,0,0.0,0.0,64.43,-0.12,64.55
1545130341.0,-1,-1,0,0.0,0.0,65.4,-0.09,65.49
1545130641.0,-1,-1,0,0.0,0.0,66.61,-0.06,66.67
1545130941.0,-1,-1,0,0.0,0.0,65.89,-0.03,65.92
1545131240.0,-1,-1,0,0.0,0.0,66.61,-0.02,66.63
1545131540.0,-1,-1,0,0.0,0.0,65.16,-0.0,65.16
1545131840.0,-1,-1,0,0.0,0.0,64.18,0.01,64.17
1545132139.0,-1,-1,0,0.0,0.0,66.13,0.03,66.1
1545132439.0,-1,-1,0,0.0,0.0,65.4,0.04,65.36
1545132738.0,-1,-1,0,0.0,0.0,68.04,0.06,67.98
1545133039.0,-1,-1,0,0.0,0.0,65.89,0.07,65.82
1545133339.0,-1,-1,0,0.0,0.0,61.93,0.09,61.84
1545133639.0,-1,-1,0,0.0,0.0,63.69,0.1,63.59
1545133938.0,-1,-1,0,0.0,0.0,67.09,0.12,66.97
1545134238.0,-1,-1,0,0.0,0.0,63.19,0.13,63.06
1545134538.0,-1,-1,0,0.0,0.0,67.09,0.15,66.94
1545134837.0,-1,-1,0,0.0,0.0,64.92,0.18,64.74
1545135137.0,-1,-1,0,0.0,0.0,64.92,0.21,64.71
1545135437.0,-1,-1,0,0.0,0.0,64.43,0.24,64.19
1545135737.0,-1,-1,0,0.0,0.0,63.93,0.27,63.66
1545136036.0,-1,-1,0,0.0,0.0,64.18,0.3,63.88
1545136336.0,-1,-1,0,0.0,0.0,63.69,0.33,63.36
1545136636.0,-1,-1,0,0.0,0.0,65.65,0.36,65.29
1545136935.0,-1,-1,0,0.0,0.0,64.18,0.39,63.79
1545137235.0,-1,-1,0,0.0,0.0,66.37,0.42,65.95
1545137535.0,-1,-1,0,0.0,0.0,65.4,0.45,64.95
1545137834.0,-1,-1,0,0.0,0.0,63.93,0.48,63.45
1545138134.0,-1,-1,0,0.0,0.0,63.93,0.5,63.43
1545138434.0,-1,-1,0,0.0,0.0,67.33,0.5,66.83
1545138733.0,-1,-1,0,0.0,0.0,61.93,0.5,61.43
1545139033.0,-1,-1,0,0.0,0.0,65.65,0.5,65.15
1545139278.0,1,501073,227942,0.6626273939999999,9.736565789387754,64.18,0.5,63.68
1545139622.0,-1,-1,0,0.0,0.0,63.19,0.5,62.69
1545139922.0,-1,-1,0,0.0,0.0,63.44,0.5,62.94
1545140222.0,-1,-1,0,0.0,0.0,67.57,0.5,67.07
1545140359.0,4,512485,11412,0.033174683999999996,0.8717435211678831,66.61,0.5,66.11
1545140403.0,2,512731,246,0.000715122,0.058509981818181823,65.16,0.5,64.66
1545140748.0,-1,-1,0,0.0,0.0,66.13,0.5,65.63
1545141048.0,-1,-1,0,0.0,0.0,64.43,0.5,63.93
1545141347.0,-1,-1,0,0.0,0.0,66.61,0.5,66.11
1545141647.0,-1,-1,0,0.0,0.0,62.43,0.5,61.93
1545141946.0,-1,-1,0,0.0,0.0,64.43,0.5,63.93
1545142246.0,-1,-1,0,0.0,0.0,65.4,0.5,64.9
1545142546.0,-1,-1,0,0.0,0.0,65.4,0.5,64.9
1545142845.0,-1,-1,0,0.0,0.0,64.18,0.5,63.68
1545143145.0,-1,-1,0,0.0,0.0,62.69,0.5,62.19
1545143445.0,-1,-1,0,0.0,0.0,64.92,0.5,64.42
1545143745.0,-1,-1,0,0.0,0.0,64.43,0.5,63.93
1545144044.0,-1,-1,0,0.0,0.0,64.18,0.5,63.68
1545144344.0,-1,-1,0,0.0,0.0,65.4,0.5,64.9
1545144644.0,-1,-1,0,0.0,0.0,65.65,0.5,65.15
1545144944.0,-1,-1,0,0.0,0.0,65.4,0.5,64.9
1545145243.0,-1,-1,0,0.0,0.0,66.37,0.5,65.87
1545145543.0,-1,-1,0,0.0,0.0,61.42,0.52,60.9
1545145843.0,-1,-1,0,0.0,0.0,66.13,0.53,65.6
1545146143.0,-1,-1,0,0.0,0.0,65.89,0.55,65.34
1545146442.0,-1,-1,0,0.0,0.0,65.16,0.56,64.6
1545146742.0,-1,-1,0,0.0,0.0,64.18,0.58,63.6
1545147042.0,-1,-1,0,0.0,0.0,63.93,0.59,63.34
1545147342.0,-1,-1,0,0.0,0.0,64.67,0.61,64.06
1545147641.0,-1,-1,0,0.0,0.0,63.44,0.62,62.82
1545147941.0,-1,-1,0,0.0,0.0,64.67,0.64,64.03
1545148241.0,-1,-1,0,0.0,0.0,65.16,0.65,64.51
1545148540.0,-1,-1,0,0.0,0.0,65.89,0.67,65.22
1545148840.0,-1,-1,0,0.0,0.0,65.89,0.68,65.21
1545149140.0,-1,-1,0,0.0,0.0,65.89,0.68,65.21
1545149440.0,-1,-1,0,0.0,0.0,65.65,0.68,64.97
1545149740.0,-1,-1,0,0.0,0.0,63.69,0.68,63.01
1545150039.0,-1,-1,0,0.0,0.0,66.13,0.68,65.45
1545150339.0,-1,-1,0,0.0,0.0,64.18,0.68,63.5
1545150639.0,-1,-1,0,0.0,0.0,66.13,0.68,65.45
1545150938.0,-1,-1,0,0.0,0.0,66.13,0.68,65.45
1545151238.0,-1,-1,0,0.0,0.0,65.16,0.68,64.48
1545151538.0,-1,-1,0,0.0,0.0,64.67,0.68,63.99
1545151837.0,-1,-1,0,0.0,0.0,63.69,0.68,63.01
1545152137.0,-1,-1,0,0.0,0.0,66.13,0.68,65.45
1545152437.0,-1,-1,0,0.0,0.0,63.93,0.68,63.25
1545152736.0,-1,-1,0,0.0,0.0,65.16,0.7,64.46
1545153036.0,-1,-1,0,0.0,0.0,65.4,0.71,64.69
1545153336.0,-1,-1,0,0.0,0.0,64.92,0.73,64.19
1545153635.0,-1,-1,0,0.0,0.0,64.92,0.74,64.18
1545153936.0,-1,-1,0,0.0,0.0,64.92,0.76,64.16
1545154235.0,-1,-1,0,0.0,0.0,63.19,0.77,62.42
1545154535.0,-1,-1,0,0.0,0.0,64.67,0.79,63.88
1545154835.0,-1,-1,0,0.0,0.0,62.94,0.8,62.14
1545155135.0,-1,-1,0,0.0,0.0,62.94,0.82,62.12
1545155434.0,-1,-1,0,0.0,0.0,65.89,0.83,65.06
1545155734.0,-1,-1,0,0.0,0.0,62.18,0.85,61.33
1545156034.0,-1,-1,0,0.0,0.0,62.94,0.86,62.08
1545156333.0,-1,-1,0,0.0,0.0,63.44,0.88,62.56
1545156633.0,-1,-1,0,0.0,0.0,63.93,0.89,63.04
1545156933.0,-1,-1,0,0.0,0.0,65.65,0.91,64.74
1545157233.0,-1,-1,0,0.0,0.0,64.43,0.92,63.51
1545157532.0,-1,-1,0,0.0,0.0,65.65,0.94,64.71
1545157832.0,-1,-1,0,0.0,0.0,63.44,0.95,62.49
1545158132.0,-1,-1,0,0.0,0.0,66.61,0.97,65.64
1545158431.0,-1,-1,0,0.0,0.0,66.13,0.98,65.15
1545158731.0,-1,-1,0,0.0,0.0,65.4,1.0,64.4
1545159031.0,-1,-1,0,0.0,0.0,64.43,1.01,63.42
1545159331.0,-1,-1,0,0.0,0.0,65.4,1.03,64.37
1545159631.0,-1,-1,0,0.0,0.0,65.89,1.04,64.85
1545159930.0,-1,-1,0,0.0,0.0,63.93,1.07,62.86
1545160230.0,-1,-1,0,0.0,0.0,63.19,1.1,62.09
1545160530.0,-1,-1,0,0.0,0.0,66.61,1.13,65.48
1545160829.0,-1,-1,0,0.0,0.0,68.04,1.16,66.88
1545161129.0,-1,-1,0,0.0,0.0,63.69,1.19,62.5
1545161429.0,-1,-1,0,0.0,0.0,62.43,1.22,61.21
