Stove Type,Laser 56/560,Latitude,64.8487,Longitude,-147.968,Square Footage,564,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543341473.5,7,1,66.005,7.125,58.88,2.0348999999999998e-05,0.00020870769230769227
1543341802.5,2462,4,65.16,7.11,58.05,0.007157034,0.0839261315960912
1543341996.5,510,2,65.04,7.06,57.98,0.00148257,0.06589199999999999
1543342753.0,9043,4,66.245,6.87,59.375,0.026288001,0.0660871533519553
1543343647.0,3,1,65.26,6.645,58.615,8.721e-06,8.818988764044943e-05
1543343866.0,655,4,62.94,6.59,56.35,0.0019040849999999998,0.0835939756097561
1543343940.0,526,1,62.31,6.575,55.735,0.001529082,0.08340447272727274
1543344002.5,470,4,61.93,6.56,55.37,0.00136629,0.08336684745762712
1543344067.5,559,1,63.3,6.54,56.76,0.001625013,0.08239502535211267
1543344136.0,462,2,65.16,6.525,58.635,0.001343034,0.07325639999999999
1543344345.5,2225,4,65.77,6.475,59.295,0.006468074999999999,0.06596337110481586
1543344562.0,509,2,65.89,6.42,59.47,0.001479663,0.066584835
1543344738.0,1712,4,65.645,6.375,59.27,0.004976784,0.06586919999999999
1543344902.5,357,2,65.28,6.335,58.945,0.001037799,0.0655452
1543344979.5,613,4,65.525,6.315,59.21,0.001781991,0.06613574845360824
1543345061.0,417,2,65.89,6.295,59.595,0.0012122189999999998,0.06612103636363635
1543345245.0,1903,4,66.13,6.31,59.82,0.005532021,0.06594462119205298
1543345431.5,446,2,65.52,6.34,59.18,0.001296522,0.06573914366197184
1543345502.0,441,4,64.425,6.365,58.06,0.0012819869999999998,0.06593075999999999
1543345565.0,354,2,65.035,6.39,58.645,0.001029078,0.06615501428571428
1543345635.5,536,4,65.645,6.415,59.23,0.001558152,0.06599232
1543345920.0,417,1,64.545,6.515,58.03,0.0012122189999999998,0.009016504958677684
1543346198.0,578,4,63.19,6.61,56.58,0.0016802459999999998,0.08401229999999998
1543346262.0,444,1,62.815,6.63,56.185,0.001290708,0.0829740857142857
1543346320.5,480,4,63.435,6.65,56.785,0.00139536,0.08234911475409835
1543346379.5,447,1,63.56,6.67,56.89,0.001299429,0.0820692
1543346438.5,478,4,63.19,6.69,56.5,0.001389546,0.08200599344262295
1543346497.0,357,2,63.685,6.71,56.975,0.001037799,0.06671565
1543346568.5,548,4,64.55,6.735,57.815,0.001593036,0.06591873103448274
1543346645.5,419,2,65.405,6.765,58.64,0.0012180329999999999,0.06544654925373133
1543346741.5,792,4,64.91,6.8,58.11,0.002302344,0.06630750719999999
1543346837.5,419,2,64.425,6.83,57.595,0.0012180329999999999,0.06544654925373133
1543346911.5,510,4,65.285,6.855,58.43,0.00148257,0.06589199999999999
1543346980.5,355,2,65.405,6.88,58.525,0.001031985,0.065178
1543347081.5,915,4,65.525,6.915,58.61,0.0026599049999999997,0.06603902068965517
1543347182.0,355,2,65.77,6.95,58.82,0.001031985,0.06634189285714286
1543347243.0,413,4,65.77,6.975,58.795,0.001200591,0.06548678181818181
1543347304.5,356,2,65.89,7.0,58.89,0.001034892,0.0653616
1543347379.0,583,4,65.77,7.025,58.745,0.001694781,0.06631751739130436
1543347453.5,357,2,65.89,7.05,58.84,0.001037799,0.0655452
1543347528.5,586,4,65.645,7.075,58.57,0.001703502,0.06594201290322581
1543347807.0,301,1,64.425,7.17,57.255,0.0008750069999999999,0.006788847413793103
1543348075.0,581,4,63.69,7.265,56.425,0.001688967,0.08444834999999999
1543348146.5,547,1,63.69,7.29,56.4,0.001590129,0.08062625915492957
1543348217.0,544,4,63.565,7.315,56.25,0.0015814079999999999,0.08132955428571428
1543348287.5,549,1,63.565,7.34,56.225,0.0015959429999999998,0.08092105352112675
1543348356.0,451,2,64.305,7.365,56.94,0.001311057,0.0715122
1543348423.5,438,4,64.675,7.39,57.285,0.001273266,0.06643126956521739
1543348486.0,353,2,64.55,7.41,57.14,0.001026171,0.06596813571428571
1543348607.0,1169,4,64.67,7.45,57.22,0.0033982829999999998,0.06577321935483871
1543348728.5,356,2,65.28,7.49,57.79,0.001034892,0.0653616
1543348816.5,755,4,66.37,7.56,58.81,0.002194785,0.06639685714285715
1543348909.5,418,2,66.49,7.665,58.825,0.001215126,0.06529035223880597
1543348972.0,366,4,65.765,7.745,58.02,0.001063962,0.06603902068965517
1543349029.5,355,2,65.525,7.82,57.705,0.001031985,0.065178
1543349100.0,530,4,66.01,7.91,58.1,0.0015407099999999998,0.06603042857142857
1543349182.5,502,2,66.61,8.015,58.595,0.001459314,0.06485840000000001
1543349270.0,581,4,67.21,8.13,59.08,0.001688967,0.06468384255319148
1543349350.5,410,2,67.45,8.235,59.215,0.00119187,0.064040776119403
1543349414.0,374,4,67.21,8.32,58.89,0.001087218,0.06523308
1543349654.5,0,1,65.76,8.63,57.13,0.0,0.0
1543349894.0,473,4,63.56,8.94,54.62,0.001375011,0.0853455103448276
1543349951.5,442,1,62.815,9.015,53.8,0.001284894,0.08115119999999999
1543350015.0,552,4,63.685,9.095,54.59,0.001604664,0.08252557714285713
1543350083.5,522,1,64.43,9.185,55.245,0.001517454,0.08153484179104477
1543350152.0,524,2,64.795,9.275,55.52,0.001523268,0.07833949714285714
1543350222.0,440,4,66.125,9.365,56.76,0.00127908,0.06578125714285714
1543350285.5,352,2,66.73,9.45,57.28,0.0010232639999999999,0.06462719999999998
1543350357.0,538,4,66.73,9.545,57.185,0.001563966,0.06546834418604651
1543350433.0,418,2,66.97,9.645,57.325,0.001215126,0.06627960000000001
1543350504.5,487,4,67.21,9.74,57.47,0.001415709,0.06618899220779222
1543350571.5,354,2,67.57,9.825,57.745,0.001029078,0.0649944
1543350639.5,497,4,67.685,9.91,57.775,0.001444779,0.06583803037974684
1543350714.5,441,2,67.325,10.005,57.32,0.0012819869999999998,0.06500215774647887
1543350785.5,443,4,67.09,10.1,56.99,0.0012878009999999999,0.06529695211267605
