Stove Type,Laser 73/730,Latitude,64.96401,Longitude,-147.755,Square Footage,936,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1543583934.0,1,0,87.76,19.1,68.66
1543583993.0,4,155,85.76,19.1,66.66
1543586100.0,1,156,76.61,19.2,57.41
1543591745.0,4,55779,81.07,20.03,61.04
1543593868.0,1,55784,75.96,20.05,55.91
1543603865.0,4,152772,81.07,17.25,63.82
1543606602.0,1,152772,76.4,15.85,60.55
1543616375.0,4,248943,81.48,9.21,72.27
1543618976.0,1,248948,76.61,7.71,68.9
1543625978.0,4,317233,81.27,2.13,79.14
1543628281.0,1,317233,76.61,1.21,75.4
1543639014.0,4,421992,81.48,1.0,80.48
1543641904.0,1,421996,77.04,1.69,75.35
1543647270.0,4,474918,81.48,2.84,78.64
1543650082.0,1,475340,76.83,3.34,73.49
1543653821.0,4,512750,81.69,5.0,76.69
1543656941.0,1,512753,76.61,6.18,70.43
1543661954.0,4,562246,81.07,8.57,72.5
1543664499.0,1,562249,76.83,9.97,66.86
1543668696.0,4,603835,81.27,9.96,71.31
1543671964.0,1,603836,76.83,9.17,67.66
1543679393.0,4,676664,81.07,14.98,66.09
1543682832.0,1,676820,77.69,17.56,60.13
1543693018.0,4,777952,83.34,19.94,63.4
1543699786.0,1,777953,77.26,19.49,57.77
1543701789.0,4,798422,81.07,18.9,62.17
1543705220.0,1,798422,76.61,16.34,60.27
1543707485.0,4,821404,80.23,16.45,63.78
1543710334.0,1,821411,76.61,16.52,60.09
1543712330.0,4,841786,78.54,16.52,62.02
1543714631.0,1,841789,77.47,17.97,59.5
1543718827.0,4,883377,80.02,19.71,60.31
1543721659.0,1,883381,76.61,20.76,55.85
1543726963.0,4,935650,80.44,18.47,61.97
1543730072.0,1,936116,77.26,21.43,55.83
1543733987.0,4,974832,80.65,23.71,56.94
1543736614.0,1,974835,76.61,28.82,47.79
1543740025.0,4,1008750,81.07,30.01,51.06
1543742834.0,1,1009341,77.04,29.09,47.95
1543744929.0,4,1030529,81.48,28.26,53.22
1543747345.0,1,1030536,76.61,25.73,50.88
1543751052.0,4,1067244,80.65,22.23,58.42
1543754315.0,1,1067246,76.83,18.83,58.0
1543756125.0,4,1084901,80.65,17.47,63.18
1543758994.0,1,1084903,76.83,17.76,59.07
1543761234.0,4,1107627,81.27,17.37,63.9
1543764046.0,1,1107763,76.83,16.87,59.96
1543768673.0,4,1153463,80.44,15.38,65.06
1543770884.0,1,1153852,76.83,15.03,61.8
1543778662.0,4,1231126,81.48,17.39,64.09
1543785132.0,1,1231208,76.4,17.6,58.8
1543788311.0,4,1262038,80.65,17.54,63.11
1543792022.0,1,1262725,76.4,16.82,59.58
1543795131.0,4,1292418,80.85,16.35,64.5
1543798240.0,1,1292861,76.61,16.04,60.57
1543798725.0,4,1297574,78.54,15.99,62.55
1543800114.0,1,1297579,75.96,15.98,59.98
1543804420.0,4,1338874,80.85,15.68,65.17
1543807431.0,1,1338874,76.61,14.94,61.67
1543812641.0,4,1389282,80.85,14.33,66.52
1543815886.0,1,1389284,76.18,14.23,61.95
1543821089.0,4,1439280,80.23,13.33,66.9
1543824502.0,1,1439525,76.61,15.41,61.2
1543827420.0,4,1467770,80.02,17.3,62.72
1543830043.0,1,1467770,76.18,19.5,56.68
1543831054.0,4,1477349,78.54,20.36,58.18
1543835964.0,1,1477639,74.21,21.5,52.71
1548430067.0,0,1541573,79.18,21.81,57.37
1548430127.0,1,1542877,80.65,21.86,58.79
1548437018.0,4,1609946,83.13,25.26,57.87
1548440200.0,1,1609947,78.54,26.49,52.05
1548446144.0,4,1668801,83.54,27.31,56.23
1548449859.0,1,1668846,78.54,26.97,51.57
1548454351.0,4,1713436,82.1,26.53,55.57
1548463207.0,4,1713436,75.74,28.16,47.58
1548463670.0,1,1713436,75.52,28.18,47.34
1548464383.0,4,1721167,78.75,28.22,50.53
1548466774.0,1,1721167,75.52,29.17,46.35
1548471087.0,4,1763853,80.23,29.66,50.57
1548475780.0,1,1763856,76.18,32.96,43.22
1548479565.0,4,1801611,80.02,32.32,47.7
1548480478.0,1,1801614,78.33,32.28,46.05
1550493466.0,1,1801639,81.07,21.94,59.13
1550493560.0,0,1802707,80.44,21.93,58.51
1550493649.0,1,1804616,82.92,21.91,61.01
1550493737.0,4,1805620,83.13,21.9,61.23
1550493825.0,4,1801611,83.13,21.89,61.24
1550495345.0,1,1801611,76.83,21.66,55.17
1550495384.0,2,1802162,77.04,21.65,55.39
1550495562.0,1,1803877,76.4,21.63,54.77
1550495786.0,2,1807259,79.6,21.59,58.01
1550504473.0,4,1891067,81.27,20.77,60.5
1550508210.0,1,1891070,77.26,20.66,56.6
1550508249.0,2,1891659,76.61,20.66,55.95
1550508434.0,1,1893443,76.61,20.66,55.95
1550508671.0,2,1897010,79.6,20.66,58.94
1550515643.0,4,1964131,81.48,21.59,59.89
1550519274.0,1,1964131,76.61,22.89,53.72
1550519316.0,2,1964759,76.61,22.91,53.7
1550519501.0,1,1966548,77.04,22.98,54.06
