Stove Type,Laser 73/730,Latitude,64.89163,Longitude,-147.674,Square Footage,792,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1543335237.0,1,609,71.29,7.27,64.02
1543335292.0,2,1433,77.69,7.25,70.44
1543335442.0,4,2622,75.96,7.21,68.75
1543337235.0,1,2622,69.45,6.67,62.78
1543337291.0,2,3288,71.29,6.65,64.64
1543337451.0,1,4571,71.97,6.6,65.37
1543337626.0,2,7177,74.21,6.55,67.66
1543338520.0,4,14283,74.87,6.54,68.33
1543342130.0,1,14284,70.83,7.03,63.8
1543342185.0,2,14971,71.52,7.01,64.51
1543342349.0,1,16278,68.75,6.97,61.78
1543342524.0,2,18885,72.19,6.93,65.26
1543343268.0,4,24803,71.52,6.74,64.78
1543345775.0,2,25300,72.87,6.46,66.41
1543345957.0,1,26755,69.68,6.52,63.16
1543346133.0,2,29364,72.87,6.59,66.28
1543346865.0,4,35192,75.3,6.84,68.46
1543349865.0,1,35197,70.6,8.9,61.7
1543349921.0,2,35883,70.6,8.98,61.62
1543350085.0,1,37190,71.06,9.19,61.87
1543350260.0,2,39797,74.21,9.42,64.79
1543351128.0,4,46705,73.76,10.55,63.21
1543354236.0,2,47251,68.98,13.49,55.49
1543354417.0,1,48689,70.6,13.61,56.99
1543354594.0,2,51331,72.87,13.74,59.13
1543355605.0,4,59278,73.98,14.44,59.54
1543357630.0,1,59278,70.37,14.31,56.06
1543357686.0,2,59930,71.52,14.3,57.22
1543357845.0,1,61197,70.6,14.26,56.34
1543358020.0,2,63805,72.19,14.21,57.98
1543359249.0,4,73572,74.42,13.91,60.51
1543361177.0,1,73577,69.68,12.95,56.73
1543361233.0,2,74250,71.29,12.92,58.37
1543361395.0,1,75541,69.45,12.83,56.62
1543361570.0,2,78149,71.52,12.74,58.78
1543363012.0,4,89611,75.08,11.94,63.14
1543364922.0,1,89908,70.37,10.72,59.65
1543364977.0,2,90458,71.29,10.68,60.61
1543365122.0,1,91609,71.29,10.59,60.7
1543365297.0,2,94216,72.87,10.48,62.39
1543366708.0,4,105430,75.3,9.56,65.74
1543368757.0,1,105433,69.91,8.91,61.0
1543368813.0,2,106085,70.14,8.9,61.24
1543368972.0,1,107352,68.04,8.85,59.19
1543369147.0,2,109956,72.65,8.8,63.85
1543370671.0,4,122071,75.08,8.41,66.67
1543372630.0,1,122074,71.06,8.31,62.75
1543372686.0,2,122725,69.91,8.31,61.6
1543372845.0,1,123991,70.83,8.3,62.53
1543373020.0,2,126597,73.09,8.29,64.8
1543374330.0,4,136714,74.87,8.06,66.81
1543376278.0,1,136714,68.28,6.99,61.29
1543376335.0,2,137373,70.14,6.96,63.18
1543376494.0,1,138646,69.68,6.87,62.81
1543376670.0,2,141254,71.29,6.77,64.52
1543377990.0,4,151751,73.98,6.12,67.86
1543379900.0,1,152168,72.42,5.46,66.96
1543379956.0,2,152665,70.83,5.44,65.39
1543380092.0,1,153748,67.57,5.39,62.18
1543380267.0,2,156356,71.97,5.33,66.64
1543381370.0,4,165124,74.87,4.97,69.9
1543383312.0,1,165125,69.45,4.68,64.77
1543383368.0,2,165770,70.37,4.67,65.7
1543383526.0,1,167028,69.21,4.65,64.56
1543383703.0,2,169659,73.54,4.62,68.92
1543385132.0,4,181024,75.3,4.36,70.94
1543387043.0,2,181641,72.65,3.79,68.86
1543387204.0,1,182931,72.19,3.74,68.45
1543387380.0,2,185537,73.54,3.69,69.85
1543388623.0,4,195425,75.74,3.32,72.42
1543390602.0,1,195427,70.6,2.83,67.77
1543390658.0,2,196114,70.14,2.82,67.32
1543390821.0,1,197421,71.29,2.77,68.52
1543390996.0,2,200026,72.19,2.73,69.46
1543392192.0,4,209536,73.54,2.5,71.04
1543395374.0,1,209539,70.83,2.82,68.01
1543395429.0,2,210239,70.83,2.82,68.01
1543397118.0,4,223669,73.09,2.54,70.55
1543400596.0,1,223672,71.74,1.91,69.83
1543400653.0,2,224374,69.21,1.9,67.31
1543400818.0,1,225697,71.29,1.88,69.41
1543400994.0,2,228305,71.97,1.85,70.12
1543402244.0,4,238250,73.54,1.66,71.88
1543405074.0,1,238254,72.42,1.92,70.5
1543405129.0,2,238948,72.19,1.93,70.26
1543405297.0,1,240293,70.14,1.95,68.19
1543405472.0,2,242899,71.52,1.98,69.54
1543406659.0,4,252342,73.32,2.06,71.26
1543409166.0,2,252932,71.29,1.43,69.86
1543410850.0,4,266331,73.76,1.39,72.37
1543412819.0,1,266335,69.68,1.78,67.9
1543412875.0,2,267002,71.97,1.79,70.18
1543413035.0,1,268281,69.68,1.83,67.85
1543413211.0,2,270890,74.21,1.86,72.35
1543414222.0,4,278702,73.54,2.19,71.35
1543416757.0,1,278705,70.14,3.2,66.94
1543416811.0,2,279377,69.68,3.22,66.46
1543418270.0,4,290989,74.21,2.9,71.31
1543420780.0,2,291645,69.91,1.77,68.14
1543422522.0,4,305510,74.87,3.05,71.82
1543424662.0,1,305513,70.83,4.62,66.21
1543424719.0,2,306164,69.68,4.65,65.03
1543424878.0,1,307433,70.14,4.75,65.39
1543425053.0,2,310040,71.29,4.85,66.44
1543425658.0,4,314852,73.32,5.21,68.11
1543431322.0,1,314858,70.14,5.79,64.35
1543431378.0,2,315553,69.91,5.78,64.13
1543431543.0,1,316865,68.75,5.73,63.02
1543432386.0,2,329410,74.87,5.8,69.07
1543433493.0,4,338200,75.52,5.91,69.61
1543445053.0,1,338201,66.13,8.9,57.23
1543445108.0,2,338875,67.09,8.92,58.17
1543445274.0,1,340196,68.75,8.96,59.79
1543445449.0,2,342803,69.45,9.0,60.45
1543445507.0,4,343124,71.06,9.02,62.04
1543447715.0,1,343501,69.45,9.57,59.88
1543447771.0,2,343987,66.85,9.58,57.27
1543447906.0,1,345060,67.8,9.62,58.18
1543448081.0,2,347666,71.29,9.66,61.63
1543448136.0,4,348068,70.37,9.67,60.7
1543449533.0,1,348068,67.57,10.02,57.55
1543449591.0,2,348739,68.28,10.04,58.24
1543449748.0,1,349986,67.8,10.04,57.76
1543449923.0,2,352592,69.68,10.04,59.64
1543449982.0,4,352821,71.74,10.04,61.7
1543451801.0,1,352823,66.85,10.04,56.81
1543451855.0,2,353475,67.8,10.04,57.76
1543452017.0,1,354768,66.61,10.04,56.57
1543452192.0,2,357378,68.98,10.04,58.94
1543452247.0,4,357792,71.29,10.04,61.25
1543453927.0,1,357792,68.51,10.22,58.29
1543453981.0,2,358445,68.28,10.24,58.04
1543454144.0,1,359743,68.75,10.28,58.47
1543454319.0,2,362347,70.14,10.32,59.82
1543454375.0,4,362791,69.91,10.33,59.58
1543455767.0,1,362791,68.75,10.68,58.07
1543455824.0,2,363436,68.75,10.7,58.05
1543455982.0,1,364695,67.57,10.74,56.83
1543456157.0,2,367301,70.14,10.78,59.36
