Stove Type,Laser 73/730,Latitude,64.57072,Longitude,-147.045,Square Footage,672,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
1543891809.0,2,2303139,56.12,24.17,31.95
1543891951.0,1,2304281,55.84,24.1,31.74
1543892231.0,2,2308513,59.34,23.98,35.36
1543893905.0,4,2321963,60.9,23.67,37.23
1543896081.0,1,2322103,55.84,23.35,32.49
1543896137.0,2,2322705,55.57,23.34,32.23
1543896288.0,1,2323917,56.12,23.32,32.8
1543896585.0,2,2328403,59.6,23.27,36.33
1543897914.0,4,2338571,60.9,23.07,37.83
1543899828.0,1,2338637,55.29,22.52,32.77
1543899899.0,2,2339401,55.29,22.43,32.86
1543900039.0,1,2340524,55.84,22.25,33.59
1543900354.0,2,2345273,59.6,21.84,37.76
1543903183.0,4,2367479,61.67,18.16,43.51
1543905096.0,2,2367941,56.12,15.86,40.26
1543905278.0,1,2369400,55.29,15.65,39.64
1543905589.0,2,2374087,59.6,15.27,44.33
1543908257.0,4,2395527,61.16,12.8,48.36
1543910108.0,1,2395530,55.84,11.5,44.34
1543910180.0,2,2396299,56.12,11.45,44.67
1543910320.0,1,2397422,55.84,11.36,44.48
1543910631.0,2,2402111,59.08,11.38,47.7
1543914087.0,4,2429878,61.42,12.57,48.85
1543916018.0,1,2430261,55.57,12.76,42.81
1543916090.0,2,2430866,55.84,12.77,43.07
1543916207.0,1,2431806,55.29,12.78,42.51
1543916528.0,2,2436645,59.34,12.81,46.53
1543920354.0,4,2467381,61.16,11.41,49.75
1543922060.0,1,2467385,55.84,10.77,45.07
1543922132.0,2,2468159,55.84,10.75,45.09
1543922273.0,1,2469291,55.57,10.73,44.84
1543922590.0,2,2474074,59.87,10.66,49.21
1543926786.0,4,2507777,60.9,10.02,50.88
1543928399.0,1,2507962,56.12,9.86,46.26
1543928471.0,2,2508659,55.84,9.85,45.99
1543928600.0,1,2509702,55.57,9.83,45.74
1543928901.0,2,2514241,59.6,9.78,49.82
1543933370.0,4,2550137,61.42,8.63,52.79
1543935060.0,1,2550141,56.12,7.79,48.33
1543935115.0,2,2550779,56.12,7.76,48.36
1543940046.0,4,2589942,61.93,6.69,55.24
1543941802.0,1,2589942,55.84,7.22,48.62
1543941858.0,2,2590594,55.84,7.24,48.6
1543942016.0,1,2591865,55.29,7.28,48.01
1543942329.0,2,2596585,59.6,7.38,52.22
1543946097.0,4,2626850,60.9,7.85,53.05
1543948027.0,2,2627429,55.84,7.07,48.77
1543948190.0,1,2628744,55.29,6.99,48.3
1543948508.0,2,2633536,59.34,6.83,52.51
1543952654.0,4,2666840,60.9,6.74,54.16
1543954401.0,1,2666844,56.12,6.58,49.54
1543954457.0,2,2667496,56.12,6.55,49.57
1543954614.0,1,2668764,56.12,6.47,49.65
1543954907.0,2,2673172,59.08,6.33,52.75
1543958453.0,4,2701658,61.16,5.49,55.67
1543960163.0,1,2701660,55.57,5.92,49.65
1543960219.0,2,2702298,55.84,5.93,49.91
1543960375.0,1,2703553,56.12,5.97,50.15
1543960695.0,2,2708372,59.6,6.05,53.55
1543964457.0,4,2738590,61.16,6.47,54.69
1543966199.0,1,2738594,55.84,7.52,48.32
1543966255.0,2,2739211,55.57,7.55,48.02
1543971770.0,4,2783162,61.16,12.83,48.33
1543973420.0,1,2783164,55.84,13.74,42.1
1543973492.0,2,2783924,56.39,13.78,42.61
1543973631.0,1,2785040,55.57,13.86,41.71
1543973940.0,2,2789715,59.6,14.03,45.57
1543978413.0,4,2825641,61.42,15.36,46.06
1543980089.0,1,2825643,56.12,14.86,41.26
1543980145.0,2,2826260,56.12,14.83,41.29
1543980298.0,1,2827491,55.29,14.77,40.52
1543980606.0,2,2832146,59.34,14.63,44.71
1543984251.0,4,2861423,60.64,12.43,48.21
1543985921.0,1,2861425,55.84,11.18,44.66
1543985977.0,2,2862043,55.84,11.14,44.7
1543986130.0,1,2863273,55.29,11.17,44.12
1543986455.0,2,2868180,59.6,11.3,48.3
1543990972.0,4,2904461,61.16,12.97,48.19
1543992637.0,1,2904461,56.39,13.47,42.92
1543992693.0,2,2905079,55.84,13.49,42.35
1543997223.0,4,2941468,60.9,11.51,49.39
1543998943.0,1,2941469,56.67,10.91,45.76
1543998999.0,2,2942094,56.39,10.89,45.5
1544003256.0,4,2976296,60.9,8.69,52.21
1544005015.0,1,2976299,55.57,8.19,47.38
1544005087.0,2,2977089,56.67,8.19,48.48
1544008800.0,4,3006841,61.16,8.42,52.74
1544010730.0,2,3007499,56.12,9.0,47.12
1544014143.0,4,3034784,61.16,8.26,52.9
1544015993.0,1,3034784,56.39,8.78,47.61
1544016065.0,2,3035559,56.39,8.82,47.57
1544019210.0,4,3060712,61.42,10.79,50.63
1544021124.0,2,3061172,56.12,12.13,43.99
1544024142.0,4,3085423,60.9,13.81,47.09
1544026073.0,1,3085557,55.84,14.85,40.99
1544026145.0,2,3086250,56.12,14.89,41.23
1544026274.0,1,3087290,55.84,14.98,40.86
1544026540.0,2,3091309,59.08,15.15,43.93
1544028490.0,4,3106968,61.16,16.42,44.74
1544030543.0,1,3106971,55.84,17.69,38.15
1544030599.0,2,3107624,55.84,17.72,38.12
1544030757.0,1,3108892,55.57,17.81,37.76
1544031045.0,2,3113232,58.28,17.99,40.29
1544033257.0,4,3130612,61.42,19.27,42.15
1544035122.0,1,3130613,55.84,20.2,35.64
1544035178.0,2,3131243,56.12,20.23,35.89
1544037713.0,4,3151614,61.16,21.1,40.06
1544039504.0,1,3151618,56.39,21.46,34.93
1544039560.0,2,3152242,56.12,21.47,34.65
1544042482.0,4,3175714,61.16,21.81,39.35
1544044415.0,1,3175714,56.12,22.04,34.08
1544044471.0,2,3176338,56.12,22.05,34.07
1544047760.0,4,3202765,61.16,22.43,38.73
1544049773.0,1,3202767,55.57,22.33,33.24
1544049845.0,2,3203535,55.84,22.33,33.51
1544049985.0,1,3204661,55.84,22.32,33.52
1544050281.0,2,3209124,59.34,22.31,37.03
1544052550.0,4,3227350,61.16,22.19,38.97
1544054384.0,1,3227354,56.39,22.1,34.29
1544054455.0,2,3228092,56.67,22.08,34.59
1544057641.0,4,3253690,60.9,20.8,40.1
1544059560.0,1,3253693,55.57,19.96,35.61
1544059632.0,2,3254454,56.12,19.93,36.19
1544059771.0,1,3255569,55.84,19.86,35.98
1544060064.0,2,3259992,59.34,19.73,39.61
1544062299.0,4,3277948,61.16,18.73,42.43
1544064074.0,1,3277949,56.39,17.93,38.46
1544064130.0,2,3278580,56.39,17.9,38.49
1544064285.0,1,3279827,55.84,17.83,38.01
1544064571.0,2,3284139,59.34,17.7,41.64
1544066816.0,4,3301764,61.67,16.94,44.73
1544068622.0,1,3301764,56.12,16.39,39.73
1544068678.0,2,3302396,56.12,16.38,39.74
1544070652.0,4,3318253,60.13,16.62,43.51
1544072386.0,1,3318256,55.84,16.88,38.96
1544072442.0,2,3318888,56.12,16.9,39.22
1544072596.0,1,3320132,55.29,16.99,38.3
1544072899.0,2,3324704,59.34,17.15,42.19
1544075876.0,4,3348615,61.42,18.79,42.63
1544077689.0,1,3348618,55.84,18.27,37.57
1544077745.0,2,3349243,56.39,18.25,38.14
1544081366.0,4,3378333,60.64,16.63,44.01
1544083124.0,1,3378337,56.12,15.66,40.46
1544083197.0,2,3379084,56.12,15.62,40.5
1544083333.0,1,3380182,55.57,15.61,39.96
1544083626.0,2,3384591,59.34,15.6,43.74
1544086171.0,4,3404964,61.16,15.47,45.69
1544087989.0,1,3404964,56.12,15.5,40.62
1544088046.0,2,3405610,56.39,15.5,40.89
1544091851.0,4,3436184,61.67,15.91,45.76
1544093531.0,1,3436188,56.39,16.25,40.14
1544093603.0,2,3436970,56.12,16.26,39.86
1544093744.0,1,3438110,55.57,16.29,39.28
1544094024.0,2,3442322,59.34,16.33,43.01
1544096987.0,4,3466130,60.9,15.59,45.31
