Stove Type,Laser 73/730,Latitude,64.89185,Longitude,-147.755,Square Footage,760,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1544463238.0,65,-3,69
1544463406.0,66,-3,69
1544463454.0,65,-3,69
1544463509.0,19,-3,23
1544463554.0,76,-3,80
1544463901.0,72,-3,75
1544464201.0,69,-3,73
1544464501.0,69,-3,72
1544464800.0,68,-3,72
1544465100.0,67,-3,70
1544465400.0,67,-2,69
1544465700.0,67,-2,70
1544465999.0,66,-2,69
1544466299.0,66,-2,69
1544466455.0,66,-2,68
1544466499.0,66,-2,68
1544466679.0,65,-2,67
1544466922.0,71,-1,72
1544467268.0,68,-1,70
1544467567.0,69,-1,71
1544467867.0,68,-1,70
1544468167.0,69,-1,71
1544468466.0,69,0,70
1544468766.0,70,0,71
1544469065.0,68,0,69
1544469365.0,69,0,70
1544469665.0,70,0,70
1544469964.0,70,0,70
1544470264.0,69,0,69
1544470564.0,71,0,71
1544470863.0,70,0,70
1544471163.0,71,0,70
1544471462.0,71,0,70
1544471761.0,71,0,71
1544472061.0,71,0,71
1544472174.0,71,0,70
1544472520.0,71,0,70
1544472820.0,70,0,69
1544473119.0,68,0,68
1544473419.0,69,1,68
1544473719.0,68,1,67
1544474018.0,66,1,65
1544474318.0,66,1,65
1544474618.0,67,1,66
1544474917.0,66,1,64
1544475217.0,66,1,64
1544475402.0,66,1,65
1544475448.0,66,1,64
1544475626.0,65,1,64
1544475863.0,71,1,69
1544476208.0,68,1,66
1544476508.0,69,2,67
1544476808.0,67,2,65
1544477107.0,69,2,66
1544477406.0,68,2,66
1544477706.0,69,2,66
1544478006.0,69,3,66
1544478305.0,69,3,66
1544478605.0,58,3,55
1544478905.0,53,3,50
1544479204.0,52,3,48
1544479504.0,54,3,50
1544479803.0,53,3,49
1544480103.0,53,3,50
1544480402.0,53,3,50
1544480701.0,55,3,51
1544481001.0,53,3,50
1544481300.0,54,3,51
1544481599.0,54,3,51
1544481899.0,53,2,50
1544482198.0,54,2,51
1544482498.0,53,2,51
1544482797.0,53,2,51
1544483096.0,54,2,51
1544483395.0,54,2,51
1544483662.0,54,2,52
1544484008.0,54,2,51
1544484308.0,53,2,51
1544484607.0,53,2,51
1544484907.0,53,2,51
1544485206.0,53,2,51
1544485506.0,53,2,51
1544485805.0,52,2,50
1544486105.0,53,2,51
1544486470.0,55,1,53
1544486530.0,53,1,51
1544486576.0,52,1,50
1544486755.0,51,1,49
1544487000.0,53,1,51
1544487346.0,53,1,51
1544487646.0,53,1,51
1544487945.0,52,1,50
1544488244.0,52,1,50
1544488544.0,53,1,51
1544488843.0,53,1,51
1544489143.0,53,1,51
1544489442.0,53,1,51
1544489742.0,53,1,51
1544490041.0,53,1,51
1544490109.0,53,1,51
1544490455.0,55,1,54
1544490755.0,54,1,52
1544491054.0,54,1,52
1544491354.0,54,1,52
1544491653.0,53,1,51
1544491953.0,52,1,51
1544492059.0,53,1,51
1544492105.0,53,1,51
1544492277.0,52,1,51
1544492525.0,52,1,51
1544492871.0,53,0,52
1544493171.0,53,0,52
1544493470.0,53,0,52
1544493770.0,53,0,52
1544494069.0,54,0,53
1544494369.0,52,0,51
1544494669.0,53,0,52
1544494968.0,53,0,53
1544495268.0,54,0,54
1544495567.0,54,0,53
1544495866.0,53,0,53
1544496166.0,54,0,54
1544496465.0,53,0,53
1544496764.0,53,0,53
1544497064.0,53,0,53
1544497363.0,54,0,54
1544497662.0,55,0,55
1544497961.0,54,0,54
1544498261.0,54,0,55
1544498560.0,54,-1,55
1544498860.0,54,-1,56
1544499159.0,54,-1,55
1544499458.0,55,-1,56
1544499758.0,54,-1,56
1544500057.0,54,-2,56
1544500356.0,54,-2,57
1544500656.0,55,-2,57
1544500955.0,55,-2,57
1544501254.0,54,-2,57
1544501414.0,53,-2,55
1544501760.0,54,-2,56
1544502060.0,55,-2,57
1544502359.0,54,-2,56
1544502659.0,53,-2,56
1544502958.0,53,-2,55
1544503257.0,52,-2,54
1544503557.0,53,-2,55
1544503857.0,51,-2,53
1544504156.0,52,-2,54
1544504218.0,53,-2,55
1544504265.0,53,-2,55
1544504443.0,52,-2,54
1544504702.0,52,-2,54
1544505048.0,52,-2,54
1544505348.0,52,-2,54
1544505647.0,53,-2,55
1544505946.0,53,-2,55
1544506246.0,54,-2,56
1544506546.0,53,-2,56
1544506845.0,53,-2,56
1544507144.0,54,-2,57
1544507444.0,53,-2,56
1544507743.0,53,-2,55
1544508042.0,52,-2,55
1544508342.0,53,-2,56
1544508641.0,54,-3,57
1544508941.0,55,-3,58
1544509240.0,54,-3,57
1544509540.0,55,-3,58
1544509839.0,56,-3,60
1544510138.0,53,-3,57
1544510437.0,55,-3,59
1544510737.0,55,-3,59
1544511036.0,54,-3,58
1544511335.0,55,-4,59
1544511635.0,55,-4,59
1544511703.0,54,-4,58
1544512049.0,56,-4,60
1544512349.0,55,-4,59
1544512648.0,54,-4,59
1544512948.0,53,-4,58
1544513247.0,53,-4,58
1544513547.0,53,-5,58
1544513846.0,53,-5,58
1544514146.0,53,-5,58
1544514445.0,53,-5,59
1544514745.0,53,-5,58
1544514791.0,53,-5,59
1544514837.0,53,-5,58
1544514991.0,53,-5,58
1544515226.0,53,-5,59
1544515572.0,53,-5,58
1544515872.0,55,-5,60
1544516171.0,55,-5,60
1544516471.0,54,-5,59
1544516771.0,55,-5,60
1544517070.0,54,-4,59
1544517370.0,54,-4,59
1544517669.0,54,-4,59
1544517969.0,55,-4,59
1544518268.0,55,-4,59
1544518568.0,55,-4,59
1544518867.0,55,-4,59
1544519093.0,54,-4,58
1544519439.0,57,-4,61
1544519738.0,56,-4,60
1544520038.0,55,-4,59
1544520337.0,54,-4,58
1544520637.0,55,-4,59
1544520937.0,54,-4,58
1544521237.0,53,-4,58
1544521536.0,53,-4,58
1544521836.0,53,-4,57
1544522135.0,54,-4,58
1544522182.0,53,-4,57
1544522228.0,53,-4,58
1544522393.0,53,-4,58
1544522621.0,54,-4,59
1544522967.0,53,-4,58
1544523267.0,54,-5,59
1544523567.0,55,-5,60
1544523866.0,55,-5,61
1544524166.0,55,-5,61
1544524465.0,55,-5,61
1544524765.0,55,-5,61
1544525064.0,55,-5,61
1544525364.0,55,-5,60
1544525663.0,55,-6,61
1544525963.0,55,-6,61
1544526188.0,56,-6,62
1544526535.0,55,-6,61
1544526834.0,56,-6,63
1544527133.0,55,-6,61
1544527433.0,55,-6,61
1544527732.0,55,-6,61
1544528031.0,54,-6,60
1544528331.0,54,-6,60
1544528630.0,54,-6,60
1544528930.0,53,-6,59
1544529230.0,53,-6,59
1544529529.0,53,-5,59
1544529653.0,53,-5,59
1544529847.0,54,-5,59
1544530088.0,55,-4,59
1544530434.0,54,-4,58
1544530734.0,55,-3,58
1544531034.0,54,-2,57
1544531333.0,54,-2,56
1544531633.0,54,-1,56
1544531932.0,55,0,56
1544532232.0,56,0,56
1544532531.0,53,0,53
1544532831.0,55,0,54
1544533130.0,56,1,54
1544533430.0,55,1,54
1544533729.0,56,1,54
1544534029.0,56,1,54
1544534328.0,56,1,54
1544534377.0,56,1,55
1544534723.0,56,1,55
1544535023.0,56,1,55
1544535322.0,56,1,54
1544535622.0,55,1,54
1544535921.0,55,1,54
1544536221.0,55,1,54
1544536520.0,55,0,54
1544536820.0,55,0,54
1544537119.0,54,0,53
1544537419.0,53,1,52
1544537718.0,54,1,53
1544537765.0,54,1,53
1544537810.0,55,1,54
1544537974.0,56,1,55
1544538209.0,53,1,52
1544538555.0,56,1,55
1544538855.0,54,1,53
1544539155.0,55,1,53
1544539454.0,55,1,54
1544539754.0,55,1,54
1544540053.0,55,1,54
1544540353.0,56,1,54
1544540653.0,57,1,55
1544540952.0,56,2,54
1544541252.0,56,2,54
1544541552.0,57,2,54
1544541772.0,57,2,55
1544542118.0,58,2,55
1544542418.0,56,2,53
1544542717.0,56,2,53
1544543016.0,56,2,53
1544543316.0,55,3,52
1544543615.0,55,3,52
1544543915.0,55,3,52
1544544215.0,56,3,52
1544544515.0,54,3,50
1544544814.0,54,4,50
1544545114.0,55,4,50
1544545161.0,55,4,50
1544545206.0,54,4,50
1544545356.0,55,4,50
1544545586.0,55,5,49
1544545931.0,55,5,50
1544546231.0,55,5,49
1544546531.0,56,6,49
1544546831.0,56,6,49
1544547130.0,55,6,48
1544547430.0,56,7,48
1544547729.0,57,7,49
1544548029.0,55,7,47
1544548328.0,56,7,49
1544548628.0,55,8,47
1544548883.0,56,8,48
1544549237.0,56,8,47
1544549536.0,56,8,48
1544549836.0,57,8,48
