Stove Type,Laser 73/730,Latitude,64.84648,Longitude,-147.826,Square Footage,960,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1544523799.5,0,2,71.06,-5.28,76.34,0.0,0.0
1544523971.0,463,1,71.175,-5.35,76.525,0.001559384,0.09054487741935484
1544524024.5,348,4,71.175,-5.37,76.545,0.001172064,0.09376512000000001
1544524586.0,0,1,71.4,-5.595,76.995,0.0,0.0
1544525148.0,473,2,71.285,-5.82,77.105,0.0015930640000000002,0.12467457391304348
1544525251.0,1209,1,71.51,-5.86,77.37,0.0040719120000000004,0.09161802000000001
1544525467.5,3707,2,74.185,-5.945,80.13,0.012485176,0.16463968351648353
1544526518.0,13885,4,77.04,-6.045,83.085,0.04676468,0.09209674398249452
1544527880.0,2,1,75.16,-6.065,81.225,6.736e-06,2.7064285714285713e-05
1544528351.5,468,2,72.08,-6.04,78.12,0.001576224,0.12073205106382978
1544528454.5,1205,1,72.415,-6.035,78.45,0.00405844,0.09188920754716981
1544528666.0,3595,2,74.415,-6.025,80.44,0.012107960000000001,0.16510854545454545
1544529649.0,12933,4,76.715,-5.03,81.745,0.043558344000000006,0.09213280752056406
1544530966.5,1,1,75.17,-3.04,78.21,3.368e-06,1.299549839228296e-05
1544531456.0,467,2,72.31,-1.99,74.3,0.001572856,0.12309307826086957
1544531558.5,1202,1,72.53,-1.77,74.3,0.0040483360000000005,0.09166043773584907
1544531741.5,2808,2,74.745,-1.375,76.12,0.009457344000000001,0.16447554782608698
1544532079.0,3560,4,77.255,-0.65,77.905,0.01199008,0.09223138461538462
1544532824.0,1,1,75.15,0.79,74.36,3.368e-06,1.1863796477495109e-05
1544533358.0,467,2,72.42,1.72,70.7,0.001572856,0.12309307826086957
1544533460.0,1201,1,72.65,1.695,70.955,0.004044968,0.09216382784810127
1544533663.5,3381,2,74.305,1.645,72.66,0.011387208000000001,0.1646343325301205
1544534284.0,7409,4,77.035,1.485,75.55,0.024953512,0.0905571
1544535236.5,1,1,74.815,1.25,73.565,3.368e-06,1.3280175246440308e-05
1544535716.0,467,2,71.745,1.135,70.61,0.001572856,0.12309307826086957
1544535818.0,1201,1,71.97,1.11,70.86,0.004044968,0.09216382784810127
1544536021.5,3376,2,73.965,1.055,72.91,0.011370368,0.1643908626506024
1544536896.0,11399,4,76.825,1.045,75.78,0.038391832,0.09214039680000001
1544538104.5,4,1,75.055,1.185,73.87,1.3472e-05,5.288898582333697e-05
1544538586.5,467,2,72.08,1.305,70.775,0.001572856,0.12047407659574469
1544538689.5,1206,1,71.855,1.33,70.525,0.004061808,0.0919654641509434
1544538904.5,3689,2,74.075,1.385,72.69,0.012424552,0.1650493992619926
1544540285.5,18926,4,77.04,1.845,75.195,0.063742768,0.09212122232035329
1544541965.5,0,1,75.045,2.465,72.58,0.0,0.0
1544542423.5,467,2,72.305,2.67,69.635,0.001572856,0.12047407659574469
1544542526.5,1205,1,72.305,2.715,69.59,0.00405844,0.09188920754716981
1544542740.5,3655,2,73.965,2.81,71.155,0.012310040000000001,0.16474402973977695
1544543866.5,15072,4,76.285,3.595,72.69,0.050762496000000004,0.09215581724659606
1544545877.0,2,1,73.37,5.445,67.925,6.736e-06,1.1898724239450442e-05
1544546919.0,490,2,69.68,6.595,63.085,0.00165032,0.12915547826086957
1544547023.5,1233,1,69.795,6.71,63.085,0.004152744,0.091717045398773
1544547192.5,2375,2,71.505,6.895,64.61,0.007999000000000001,0.16455085714285717
1544547445.0,2506,4,73.975,7.17,66.805,0.008440208000000001,0.09207499636363638
1544548257.0,340,2,72.265,7.77,64.495,0.0011451200000000001,0.0031858052550231843
1544548993.5,1358,1,69.45,8.245,61.205,0.004573744,0.09198591284916202
1544549177.0,2554,2,71.385,8.365,63.02,0.008601872,0.16471669787234042
1544549477.5,3131,4,74.095,8.56,65.535,0.010545208,0.09191948861985472
1544550279.5,4,1,72.275,9.08,63.195,1.3472e-05,4.072141057934509e-05
1544550898.0,472,2,69.68,9.485,60.195,0.001589696,0.12441099130434782
1544551001.0,1209,1,69.33,9.55,59.78,0.0040719120000000004,0.09161802000000001
1544551182.0,2743,2,71.26,9.645,61.615,0.009238424,0.1646451801980198
1544551315.0,487,1,73.54,9.69,63.85,0.0016402160000000001,0.09226215
1544551481.0,3640,2,74.31,9.705,64.605,0.012259520000000001,0.16468011940298508
1544553960.0,35653,4,76.17,10.03,66.14,0.12007930400000001,0.09217174720682304
1544556802.0,409,2,74.5,10.44,64.06,0.001377512,0.004988977062374246
1544557382.0,1262,1,71.855,10.555,61.3,0.004250416,0.09217769638554217
1544557596.5,3572,2,73.965,10.6,63.365,0.012030496,0.16467599087452472
1544558524.0,11932,4,76.715,10.535,66.18,0.040186976,0.09087507135678391
1544559789.5,0,1,74.605,10.275,64.33,0.0,0.0
1544560282.5,468,2,71.855,10.1,61.755,0.001576224,0.12073205106382978
1544560385.0,1201,1,71.97,10.065,61.905,0.004044968,0.09216382784810127
1544560596.0,3579,2,73.855,9.995,63.86,0.012054072,0.1643737090909091
1544562123.5,21178,4,76.285,9.99,66.295,0.071327504,0.09200251322106771
1544563975.0,0,1,74.51,10.19,64.32,0.0,0.0
1544564454.0,468,2,72.08,10.36,61.72,0.001576224,0.1233566608695652
1544564556.5,1202,1,71.97,10.395,61.575,0.0040483360000000005,0.09166043773584907
1544564773.0,3732,2,73.965,10.47,63.495,0.012569376,0.16514508613138684
1544566905.5,30037,4,76.93,10.805,66.125,0.10116461600000001,0.09125347471811578
1544569363.0,0,1,75.16,11.105,64.055,0.0,0.0
1544569848.0,467,2,72.535,11.12,61.415,0.001572856,0.12309307826086957
1544569950.5,1206,1,72.42,11.12,61.3,0.004061808,0.0919654641509434
1544570164.0,3641,2,74.185,11.12,63.065,0.012262888000000001,0.16472536119402986
1544572028.0,26294,4,77.04,11.19,65.85,0.08855819200000001,0.09214147144508672
