Stove type: M422,,Latitude of the PUMA device location,[64.87386],Longitude of the PUMA device location,[-147.813],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1552640177.0,-1,-1,0,0.0,0.0,72.65,26.96,45.69
1552640477.0,-1,-1,0,0.0,0.0,75.74,26.93,48.81
1552640777.0,-1,-1,0,0.0,0.0,77.9,26.83,51.07
1552641078.0,-1,-1,0,0.0,0.0,75.52,26.72,48.8
1552641378.0,-1,-1,0,0.0,0.0,77.69,26.62,51.07
1552641551.0,4,12679721,12625,0.054981875,1.1441315028901735,74.42,26.56,47.86
1552641894.0,-1,-1,0,0.0,0.0,72.42,26.44,45.98
1552642194.0,-1,-1,0,0.0,0.0,73.76,26.33,47.43
1552642494.0,-1,-1,0,0.0,0.0,70.6,26.23,44.37
1552642644.0,2,12679721,0,0.0,0.0,74.65,26.17,48.48
1552642974.0,4,12682731,3010,0.01310855,0.14300236363636362,73.98,26.06,47.92
1552643016.0,3,12683038,307,0.001336985,0.11459871428571428,71.52,26.04,45.48
1552643357.0,-1,-1,0,0.0,0.0,73.09,25.93,47.16
1552643657.0,-1,-1,0,0.0,0.0,73.32,25.82,47.5
1552643958.0,-1,-1,0,0.0,0.0,79.39,25.71,53.68
1552644258.0,-1,-1,0,0.0,0.0,76.18,25.62,50.56
1552644314.0,4,12692589,9551,0.041594605,2.6739388928571426,72.87,25.61,47.26
1552644655.0,-1,-1,0,0.0,0.0,73.98,25.5,48.48
1552644955.0,-1,-1,0,0.0,0.0,72.65,25.41,47.24
1552645255.0,-1,-1,0,0.0,0.0,66.37,25.32,41.05
1552645477.0,2,12692590,1,4.355e-06,7.062162162162161e-05,71.74,25.26,46.48
1552645807.0,4,12695601,3011,0.013112905,0.14304987272727274,71.06,25.16,45.9
1552645849.0,3,12695906,305,0.0013282749999999999,0.11385214285714283,74.87,25.15,49.72
1552646190.0,-1,-1,0,0.0,0.0,74.87,25.04,49.83
1552646392.0,4,12699903,3997,0.017406935,0.310222603960396,77.9,24.98,52.92
1552646734.0,-1,-1,0,0.0,0.0,71.29,24.88,46.41
1552647034.0,-1,-1,0,0.0,0.0,73.32,24.79,48.53
1552647335.0,-1,-1,0,0.0,0.0,70.83,24.7,46.13
1552647635.0,-1,-1,0,0.0,0.0,73.32,24.61,48.71
1552647852.0,2,12699905,2,8.71e-06,0.00014449769585253455,69.21,24.56,44.65
1552648182.0,3,12702915,3010,0.01310855,0.14300236363636362,71.06,24.47,46.59
1552648523.0,-1,-1,0,0.0,0.0,73.76,24.39,49.37
1552648823.0,-1,-1,0,0.0,0.0,77.04,24.31,52.73
1552649124.0,-1,-1,0,0.0,0.0,75.3,24.24,51.06
1552649424.0,-1,-1,0,0.0,0.0,78.33,24.16,54.17
1552649724.0,-1,-1,0,0.0,0.0,73.98,24.09,49.89
1552649820.0,4,12714962,12047,0.052464685,1.9674256874999998,79.39,24.07,55.32
1552650164.0,-1,-1,0,0.0,0.0,73.32,23.98,49.34
1552650464.0,-1,-1,0,0.0,0.0,71.52,23.9,47.62
1552650764.0,-1,-1,0,0.0,0.0,71.74,23.83,47.91
1552651065.0,-1,-1,0,0.0,0.0,73.32,23.75,49.57
1552651433.0,-1,-1,0,0.0,0.0,71.52,23.48,48.04
1552651734.0,-1,-1,0,0.0,0.0,68.98,23.16,45.82
1552652035.0,-1,-1,0,0.0,0.0,74.65,22.84,51.81
1552652228.0,2,12714964,2,8.71e-06,0.0001624663212435233,71.06,22.64,48.42
1552652558.0,3,12717974,3010,0.01310855,0.14300236363636362,74.42,22.29,52.13
1552652898.0,-1,-1,0,0.0,0.0,74.65,21.94,52.71
1552653198.0,-1,-1,0,0.0,0.0,77.47,21.62,55.85
1552653498.0,-1,-1,0,0.0,0.0,75.08,21.31,53.77
1552653799.0,-1,-1,0,0.0,0.0,74.65,20.99,53.66
1552653882.0,4,12727717,9743,0.042430764999999995,1.8403705301204818,76.61,20.9,55.71
1552654223.0,-1,-1,0,0.0,0.0,75.74,20.55,55.19
1552654523.0,-1,-1,0,0.0,0.0,73.76,20.23,53.53
1552654823.0,-1,-1,0,0.0,0.0,72.42,19.92,52.5
1552655123.0,-1,-1,0,0.0,0.0,71.74,19.68,52.06
1552655423.0,-1,-1,0,0.0,0.0,71.06,19.44,51.62
1552655723.0,-1,-1,0,0.0,0.0,71.52,19.2,52.32
1552656023.0,-1,-1,0,0.0,0.0,68.98,18.96,50.02
1552656324.0,-1,-1,0,0.0,0.0,70.37,18.72,51.65
1552656624.0,-1,-1,0,0.0,0.0,68.98,18.48,50.5
1552656771.0,2,12727721,4,1.742e-05,0.00042661224489795916,68.75,18.36,50.39
1552657112.0,-1,-1,0,0.0,0.0,69.91,18.09,51.82
1552657160.0,3,12731278,3557,0.015490734999999999,1.1618051249999999,75.74,18.05,57.69
1552657500.0,-1,-1,0,0.0,0.0,76.61,17.78,58.83
1552657800.0,-1,-1,0,0.0,0.0,79.18,17.54,61.64
1552658101.0,-1,-1,0,0.0,0.0,75.96,17.3,58.66
1552658166.0,4,12738677,7399,0.032222645,1.7846388000000002,74.21,17.25,56.96
1552658508.0,-1,-1,0,0.0,0.0,71.52,17.06,54.46
1552658809.0,-1,-1,0,0.0,0.0,71.97,17.06,54.91
1552659109.0,-1,-1,0,0.0,0.0,72.87,17.06,55.81
1552659409.0,-1,-1,0,0.0,0.0,67.57,17.06,50.51
1552659710.0,-1,-1,0,0.0,0.0,70.6,17.06,53.54
1552660010.0,-1,-1,0,0.0,0.0,72.65,17.06,55.59
1552660310.0,-1,-1,0,0.0,0.0,70.14,17.06,53.08
1552660610.0,-1,-1,0,0.0,0.0,71.29,17.06,54.23
1552660851.0,2,12738681,4,1.742e-05,0.00026021576763485477,69.45,17.06,52.39
1552661195.0,-1,-1,0,0.0,0.0,73.09,17.06,56.03
1552661271.0,3,12742513,3832,0.01668836,0.7905012631578947,74.42,17.06,57.36
1552661612.0,-1,-1,0,0.0,0.0,79.18,17.06,62.12
1552661912.0,-1,-1,0,0.0,0.0,77.47,17.06,60.41
1552662057.0,4,12748296,5783,0.025184965,0.6252818896551724,73.09,17.1,55.99
1552662399.0,-1,-1,0,0.0,0.0,77.04,17.36,59.68
1552662699.0,-1,-1,0,0.0,0.0,69.91,17.58,52.33
1552662999.0,-1,-1,0,0.0,0.0,71.52,17.81,53.71
1552663299.0,-1,-1,0,0.0,0.0,72.42,18.03,54.39
1552663599.0,-1,-1,0,0.0,0.0,72.19,18.26,53.93
1552663899.0,-1,-1,0,0.0,0.0,69.68,18.48,51.2
1552664199.0,-1,-1,0,0.0,0.0,73.09,18.71,54.38
1552664500.0,-1,-1,0,0.0,0.0,70.83,18.94,51.89
1552664800.0,-1,-1,0,0.0,0.0,67.8,19.16,48.64
1552665101.0,-1,-1,0,0.0,0.0,71.29,19.39,51.9
1552665205.0,2,12748301,5,2.1775e-05,0.0007537500000000001,71.06,19.46,51.6
1552665561.0,-1,-1,0,0.0,0.0,72.42,19.73,52.69
1552665602.0,3,12751908,3607,0.015708484999999998,1.3792816097560974,70.6,19.76,50.84
1552665943.0,-1,-1,0,0.0,0.0,75.52,19.97,55.55
1552666243.0,-1,-1,0,0.0,0.0,76.18,20.15,56.03
1552666544.0,-1,-1,0,0.0,0.0,77.04,20.33,56.71
1552666604.0,4,12759282,7374,0.03211377,1.9268261999999998,75.74,20.36,55.38
1552666944.0,-1,-1,0,0.0,0.0,73.09,20.57,52.52
1552667244.0,-1,-1,0,0.0,0.0,73.76,20.75,53.01
1552667544.0,-1,-1,0,0.0,0.0,73.54,20.93,52.61
1552667844.0,-1,-1,0,0.0,0.0,73.09,21.11,51.98
1552668144.0,-1,-1,0,0.0,0.0,68.51,21.29,47.22
1552668444.0,-1,-1,0,0.0,0.0,71.52,21.47,50.05
1552668744.0,-1,-1,0,0.0,0.0,70.6,21.65,48.95
1552669045.0,-1,-1,0,0.0,0.0,68.75,21.83,46.92
1552669345.0,-1,-1,0,0.0,0.0,71.06,22.14,48.92
1552669645.0,-1,-1,0,0.0,0.0,72.19,22.59,49.6
1552669945.0,-1,-1,0,0.0,0.0,70.37,23.04,47.33
1552670245.0,-1,-1,0,0.0,0.0,70.14,23.49,46.65
1552670546.0,-1,-1,0,0.0,0.0,73.76,23.94,49.82
1552670840.0,2,12759286,4,1.742e-05,0.00021330612244897958,65.4,24.38,41.02
1552671179.0,-1,-1,0,0.0,0.0,72.19,24.89,47.3
1552671260.0,3,12763120,3834,0.016697069999999998,0.7420919999999999,77.9,25.01,52.89
1552671601.0,-1,-1,0,0.0,0.0,79.6,25.52,54.08
1552671901.0,-1,-1,0,0.0,0.0,76.61,25.97,50.64
1552672089.0,4,12769222,6102,0.026574209999999997,0.5088678510638297,75.74,26.25,49.49
1552672434.0,-1,-1,0,0.0,0.0,74.65,26.77,47.88
1552672734.0,-1,-1,0,0.0,0.0,74.87,27.22,47.65
1552673035.0,-1,-1,0,0.0,0.0,71.97,27.9,44.07
1552673335.0,-1,-1,0,0.0,0.0,72.19,28.63,43.56
1552673635.0,-1,-1,0,0.0,0.0,68.51,29.37,39.14
1552673935.0,-1,-1,0,0.0,0.0,72.87,30.1,42.77
1552674236.0,-1,-1,0,0.0,0.0,68.51,30.84,37.67
1552674537.0,-1,-1,0,0.0,0.0,71.52,31.58,39.94
1552674837.0,-1,-1,0,0.0,0.0,68.04,32.31,35.73
1552675137.0,-1,-1,0,0.0,0.0,68.28,33.05,35.23
1552675437.0,-1,-1,0,0.0,0.0,69.91,33.78,36.13
1552675737.0,-1,-1,0,0.0,0.0,71.97,34.52,37.45
1552676037.0,-1,-1,0,0.0,0.0,70.83,35.25,35.58
1552676248.0,2,12769226,4,1.742e-05,0.00029721327014218006,67.57,35.77,31.8
1552676578.0,3,12772236,3010,0.01310855,0.14300236363636362,68.51,36.4,32.11
1552676919.0,-1,-1,0,0.0,0.0,75.08,36.89,38.19
1552677219.0,-1,-1,0,0.0,0.0,71.74,37.33,34.41
1552677520.0,-1,-1,0,0.0,0.0,76.83,37.76,39.07
1552677677.0,4,12780317,8081,0.035192755,0.8069676305732484,74.21,37.99,36.22
1552678019.0,-1,-1,0,0.0,0.0,74.42,38.49,35.93
1552678319.0,-1,-1,0,0.0,0.0,70.83,38.92,31.91
1552678619.0,-1,-1,0,0.0,0.0,72.19,39.36,32.83
1552678920.0,-1,-1,0,0.0,0.0,71.29,39.79,31.5
1552679220.0,-1,-1,0,0.0,0.0,71.29,40.23,31.06
1552679520.0,-1,-1,0,0.0,0.0,69.45,40.66,28.79
1552679820.0,-1,-1,0,0.0,0.0,69.91,41.1,28.81
1552680234.0,-1,-1,0,0.0,0.0,72.87,41.48,31.39
1552680534.0,-1,-1,0,0.0,0.0,71.74,41.63,30.11
1552680834.0,-1,-1,0,0.0,0.0,71.74,41.78,29.96
1552681134.0,-1,-1,0,0.0,0.0,73.09,41.93,31.16
1552681190.0,2,12780450,133,0.000579215,0.03723525,68.51,41.95,26.56
1552681506.0,4,12783329,2879,0.012538045,0.14283848734177215,75.08,42.11,32.97
1552681547.0,3,12783635,306,0.00133263,0.11701141463414635,69.68,42.13,27.55
1552681889.0,-1,-1,0,0.0,0.0,74.42,42.3,32.12
1552682189.0,-1,-1,0,0.0,0.0,71.29,42.45,28.84
1552682489.0,-1,-1,0,0.0,0.0,75.3,42.6,32.7
1552682645.0,4,12791710,8075,0.035166625,0.8115375,75.3,42.68,32.62
1552682987.0,-1,-1,0,0.0,0.0,73.09,42.85,30.24
1552683287.0,-1,-1,0,0.0,0.0,71.97,43.0,28.97
1552683587.0,-1,-1,0,0.0,0.0,70.83,43.15,27.68
1552683888.0,-1,-1,0,0.0,0.0,71.06,43.17,27.89
1552684188.0,-1,-1,0,0.0,0.0,71.52,43.19,28.33
1552684488.0,-1,-1,0,0.0,0.0,72.42,43.2,29.22
1552684788.0,-1,-1,0,0.0,0.0,68.28,43.22,25.06
1552685088.0,-1,-1,0,0.0,0.0,75.08,43.23,31.85
1552685388.0,-1,-1,0,0.0,0.0,66.85,43.25,23.6
1552685688.0,-1,-1,0,0.0,0.0,69.45,43.26,26.19
1552685803.0,2,12791713,3,1.3065e-05,0.00040899130434782606,68.98,43.27,25.71
1552686133.0,4,12794723,3010,0.01310855,0.14300236363636362,69.21,43.29,25.92
1552686174.0,3,12795029,306,0.00133263,0.11701141463414635,74.42,43.29,31.13
1552686516.0,-1,-1,0,0.0,0.0,71.74,43.31,28.43
1552686816.0,-1,-1,0,0.0,0.0,75.96,43.32,32.64
1552687116.0,-1,-1,0,0.0,0.0,79.18,43.34,35.84
1552687305.0,4,12803351,8322,0.03624231,0.6903297142857143,72.42,43.37,29.05
1552687648.0,-1,-1,0,0.0,0.0,73.98,43.45,30.53
1552687948.0,-1,-1,0,0.0,0.0,72.42,43.53,28.89
1552688248.0,-1,-1,0,0.0,0.0,70.14,43.6,26.54
1552688548.0,-1,-1,0,0.0,0.0,71.52,43.68,27.84
1552688849.0,-1,-1,0,0.0,0.0,71.52,43.75,27.77
1552689149.0,-1,-1,0,0.0,0.0,72.19,43.83,28.36
1552689449.0,-1,-1,0,0.0,0.0,70.37,43.9,26.47
1552689750.0,-1,-1,0,0.0,0.0,71.52,43.98,27.54
1552689899.0,2,12803351,0,0.0,0.0,70.6,44.01,26.59
1552690229.0,4,12806362,3011,0.013112905,0.14304987272727274,73.54,44.1,29.44
1552690269.0,3,12806656,294,0.0012803699999999999,0.11523329999999998,70.14,44.11,26.03
1552690610.0,-1,-1,0,0.0,0.0,73.76,44.19,29.57
1552690910.0,-1,-1,0,0.0,0.0,77.9,44.22,33.68
1552691211.0,-1,-1,0,0.0,0.0,74.42,44.16,30.26
1552691511.0,-1,-1,0,0.0,0.0,79.39,44.1,35.29
1552691638.0,4,12816727,10071,0.043859205,1.2432530551181102,78.33,44.07,34.26
1552691980.0,-1,-1,0,0.0,0.0,72.19,44.0,28.19
1552692280.0,-1,-1,0,0.0,0.0,71.52,43.94,27.58
1552692580.0,-1,-1,0,0.0,0.0,74.87,43.88,30.99
1552692880.0,-1,-1,0,0.0,0.0,68.75,43.82,24.93
1552693181.0,-1,-1,0,0.0,0.0,72.19,43.76,28.43
1552693481.0,-1,-1,0,0.0,0.0,73.76,43.7,30.06
1552693781.0,-1,-1,0,0.0,0.0,69.45,43.64,25.81
1552694081.0,-1,-1,0,0.0,0.0,65.4,43.58,21.82
1552694372.0,2,12816733,6,2.613e-05,0.00032325773195876283,72.19,43.53,28.66
1552694702.0,4,12819742,3009,0.013104194999999999,0.14295485454545453,73.98,43.35,30.63
1552694780.0,3,12820314,572,0.00249106,0.11497199999999998,68.51,43.31,25.2
1552695135.0,-1,-1,0,0.0,0.0,74.87,43.12,31.75
1552695435.0,-1,-1,0,0.0,0.0,78.54,42.95,35.59
1552695736.0,-1,-1,0,0.0,0.0,72.42,42.79,29.63
1552695815.0,4,12827934,7620,0.033185099999999995,1.512232405063291,76.18,42.74,33.44
1552696156.0,-1,-1,0,0.0,0.0,73.76,42.55,31.21
1552696456.0,-1,-1,0,0.0,0.0,70.6,42.39,28.21
1552696756.0,-1,-1,0,0.0,0.0,73.98,42.22,31.76
1552697056.0,-1,-1,0,0.0,0.0,71.06,42.06,29.0
1552697356.0,-1,-1,0,0.0,0.0,72.19,41.89,30.3
1552697656.0,-1,-1,0,0.0,0.0,69.45,41.73,27.72
1552697957.0,-1,-1,0,0.0,0.0,68.28,41.56,26.72
1552698088.0,2,12827934,0,0.0,0.0,72.42,41.5,30.92
1552698418.0,3,12830947,3013,0.013121615,0.1431448909090909,72.19,41.35,30.84
1552698760.0,-1,-1,0,0.0,0.0,75.3,41.2,34.1
1552699060.0,-1,-1,0,0.0,0.0,73.98,41.06,32.92
1552699360.0,-1,-1,0,0.0,0.0,79.39,40.93,38.46
1552699661.0,-1,-1,0,0.0,0.0,76.18,40.79,35.39
1552699702.0,4,12840221,9274,0.04038827,3.5462871219512193,79.6,40.77,38.83
1552700044.0,-1,-1,0,0.0,0.0,71.52,40.62,30.9
1552700344.0,-1,-1,0,0.0,0.0,73.54,40.49,33.05
1552700645.0,-1,-1,0,0.0,0.0,71.06,40.35,30.71
1552700945.0,-1,-1,0,0.0,0.0,69.68,40.21,29.47
1552701245.0,-1,-1,0,0.0,0.0,70.14,40.08,30.06
1552701546.0,-1,-1,0,0.0,0.0,72.19,39.94,32.25
1552701846.0,-1,-1,0,0.0,0.0,69.45,39.75,29.7
1552701911.0,2,12840221,0,0.0,0.0,71.74,39.7,32.04
1552702241.0,4,12843233,3012,0.013117259999999999,0.1430973818181818,74.21,39.47,34.74
1552702283.0,3,12843539,306,0.00133263,0.11422542857142857,71.97,39.44,32.53
1552702627.0,-1,-1,0,0.0,0.0,77.04,39.2,37.84
1552702927.0,-1,-1,0,0.0,0.0,73.76,38.99,34.77
1552703227.0,-1,-1,0,0.0,0.0,76.61,38.78,37.83
1552703528.0,-1,-1,0,0.0,0.0,73.98,38.57,35.41
1552703662.0,4,12853690,10151,0.044207605,1.1876669999999998,76.83,38.48,38.35
1552704005.0,-1,-1,0,0.0,0.0,72.87,38.24,34.63
1552704305.0,-1,-1,0,0.0,0.0,74.87,38.03,36.84
1552704605.0,-1,-1,0,0.0,0.0,71.52,37.82,33.7
1552704905.0,-1,-1,0,0.0,0.0,72.87,37.61,35.26
1552705206.0,-1,-1,0,0.0,0.0,69.21,37.39,31.82
1552705506.0,-1,-1,0,0.0,0.0,69.45,37.11,32.34
1552705806.0,-1,-1,0,0.0,0.0,69.21,36.82,32.39
1552705863.0,2,12853693,3,1.3065e-05,0.0008251578947368421,69.91,36.77,33.14
1552706204.0,-1,-1,0,0.0,0.0,69.91,36.45,33.46
1552706283.0,4,12857525,3832,0.01668836,0.7604822278481013,69.68,36.37,33.31
1552706325.0,3,12857831,306,0.00133263,0.11422542857142857,77.26,36.33,40.93
1552706666.0,-1,-1,0,0.0,0.0,77.69,36.01,41.68
1552706966.0,-1,-1,0,0.0,0.0,76.61,35.72,40.89
1552707266.0,-1,-1,0,0.0,0.0,75.74,35.44,40.3
1552707557.0,4,12866899,9068,0.03949114,0.4885501855670103,76.83,35.16,41.67
1552707899.0,-1,-1,0,0.0,0.0,73.76,34.84,38.92
1552708200.0,-1,-1,0,0.0,0.0,72.65,34.55,38.1
1552708500.0,-1,-1,0,0.0,0.0,68.98,34.27,34.71
1552709101.0,-1,-1,0,0.0,0.0,72.87,33.83,39.04
1552709401.0,-1,-1,0,0.0,0.0,72.19,33.68,38.51
1552709671.0,2,12866900,1,4.355e-06,5.806666666666667e-05,76.61,33.54,43.07
1552710001.0,4,12869911,3011,0.013112905,0.14304987272727274,72.19,33.38,38.81
1552710057.0,3,12870323,412,0.00179426,0.11534528571428572,72.19,33.35,38.84
1552710398.0,-1,-1,0,0.0,0.0,76.61,33.18,43.43
1552710698.0,-1,-1,0,0.0,0.0,75.74,33.03,42.71
1552710999.0,-1,-1,0,0.0,0.0,74.65,32.88,41.77
1552711299.0,-1,-1,0,0.0,0.0,78.75,32.73,46.02
1552711396.0,4,12880177,9854,0.04291417,1.5926908453608248,76.61,32.68,43.93
1552711739.0,-1,-1,0,0.0,0.0,73.32,32.51,40.81
1552712039.0,-1,-1,0,0.0,0.0,75.3,32.36,42.94
1552712339.0,-1,-1,0,0.0,0.0,73.76,32.21,41.55
1552712639.0,-1,-1,0,0.0,0.0,68.75,32.1,36.65
1552712939.0,-1,-1,0,0.0,0.0,72.87,31.99,40.88
1552713240.0,-1,-1,0,0.0,0.0,69.21,31.89,37.32
1552713540.0,-1,-1,0,0.0,0.0,65.89,31.78,34.11
1552713581.0,2,12880300,123,0.000535665,0.047034,69.45,31.77,37.68
1552713898.0,3,12883194,2894,0.01260337,0.14312975394321767,72.87,31.66,41.21
1552714239.0,-1,-1,0,0.0,0.0,75.3,31.54,43.76
1552714540.0,-1,-1,0,0.0,0.0,73.98,31.43,42.55
1552714840.0,-1,-1,0,0.0,0.0,76.61,31.33,45.28
1552715140.0,-1,-1,0,0.0,0.0,78.33,31.22,47.11
1552715319.0,4,12893643,10449,0.045505395,0.9151923016759775,76.4,31.16,45.24
1552715661.0,-1,-1,0,0.0,0.0,72.42,31.04,41.38
1552715961.0,-1,-1,0,0.0,0.0,74.21,30.93,43.28
1552716261.0,-1,-1,0,0.0,0.0,71.06,30.91,40.15
1552716561.0,-1,-1,0,0.0,0.0,73.54,30.89,42.65
1552716862.0,-1,-1,0,0.0,0.0,71.06,30.88,40.18
1552717162.0,-1,-1,0,0.0,0.0,71.97,30.86,41.11
1552717462.0,-1,-1,0,0.0,0.0,72.87,30.85,42.02
1552717542.0,2,12893643,0,0.0,0.0,70.14,30.84,39.3
1552717872.0,4,12896653,3010,0.01310855,0.14300236363636362,71.52,30.83,40.69
1552717914.0,3,12896959,306,0.00133263,0.11422542857142857,73.09,30.82,42.27
1552718255.0,-1,-1,0,0.0,0.0,75.74,30.81,44.93
1552718555.0,-1,-1,0,0.0,0.0,73.54,30.79,42.75
1552718855.0,-1,-1,0,0.0,0.0,77.69,30.78,46.91
1552719156.0,-1,-1,0,0.0,0.0,75.52,30.76,44.76
1552719456.0,-1,-1,0,0.0,0.0,75.96,30.75,45.21
1552719709.0,4,12910165,13206,0.057512129999999995,0.818354418972332,79.18,30.69,48.49
1552720051.0,-1,-1,0,0.0,0.0,75.08,30.54,44.54
1552720351.0,-1,-1,0,0.0,0.0,70.37,30.4,39.97
1552720651.0,-1,-1,0,0.0,0.0,73.98,30.27,43.71
1552720951.0,-1,-1,0,0.0,0.0,70.37,30.13,40.24
1552721252.0,-1,-1,0,0.0,0.0,70.83,30.0,40.83
1552721552.0,-1,-1,0,0.0,0.0,70.83,29.86,40.97
1552721610.0,2,12910167,2,8.71e-06,0.0005406206896551724,70.37,29.84,40.53
1552721940.0,3,12913178,3011,0.013112905,0.14304987272727274,74.87,29.69,45.18
1552722281.0,-1,-1,0,0.0,0.0,77.47,29.53,47.94
1552722582.0,-1,-1,0,0.0,0.0,77.04,29.4,47.64
1552722882.0,-1,-1,0,0.0,0.0,73.54,29.26,44.28
1552723183.0,-1,-1,0,0.0,0.0,72.65,29.13,43.52
1552723359.0,4,12923619,10441,0.045470554999999996,0.9300795340909089,76.61,29.09,47.52
1552723701.0,-1,-1,0,0.0,0.0,72.19,29.02,43.17
1552724002.0,-1,-1,0,0.0,0.0,76.83,28.96,47.87
1552724302.0,-1,-1,0,0.0,0.0,70.37,28.9,41.47
1552724603.0,-1,-1,0,0.0,0.0,68.98,28.84,40.14
1552724903.0,-1,-1,0,0.0,0.0,71.52,28.78,42.74
1552725018.0,2,12923623,4,1.742e-05,0.0005453217391304348,71.52,28.76,42.76
1552725348.0,4,12926633,3010,0.01310855,0.14300236363636362,70.83,28.69,42.14
1552725388.0,3,12926927,294,0.0012803699999999999,0.11523329999999998,73.76,28.68,45.08
1552725744.0,-1,-1,0,0.0,0.0,72.19,28.61,43.58
1552726044.0,-1,-1,0,0.0,0.0,75.74,28.55,47.19
1552726344.0,-1,-1,0,0.0,0.0,77.04,28.49,48.55
1552726645.0,-1,-1,0,0.0,0.0,75.08,28.43,46.65
1552726749.0,4,12936939,10012,0.04360226,1.5093089999999998,75.08,28.41,46.67
1552727089.0,-1,-1,0,0.0,0.0,75.96,28.31,47.65
1552727390.0,-1,-1,0,0.0,0.0,69.21,28.22,40.99
1552727690.0,-1,-1,0,0.0,0.0,70.83,28.13,42.7
1552727990.0,-1,-1,0,0.0,0.0,69.21,28.04,41.17
1552728290.0,-1,-1,0,0.0,0.0,71.29,27.95,43.34
1552728460.0,2,12936940,1,4.355e-06,9.22235294117647e-05,69.68,27.9,41.78
1552728801.0,-1,-1,0,0.0,0.0,72.42,27.8,44.62
1552728880.0,4,12940772,3832,0.01668836,0.7604822278481013,76.83,27.78,49.05
1552728920.0,3,12941066,294,0.0012803699999999999,0.11523329999999998,73.09,27.76,45.33
1552729275.0,-1,-1,0,0.0,0.0,71.74,27.66,44.08
1552729575.0,-1,-1,0,0.0,0.0,74.65,27.57,47.08
1552729875.0,-1,-1,0,0.0,0.0,76.61,27.48,49.13
1552730059.0,4,12949446,8380,0.0364949,0.714030652173913,77.69,27.42,50.27
1552730401.0,-1,-1,0,0.0,0.0,70.83,27.32,43.51
1552730701.0,-1,-1,0,0.0,0.0,72.65,27.32,45.33
1552731002.0,-1,-1,0,0.0,0.0,70.83,27.32,43.51
1552731302.0,-1,-1,0,0.0,0.0,72.87,27.32,45.55
1552731602.0,-1,-1,0,0.0,0.0,71.29,27.32,43.97
1552731870.0,2,12949448,2,8.71e-06,0.000117,73.76,27.32,46.44
1552732212.0,-1,-1,0,0.0,0.0,72.65,27.32,45.33
1552732291.0,3,12953284,3836,0.01670578,0.7612760506329114,75.74,27.32,48.42
1552732632.0,-1,-1,0,0.0,0.0,72.65,27.32,45.33
1552732932.0,-1,-1,0,0.0,0.0,78.96,27.32,51.64
1552733065.0,4,12958981,5697,0.024810435,0.6715606466165414,74.65,27.32,47.33
1552733423.0,-1,-1,0,0.0,0.0,73.09,27.32,45.77
1552733724.0,-1,-1,0,0.0,0.0,72.42,27.32,45.1
1552734024.0,-1,-1,0,0.0,0.0,68.28,27.33,40.95
1552734325.0,-1,-1,0,0.0,0.0,69.91,27.43,42.48
1552734625.0,-1,-1,0,0.0,0.0,71.97,27.54,44.43
1552734821.0,2,12958983,2,8.71e-06,0.00015997959183673468,66.13,27.61,38.52
1552735177.0,-1,-1,0,0.0,0.0,73.54,27.73,45.81
1552735241.0,3,12962816,3833,0.016692715,0.93896521875,71.97,27.75,44.22
1552735582.0,-1,-1,0,0.0,0.0,75.52,27.87,47.65
1552735853.0,4,12967316,4500,0.0195975,0.2603357933579336,75.08,27.97,47.11
1552736193.0,-1,-1,0,0.0,0.0,69.68,28.09,41.59
1552736494.0,-1,-1,0,0.0,0.0,71.52,28.19,43.33
1552736794.0,-1,-1,0,0.0,0.0,69.45,28.3,41.15
1552737094.0,-1,-1,0,0.0,0.0,69.91,28.4,41.51
1552737394.0,-1,-1,0,0.0,0.0,69.91,28.51,41.4
1552737694.0,-1,-1,0,0.0,0.0,70.14,28.61,41.53
1552737866.0,2,12967320,4,1.742e-05,0.00036460465116279066,73.98,28.66,45.32
1552738207.0,-1,-1,0,0.0,0.0,71.97,28.76,43.21
1552738316.0,3,12971425,4105,0.017877274999999998,0.5904421100917431,74.21,28.79,45.42
1552738655.0,-1,-1,0,0.0,0.0,78.96,28.9,50.06
1552738956.0,-1,-1,0,0.0,0.0,74.87,28.99,45.88
1552739256.0,-1,-1,0,0.0,0.0,76.83,29.08,47.75
1552739342.0,4,12978973,7548,0.03287154,1.3760179534883719,75.52,29.1,46.42
1552739684.0,-1,-1,0,0.0,0.0,75.52,29.21,46.31
1552739984.0,-1,-1,0,0.0,0.0,73.98,29.3,44.68
1552740285.0,-1,-1,0,0.0,0.0,72.19,29.39,42.8
1552740585.0,-1,-1,0,0.0,0.0,72.65,29.48,43.17
1552740885.0,-1,-1,0,0.0,0.0,68.28,29.57,38.71
1552741186.0,-1,-1,0,0.0,0.0,72.42,29.66,42.76
1552741486.0,-1,-1,0,0.0,0.0,71.52,29.56,41.96
