Stove Type,Laser 73/730,Latitude,64.91331,Longitude,-147.602,Square Footage,576,
Timestamp of each PUMA device reading,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",F,F,F
1550398283.0,73,2,71
1550398625.0,74,1,72
1550398926.0,80,1,78
1550399226.0,76,1,74
1550399525.0,77,1,76
1550399825.0,75,1,74
1550400125.0,78,1,77
1550400425.0,79,1,78
1550400725.0,74,1,73
1550401025.0,79,1,78
1550401324.0,79,1,77
1550401624.0,73,1,72
1550401924.0,81,1,80
1550402224.0,78,1,76
1550402524.0,75,2,73
1550402823.0,68,2,66
1550403123.0,81,2,78
1550403423.0,80,2,77
1550403723.0,76,3,73
1550404023.0,81,3,77
1550404323.0,75,3,71
1550404623.0,78,3,74
1550404923.0,82,3,78
1550405222.0,75,4,71
1550405523.0,75,4,71
1550405822.0,74,4,70
1550406122.0,73,4,68
1550406422.0,76,4,72
1550406722.0,79,4,74
1550407022.0,80,5,75
1550407322.0,74,5,69
1550407622.0,81,5,76
1550407922.0,80,5,75
1550408222.0,78,5,73
1550408522.0,77,5,71
1550408822.0,80,5,74
1550409122.0,73,5,67
1550409422.0,80,5,74
1550409721.0,78,5,72
1550410021.0,75,5,69
1550410321.0,84,6,78
1550410621.0,78,6,72
1550410920.0,79,6,73
1550411220.0,75,6,68
1550411520.0,74,6,68
1550411820.0,83,6,76
1550412120.0,75,6,69
1550412420.0,79,5,73
1550412720.0,78,5,73
1550413020.0,81,5,75
1550413320.0,78,5,72
1550413620.0,79,5,74
1550413920.0,78,5,73
1550414220.0,82,4,78
1550414520.0,78,4,73
1550414820.0,77,4,73
1550415119.0,75,4,70
1550415419.0,80,4,76
1550415719.0,79,3,75
1550416019.0,75,3,71
1550416103.0,81,3,78
1550416444.0,79,3,75
1550416744.0,82,3,78
1550417044.0,77,3,74
1550417344.0,77,3,74
1550417644.0,76,2,73
1550417944.0,70,2,67
1550418244.0,77,2,74
1550418544.0,80,2,78
1550418845.0,73,2,71
1550419145.0,78,2,76
1550419445.0,73,2,71
1550419746.0,71,2,69
1550420046.0,71,2,68
1550420346.0,74,2,71
1550420647.0,74,3,71
1550420947.0,75,3,72
1550421247.0,75,3,72
1550421547.0,76,3,72
1550421847.0,70,3,66
1550422147.0,71,4,66
1550422447.0,70,4,66
1550422747.0,68,4,63
1550423048.0,70,4,65
1550423348.0,69,5,64
1550423648.0,71,5,66
1550423949.0,73,5,67
1550424249.0,72,6,65
1550424549.0,71,6,64
1550424850.0,70,7,63
1550425150.0,74,7,67
1550425450.0,72,7,64
1550425750.0,70,8,62
1550426050.0,73,8,65
1550426129.0,71,8,63
1550426170.0,72,8,63
1550426354.0,71,8,63
1550426533.0,76,8,67
1550426874.0,71,9,62
1550427174.0,72,9,63
1550427474.0,73,9,63
1550427774.0,78,10,68
1550428074.0,74,10,63
1550428374.0,75,10,65
1550428674.0,70,11,58
1550428974.0,76,11,64
1550429274.0,75,11,63
1550429574.0,73,12,61
1550429875.0,76,12,63
1550430174.0,76,12,63
1550430474.0,74,13,61
1550430774.0,72,13,58
1550431074.0,77,13,64
1550431374.0,78,13,64
1550431674.0,74,14,60
1550431974.0,73,14,59
1550432030.0,76,14,62
1550432372.0,77,14,63
1550432671.0,76,15,61
1550432972.0,75,15,59
1550433272.0,74,15,58
1550433572.0,72,15,56
1550433872.0,73,16,57
1550434172.0,70,16,53
1550434472.0,69,16,52
1550434773.0,74,17,57
1550435073.0,71,17,53
1550435373.0,71,17,53
1550435673.0,72,18,54
1550435729.0,72,18,54
1550435907.0,68,18,50
1550436119.0,75,18,57
1550436458.0,72,18,53
1550436758.0,76,19,57
1550437058.0,73,19,53
1550437358.0,77,19,57
1550437658.0,75,20,55
1550437959.0,74,20,53
1550438259.0,68,20,47
1550438559.0,74,20,54
1550438859.0,75,20,54
1550439159.0,78,20,57
1550439458.0,72,21,51
1550439759.0,76,21,54
1550440059.0,73,21,52
1550440359.0,75,21,53
1550440658.0,77,21,55
1550440959.0,78,21,56
1550441259.0,74,22,52
1550441306.0,79,22,57
1550441648.0,76,22,54
1550441948.0,71,22,49
1550442248.0,75,22,53
1550442548.0,71,22,49
1550442848.0,74,22,52
1550443148.0,71,22,48
1550443448.0,70,22,47
1550443748.0,73,22,51
1550444048.0,74,22,51
1550444349.0,71,22,48
1550444649.0,74,23,51
1550444772.0,69,23,46
1550444827.0,66,23,43
1550444995.0,68,23,45
1550445188.0,75,23,52
1550445529.0,71,23,48
1550445829.0,70,23,47
1550446130.0,70,23,47
1550446430.0,73,23,50
1550446730.0,76,23,53
1550447030.0,73,23,50
1550447330.0,76,23,53
1550447630.0,72,23,49
1550447930.0,72,23,49
1550448230.0,72,23,48
1550448530.0,76,23,53
1550448830.0,72,23,49
1550449130.0,77,22,54
1550449430.0,74,22,51
1550449659.0,75,22,52
1550450004.0,73,22,50
1550450304.0,75,22,52
1550450604.0,76,22,54
1550450903.0,69,22,47
1550451203.0,72,22,50
1550451504.0,72,21,50
1550451804.0,69,21,47
1550452104.0,72,21,50
1550452404.0,71,21,50
1550452704.0,72,21,51
1550453004.0,74,21,53
1550453304.0,70,21,49
1550453604.0,71,21,49
1550453866.0,70,21,49
1550453907.0,70,21,49
1550454090.0,71,21,50
1550454273.0,74,21,53
1550454629.0,69,21,48
1550454929.0,68,20,47
1550455228.0,78,20,58
1550455528.0,75,20,54
1550455829.0,74,20,54
1550456129.0,75,19,55
1550456429.0,74,19,54
1550456729.0,79,19,59
1550457029.0,76,19,57
1550457329.0,72,18,54
1550457629.0,76,18,58
1550457929.0,73,18,54
1550458229.0,76,17,58
1550458529.0,74,17,56
1550458570.0,75,17,57
1550458912.0,77,17,60
1550459212.0,75,17,57
1550459512.0,72,17,54
1550459812.0,74,17,56
1550460113.0,77,17,59
1550460413.0,72,17,54
1550460713.0,74,17,56
1550461013.0,70,17,52
1550461313.0,73,17,55
1550461613.0,72,17,54
1550461913.0,68,18,50
1550462213.0,71,18,53
1550462514.0,73,18,55
1550462814.0,71,18,53
1550462939.0,66,18,48
1550462980.0,64,18,46
1550463163.0,71,18,53
1550463339.0,77,18,58
1550463680.0,73,19,54
1550463980.0,67,19,48
1550464280.0,70,19,50
1550464580.0,73,19,53
1550464880.0,78,20,58
1550465180.0,73,20,53
1550465481.0,72,20,52
1550465781.0,76,20,55
1550466081.0,72,20,52
1550466381.0,77,20,56
1550466681.0,82,21,61
1550466980.0,77,21,55
1550467281.0,78,21,56
1550467500.0,75,21,53
1550467844.0,76,21,55
1550468144.0,77,21,56
1550468444.0,73,21,52
1550468745.0,78,21,57
1550469045.0,77,21,55
1550469345.0,68,21,46
1550469645.0,71,21,49
1550469945.0,76,21,54
1550470245.0,68,21,46
1550470545.0,74,21,52
1550470845.0,73,21,51
1550471145.0,73,21,51
1550471446.0,71,21,49
1550471746.0,71,21,49
1550471896.0,67,21,45
1550471935.0,68,21,46
1550472120.0,75,21,53
1550472326.0,75,22,53
1550472682.0,76,22,54
1550472982.0,74,22,52
1550473283.0,71,22,49
1550473582.0,70,22,48
1550473883.0,76,22,54
1550474183.0,74,22,52
1550474483.0,72,22,49
1550474783.0,76,22,53
1550475083.0,73,22,51
1550475383.0,77,22,54
1550475683.0,75,22,52
1550475983.0,73,22,51
1550476283.0,75,22,53
1550476583.0,75,22,52
1550476883.0,77,22,55
1550477183.0,77,22,54
1550477483.0,74,22,52
1550477783.0,77,22,54
1550478083.0,75,22,52
1550478382.0,72,22,50
1550478480.0,76,22,54
1550478822.0,73,22,50
1550479122.0,76,22,54
1550479422.0,72,22,50
1550479723.0,75,22,53
1550480022.0,73,22,50
1550480322.0,74,22,52
1550480622.0,73,22,50
1550480922.0,71,22,48
1550481222.0,71,22,49
1550481523.0,70,22,48
1550481823.0,71,22,49
1550482123.0,72,22,50
1550482423.0,71,22,49
1550482723.0,70,22,48
1550482878.0,70,22,47
1550482926.0,75,22,52
1550483103.0,71,22,49
1550483283.0,71,22,48
1550483639.0,73,22,51
1550483939.0,72,22,49
1550484239.0,78,22,56
1550484539.0,75,22,52
1550484839.0,72,22,49
1550485139.0,77,22,54
1550485440.0,70,22,47
1550485740.0,74,22,51
1550486040.0,73,22,50
1550486340.0,71,22,48
1550486640.0,77,22,54
1550486940.0,74,22,52
1550487240.0,75,22,52
1550487540.0,72,22,49
1550487840.0,73,22,51
1550488140.0,74,22,52
1550488289.0,75,22,53
1550488629.0,79,22,57
1550488929.0,74,22,52
1550489229.0,75,22,53
1550489529.0,73,22,51
1550489829.0,71,22,48
1550490129.0,76,22,54
1550490429.0,73,22,50
1550490729.0,73,22,50
1550491029.0,70,22,48
1550491330.0,73,22,51
1550491630.0,72,22,49
1550491930.0,72,22,50
1550492230.0,75,22,53
1550492530.0,73,22,51
1550492830.0,75,22,53
1550493130.0,73,21,51
1550493431.0,73,21,51
1550493731.0,74,21,52
1550494031.0,70,21,48
1550494331.0,72,21,50
1550494419.0,68,21,46
1550494461.0,71,21,49
1550494645.0,71,21,50
1550494847.0,74,21,52
1550495188.0,75,21,53
1550495488.0,70,21,48
1550495788.0,75,21,54
1550496088.0,71,21,50
1550496388.0,76,21,55
1550496688.0,74,21,53
1550496988.0,74,21,53
1550497288.0,71,21,50
1550497588.0,73,21,52
1550497888.0,75,21,54
1550498188.0,76,21,55
1550498488.0,75,21,54
1550498788.0,76,21,55
1550499073.0,77,21,56
1550499414.0,79,21,58
1550499715.0,75,21,54
1550500015.0,76,21,55
1550500315.0,74,21,53
1550500615.0,74,21,53
1550500915.0,74,21,53
1550501215.0,75,21,54
1550501516.0,74,21,53
1550501815.0,71,21,50
1550502116.0,73,21,52
1550502416.0,74,20,53
1550502716.0,72,20,51
1550503016.0,68,20,47
1550503316.0,68,20,47
1550503616.0,73,20,52
1550503776.0,70,20,49
1550503818.0,72,20,51
1550504003.0,75,20,54
1550504205.0,70,20,49
1550504545.0,70,20,50
1550504845.0,68,20,47
1550505145.0,76,20,55
1550505445.0,72,20,51
1550505745.0,76,20,55
1550506045.0,75,20,55
1550506344.0,73,20,52
1550506644.0,79,20,58
1550506945.0,75,20,54
1550507245.0,76,20,55
1550507545.0,76,20,55
1550507845.0,75,20,55
1550508145.0,78,20,57
1550508227.0,75,20,55
1550508568.0,74,20,53
1550508868.0,73,20,52
1550509168.0,75,20,54
1550509468.0,74,20,54
1550509768.0,71,20,50
1550510068.0,73,20,53
1550510368.0,73,20,52
1550510668.0,75,20,55
1550510969.0,72,20,51
1550511269.0,71,20,50
1550511569.0,72,20,51
1550511869.0,73,20,52
1550512169.0,66,20,45
1550512470.0,71,20,50
1550512635.0,75,21,54
1550512679.0,74,21,53
1550512860.0,71,21,50
1550513055.0,73,21,52
1550513398.0,75,21,53
1550513699.0,75,21,54
1550513998.0,73,21,52
1550514298.0,72,21,50
1550514599.0,73,21,52
1550514898.0,73,21,52
1550515198.0,71,21,50
1550515498.0,77,21,55
1550515798.0,70,21,49
1550516098.0,76,21,54
1550516398.0,72,21,51
1550516698.0,73,21,51
1550516998.0,70,21,48
1550517298.0,76,22,54
1550517598.0,78,22,56
1550517898.0,76,22,54
1550518198.0,76,22,53
1550518498.0,76,22,53
1550518798.0,73,22,51
1550518908.0,76,22,53
1550519266.0,78,22,55
1550519566.0,77,23,54
1550519866.0,74,23,51
1550520223.0,73,23,50
1550520523.0,73,23,50
1550520823.0,75,23,52
1550521124.0,74,23,51
1550521424.0,70,23,46
1550521724.0,69,23,45
1550522024.0,73,23,50
1550522324.0,72,23,48
1550522624.0,71,24,47
1550522924.0,70,24,45
1550523064.0,73,24,48
1550523106.0,73,24,49
1550523291.0,72,24,48
1550523473.0,74,24,49
1550523815.0,73,24,48
1550524115.0,76,24,51
1550524415.0,74,24,49
1550524715.0,74,24,49
1550525016.0,73,25,48
1550525316.0,76,25,51
1550525616.0,74,25,49
1550525916.0,76,25,51
1550526216.0,75,25,50
1550526516.0,78,25,53
1550526816.0,74,25,48
1550527116.0,73,25,47
1550527416.0,77,25,51
1550527716.0,75,25,49
1550528016.0,74,25,48
1550528316.0,73,25,47
1550528616.0,74,26,48
1550528916.0,73,26,47
1550529216.0,74,26,48
1550529430.0,76,26,50
1550529772.0,75,26,49
1550530072.0,73,26,46
1550530372.0,72,26,46
1550530672.0,77,26,51
1550530971.0,74,26,47
1550531272.0,73,26,46
1550531572.0,71,26,45
1550531872.0,69,26,43
1550532172.0,75,26,49
1550532473.0,70,26,44
1550532773.0,69,26,43
1550533073.0,72,26,46
1550533212.0,69,26,43
1550533253.0,70,26,44
1550533593.0,75,26,49
1550533893.0,73,26,47
1550534193.0,73,26,47
1550534494.0,73,25,47
1550534794.0,75,25,50
1550535094.0,74,25,49
1550535394.0,72,25,47
1550535694.0,74,24,49
1550535994.0,76,24,51
1550536294.0,75,24,51
1550536594.0,78,24,54
1550536894.0,78,23,54
1550537195.0,75,23,51
1550537494.0,73,23,50
1550537794.0,75,23,52
1550538094.0,77,22,54
1550538394.0,76,22,53
1550538490.0,74,22,52
1550538831.0,77,21,55
1550539132.0,73,21,52
1550539432.0,73,20,52
1550539732.0,73,20,53
1550540032.0,72,19,52
1550540332.0,73,19,53
1550540632.0,73,19,54
1550540932.0,69,18,51
1550541232.0,71,18,52
1550541532.0,71,17,54
1550541833.0,73,17,55
1550542133.0,70,17,53
1550542434.0,69,16,52
1550542734.0,74,16,57
1550543034.0,70,16,54
1550543079.0,70,16,54
1550543119.0,68,16,52
1550543280.0,66,15,50
1550543458.0,75,15,60
1550543814.0,72,15,57
1550544114.0,73,15,58
1550544415.0,71,14,56
1550544715.0,76,14,61
1550545015.0,73,14,59
1550545315.0,76,13,62
1550545615.0,70,13,56
1550545914.0,75,13,61
1550546214.0,72,13,58
1550546515.0,73,13,59
1550546814.0,75,13,61
1550547114.0,73,13,60
1550547415.0,76,13,63
1550547715.0,78,13,65
1550548014.0,75,12,62
1550548314.0,74,12,61
1550548615.0,73,12,60
1550548915.0,75,12,62
1550549215.0,75,12,63
1550549388.0,77,12,64
1550549732.0,77,12,65
1550550032.0,74,12,61
1550550332.0,73,12,61
1550550632.0,74,12,62
1550550932.0,72,11,60
1550551232.0,75,11,63
1550551533.0,72,11,60
1550551833.0,69,11,57
1550552133.0,73,11,62
1550552433.0,70,11,58
1550552733.0,72,11,61
1550553034.0,72,12,60
1550553334.0,70,12,57
1550553450.0,73,12,61
1550553491.0,71,12,59
1550553676.0,68,12,55
1550553870.0,75,12,62
1550554210.0,73,13,60
1550554511.0,75,13,61
1550554811.0,73,13,59
1550555111.0,76,14,61
1550555411.0,73,14,58
1550555711.0,76,14,62
1550556011.0,76,15,61
1550556311.0,72,15,57
1550556611.0,75,15,59
1550556911.0,76,15,60
1550557211.0,76,15,60
1550557511.0,74,15,58
1550557811.0,73,16,57
1550558111.0,73,16,57
1550558411.0,77,16,60
1550558711.0,72,16,55
1550559011.0,75,16,58
1550559312.0,78,17,61
1550559612.0,71,17,54
1550559860.0,76,17,59
1550560202.0,74,17,57
1550560502.0,74,17,57
1550560802.0,73,17,56
1550561102.0,75,17,57
1550561402.0,75,17,58
1550561703.0,73,17,55
1550562003.0,74,17,56
1550562303.0,74,17,57
1550562603.0,73,17,55
1550562903.0,71,17,53
1550563423.0,71,17,53
1550563723.0,73,17,55
1550564023.0,73,17,55
1550564124.0,69,17,51
1550564166.0,73,17,55
1550564506.0,75,17,57
1550564806.0,73,17,55
1550565106.0,73,17,55
1550565406.0,71,17,53
1550565706.0,75,17,57
1550566006.0,74,17,56
1550566307.0,71,17,53
1550566607.0,73,17,55
1550566907.0,75,17,57
1550567207.0,76,17,58
1550567507.0,74,17,56
1550567807.0,73,17,55
1550568107.0,74,17,56
1550568407.0,78,17,60
1550568707.0,73,17,55
1550569007.0,75,17,57
1550569307.0,76,17,58
1550569607.0,73,17,56
1550569907.0,73,17,55
1550570207.0,75,17,57
1550570395.0,76,17,59
1550570735.0,78,17,61
1550571035.0,76,17,59
1550571335.0,74,17,57
1550571635.0,73,17,56
1550571935.0,71,17,54
1550572235.0,74,17,57
1550572535.0,70,17,52
1550572835.0,68,17,51
1550573136.0,74,17,56
1550573436.0,70,17,52
1550573736.0,70,17,53
1550574036.0,70,17,53
1550574337.0,70,17,53
1550574637.0,72,17,55
1550574849.0,72,17,55
1550574890.0,70,17,53
1550575076.0,71,17,53
1550575270.0,73,17,56
1550575609.0,74,17,57
1550575909.0,73,17,56
1550576209.0,73,17,56
1550576509.0,77,16,60
1550576809.0,73,16,56
1550577109.0,73,16,56
1550577409.0,72,16,55
1550577709.0,72,16,55
1550578009.0,73,17,56
1550578309.0,76,17,59
1550578609.0,77,17,59
1550578909.0,75,17,58
1550579209.0,75,17,58
1550579509.0,75,17,58
1550579809.0,78,17,61
1550580109.0,75,17,58
1550580150.0,75,17,57
1550580492.0,77,17,59
1550580792.0,77,17,59
1550581092.0,72,17,54
1550581392.0,76,17,58
1550581692.0,71,17,53
1550581992.0,72,17,54
1550582292.0,72,17,54
1550582592.0,73,17,56
1550582892.0,73,17,55
1550583192.0,72,17,54
1550583492.0,72,17,54
1550583792.0,71,17,53
