Stove Type,Laser 56/560,Latitude,64.86302,Longitude,-147.888,Square Footage,384,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1544287064.0,2,0,63.69,20.46,43.23
1544287136.0,1,432,63.69,20.47,43.22
1544287198.0,4,520,63.69,20.48,43.21
1544288642.0,1,520,66.61,20.65,45.96
1544288688.0,2,964,67.33,20.65,46.68
1544289724.0,4,7236,72.42,20.59,51.83
1544291086.0,1,7238,67.8,20.53,47.27
1544291148.0,2,7779,67.33,20.52,46.81
1544292188.0,4,14077,72.87,20.5,52.37
1544293527.0,1,14081,67.57,20.63,46.94
1544293589.0,2,14618,68.04,20.64,47.4
1544294624.0,4,20885,72.65,20.74,51.91
1544295931.0,1,20981,68.28,20.86,47.42
1544295993.0,2,21474,67.8,20.86,46.94
1544297102.0,4,28191,72.19,20.92,51.27
1544298517.0,1,28192,67.09,20.99,46.1
1544298563.0,2,28637,67.8,20.99,46.81
1544299622.0,4,35050,72.19,21.04,51.15
1544300977.0,1,35052,66.61,21.11,45.5
1544301039.0,2,35600,67.57,21.11,46.46
1544302345.0,4,43150,72.42,21.18,51.24
1544303565.0,1,43152,66.85,21.12,45.73
1544303627.0,2,43683,67.09,21.12,45.97
1544304563.0,4,49356,72.65,21.02,51.63
1544306161.0,1,49360,67.8,20.86,46.94
1544306223.0,2,49910,67.09,20.86,46.23
1544307245.0,4,55808,74.42,20.38,54.04
1544310458.0,1,55808,66.37,18.77,47.6
1544310520.0,2,56374,65.65,18.76,46.89
1544311613.0,4,62994,71.06,18.54,52.52
1544313538.0,1,62995,65.65,18.15,47.5
1544313600.0,2,63552,66.37,18.14,48.23
1544314745.0,4,70487,70.6,17.68,52.92
1544316369.0,1,70664,65.65,17.03,48.62
1544316430.0,2,71139,66.13,17.01,49.12
1544317532.0,4,77811,70.6,16.57,54.03
1544319139.0,2,78238,65.4,15.92,49.48
1544320375.0,4,85726,70.37,15.43,54.94
1544322074.0,1,85729,67.09,14.94,52.15
1544322120.0,2,86179,65.16,14.93,50.23
1544323427.0,4,93991,71.74,14.6,57.14
1544325036.0,2,94531,66.37,14.42,51.95
1544326225.0,4,101734,70.6,14.54,56.06
1544327709.0,1,101738,66.13,14.69,51.44
1544327771.0,2,102289,66.13,14.7,51.43
1544329090.0,4,110273,70.37,15.16,55.21
1544330605.0,1,110277,65.89,15.76,50.13
1544330666.0,2,110823,65.89,15.79,50.1
1544332039.0,4,119130,70.83,16.2,54.63
1544333653.0,1,119133,66.61,16.37,50.24
1544333699.0,2,119586,65.89,16.37,49.52
1544335022.0,4,127335,72.19,16.5,55.69
1544336630.0,1,127616,66.13,16.31,49.82
1544336676.0,2,127949,67.57,16.3,51.27
1544338088.0,4,136495,70.14,16.09,54.05
1544339587.0,1,136501,66.13,16.06,50.07
1544339633.0,2,136950,66.13,16.06,50.07
1544340809.0,4,144075,70.37,16.18,54.19
1544342547.0,1,144078,66.13,16.38,49.75
1544342593.0,2,144538,66.13,16.4,49.73
1544343609.0,4,150688,71.29,16.7,54.59
1544345245.0,1,150690,64.92,17.19,47.73
1544345307.0,2,151241,65.65,17.21,48.44
1544345525.0,4,152561,68.51,17.28,51.23
1544351494.0,1,152565,61.42,17.77,43.65
1544351541.0,2,153021,61.42,17.77,43.65
1544352407.0,4,158276,67.09,17.68,49.41
1544355014.0,1,158279,61.16,17.87,43.29
1544355076.0,2,158813,61.93,17.88,44.05
1544356009.0,4,164465,67.09,18.02,49.07
1544358321.0,1,164466,62.94,17.99,44.95
1544358383.0,2,164995,61.42,17.98,43.44
1544359408.0,4,171191,67.33,17.88,49.45
1544361502.0,1,171191,60.39,17.84,42.55
1544361548.0,2,171618,61.16,17.84,43.32
1544362642.0,4,178252,68.04,17.89,50.15
1544364575.0,1,178255,62.18,17.5,44.68
1544364621.0,2,178682,61.16,17.46,43.7
1544365642.0,4,184872,66.61,16.65,49.96
1544367332.0,1,184873,61.67,15.29,46.38
1544367394.0,2,185379,61.93,15.24,46.69
1544367545.0,1,186293,64.43,15.12,49.31
1544367725.0,0,188224,66.13,14.91,51.22
1544367816.0,1,189519,66.13,14.79,51.34
1544367915.0,4,190570,68.04,14.65,53.39
1544367977.0,2,190949,68.51,14.57,53.94
1544370956.0,4,208947,70.37,10.55,59.82
1544372304.0,2,209416,64.92,10.11,54.81
1544372473.0,1,210444,67.09,10.09,57.0
1544372536.0,4,210618,66.85,10.09,56.76
1544375977.0,1,210618,61.16,10.45,50.71
1544376039.0,2,211161,61.67,10.48,51.19
1544376883.0,4,216282,67.09,10.9,56.19
1544378855.0,1,216285,60.9,11.89,49.01
1544378917.0,2,216814,61.42,11.92,49.5
1544379860.0,4,222529,66.37,12.39,53.98
1544381484.0,2,222897,61.16,13.2,47.96
1544382424.0,4,228599,66.85,13.57,53.28
1544384377.0,1,228603,61.42,14.05,47.37
1544384439.0,2,229122,61.42,14.07,47.35
1544385307.0,4,234386,66.61,14.29,52.32
1544387285.0,1,234391,61.67,14.78,46.89
1544387331.0,2,234822,61.67,14.79,46.88
1544388239.0,4,240331,66.61,15.02,51.59
1544390147.0,1,240489,61.42,15.45,45.97
1544390209.0,2,240936,61.67,15.46,46.21
1544390348.0,1,241776,64.18,15.49,48.69
1544390527.0,0,243705,64.67,15.53,49.14
1544390730.0,1,246578,66.13,15.57,50.56
1544391025.0,2,249732,67.8,15.62,52.18
1544393832.0,4,266439,70.37,15.98,54.39
1544394979.0,1,266439,66.13,15.98,50.15
1544395025.0,2,266875,65.4,15.98,49.42
1544395198.0,1,267923,67.33,15.98,51.35
1544395373.0,4,269793,68.04,15.98,52.06
1544395419.0,2,270076,68.98,15.98,53.0
1544396293.0,4,275359,70.83,15.98,54.85
1544397528.0,1,275360,65.4,14.96,50.44
1544397590.0,2,275901,65.65,14.91,50.74
1544399497.0,4,287330,71.06,13.19,57.87
1544400548.0,1,287330,65.65,12.14,53.51
1544400610.0,2,287844,65.89,12.07,53.82
1544400762.0,1,288769,66.85,11.9,54.95
1544400969.0,2,290979,68.75,11.67,57.08
1544402276.0,4,298772,70.14,10.24,59.9
1544403450.0,1,298773,65.4,8.95,56.45
1544403496.0,2,299204,65.16,8.89,56.27
1544403667.0,1,300244,67.8,8.72,59.08
1544403843.0,4,302117,67.8,8.55,59.25
1544403889.0,2,302400,68.28,8.51,59.77
1544405660.0,4,313103,70.6,6.82,63.78
1544406787.0,1,313107,66.13,5.75,60.38
1544406849.0,2,313639,65.89,5.69,60.2
1544408993.0,4,326606,70.37,4.37,66.0
1544410131.0,1,326606,65.4,3.75,61.65
1544410178.0,2,327036,65.89,3.72,62.17
1544412222.0,4,339401,70.6,4.45,66.15
1544413313.0,1,339405,65.65,5.26,60.39
1544413360.0,2,339836,65.65,5.3,60.35
1544415868.0,4,355001,70.14,6.52,63.62
1544416901.0,1,355005,65.16,6.83,58.33
1544416963.0,2,355523,65.4,6.85,58.55
1544417117.0,1,356455,67.57,6.9,60.67
1544417315.0,2,358573,68.04,6.95,61.09
1544419034.0,4,368963,70.83,6.69,64.14
1544420170.0,1,368968,66.13,6.18,59.95
1544420215.0,2,369388,65.16,6.16,59.0
1544420385.0,1,370416,68.04,6.09,61.95
1544420587.0,4,372574,68.51,6.0,62.51
1544420633.0,2,372856,68.75,5.98,62.77
1544422482.0,4,384031,70.37,4.79,65.58
1544423726.0,1,384033,65.4,3.73,61.67
1544423789.0,2,384569,65.89,3.68,62.21
1544426152.0,4,398858,72.42,1.72,70.7
1544427279.0,1,398859,65.4,0.82,64.58
1544427342.0,2,399383,66.61,0.77,65.84
1544429284.0,4,411131,70.37,-0.45,70.82
1544430519.0,1,411133,65.65,-0.57,66.22
1544430581.0,2,411674,65.89,-0.58,66.47
1544432901.0,4,425705,69.91,-1.01,70.92
1544434058.0,1,425709,65.65,-1.59,67.24
1544434120.0,2,426232,66.13,-1.62,67.75
1544434556.0,4,428878,68.04,-1.84,69.88
1544438045.0,1,428881,60.39,-3.38,63.77
1544438107.0,2,429406,61.16,-3.4,64.56
1544439108.0,4,435472,66.85,-3.8,70.65
1544440873.0,1,435474,61.67,-4.95,66.62
1544440935.0,2,435994,60.9,-5.0,65.9
1544442039.0,4,442683,66.85,-5.83,72.68
1544443540.0,1,442684,61.16,-6.5,67.66
1544443586.0,2,443097,60.9,-6.47,67.37
1544443753.0,1,444113,63.19,-6.37,69.56
1544443928.0,4,445988,63.69,-6.26,69.95
1544443975.0,2,446271,64.67,-6.24,70.91
1544444713.0,4,450739,66.61,-5.79,72.4
1544446338.0,2,451185,60.39,-4.82,65.21
1544446497.0,1,452150,63.44,-4.72,68.16
1544446672.0,4,454025,64.43,-4.62,69.05
1544446735.0,2,454404,65.89,-4.58,70.47
1544447468.0,4,458843,66.85,-4.71,71.56
1544448853.0,1,458848,60.9,-5.05,65.95
1544448899.0,2,459238,61.16,-5.06,66.22
1544449061.0,1,460223,63.19,-5.11,68.3
1544449269.0,4,462446,64.18,-5.16,69.34
1544449332.0,2,462826,65.65,-5.17,70.82
1544449394.0,0,463484,65.16,-5.19,70.35
1544449499.0,1,465143,68.98,-5.21,74.19
1544449562.0,2,465804,67.8,-5.23,73.03
1544458569.0,4,520171,72.19,-5.79,77.98
1544459560.0,1,520309,67.09,-5.05,72.14
1544459622.0,2,520768,67.57,-5.0,72.57
1544461244.0,4,530213,72.42,-3.81,76.23
1544462314.0,1,530213,67.8,-3.65,71.45
1544462360.0,2,530645,66.85,-3.65,70.5
1544462532.0,1,531685,69.68,-3.62,73.3
1544462713.0,4,533622,70.83,-3.59,74.42
1544462759.0,2,533905,71.29,-3.59,74.88
1544464730.0,4,545814,72.19,-3.29,75.48
1544465824.0,1,545816,67.33,-2.61,69.94
1544465885.0,2,546325,67.33,-2.57,69.9
1544466037.0,1,547245,68.98,-2.48,71.46
1544466212.0,2,549118,70.6,-2.36,72.96
1544467751.0,4,558418,72.65,-1.36,74.01
1544468857.0,1,558420,67.8,-0.73,68.53
1544468903.0,2,558840,67.33,-0.71,68.04
1544469072.0,4,559867,68.98,-0.64,69.62
1544469135.0,1,560532,69.45,-0.61,70.06
1544469248.0,2,561742,70.83,-0.56,71.39
1544470585.0,4,569826,73.09,0.04,73.05
1544471029.0,1,569829,69.45,0.24,69.21
1544471091.0,2,570271,68.51,0.27,68.24
1544471229.0,1,571107,71.06,0.33,70.73
1544471409.0,0,573027,70.83,0.41,70.42
1544471617.0,1,575981,73.09,0.51,72.58
1544471754.0,2,577434,74.87,0.57,74.3
1544477119.0,4,609810,75.96,2.57,73.39
1544481939.0,1,609811,65.4,2.96,62.44
1544482001.0,2,610340,64.92,2.94,61.98
1544483131.0,4,617190,72.42,2.59,69.83
1544484206.0,1,617194,65.89,2.38,63.51
1544484268.0,2,617722,65.89,2.37,63.52
1544485356.0,4,624309,71.06,2.15,68.91
1544486454.0,2,624718,66.13,1.94,64.19
