Stove Type,Laser 56/560,Latitude,64.9112,Longitude,-147.879,Square Footage,320,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1548463204.0,4,16227,64.43,28.16,36.27
1548463387.0,1,16227,64.43,28.17,36.26
1548463443.0,2,16676,63.19,28.17,35.02
1548463599.0,4,17546,66.85,28.18,38.67
1548463656.0,1,18141,64.92,28.18,36.74
1548463787.0,4,19517,65.4,28.19,37.21
1548463844.0,2,19833,67.57,28.19,39.38
1548464016.0,4,20793,66.61,28.2,38.41
1548465417.0,1,20798,65.89,28.63,37.26
1548465477.0,2,21256,61.67,28.65,33.02
1548465628.0,1,22097,63.19,28.71,34.48
1548465816.0,4,24072,66.61,28.79,37.82
1548465889.0,2,24477,64.43,28.82,35.61
1548466103.0,4,25667,65.89,28.9,36.99
1548467423.0,1,25723,63.19,29.43,33.76
1548467479.0,2,26147,63.69,29.45,34.24
1548467630.0,1,26991,62.43,29.51,32.92
1548467849.0,2,29284,65.16,29.6,35.56
1548468184.0,4,31148,65.65,29.66,35.99
1548469401.0,1,31153,63.69,29.66,34.03
1548469457.0,2,31597,62.43,29.66,32.77
1548469612.0,1,32463,63.44,29.66,33.78
1548469850.0,4,34957,64.92,29.66,35.26
1548469907.0,2,35274,64.67,29.66,35.01
1548470113.0,4,36419,69.45,29.66,39.79
1548471362.0,1,36423,62.94,29.66,33.28
1548471417.0,2,36841,63.44,29.66,33.78
1548471571.0,1,37698,61.67,29.66,32.01
1548471800.0,4,40099,66.37,29.85,36.52
1548471860.0,2,40433,67.09,29.91,37.18
1548472103.0,4,41786,68.75,30.14,38.61
1548473305.0,1,41789,60.64,31.28,29.36
1548473362.0,2,42238,62.69,31.33,31.36
1548473519.0,1,43111,62.69,31.48,31.21
1548473734.0,2,45365,67.33,31.69,35.64
1548474053.0,4,47138,68.28,31.99,36.29
1548475286.0,2,47421,61.16,33.06,28.1
1548475470.0,4,48447,63.69,33.03,30.66
1548475526.0,1,49038,62.69,33.01,29.68
1548475690.0,2,50746,64.18,32.98,31.2
1548476018.0,4,52571,65.4,32.92,32.48
1548477234.0,1,52575,63.44,32.67,30.77
1548477290.0,2,53020,62.43,32.66,29.77
1548477446.0,1,53886,63.69,32.63,31.06
1548477671.0,2,56243,63.69,32.59,31.1
1548477974.0,4,57928,66.37,32.53,33.84
1548479219.0,1,57931,64.18,32.34,31.84
1548479277.0,2,58376,64.18,32.34,31.84
1548479429.0,1,59221,64.43,32.33,32.1
1548479653.0,4,61564,64.92,32.32,32.6
1548479710.0,2,61880,65.16,32.31,32.85
1548479946.0,4,63197,65.89,32.3,33.59
1548481128.0,1,63201,63.93,32.24,31.69
1548481184.0,2,63640,62.18,32.24,29.94
1548481339.0,1,64502,61.93,32.23,29.7
1548481558.0,2,66801,63.93,32.22,31.71
1548481888.0,4,68634,68.51,32.21,36.3
1548483049.0,1,68636,62.43,32.18,30.25
1548483105.0,2,69077,63.19,32.18,31.01
1548483259.0,1,69934,65.65,32.18,33.47
1548483487.0,4,72322,65.65,32.18,33.47
1548483544.0,2,72638,66.61,32.18,34.43
1548483816.0,4,74151,69.21,32.18,37.03
1548485017.0,1,74154,63.69,32.18,31.51
1548485073.0,2,74579,64.43,32.18,32.25
1548485225.0,1,75424,62.94,32.18,30.76
1548485452.0,4,77808,65.65,32.18,33.47
1548485511.0,2,78137,66.37,32.18,34.19
1548485927.0,4,80159,67.57,32.18,35.39
1548487048.0,1,80159,61.67,31.71,29.96
1548487104.0,2,80578,62.94,31.68,31.26
1548487254.0,1,81416,63.93,31.62,32.31
1548487429.0,4,83245,66.61,31.54,35.07
1548487486.0,2,83561,66.37,31.51,34.86
