Stove Type,Laser 56/560,Latitude,64.90553,Longitude,-147.879,Square Footage,448,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1549706687.5,-12619,4,94.51,19.525,74.985,-0.036683433,-2.4010974327272727
1549706826.0,1,1,82.44,19.495,62.945,2.907e-06,4.7140540540540536e-05
1549706958.0,371,2,70.025,19.465,50.56,0.0010784969999999999,0.0924426
1549707047.5,822,4,69.68,19.45,50.23,0.002389554,0.0627912
1549707171.0,-1194,4,69.91,19.425,50.485,-0.0034709579999999997,-0.11359498909090908
1549717092.0,3,1,68.015,19.775,48.24,8.721e-06,1.5911007500506791e-06
1549726984.0,558,4,65.77,20.15,45.62,0.001622106,0.11229964615384615
1549727031.0,252,2,65.89,20.175,45.715,0.000732564,0.0627912
1549727123.5,860,1,65.89,20.225,45.665,0.00250002,0.06293756643356643
1549727285.0,1917,0,66.37,20.305,46.065,0.005572718999999999,0.11145437999999999
1549727603.5,6453,1,68.385,20.465,47.92,0.018758871,0.14777228796498906
1549728127.5,6281,2,69.795,20.715,49.08,0.018258866999999998,0.11122152487309644
1549728805.0,4586,1,69.445,21.02,48.425,0.013331501999999999,0.06281859581151832
1549729378.5,4058,2,70.02,21.28,48.74,0.011796606,0.1108819362924282
1549741366.0,141546,4,71.4,24.975,46.425,0.411474222,0.06278853845371313
1549761875.0,3,1,67.835,19.4,48.435,8.721e-06,1.8016527028577985e-06
1549770609.0,432,2,64.055,10.215,53.84,0.001255824,0.10764205714285714
1549770721.5,1102,1,64.18,10.185,53.995,0.0032035139999999998,0.06301994754098361
1549771052.5,5092,4,65.635,10.07,55.565,0.014802444,0.11125010104384132
1549771330.5,467,2,66.73,9.95,56.78,0.0013575689999999999,0.06347075844155843
1549783062.0,140290,4,67.325,7.245,60.08,0.40782303,0.06277956503891217
1549797201.5,6,1,67.325,4.45,62.875,1.7442e-05,1.283286327406499e-05
1549799672.0,517,4,66.49,4.33,62.16,0.001502919,0.11271892499999998
1549799717.0,251,2,66.49,4.325,62.165,0.000729657,0.06254202857142857
1549799809.5,862,1,66.25,4.31,61.94,0.0025058339999999998,0.06308393286713286
1549799971.0,1913,0,66.85,4.295,62.555,0.005561091,0.11122182
1549800416.0,10030,1,68.97,4.325,64.645,0.02915721,0.14783937464788732
1549802218.5,30732,2,71.62,4.495,67.125,0.089337924,0.11109379150259069
1549803858.0,2345,1,71.85,4.61,67.24,0.006816915,0.063908578125
