Stove type: M422,,Latitude of the PUMA device location,[64.8601],Longitude of the PUMA device location,[-147.895],,,
1544065222.0,-1,-1,0,0.0,0.0,59.08,17.41,41.67
1544065522.0,-1,-1,0,0.0,0.0,59.08,17.32,41.76
1544065822.0,-1,-1,0,0.0,0.0,58.82,17.23,41.59
1544066122.0,-1,-1,0,0.0,0.0,58.55,17.14,41.41
1544066422.0,-1,-1,0,0.0,0.0,58.28,17.05,41.23
1544066722.0,-1,-1,0,0.0,0.0,58.02,16.96,41.06
1544067022.0,-1,-1,0,0.0,0.0,58.82,16.87,41.95
1544067321.0,-1,-1,0,0.0,0.0,58.28,16.78,41.5
1544067621.0,-1,-1,0,0.0,0.0,57.75,16.69,41.06
1544067921.0,-1,-1,0,0.0,0.0,59.6,16.6,43.0
1544068221.0,-1,-1,0,0.0,0.0,57.75,16.51,41.24
1544068520.0,-1,-1,0,0.0,0.0,58.55,16.42,42.13
1544068899.0,-1,-1,0,0.0,0.0,57.48,16.35,41.13
1544069199.0,-1,-1,0,0.0,0.0,57.75,16.4,41.35
1544069499.0,-1,-1,0,0.0,0.0,57.48,16.44,41.04
1544069799.0,-1,-1,0,0.0,0.0,56.39,16.49,39.9
1544070099.0,-1,-1,0,0.0,0.0,57.21,16.53,40.68
1544070399.0,-1,-1,0,0.0,0.0,58.02,16.58,41.44
1544070699.0,-1,-1,0,0.0,0.0,56.67,16.62,40.05
1544070910.0,2,80818,1,4.355e-06,7.430331753554501e-05,57.21,16.66,40.55
1544071266.0,-1,-1,0,0.0,0.0,57.75,16.71,41.04
1544071330.0,4,82994,2176,0.009476479999999999,0.533052,58.28,16.72,41.56
1544071386.0,3,83250,256,0.00111488,0.07167085714285715,58.55,16.73,41.82
1544071759.0,-1,-1,0,0.0,0.0,59.34,16.78,42.56
1544072059.0,-1,-1,0,0.0,0.0,59.87,16.83,43.04
1544072359.0,-1,-1,0,0.0,0.0,60.64,16.87,43.77
1544072659.0,-1,-1,0,0.0,0.0,61.16,17.02,44.14
1544072959.0,-1,-1,0,0.0,0.0,61.16,17.19,43.97
1544073259.0,-1,-1,0,0.0,0.0,62.18,17.35,44.83
1544073560.0,-1,-1,0,0.0,0.0,62.43,17.52,44.91
1544073860.0,-1,-1,0,0.0,0.0,63.19,17.68,45.51
1544074160.0,-1,-1,0,0.0,0.0,62.18,17.85,44.33
1544074460.0,-1,-1,0,0.0,0.0,63.19,18.01,45.18
1544074760.0,-1,-1,0,0.0,0.0,63.44,18.18,45.26
1544075060.0,-1,-1,0,0.0,0.0,63.93,18.34,45.59
1544075360.0,-1,-1,0,0.0,0.0,63.93,18.51,45.42
1544075660.0,-1,-1,0,0.0,0.0,64.18,18.67,45.51
1544075960.0,-1,-1,0,0.0,0.0,64.43,18.84,45.59
1544076259.0,-1,-1,0,0.0,0.0,64.92,18.77,46.15
1544076559.0,-1,-1,0,0.0,0.0,64.67,18.66,46.01
1544076859.0,-1,-1,0,0.0,0.0,64.67,18.56,46.11
1544077159.0,-1,-1,0,0.0,0.0,65.16,18.45,46.71
1544077459.0,-1,-1,0,0.0,0.0,65.4,18.35,47.05
1544077759.0,-1,-1,0,0.0,0.0,65.65,18.24,47.41
1544078058.0,-1,-1,0,0.0,0.0,64.92,18.14,46.78
1544078358.0,-1,-1,0,0.0,0.0,66.13,18.03,48.1
1544078658.0,-1,-1,0,0.0,0.0,66.37,17.93,48.44
1544078958.0,-1,-1,0,0.0,0.0,66.37,17.82,48.55
1544079258.0,-1,-1,0,0.0,0.0,65.89,17.72,48.17
1544079558.0,-1,-1,0,0.0,0.0,65.65,17.61,48.04
1544079858.0,-1,-1,0,0.0,0.0,66.13,17.46,48.67
1544080158.0,-1,-1,0,0.0,0.0,67.09,17.29,49.8
1544080458.0,-1,-1,0,0.0,0.0,66.85,17.13,49.72
1544080757.0,-1,-1,0,0.0,0.0,67.09,16.96,50.13
1544081057.0,-1,-1,0,0.0,0.0,67.8,16.8,51.0
1544081357.0,-1,-1,0,0.0,0.0,67.09,16.63,50.46
1544081657.0,-1,-1,0,0.0,0.0,67.8,16.47,51.33
1544081957.0,-1,-1,0,0.0,0.0,67.33,16.3,51.03
1544082257.0,-1,-1,0,0.0,0.0,66.85,16.14,50.71
1544082557.0,-1,-1,0,0.0,0.0,68.04,15.97,52.07
1544082857.0,-1,-1,0,0.0,0.0,67.33,15.81,51.52
1544083156.0,-1,-1,0,0.0,0.0,68.51,15.64,52.87
1544083456.0,-1,-1,0,0.0,0.0,68.51,15.61,52.9
1544083756.0,-1,-1,0,0.0,0.0,68.51,15.59,52.92
1544084055.0,-1,-1,0,0.0,0.0,68.98,15.58,53.4
1544084112.0,4,140271,57021,0.248326455,15.683776105263158,68.75,15.57,53.18
1544084468.0,-1,-1,0,0.0,0.0,68.28,15.56,52.72
1544084768.0,-1,-1,0,0.0,0.0,67.8,15.54,52.26
1544085067.0,-1,-1,0,0.0,0.0,67.8,15.53,52.27
1544085367.0,-1,-1,0,0.0,0.0,66.61,15.51,51.1
1544085666.0,-1,-1,0,0.0,0.0,66.13,15.5,50.63
1544085966.0,-1,-1,0,0.0,0.0,66.13,15.48,50.65
1544086266.0,-1,-1,0,0.0,0.0,65.4,15.47,49.93
1544086565.0,-1,-1,0,0.0,0.0,65.16,15.45,49.71
1544086865.0,-1,-1,0,0.0,0.0,64.92,15.44,49.48
1544087164.0,-1,-1,0,0.0,0.0,64.43,15.46,48.97
1544087464.0,-1,-1,0,0.0,0.0,64.18,15.47,48.71
1544087763.0,-1,-1,0,0.0,0.0,64.18,15.49,48.69
1544088064.0,-1,-1,0,0.0,0.0,63.93,15.5,48.43
1544088363.0,-1,-1,0,0.0,0.0,63.19,15.52,47.67
1544088664.0,-1,-1,0,0.0,0.0,63.69,15.53,48.16
1544088963.0,-1,-1,0,0.0,0.0,62.94,15.55,47.39
1544089263.0,-1,-1,0,0.0,0.0,62.69,15.56,47.13
1544089563.0,-1,-1,0,0.0,0.0,62.43,15.58,46.85
1544089863.0,-1,-1,0,0.0,0.0,62.69,15.59,47.1
1544090163.0,-1,-1,0,0.0,0.0,61.93,15.61,46.32
1544090463.0,-1,-1,0,0.0,0.0,62.18,15.63,46.55
1544090763.0,-1,-1,0,0.0,0.0,62.18,15.69,46.49
1544091062.0,-1,-1,0,0.0,0.0,61.93,15.75,46.18
1544091363.0,-1,-1,0,0.0,0.0,61.16,15.81,45.35
1544091662.0,-1,-1,0,0.0,0.0,60.9,15.87,45.03
1544091962.0,-1,-1,0,0.0,0.0,61.42,15.93,45.49
1544092262.0,-1,-1,0,0.0,0.0,60.9,15.99,44.91
1544092561.0,-1,-1,0,0.0,0.0,60.9,16.05,44.85
1544092861.0,-1,-1,0,0.0,0.0,61.16,16.11,45.05
1544093161.0,-1,-1,0,0.0,0.0,60.64,16.17,44.47
1544093460.0,-1,-1,0,0.0,0.0,60.39,16.23,44.16
1544093760.0,-1,-1,0,0.0,0.0,60.64,16.29,44.35
1544094060.0,-1,-1,0,0.0,0.0,59.87,16.32,43.55
1544094359.0,-1,-1,0,0.0,0.0,60.39,16.25,44.14
1544094660.0,-1,-1,0,0.0,0.0,59.87,16.18,43.69
1544094959.0,-1,-1,0,0.0,0.0,59.6,16.1,43.5
1544095259.0,-1,-1,0,0.0,0.0,60.64,16.03,44.61
1544095559.0,-1,-1,0,0.0,0.0,59.6,15.95,43.65
1544095858.0,-1,-1,0,0.0,0.0,59.87,15.88,43.99
1544096158.0,-1,-1,0,0.0,0.0,59.87,15.8,44.07
1544096458.0,-1,-1,0,0.0,0.0,57.48,15.73,41.75
1544096757.0,-1,-1,0,0.0,0.0,59.87,15.65,44.22
1544097057.0,-1,-1,0,0.0,0.0,59.34,15.58,43.76
1544097357.0,-1,-1,0,0.0,0.0,59.34,15.5,43.84
1544097697.0,-1,-1,0,0.0,0.0,59.08,15.42,43.66
1544097997.0,-1,-1,0,0.0,0.0,59.08,15.34,43.74
1544098297.0,-1,-1,0,0.0,0.0,58.82,15.27,43.55
1544098597.0,-1,-1,0,0.0,0.0,58.82,15.19,43.63
1544098896.0,-1,-1,0,0.0,0.0,59.08,15.12,43.96
1544099196.0,-1,-1,0,0.0,0.0,58.55,15.04,43.51
1544099496.0,-1,-1,0,0.0,0.0,58.55,14.97,43.58
1544099796.0,-1,-1,0,0.0,0.0,58.02,14.89,43.13
1544100095.0,-1,-1,0,0.0,0.0,57.75,14.82,42.93
1544100396.0,-1,-1,0,0.0,0.0,58.28,14.74,43.54
1544100695.0,-1,-1,0,0.0,0.0,58.28,14.67,43.61
1544100995.0,-1,-1,0,0.0,0.0,58.02,14.59,43.43
1544101295.0,-1,-1,0,0.0,0.0,58.28,14.53,43.75
1544101595.0,-1,-1,0,0.0,0.0,57.48,14.48,43.0
1544101895.0,-1,-1,0,0.0,0.0,58.02,14.44,43.58
1544102195.0,-1,-1,0,0.0,0.0,57.48,14.39,43.09
1544102495.0,-1,-1,0,0.0,0.0,57.48,14.35,43.13
1544102795.0,-1,-1,0,0.0,0.0,57.48,14.3,43.18
1544103095.0,-1,-1,0,0.0,0.0,56.94,14.26,42.68
1544103394.0,-1,-1,0,0.0,0.0,57.21,14.21,43.0
1544103694.0,-1,-1,0,0.0,0.0,56.94,14.17,42.77
1544103994.0,-1,-1,0,0.0,0.0,57.48,14.12,43.36
1544104294.0,-1,-1,0,0.0,0.0,56.94,14.08,42.86
1544104594.0,-1,-1,0,0.0,0.0,57.21,14.03,43.18
1544104894.0,-1,-1,0,0.0,0.0,57.21,14.01,43.2
1544105194.0,-1,-1,0,0.0,0.0,56.67,14.04,42.63
1544105494.0,-1,-1,0,0.0,0.0,56.67,14.07,42.6
1544105794.0,-1,-1,0,0.0,0.0,56.39,14.1,42.29
1544106094.0,-1,-1,0,0.0,0.0,56.12,14.13,41.99
1544106394.0,-1,-1,0,0.0,0.0,55.01,14.16,40.85
1544106694.0,-1,-1,0,0.0,0.0,56.12,14.19,41.93
1544106994.0,-1,-1,0,0.0,0.0,56.94,14.22,42.72
1544107294.0,-1,-1,0,0.0,0.0,56.12,14.25,41.87
1544107594.0,-1,-1,0,0.0,0.0,56.39,14.28,42.11
1544107894.0,-1,-1,0,0.0,0.0,54.45,14.31,40.14
1544108194.0,-1,-1,0,0.0,0.0,55.29,14.34,40.95
1544108494.0,-1,-1,0,0.0,0.0,56.12,14.39,41.73
1544108731.0,2,140274,3,1.3065e-05,0.00019845569620253163,56.39,14.48,41.91
1544109090.0,4,142137,1863,0.008113364999999999,0.08135964902506963,56.94,14.6,42.34
1544109163.0,3,142464,327,0.0014240849999999998,0.07022884931506848,58.02,14.63,43.39
1544109535.0,-1,-1,0,0.0,0.0,58.55,14.76,43.79
1544109835.0,-1,-1,0,0.0,0.0,59.87,14.86,45.01
1544110135.0,-1,-1,0,0.0,0.0,60.13,14.97,45.16
1544110435.0,-1,-1,0,0.0,0.0,61.16,15.07,46.09
1544110736.0,-1,-1,0,0.0,0.0,60.9,15.18,45.72
1544111036.0,-1,-1,0,0.0,0.0,61.16,15.28,45.88
1544111336.0,-1,-1,0,0.0,0.0,61.42,15.39,46.03
1544111636.0,-1,-1,0,0.0,0.0,60.39,15.49,44.9
1544111936.0,-1,-1,0,0.0,0.0,61.93,15.6,46.33
1548437187.0,4,197033,54569,0.237647995,0.0001977995686261907,59.08,25.33,33.75
1548437544.0,-1,-1,0,0.0,0.0,58.02,25.49,32.53
1548437845.0,-1,-1,0,0.0,0.0,58.28,25.63,32.65
1548438146.0,-1,-1,0,0.0,0.0,56.67,25.77,30.9
1548438446.0,-1,-1,0,0.0,0.0,57.48,25.9,31.58
1548438746.0,-1,-1,0,0.0,0.0,57.48,26.04,31.44
1548439046.0,-1,-1,0,0.0,0.0,56.67,26.17,30.5
1548439346.0,-1,-1,0,0.0,0.0,56.67,26.28,30.39
1548439646.0,-1,-1,0,0.0,0.0,56.39,26.35,30.04
1548439947.0,-1,-1,0,0.0,0.0,55.57,26.43,29.14
1548440248.0,-1,-1,0,0.0,0.0,56.39,26.5,29.89
1548440548.0,-1,-1,0,0.0,0.0,55.84,26.58,29.26
1548440848.0,-1,-1,0,0.0,0.0,55.01,26.65,28.36
1548441148.0,-1,-1,0,0.0,0.0,55.57,26.73,28.84
1548441448.0,-1,-1,0,0.0,0.0,55.57,26.8,28.77
1548441748.0,-1,-1,0,0.0,0.0,55.29,26.88,28.41
1548441946.0,2,197034,1,4.355e-06,7.918181818181818e-05,55.01,26.93,28.08
1548442303.0,-1,-1,0,0.0,0.0,55.84,27.02,28.82
1548442359.0,3,199162,2128,0.00926744,0.595764,55.01,27.03,27.98
1548442732.0,-1,-1,0,0.0,0.0,57.48,27.12,30.36
1548443033.0,-1,-1,0,0.0,0.0,57.48,27.15,30.33
1548443172.0,4,202816,3654,0.01591317,0.412139654676259,57.75,27.16,30.59
1548443545.0,-1,-1,0,0.0,0.0,58.28,27.18,31.1
1548443845.0,-1,-1,0,0.0,0.0,59.08,27.19,31.89
1548444146.0,-1,-1,0,0.0,0.0,55.01,27.21,27.8
1548444446.0,-1,-1,0,0.0,0.0,55.84,27.22,28.62
1548444746.0,-1,-1,0,0.0,0.0,56.39,27.24,29.15
1548445046.0,-1,-1,0,0.0,0.0,56.67,27.25,29.42
1548445346.0,-1,-1,0,0.0,0.0,56.67,27.27,29.4
1548445647.0,-1,-1,0,0.0,0.0,56.39,27.28,29.11
1548446247.0,-1,-1,0,0.0,0.0,56.12,27.31,28.81
1548484431.0,4,202816,0,0.0,0.0,58.82,32.18,26.64
1548484805.0,2,202817,1,4.355e-06,4.191978609625668e-05,58.28,32.18,26.1
1548485104.0,1,204371,1554,0.00676767,0.08148365217391304,58.82,32.18,26.64
1548485176.0,0,205053,682,0.0029701099999999998,0.14850549999999998,59.6,32.18,27.42
1548485344.0,1,206806,1753,0.007634315,0.16359246428571428,60.64,32.18,28.46
1548485434.0,2,207535,729,0.003174795,0.1269918,60.9,32.18,28.72
1548485491.0,3,207811,276,0.0012019799999999998,0.07591452631578946,61.67,32.18,29.49
1548485848.0,-1,-1,0,0.0,0.0,62.43,32.18,30.25
1548486148.0,-1,-1,0,0.0,0.0,62.18,32.11,30.07
1548486448.0,-1,-1,0,0.0,0.0,62.69,31.98,30.71
1548486748.0,-1,-1,0,0.0,0.0,63.44,31.84,31.6
1548487048.0,-1,-1,0,0.0,0.0,63.69,31.71,31.98
1548487165.0,4,215338,7527,0.032780085,1.008618,63.44,31.66,31.78
1548487538.0,-1,-1,0,0.0,0.0,63.44,31.49,31.95
1548487838.0,-1,-1,0,0.0,0.0,62.18,31.35,30.83
1548488138.0,-1,-1,0,0.0,0.0,62.94,31.22,31.72
1548488438.0,-1,-1,0,0.0,0.0,62.94,31.08,31.86
1548488739.0,-1,-1,0,0.0,0.0,62.94,30.95,31.99
1548489039.0,-1,-1,0,0.0,0.0,61.42,30.81,30.61
1548489339.0,-1,-1,0,0.0,0.0,61.67,30.68,30.99
1548489686.0,-1,-1,0,0.0,0.0,61.67,30.46,31.21
1548489986.0,-1,-1,0,0.0,0.0,61.42,30.12,31.3
1548490286.0,-1,-1,0,0.0,0.0,60.9,29.77,31.13
1548490586.0,-1,-1,0,0.0,0.0,59.87,29.43,30.44
1548490741.0,2,215340,2,8.71e-06,0.00020229677419354838,59.6,29.25,30.35
1548491070.0,3,217051,1711,0.0074514049999999995,0.08153513069908813,60.9,28.87,32.03
1548491444.0,-1,-1,0,0.0,0.0,62.18,28.44,33.74
1548491744.0,-1,-1,0,0.0,0.0,62.43,28.09,34.34
1548492044.0,-1,-1,0,0.0,0.0,62.69,27.75,34.94
1548492344.0,-1,-1,0,0.0,0.0,64.18,27.4,36.78
1548492644.0,-1,-1,0,0.0,0.0,63.19,27.06,36.13
1548492701.0,4,224314,7263,0.031630365,1.9977072631578947,63.44,26.99,36.45
1548493058.0,-1,-1,0,0.0,0.0,64.18,26.58,37.6
1548493358.0,-1,-1,0,0.0,0.0,62.94,26.42,36.52
1548493659.0,-1,-1,0,0.0,0.0,62.18,26.42,35.76
1548493959.0,-1,-1,0,0.0,0.0,62.69,26.42,36.27
1548494260.0,-1,-1,0,0.0,0.0,60.9,26.42,34.48
1548494560.0,-1,-1,0,0.0,0.0,62.18,26.42,35.76
1548494860.0,-1,-1,0,0.0,0.0,61.42,26.42,35.0
1548495160.0,-1,-1,0,0.0,0.0,61.16,26.42,34.74
1548495461.0,-1,-1,0,0.0,0.0,60.64,26.42,34.22
1548495761.0,-1,-1,0,0.0,0.0,61.16,26.42,34.74
1548496061.0,-1,-1,0,0.0,0.0,60.9,26.42,34.48
1548496206.0,2,224316,2,8.71e-06,0.00021624827586206897,60.39,26.42,33.97
1548496563.0,-1,-1,0,0.0,0.0,60.9,26.42,34.48
1548496636.0,3,226495,2179,0.009489545,0.46797756164383564,61.16,26.42,34.74
1548497009.0,-1,-1,0,0.0,0.0,61.67,26.34,35.33
1548497309.0,-1,-1,0,0.0,0.0,62.69,26.22,36.47
1548497609.0,-1,-1,0,0.0,0.0,62.43,26.1,36.33
1548497909.0,-1,-1,0,0.0,0.0,63.19,25.98,37.21
1548498184.0,4,233458,6963,0.030323865,0.39696696,63.69,25.87,37.82
1548498558.0,-1,-1,0,0.0,0.0,63.93,25.72,38.21
1548498858.0,-1,-1,0,0.0,0.0,63.19,25.6,37.59
1548499005.0,2,233459,1,4.355e-06,0.00010665306122448979,63.44,25.54,37.9
1548499305.0,1,235014,1555,0.006772025,0.0812643,63.93,25.42,38.51
1548499361.0,0,235529,515,0.002242825,0.14418160714285713,63.44,25.4,38.04
1548499515.0,1,237137,1608,0.00700284,0.16370275324675324,64.92,25.33,39.59
1548499575.0,2,237623,486,0.0021165299999999997,0.1269918,64.43,25.31,39.12
1548499647.0,3,237968,345,0.0015024749999999999,0.07512374999999999,65.16,25.28,39.88
1548500020.0,-1,-1,0,0.0,0.0,64.43,25.13,39.3
1548500321.0,-1,-1,0,0.0,0.0,65.89,25.01,40.88
1548500621.0,-1,-1,0,0.0,0.0,65.89,24.88,41.01
1548500921.0,-1,-1,0,0.0,0.0,65.89,24.75,41.14
1548501221.0,-1,-1,0,0.0,0.0,66.13,24.61,41.52
1548501521.0,-1,-1,0,0.0,0.0,66.37,24.48,41.89
1548501822.0,-1,-1,0,0.0,0.0,65.89,24.34,41.55
1548502122.0,-1,-1,0,0.0,0.0,67.57,24.21,43.36
1548502423.0,-1,-1,0,0.0,0.0,67.09,24.07,43.02
1548502723.0,-1,-1,0,0.0,0.0,66.85,23.93,42.92
1548503023.0,-1,-1,0,0.0,0.0,67.09,23.8,43.29
1548503323.0,-1,-1,0,0.0,0.0,67.33,23.66,43.67
1548503623.0,-1,-1,0,0.0,0.0,67.57,23.53,44.04
1548503816.0,4,256713,18745,0.081634475,1.5227155958549223,67.57,23.44,44.13
1548504189.0,-1,-1,0,0.0,0.0,66.37,23.32,43.05
1548504489.0,-1,-1,0,0.0,0.0,66.37,23.26,43.11
1548504789.0,-1,-1,0,0.0,0.0,66.13,23.2,42.93
1548505090.0,-1,-1,0,0.0,0.0,66.37,23.14,43.23
1548505391.0,-1,-1,0,0.0,0.0,65.65,23.08,42.57
1548505691.0,-1,-1,0,0.0,0.0,64.92,23.02,41.9
1548505992.0,-1,-1,0,0.0,0.0,64.43,22.96,41.47
1548506292.0,-1,-1,0,0.0,0.0,64.92,22.9,42.02
1548506590.0,2,256717,4,1.742e-05,0.00021044295302013422,64.43,22.84,41.59
1548506963.0,-1,-1,0,0.0,0.0,63.69,22.77,40.92
1548507035.0,3,258988,2271,0.009890205,0.49451024999999993,64.43,22.75,41.68
1548507393.0,-1,-1,0,0.0,0.0,65.4,22.68,42.72
1548507693.0,-1,-1,0,0.0,0.0,66.37,22.66,43.71
1548507993.0,-1,-1,0,0.0,0.0,65.89,22.72,43.17
1548508293.0,-1,-1,0,0.0,0.0,65.89,22.78,43.11
1548508593.0,-1,-1,0,0.0,0.0,66.37,22.84,43.53
